Org. nr.,Navn ER,Navn GD,Overordnet enhet ER,Overordnet enhet GD,Antall ansatte ER,Antall ansatte GD,Differanse antall ansatte,Dataset ER,Sektorkode ER,Sektor ER,Aktivitet ER,Forretningsadresse - Kommune ER,Postadresse - Kommune ER,Organisasjonsform ER,NACE 1 ER,NACE 1 - Bransje ER,NACE 2 ER,NACE 2 - Bransje ER,NACE 3 ER,NACE 3 - Bransje ER,Organisasjonsform - Kode ER,Beliggenhetsadresse - Kommune ER,firfirmaid GD,Bedriftsstatus GD,Organisasjonsform GD,konsernopporgnr GD,Navn på overliggende enhet GD,Orgnr til toppenhet GD,Fylkesnavn GD,fylkesnavn GD,kommune_id GD,Kommunenummer GD,kommunenavn GD,Kommunenavn GD,Intervallkode antall ansatte GD,Omsetning i hele tusen GD,Driftsresultat i hele tusen GD,Dato for etablering GD,Sektorkode fra SSB GD,Privat eller offentlig GD,NACE-kategori (Første siffer) GD,Nacetittel1 GD,Bransjegruppe 1 GD,NACE-kategori (To første siffer) GD,NACE-kategori (Tre første siffer) GD,NACE-kategori (Fire første siffer) GD,NACE-kode (numerisk) GD,Y (UTM33) GD,X (UTM33) GD,load_date GD,Lon GD,Lat GD,Kode GD
980043347,Svømmeklubben poseidon,Svømmeklubben Poseidon,979940297,979940297,21.0,21.0,0.0,Underenhet,,,,,Porsgrunn,Underenhet til ikke-næringsdrivende,93.12,Aktiviteter i idrettslag og -klubber,,,,,AAFY,Porsgrunn,16069677.0,9.0,,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,20-24,0.0,0.0,1998-08-19,,,9.0,Aktiviteter i idrettslag og -klubber,"Kulturell virksomhet, idrett og fritidsaktiviteter",93.0,93.1,93.12,93.12,6563921.8100000005,196594.3600000004,2025-12-05 03:21:50,"9,699116670579892","59,10608511712202",93120.0
980085384,Drangedal musikk- og kulturskole,Drangedal Musikk- og Kulturskole,994971263,994971263,6.0,6.0,0.0,Underenhet,,,,,Drangedal,Underenhet til næringsdrivende og offentlig forvaltning,85.521,Kulturskoleundervisning til barn og unge,,,,,BEDR,Drangedal,12945256.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4016.0,4016.0,Drangedal,DRANGEDAL,5-9,0.0,0.0,1998-08-01,,,8.0,Kulturskoleundervisning til barn og unge,Undervisning,85.0,85.5,85.52,85.521,6566139.75,159874.96999999974,2025-12-05 03:21:50,"9,057917210659731","59,098189519642474",85521.0
980090019,System kjøkken,System Kjøkken,928836126,928836126,17.0,17.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,31.0,Produksjon av møbler,,,,,BEDR,Skien,14641722.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,15-19,0.0,0.0,1998-09-04,,,3.0,Produksjon av møbler,Industri,31.0,31.0,31.0,31.0,6571882.289999999,192811.25999999972,2025-12-05 03:21:50,"9,622173462453382","59,17454962811042",31000.0
980093867,Bamble kommune nustadjordet bofellesskap,Bamble Kommune Nustadjordet Bofellesskap,976821106,976821106,53.0,53.0,0.0,Underenhet,,,,,Bamble,Underenhet til næringsdrivende og offentlig forvaltning,87.202,Omsorgstjenester i botilbud for personer med utviklingshemming eller med tilsvarende funksjonsnedsettelse,,,,,BEDR,Bamble,13431430.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4012.0,4012.0,Bamble,BAMBLE,50-74,0.0,0.0,1997-08-01,,,8.0,Omsorgstjenester i botilbud for personer med utviklingshemming eller med tilsvarende funksjonsnedsettelse,Helse- og sosialtjenester,87.0,87.2,87.2,87.202,6552839.76,197686.34999999963,2025-12-05 03:21:50,"9,7333343200714","59,00775967751362",87202.0
980095363,Manpower as avd Telemark,Manpower AS,920968201,920968201,111.0,111.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,78.2,Utleie av arbeidskraft og andre personaladministrative tjenester,,,,,BEDR,Porsgrunn,13667183.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,100-124,0.0,0.0,1998-09-01,,,7.0,Utleie av arbeidskraft og andre personaladministrative tjenester,Forretningsmessig tjenesteyting,78.0,78.2,78.2,78.2,6568946.949999999,194949.29000000004,2025-12-05 03:21:50,"9,66351517147321","59,14984342644835",78200.0
980100529,Heidelberg materials tilslag Norge as avd dalen,Heidelberg Materials Tilslag Norge AS,918414304,918414304,6.0,6.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,23.63,Produksjon av ferdigblandet betong,,,,,BEDR,Skien,13291842.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1965-12-31,,,2.0,Produksjon av ferdigblandet betong,Industri,23.0,23.6,23.63,23.63,6571455.58,193426.25,2025-12-05 03:21:50,"9,633484652997055","59,171178462661814",23630.0
980106802,Match lietorvet avd 278,Match Lietorvet,957560199,957560199,7.0,7.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,13110753.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1998-09-10,,,4.0,Detaljhandel med klær,Varehandel,47.0,47.7,47.71,47.71,6575946.09,192153.8099999996,2025-12-05 03:21:50,"9,604981578097528","59,210406829855415",47710.0
980115771,Oppkjøpsentralen AS,Oppkjøpsentralen AS,980428907,980428907,8.0,8.0,0.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,49.41,Godstransport på vei,,,,,BEDR,Porsgrunn,14641963.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1997-01-01,,,4.0,Godstransport på vei,Transport og lagring,49.0,49.4,49.41,49.41,6566048.960000001,196041.5599999996,2025-12-05 03:21:50,"9,68655498260344","59,12471195222895",49410.0
980149838,Vestfold og Telemark revisjon iks avd Skien,Vestfold og Telemark Revisjon Iks,923822410,923822410,18.0,18.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,84.11,Generell offentlig administrasjon,,,,,BEDR,Skien,13110722.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,15-19,0.0,0.0,1998-01-01,,,8.0,Generell offentlig administrasjon,"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.0,84.1,84.11,84.11,6575567.32,192307.59999999963,2025-12-05 03:21:50,"9,608198374256126","59,20713192222843",84110.0
980205878,Wright trafikkskole as avd Skien,Wright Trafikkskole AS,979148046,979148046,6.0,6.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,85.531,Undervisning ved godkjente trafikkskoler,,,,,BEDR,Skien,14642825.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1998-08-20,,,8.0,Undervisning ved godkjente trafikkskoler,Undervisning,85.0,85.5,85.53,85.531,6574856.460000001,192342.9500000002,2025-12-05 03:21:50,"9,609819097819912","59,20080201268503",85531.0
980226581,Varme & bad as avd helstad rørleggerforretning,Varme & Bad AS,991603344,991603344,6.0,6.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.22,VVS-arbeid,,,,,BEDR,Porsgrunn,14643032.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1998-10-22,,,4.0,VVS-arbeid,Bygge- og anleggsvirksomhet,43.0,43.2,43.22,43.22,6565918.52,197022.1200000001,2025-12-05 03:21:50,"9,703791635811882","59,12424432743874",43220.0
980250075,Gk Norge as avd grenland rør,GK Norge AS,915892981,915892981,29.0,29.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.22,VVS-arbeid,,,,,BEDR,Skien,14643235.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,25-29,0.0,0.0,1998-10-19,,,4.0,VVS-arbeid,Bygge- og anleggsvirksomhet,43.0,43.2,43.22,43.22,6571625.9,193383.83999999985,2025-12-05 03:21:50,"9,632506723006465","59,17267070637923",43220.0
980266516,Brødrene hansen eiendom AS,Brødrene Hansen Eiendom AS,981291727,981291727,9.0,9.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.12,Grunnarbeid,,,,,BEDR,Porsgrunn,14643389.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1983-01-02,,,4.0,Grunnarbeid,Bygge- og anleggsvirksomhet,43.0,43.1,43.12,43.12,6560782.07,194500.2000000002,2025-12-05 03:21:50,"9,667083228876873","59,076514778648814",43120.0
980269175,Casino bingo AS,Casino Bingo AS,880254162,880254162,7.0,7.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,92.0,Lotteri- og gamblingvirksomhet,,,,,BEDR,Skien,14643404.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1998-10-01,,,9.0,Lotteri- og gamblingvirksomhet,"Kulturell virksomhet, idrett og fritidsaktiviteter",92.0,92.0,92.0,92.0,6571625.9,193383.83999999985,2025-12-05 03:21:50,"9,632506723006465","59,17267070637923",92000.0
980272524,Midtechnology avd bø,Midtechnology,980254364,980254364,6.0,6.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,71.129,Annen teknisk konsulentvirksomhet,,,,,BEDR,Midt-Telemark,14643432.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4020.0,4020.0,Midt-Telemark,MIDT-TELEMARK,5-9,0.0,0.0,1998-10-27,,,7.0,Annen teknisk konsulentvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",71.0,71.1,71.12,71.129,6601187.880000001,163002.6799999997,2025-12-05 03:21:50,"9,057785495563769","59,413739063978774",71129.0
980298019,Renovest iks,Renovest Iks,980018725,980018725,21.0,21.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,38.11,Innsamling av ikke-farlig avfall,,,,,BEDR,Kviteseid,14643662.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4028.0,4028.0,Kviteseid,KVITESEID,20-24,0.0,0.0,1998-05-04,,,3.0,Innsamling av ikke-farlig avfall,"Vannforsyning, avløps-, renovasjons- og oppryddingsvirksomhet",38.0,38.1,38.11,38.11,6607800.74,132470.41000000015,2025-12-05 03:21:50,"8,511914347956997","59,447215841662114",38110.0
980331946,Securitas as avd Notodden,Securitas AS,920144950,920144950,26.0,26.0,0.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,80.01,Etterforskningstjenester og private vakttjenester,,,,,BEDR,Notodden,13207620.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4005.0,4005.0,Notodden,NOTODDEN,25-29,0.0,0.0,1998-11-30,,,8.0,Etterforskningstjenester og private vakttjenester,Forretningsmessig tjenesteyting,80.0,80.0,80.01,80.01,6616609.279999999,174241.25999999978,2025-12-05 03:21:50,"9,231244354546325","59,56037014963288",80010.0
980373088,Bakkedammen AS,Bakkedammen AS,980000001,980000001,15.0,15.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,68.2,Utleie av egen eller leid fast eiendom,,,,,BEDR,Skien,14644220.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,15-19,0.0,0.0,1998-07-01,,,6.0,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68.0,68.2,68.2,68.2,6573714.390000001,193569.76999999955,2025-12-05 03:21:50,"9,632810137436227","59,191478026464516",68200.0
980391434,Saastad syn AS,Saastad Syn AS,996003728,996003728,6.0,6.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.74,Detaljhandel med medisinske og ortopediske artikler,,,,,BEDR,Porsgrunn,13569403.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1988-12-01,,,4.0,Detaljhandel med medisinske og ortopediske artikler,Varehandel,47.0,47.7,47.74,47.74,6567828.43,193775.6500000004,2025-12-05 03:21:50,"9,644654092094303","59,13899933804445",47740.0
980421538,Åmdals verk barnehage,Åmdals Verk Barnehage,974636395,974636395,10.0,10.0,0.0,Underenhet,,,,,Tokke,Underenhet til næringsdrivende og offentlig forvaltning,85.1,Førskoleundervisning og drift av barnehager,,,,,BEDR,Tokke,13402562.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4034.0,4034.0,Tokke,TOKKE,10-14,0.0,0.0,1998-01-01,,,8.0,Førskoleundervisning og drift av barnehager,Undervisning,85.0,85.1,85.1,85.1,6602762.119999999,104780.73000000045,2025-12-05 03:21:50,"8,036419207956593","59,377209957987894",85100.0
980448150,Telia Norge as telia avd herkules,Telia Norge AS Telia,981929055,981929055,6.0,6.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,47.4,Detaljhandel med informasjons- og kommunikasjonsteknologiutstyr,,,,,BEDR,Skien,13875399.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1999-01-18,,,4.0,Detaljhandel med informasjons- og kommunikasjonsteknologiutstyr,Varehandel,47.0,47.4,47.4,47.4,6574386.83,191928.8099999996,2025-12-05 03:21:50,"9,603264800989635","59,19630297274006",47400.0
980460622,Motor forum Notodden,Motor Forum Notodden,957290795,957290795,11.0,11.0,0.0,Underenhet,,,,,Notodden,Underenhet til næringsdrivende og offentlig forvaltning,47.81,Detaljhandel med motorvogner,,,,,BEDR,Notodden,13194365.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4005.0,4005.0,Notodden,NOTODDEN,10-14,0.0,0.0,1995-01-01,,,4.0,Detaljhandel med motorvogner,Varehandel,47.0,47.8,47.81,47.81,6617477.34,173804.13999999966,2025-12-05 03:21:50,"9,222216032539471","59,567785212010016",47810.0
980495833,Scanjet ariston AS,Scanjet Ariston AS,979995245,979995245,5.0,5.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,26.51,"Produksjon av måle-, kontroll- og navigasjonsinstrumenter",,,,,BEDR,Porsgrunn,14645054.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1998-07-01,,,2.0,"Produksjon av måle-, kontroll- og navigasjonsinstrumenter",Industri,26.0,26.5,26.51,26.51,6565918.52,197022.1200000001,2025-12-05 03:21:50,"9,703791635811882","59,12424432743874",26510.0
980502015,Byggmester lauritsen AS,Byggmester Lauritsen AS,980429970,980429970,14.0,14.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,41.0,Oppføring av bygninger,,,,,BEDR,Skien,14645097.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,10-14,0.0,0.0,1999-01-01,,,4.0,Oppføring av bygninger,Bygge- og anleggsvirksomhet,41.0,41.0,41.0,41.0,6578297.43,190771.7999999998,2025-12-05 03:21:50,"9,577543883830845","59,23042352617639",41000.0
980516547,Vrådal dagligvare AS,Vrådal Dagligvare AS,999644325,999644325,12.0,12.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Drangedal,14645270.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4016.0,4016.0,Drangedal,DRANGEDAL,10-14,0.0,0.0,1990-05-16,,,4.0,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,Varehandel,47.0,47.1,47.11,47.11,6580895.92,141840.48000000045,2025-12-05 03:21:50,"8,720790791077937","59,215151209430495",47110.0
980522458,Sparebank 1 sør-norge asa avd stathelle,Sparebank 1 Sør-Norge ASA,937895321,937895321,8.0,8.0,0.0,Underenhet,,,,,Sandefjord,Underenhet til næringsdrivende og offentlig forvaltning,64.19,Banker og kredittforetak,,,,,BEDR,Bamble,13083069.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4012.0,4012.0,Bamble,BAMBLE,5-9,0.0,0.0,1998-10-21,,,6.0,Banker og kredittforetak,Finansiell tjenesteyting,64.0,64.1,64.19,64.19,6557301.470000001,195742.84999999963,2025-12-05 03:21:50,"9,693483921385925","59,04627917739051",64190.0
980542602,Tdi 24h criticalexpress AS,TDI 24H Criticalexpress AS,989434098,989434098,25.0,25.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,49.41,Godstransport på vei,,,,,BEDR,Skien,14645550.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,25-29,0.0,0.0,1998-04-20,,,4.0,Godstransport på vei,Transport og lagring,49.0,49.4,49.41,49.41,6573673.279999999,193089.58999999985,2025-12-05 03:21:50,"9,624500400437652","59,19076376285343",49410.0
980547639,Visit bø AS,Visit Bø AS,980476286,980476286,5.0,5.0,0.0,Underenhet,,,,,Midt-Telemark,Underenhet til næringsdrivende og offentlig forvaltning,79.901,Aktiviteter utført av turistkontorer og destinasjonsselskaper,,,,,BEDR,Midt-Telemark,14645608.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4020.0,4020.0,Midt-Telemark,MIDT-TELEMARK,5-9,0.0,0.0,1998-12-22,,,7.0,Aktiviteter utført av turistkontorer og destinasjonsselskaper,Forretningsmessig tjenesteyting,79.0,79.9,79.9,79.901,6601114.65,163067.4500000002,2025-12-05 03:21:50,"9,05903540685421","59,41313681868991",79901.0
980566587,Haukeli hotell drift AS,Haukeli Hotell Drift AS,920606415,920606415,11.0,11.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,55.1,Drift av hoteller,,,,,BEDR,Vinje,14645805.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4036.0,4036.0,Vinje,VINJE,10-14,0.0,0.0,1999-02-01,,,5.0,Drift av hoteller,Overnattings- og serveringsvirksomhet,55.0,55.1,55.1,55.1,6645450.3100000005,81878.46999999974,2025-12-05 03:21:50,"7,552764818829897","59,73527896615051",55100.0
980568652,Heidelberg materials miljø as avd brevik,Heidelberg Materials Miljø AS,935906865,935906865,35.0,35.0,0.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,38.22,Energigjenvinning,,,,,BEDR,Porsgrunn,13222473.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,30-39,0.0,0.0,1999-03-02,,,3.0,Energigjenvinning,"Vannforsyning, avløps-, renovasjons- og oppryddingsvirksomhet",38.0,38.2,38.22,38.22,6559412.699999999,195998.1299999999,2025-12-05 03:21:50,"9,694996237527473","59,06533976869462",38220.0
980573273,Lås og beslag AS,LÅS og Beslag AS,980550788,980550788,5.0,5.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,BEDR,Skien,14645887.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1999-03-01,,,4.0,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",Varehandel,47.0,47.5,47.52,47.52,6574325.84,191773.34999999963,2025-12-05 03:21:50,"9,600641768242982","59,19564488194674",47520.0
980581195,Down town hagesenter AS,Down Town Hagesenter AS,990666555,990666555,24.0,24.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.761,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",,,,,BEDR,Porsgrunn,14645959.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,20-24,0.0,0.0,1998-01-05,,,4.0,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",Varehandel,47.0,47.7,47.76,47.761,6567476.82,193548.33000000007,2025-12-05 03:21:50,"9,641191383703672","59,13569191311545",47761.0
980595870,Jan stenersen transport AS,Jan Stenersen Transport AS,880574442,880574442,19.0,19.0,0.0,Underenhet,,,,,Tinn,Underenhet til næringsdrivende og offentlig forvaltning,38.21,Materialgjenvinning,,,,,BEDR,Tinn,14646107.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4026.0,4026.0,Tinn,TINN,15-19,0.0,0.0,1999-03-01,,,3.0,Materialgjenvinning,"Vannforsyning, avløps-, renovasjons- og oppryddingsvirksomhet",38.0,38.2,38.21,38.21,6655450.9625,140977.6673999997,2025-12-05 03:21:50,"8,579900000135401","59,87980000136135",38210.0
980618609,Wisland wear AS,Wisland Wear AS,980605191,980605191,12.0,12.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Kviteseid,14646323.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4028.0,4028.0,Kviteseid,KVITESEID,10-14,0.0,0.0,1999-03-18,,,4.0,Detaljhandel med klær,Varehandel,47.0,47.7,47.71,47.71,6602869.119999999,130757.29000000004,2025-12-05 03:21:50,"8,49038703143561","59,40171521882048",47710.0
980646343,Kragerø lavpris AS,Kragerø Lavpris AS,980598756,980598756,17.0,17.0,0.0,Underenhet,,,,,Kragerø,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Kragerø,14646558.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4014.0,4014.0,Kragerø,KRAGERØ,15-19,0.0,0.0,1999-03-29,,,4.0,Detaljhandel med bredt vareutvalg ellers,Varehandel,47.0,47.1,47.12,47.12,6539589.119999999,175534.6200000001,2025-12-05 03:21:50,"9,368899828472665","58,87311448865265",47120.0
980663302,Europris bø 439,Europris Bø 439,987553014,987553014,14.0,14.0,0.0,Underenhet,,,,,Fredrikstad,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Midt-Telemark,14646691.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4020.0,4020.0,Midt-Telemark,MIDT-TELEMARK,10-14,0.0,0.0,1999-02-18,,,4.0,Detaljhandel med bredt vareutvalg ellers,Varehandel,47.0,47.1,47.12,47.12,6600758.48,164203.58999999985,2025-12-05 03:21:50,"9,079501318201947","59,41086301912428",47120.0
980694895,Duken lavpris AS,Duken Lavpris AS,980655873,980655873,14.0,14.0,0.0,Underenhet,,,,,Fredrikstad,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Notodden,14646967.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4005.0,4005.0,Notodden,NOTODDEN,10-14,0.0,0.0,1999-04-01,,,4.0,Detaljhandel med bredt vareutvalg ellers,Varehandel,47.0,47.1,47.12,47.12,6617130.960000001,173821.01999999955,2025-12-05 03:21:50,"9,22304528327889","59,56470373093754",47120.0
980765229,Kvam transport AS,Kvam Transport AS,925271586,925271586,44.0,44.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,49.41,Godstransport på vei,,,,,BEDR,Skien,14647653.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,40-49,0.0,0.0,1998-11-09,,,4.0,Godstransport på vei,Transport og lagring,49.0,49.4,49.41,49.41,6571226.970000001,191392.6100000004,2025-12-05 03:21:50,"9,598391943262083","59,16766303497883",49410.0
980794644,Lovisenberg campingdrift AS,Lovisenberg Campingdrift AS,990047731,990047731,5.0,5.0,0.0,Underenhet,,,,,Kragerø,Underenhet til næringsdrivende og offentlig forvaltning,55.3,Drift av campingplasser,,,,,BEDR,Kragerø,14647968.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4014.0,4014.0,Kragerø,KRAGERØ,5-9,0.0,0.0,1997-12-08,,,5.0,Drift av campingplasser,Overnattings- og serveringsvirksomhet,55.0,55.3,55.3,55.3,6540013.4,177210.45999999996,2025-12-05 03:21:50,"9,397208169586028","58,87816760718082",55300.0
980798186,Per ole moen AS,Per Ole Moen AS,980778932,980778932,12.0,12.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.12,Grunnarbeid,,,,,BEDR,Nome,14648022.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4018.0,4018.0,Nome,NOME,10-14,0.0,0.0,1999-05-01,,,4.0,Grunnarbeid,Bygge- og anleggsvirksomhet,43.0,43.1,43.12,43.12,6585009.0,171672.8799999999,2025-12-05 03:21:50,"9,234386756091393","59,2760393228862",43120.0
980819493,Drangedal sparebank avd Kragerø,Drangedal Sparebank,937891601,937891601,9.0,9.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,64.19,Banker og kredittforetak,,,,,BEDR,Kragerø,13735496.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4014.0,4014.0,Kragerø,KRAGERØ,5-9,0.0,0.0,1999-01-01,,,6.0,Banker og kredittforetak,Finansiell tjenesteyting,64.0,64.1,64.19,64.19,6539431.640000001,175879.25,2025-12-05 03:21:50,"9,375076737293476","58,87196683831535",64190.0
980837076,Millba AS,Millba AS,980786706,980786706,192.0,192.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,10.71,Produksjon av brød og ferske konditorvarer,,,,,BEDR,Skien,14648453.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,175-199,0.0,0.0,1999-05-18,,,1.0,Produksjon av brød og ferske konditorvarer,Industri,10.0,10.7,10.71,10.71,6579424.699999999,191468.6799999997,2025-12-05 03:21:50,"9,588099943202549","59,24100921176849",10710.0
