Enhet;År;Sekundærflytting;Botid i Norge;Kommunenummer;Kommune;Antall
Personer;2019;Bosatt her;Alle;138;Hobøl (t.o.m. 2019);42
Personer;2019;Bosatt her;Alle;211;;312
Personer;2019;Bosatt her;Alle;213;Ski (t.o.m. 2019);915
Personer;2019;Bosatt her;Alle;214;;338
Personer;2019;Bosatt her;Alle;215;;222
Personer;2019;Bosatt her;Alle;216;;333
Personer;2019;Bosatt her;Alle;217;Oppegård (t.o.m. 2019);581
Personer;2019;Bosatt her;Alle;219;;3127
Personer;2019;Bosatt her;Alle;220;Asker (t.o.m. 2019);1358
Personer;2019;Bosatt her;Alle;221;Aurskog-Høland (t.o.m. 2019);225
Personer;2019;Bosatt her;Alle;226;Sørum (t.o.m. 2019);249
Personer;2019;Bosatt her;Alle;227;Fet (t.o.m. 2019);125
Personer;2019;Bosatt her;Alle;228;;548
Personer;2019;Bosatt her;Alle;229;;132
Personer;2019;Bosatt her;Alle;230;;1143
Personer;2019;Bosatt her;Alle;231;Skedsmo (t.o.m. 2019);1967
Personer;2019;Bosatt her;Alle;233;;456
Personer;2019;Bosatt her;Alle;234;;86
Personer;2019;Bosatt her;Alle;235;;726
Personer;2019;Bosatt her;Alle;236;;367
Personer;2019;Bosatt her;Alle;237;;340
Personer;2019;Bosatt her;Alle;238;;174
Personer;2019;Bosatt her;Alle;239;;21
Personer;2019;Bosatt her;Alle;301;Oslo;27185
Personer;2019;Bosatt her;Alle;402;;493
Personer;2019;Bosatt her;Alle;403;;971
Personer;2019;Bosatt her;Alle;412;;546
Personer;2019;Bosatt her;Alle;415;;145
Personer;2019;Bosatt her;Alle;417;;547
Personer;2019;Bosatt her;Alle;418;;30
Personer;2019;Bosatt her;Alle;419;;96
Personer;2019;Bosatt her;Alle;420;;79
Personer;2019;Bosatt her;Alle;423;;86
Personer;2019;Bosatt her;Alle;425;;96
Personer;2019;Bosatt her;Alle;426;;8
Personer;2019;Bosatt her;Alle;427;;632
Personer;2019;Bosatt her;Alle;428;;117
Personer;2019;Bosatt her;Alle;429;;56
Personer;2019;Bosatt her;Alle;430;;63
Personer;2019;Bosatt her;Alle;432;;32
Personer;2019;Bosatt her;Alle;434;;40
Personer;2019;Bosatt her;Alle;436;;77
Personer;2019;Bosatt her;Alle;437;;160
Personer;2019;Bosatt her;Alle;438;;60
Personer;2019;Bosatt her;Alle;439;;14
Personer;2019;Bosatt her;Alle;441;;54
Personer;2019;Bosatt her;Alle;501;;947
Personer;2019;Bosatt her;Alle;502;;1103
Personer;2019;Bosatt her;Alle;511;;70
Personer;2019;Bosatt her;Alle;512;;18
Personer;2019;Bosatt her;Alle;513;;45
Personer;2019;Bosatt her;Alle;514;;48
Personer;2019;Bosatt her;Alle;515;;64
Personer;2019;Bosatt her;Alle;516;;150
Personer;2019;Bosatt her;Alle;517;;127
Personer;2019;Bosatt her;Alle;519;;50
Personer;2019;Bosatt her;Alle;520;;59
Personer;2019;Bosatt her;Alle;521;;205
Personer;2019;Bosatt her;Alle;522;;62
Personer;2019;Bosatt her;Alle;528;;281
Personer;2019;Bosatt her;Alle;529;;257
Personer;2019;Bosatt her;Alle;532;;125
Personer;2019;Bosatt her;Alle;533;;262
Personer;2019;Bosatt her;Alle;534;;392
Personer;2019;Bosatt her;Alle;536;;99
Personer;2019;Bosatt her;Alle;538;;136
Personer;2019;Bosatt her;Alle;540;;71
Personer;2019;Bosatt her;Alle;541;;32
Personer;2019;Bosatt her;Alle;542;;119
Personer;2019;Bosatt her;Alle;543;;45
Personer;2019;Bosatt her;Alle;544;;55
Personer;2019;Bosatt her;Alle;545;;43
Personer;2019;Bosatt her;Alle;602;Drammen (t.o.m. 2019);2836
Personer;2019;Bosatt her;Alle;604;;702
Personer;2019;Bosatt her;Alle;605;;775
Personer;2019;Bosatt her;Alle;612;;102
Personer;2019;Bosatt her;Alle;615;;40
Personer;2019;Bosatt her;Alle;616;;48
Personer;2019;Bosatt her;Alle;617;;144
Personer;2019;Bosatt her;Alle;618;;59
Personer;2019;Bosatt her;Alle;619;;91
Personer;2019;Bosatt her;Alle;620;;71
Personer;2019;Bosatt her;Alle;621;;65
Personer;2019;Bosatt her;Alle;622;;37
Personer;2019;Bosatt her;Alle;623;;356
Personer;2019;Bosatt her;Alle;624;;399
Personer;2019;Bosatt her;Alle;625;Nedre Eiker (t.o.m. 2019);657
Personer;2019;Bosatt her;Alle;626;;691
Personer;2019;Bosatt her;Alle;627;Røyken (t.o.m. 2019);353
Personer;2019;Bosatt her;Alle;628;Hurum (t.o.m. 2019);179
Personer;2019;Bosatt her;Alle;631;;72
Personer;2019;Bosatt her;Alle;632;;38
Personer;2019;Bosatt her;Alle;633;;48
Personer;2019;Bosatt her;Alle;701;;664
Personer;2019;Bosatt her;Alle;704;Tønsberg (t.o.m. 2019);864
Personer;2019;Bosatt her;Alle;710;;1542
Personer;2019;Bosatt her;Alle;711;Svelvik (t.o.m. 2019);116
Personer;2019;Bosatt her;Alle;712;;1360
Personer;2019;Bosatt her;Alle;713;Sande (Vestfold) (t.o.m. 2019);166
Personer;2019;Bosatt her;Alle;715;Holmestrand (f.o.m. 2018, t.o.m. 2019);173
Personer;2019;Bosatt her;Alle;716;Re (t.o.m. 2019);163
Personer;2019;Bosatt her;Alle;729;;647
Personer;2019;Bosatt her;Alle;805;;1016
Personer;2019;Bosatt her;Alle;806;;2178
Personer;2019;Bosatt her;Alle;807;;391
Personer;2019;Bosatt her;Alle;811;;77
Personer;2019;Bosatt her;Alle;814;;487
Personer;2019;Bosatt her;Alle;815;;354
Personer;2019;Bosatt her;Alle;817;;110
Personer;2019;Bosatt her;Alle;819;;250
Personer;2019;Bosatt her;Alle;821;Bø (Telemark)  (t.o.m. 2019);165
Personer;2019;Bosatt her;Alle;822;Sauherad (t.o.m. 2019);181
Personer;2019;Bosatt her;Alle;826;;202
Personer;2019;Bosatt her;Alle;827;;54
Personer;2019;Bosatt her;Alle;828;;91
Personer;2019;Bosatt her;Alle;829;;19
Personer;2019;Bosatt her;Alle;830;;46
Personer;2019;Bosatt her;Alle;831;;52
Personer;2019;Bosatt her;Alle;833;;49
Personer;2019;Bosatt her;Alle;834;;83
Personer;2019;Bosatt her;Alle;901;;277
Personer;2019;Bosatt her;Alle;904;;711
Personer;2019;Bosatt her;Alle;906;;1502
Personer;2019;Bosatt her;Alle;911;;106
Personer;2019;Bosatt her;Alle;912;;76
Personer;2019;Bosatt her;Alle;914;;149
Personer;2019;Bosatt her;Alle;919;;119
Personer;2019;Bosatt her;Alle;926;;333
Personer;2019;Bosatt her;Alle;928;;142
Personer;2019;Bosatt her;Alle;929;;85
Personer;2019;Bosatt her;Alle;935;;58
Personer;2019;Bosatt her;Alle;937;;148
Personer;2019;Bosatt her;Alle;938;;35
Personer;2019;Bosatt her;Alle;940;;51
Personer;2019;Bosatt her;Alle;941;;39
Personer;2019;Bosatt her;Alle;1001;Kristiansand (t.o.m. 2019);4677
Personer;2019;Bosatt her;Alle;1002;Mandal (t.o.m. 2019);511
Personer;2019;Bosatt her;Alle;1003;;304
Personer;2019;Bosatt her;Alle;1004;;336
Personer;2019;Bosatt her;Alle;1014;;408
Personer;2019;Bosatt her;Alle;1017;Songdalen (t.o.m. 2019);274
Personer;2019;Bosatt her;Alle;1018;Søgne (t.o.m. 2019);250
Personer;2019;Bosatt her;Alle;1021;Marnardal (t.o.m. 2019);49
Personer;2019;Bosatt her;Alle;1026;;35
Personer;2019;Bosatt her;Alle;1027;Audnedal (t.o.m. 2019);30
Personer;2019;Bosatt her;Alle;1029;Lindesnes (t.o.m. 2019);159
Personer;2019;Bosatt her;Alle;1032;Lyngdal (t.o.m. 2019);363
Personer;2019;Bosatt her;Alle;1034;;45
Personer;2019;Bosatt her;Alle;1037;;244
Personer;2019;Bosatt her;Alle;1046;;26
Personer;2019;Bosatt her;Alle;1101;Eigersund;400
Personer;2019;Bosatt her;Alle;1102;Sandnes (t.o.m. 2019);2061
Personer;2019;Bosatt her;Alle;1103;Stavanger;4130
Personer;2019;Bosatt her;Alle;1106;Haugesund;1107
Personer;2019;Bosatt her;Alle;1111;Sokndal;39
Personer;2019;Bosatt her;Alle;1112;Lund;109
Personer;2019;Bosatt her;Alle;1114;Bjerkreim;24
Personer;2019;Bosatt her;Alle;1119;Hå;364
Personer;2019;Bosatt her;Alle;1120;Klepp;374
Personer;2019;Bosatt her;Alle;1121;Time;455
Personer;2019;Bosatt her;Alle;1122;Gjesdal;278
Personer;2019;Bosatt her;Alle;1124;Sola;397
Personer;2019;Bosatt her;Alle;1127;Randaberg;294
Personer;2019;Bosatt her;Alle;1129;Forsand (t.o.m. 2019);26
Personer;2019;Bosatt her;Alle;1130;Strand;307
Personer;2019;Bosatt her;Alle;1133;Hjelmeland;82
Personer;2019;Bosatt her;Alle;1134;Suldal;95
Personer;2019;Bosatt her;Alle;1135;Sauda;109
Personer;2019;Bosatt her;Alle;1141;Finnøy (t.o.m. 2019);14
Personer;2019;Bosatt her;Alle;1142;Rennesøy (t.o.m. 2019);74
Personer;2019;Bosatt her;Alle;1146;Tysvær;218
Personer;2019;Bosatt her;Alle;1149;Karmøy;658
Personer;2019;Bosatt her;Alle;1160;Vindafjord;118
Personer;2019;Bosatt her;Alle;1201;;8484
Personer;2019;Bosatt her;Alle;1211;;67
Personer;2019;Bosatt her;Alle;1216;;117
Personer;2019;Bosatt her;Alle;1219;;286
Personer;2019;Bosatt her;Alle;1221;;377
Personer;2019;Bosatt her;Alle;1222;;21
Personer;2019;Bosatt her;Alle;1223;;24
Personer;2019;Bosatt her;Alle;1224;;190
Personer;2019;Bosatt her;Alle;1227;Jondal (t.o.m. 2019);8
Personer;2019;Bosatt her;Alle;1228;Odda (t.o.m. 2019);140
Personer;2019;Bosatt her;Alle;1231;Ullensvang (t.o.m. 2019);120
Personer;2019;Bosatt her;Alle;1233;;28
Personer;2019;Bosatt her;Alle;1235;Voss (t.o.m. 2019);376
Personer;2019;Bosatt her;Alle;1238;;191
Personer;2019;Bosatt her;Alle;1241;Fusa (t.o.m. 2019);45
Personer;2019;Bosatt her;Alle;1242;;21
Personer;2019;Bosatt her;Alle;1243;Os (Hordaland) (t.o.m. 2019);257
Personer;2019;Bosatt her;Alle;1244;;23
Personer;2019;Bosatt her;Alle;1245;Sund (t.o.m. 2019);140
Personer;2019;Bosatt her;Alle;1246;Fjell (t.o.m. 2019);426
Personer;2019;Bosatt her;Alle;1247;;389
Personer;2019;Bosatt her;Alle;1251;;89
Personer;2019;Bosatt her;Alle;1253;;50
Personer;2019;Bosatt her;Alle;1256;Meland (t.o.m. 2019);143
Personer;2019;Bosatt her;Alle;1259;Øygarden (t.o.m. 2019);106
Personer;2019;Bosatt her;Alle;1260;Radøy (t.o.m. 2019);83
Personer;2019;Bosatt her;Alle;1263;Lindås (t.o.m. 2019);147
Personer;2019;Bosatt her;Alle;1264;;52
Personer;2019;Bosatt her;Alle;1265;;19
Personer;2019;Bosatt her;Alle;1266;;35
Personer;2019;Bosatt her;Alle;1401;Flora (t.o.m. 2019);495
Personer;2019;Bosatt her;Alle;1411;;27
Personer;2019;Bosatt her;Alle;1412;;18
Personer;2019;Bosatt her;Alle;1413;;38
Personer;2019;Bosatt her;Alle;1416;;130
Personer;2019;Bosatt her;Alle;1417;;81
Personer;2019;Bosatt her;Alle;1418;Balestrand (t.o.m. 2019);65
Personer;2019;Bosatt her;Alle;1419;Leikanger (t.o.m. 2019);59
Personer;2019;Bosatt her;Alle;1420;Sogndal (t.o.m. 2019);271
Personer;2019;Bosatt her;Alle;1421;;16
Personer;2019;Bosatt her;Alle;1422;;58
Personer;2019;Bosatt her;Alle;1424;;80
Personer;2019;Bosatt her;Alle;1426;;111
Personer;2019;Bosatt her;Alle;1428;;52
Personer;2019;Bosatt her;Alle;1429;;34
Personer;2019;Bosatt her;Alle;1430;Gaular (t.o.m. 2019);31
Personer;2019;Bosatt her;Alle;1431;Jølster (t.o.m. 2019);77
Personer;2019;Bosatt her;Alle;1432;Førde (t.o.m. 2019);348
Personer;2019;Bosatt her;Alle;1433;Naustdal (t.o.m. 2019);33
Personer;2019;Bosatt her;Alle;1438;;97
Personer;2019;Bosatt her;Alle;1439;Vågsøy (t.o.m. 2019);101
Personer;2019;Bosatt her;Alle;1441;Selje (t.o.m. 2019);35
Personer;2019;Bosatt her;Alle;1443;Eid (t.o.m. 2019);180
Personer;2019;Bosatt her;Alle;1444;Hornindal (t.o.m. 2019);9
Personer;2019;Bosatt her;Alle;1445;;196
Personer;2019;Bosatt her;Alle;1449;;219
Personer;2019;Bosatt her;Alle;1502;Molde (t.o.m. 2019);787
Personer;2019;Bosatt her;Alle;1504;Ålesund (t.o.m. 2019);956
Personer;2019;Bosatt her;Alle;1505;Kristiansund;666
Personer;2019;Bosatt her;Alle;1511;Vanylven;22
Personer;2019;Bosatt her;Alle;1514;Sande (Møre og Romsdal);15
Personer;2019;Bosatt her;Alle;1515;Herøy (Møre og Romsdal);124
Personer;2019;Bosatt her;Alle;1516;Ulstein;269
Personer;2019;Bosatt her;Alle;1517;Hareid;158
Personer;2019;Bosatt her;Alle;1519;Volda (t.o.m. 2019);312
Personer;2019;Bosatt her;Alle;1520;Ørsta;221
Personer;2019;Bosatt her;Alle;1523;Ørskog (t.o.m. 2019);46
Personer;2019;Bosatt her;Alle;1525;Stranda;31
Personer;2019;Bosatt her;Alle;1526;Stordal (t.o.m. 2019);3
Personer;2019;Bosatt her;Alle;1528;Sykkylven;159
Personer;2019;Bosatt her;Alle;1529;Skodje (t.o.m. 2019);65
Personer;2019;Bosatt her;Alle;1531;Sula;95
Personer;2019;Bosatt her;Alle;1532;Giske;100
Personer;2019;Bosatt her;Alle;1534;Haram (t.o.m. 2019);204
Personer;2019;Bosatt her;Alle;1535;Vestnes;84
Personer;2019;Bosatt her;Alle;1539;Rauma;16
Personer;2019;Bosatt her;Alle;1543;Nesset (t.o.m. 2019);43
Personer;2019;Bosatt her;Alle;1545;Midsund (t.o.m. 2019);15
Personer;2019;Bosatt her;Alle;1546;Sandøy (t.o.m. 2019);12
Personer;2019;Bosatt her;Alle;1547;Aukra;100
Personer;2019;Bosatt her;Alle;1548;Fræna (t.o.m. 2019);83
Personer;2019;Bosatt her;Alle;1551;Eide (t.o.m. 2019);27
Personer;2019;Bosatt her;Alle;1554;Averøy;58
Personer;2019;Bosatt her;Alle;1557;Gjemnes;16
Personer;2019;Bosatt her;Alle;1560;Tingvoll;69
Personer;2019;Bosatt her;Alle;1563;Sunndal;338
Personer;2019;Bosatt her;Alle;1566;Surnadal;80
Personer;2019;Bosatt her;Alle;1567;;20
Personer;2019;Bosatt her;Alle;1571;Halsa (t.o.m. 2019);42
Personer;2019;Bosatt her;Alle;1573;Smøla;33
Personer;2019;Bosatt her;Alle;1576;Aure;95
Personer;2019;Bosatt her;Alle;1601;Trondheim (t.o.m. 2019);6217
Personer;2019;Bosatt her;Alle;1612;;68
Personer;2019;Bosatt her;Alle;1613;;6
Personer;2019;Bosatt her;Alle;1617;;61
Personer;2019;Bosatt her;Alle;1620;;16
Personer;2019;Bosatt her;Alle;1621;;54
Personer;2019;Bosatt her;Alle;1622;;0
Personer;2019;Bosatt her;Alle;1627;;28
Personer;2019;Bosatt her;Alle;1630;;52
Personer;2019;Bosatt her;Alle;1633;;9
Personer;2019;Bosatt her;Alle;1634;;161
Personer;2019;Bosatt her;Alle;1635;;67
Personer;2019;Bosatt her;Alle;1636;;34
Personer;2019;Bosatt her;Alle;1638;;339
Personer;2019;Bosatt her;Alle;1640;;127
Personer;2019;Bosatt her;Alle;1644;;25
Personer;2019;Bosatt her;Alle;1648;;81
Personer;2019;Bosatt her;Alle;1653;;289
Personer;2019;Bosatt her;Alle;1657;;101
Personer;2019;Bosatt her;Alle;1662;;87
Personer;2019;Bosatt her;Alle;1663;;239
Personer;2019;Bosatt her;Alle;1664;;50
Personer;2019;Bosatt her;Alle;1665;;11
Personer;2019;Bosatt her;Alle;1702;;543
Personer;2019;Bosatt her;Alle;1703;;385
Personer;2019;Bosatt her;Alle;1711;;106
Personer;2019;Bosatt her;Alle;1714;;633
Personer;2019;Bosatt her;Alle;1717;;38
Personer;2019;Bosatt her;Alle;1719;;511
Personer;2019;Bosatt her;Alle;1721;;343
Personer;2019;Bosatt her;Alle;1724;;59
Personer;2019;Bosatt her;Alle;1725;;13
Personer;2019;Bosatt her;Alle;1736;;45
Personer;2019;Bosatt her;Alle;1738;;22
Personer;2019;Bosatt her;Alle;1739;;7
Personer;2019;Bosatt her;Alle;1740;;35
Personer;2019;Bosatt her;Alle;1742;;102
Personer;2019;Bosatt her;Alle;1743;;21
Personer;2019;Bosatt her;Alle;1744;;77
Personer;2019;Bosatt her;Alle;1749;;9
Personer;2019;Bosatt her;Alle;1750;;100
Personer;2019;Bosatt her;Alle;1751;;133
Personer;2019;Bosatt her;Alle;1755;;3
Personer;2019;Bosatt her;Alle;1756;;94
Personer;2019;Bosatt her;Alle;1804;Bodø;1217
Personer;2019;Bosatt her;Alle;1805;Narvik (t.o.m. 2019);340
Personer;2019;Bosatt her;Alle;1811;Bindal;8
Personer;2019;Bosatt her;Alle;1812;Sømna;53
Personer;2019;Bosatt her;Alle;1813;Brønnøy;192
Personer;2019;Bosatt her;Alle;1815;Vega;19
Personer;2019;Bosatt her;Alle;1816;Vevelstad;11
Personer;2019;Bosatt her;Alle;1818;Herøy (Nordland);80
Personer;2019;Bosatt her;Alle;1820;Alstahaug;252
Personer;2019;Bosatt her;Alle;1822;Leirfjord;141
Personer;2019;Bosatt her;Alle;1824;Vefsn;276
Personer;2019;Bosatt her;Alle;1825;Grane;31
Personer;2019;Bosatt her;Alle;1826;Hattfjelldal;37
Personer;2019;Bosatt her;Alle;1827;Dønna;34
Personer;2019;Bosatt her;Alle;1828;Nesna;99
Personer;2019;Bosatt her;Alle;1832;Hemnes;58
Personer;2019;Bosatt her;Alle;1833;Rana;454
Personer;2019;Bosatt her;Alle;1837;Meløy;112
Personer;2019;Bosatt her;Alle;1838;Gildeskål;81
Personer;2019;Bosatt her;Alle;1839;Beiarn;31
Personer;2019;Bosatt her;Alle;1840;Saltdal;143
Personer;2019;Bosatt her;Alle;1841;Fauske;258
Personer;2019;Bosatt her;Alle;1845;Sørfold;10
Personer;2019;Bosatt her;Alle;1848;Steigen;61
Personer;2019;Bosatt her;Alle;1849;Hamarøy (t.o.m. 2019);63
Personer;2019;Bosatt her;Alle;1850;Tysfjord (t.o.m. 2019);12
Personer;2019;Bosatt her;Alle;1851;Lødingen;106
Personer;2019;Bosatt her;Alle;1853;Evenes;63
Personer;2019;Bosatt her;Alle;1854;Ballangen (t.o.m. 2019);65
Personer;2019;Bosatt her;Alle;1859;Flakstad;12
Personer;2019;Bosatt her;Alle;1860;Vestvågøy;355
Personer;2019;Bosatt her;Alle;1865;Vågan;384
Personer;2019;Bosatt her;Alle;1866;Hadsel;312
Personer;2019;Bosatt her;Alle;1867;Bø (Nordland);94
Personer;2019;Bosatt her;Alle;1868;Øksnes;35
Personer;2019;Bosatt her;Alle;1870;Sortland;264
Personer;2019;Bosatt her;Alle;1871;Andøy;163
Personer;2019;Bosatt her;Alle;1874;Moskenes;6
Personer;2019;Bosatt her;Alle;1902;;1617
Personer;2019;Bosatt her;Alle;1903;;792
Personer;2019;Bosatt her;Alle;1911;;120
Personer;2019;Bosatt her;Alle;1913;Skånland (t.o.m. 2019);40
Personer;2019;Bosatt her;Alle;1917;;30
Personer;2019;Bosatt her;Alle;1919;;32
Personer;2019;Bosatt her;Alle;1920;;32
Personer;2019;Bosatt her;Alle;1922;;112
Personer;2019;Bosatt her;Alle;1923;;106
Personer;2019;Bosatt her;Alle;1924;;82
Personer;2019;Bosatt her;Alle;1925;;88
Personer;2019;Bosatt her;Alle;1926;;17
Personer;2019;Bosatt her;Alle;1927;Tranøy (t.o.m. 2019);55
Personer;2019;Bosatt her;Alle;1928;Torsken (t.o.m. 2019);47
Personer;2019;Bosatt her;Alle;1929;Berg (t.o.m. 2019);54
Personer;2019;Bosatt her;Alle;1931;Lenvik (t.o.m. 2019);394
Personer;2019;Bosatt her;Alle;1933;;44
Personer;2019;Bosatt her;Alle;1936;;14
Personer;2019;Bosatt her;Alle;1938;;25
Personer;2019;Bosatt her;Alle;1939;;30
Personer;2019;Bosatt her;Alle;1940;;22
Personer;2019;Bosatt her;Alle;1941;;74
Personer;2019;Bosatt her;Alle;1942;;104
Personer;2019;Bosatt her;Alle;1943;;9
Personer;2019;Bosatt her;Alle;2002;;13
Personer;2019;Bosatt her;Alle;2003;;529
Personer;2019;Bosatt her;Alle;2004;Hammerfest (t.o.m. 2019);441
Personer;2019;Bosatt her;Alle;2012;;423
Personer;2019;Bosatt her;Alle;2014;;3
Personer;2019;Bosatt her;Alle;2015;;0
Personer;2019;Bosatt her;Alle;2017;Kvalsund (t.o.m. 2019);6
Personer;2019;Bosatt her;Alle;2019;;81
Personer;2019;Bosatt her;Alle;2020;;85
Personer;2019;Bosatt her;Alle;2022;;26
Personer;2019;Bosatt her;Alle;2023;;3
Personer;2019;Bosatt her;Alle;2024;;7
Personer;2019;Bosatt her;Alle;2025;;56
Personer;2019;Bosatt her;Alle;2027;;22
Personer;2019;Bosatt her;Alle;2028;;60
Personer;2019;Bosatt her;Alle;2030;;281
Personer;2019;Bosatt her;Alle;5054;Indre Fosen;116
Personer;2019;Flyttet hit;Alle;101;;873
Personer;2019;Flyttet hit;Alle;104;Moss (t.o.m. 2019);985
Personer;2019;Flyttet hit;Alle;105;;2476
Personer;2019;Flyttet hit;Alle;106;;3532
Personer;2019;Flyttet hit;Alle;111;;26
Personer;2019;Flyttet hit;Alle;118;;3
Personer;2019;Flyttet hit;Alle;119;;29
Personer;2019;Flyttet hit;Alle;121;Rømskog (t.o.m. 2019);9
Personer;2019;Flyttet hit;Alle;122;Trøgstad (t.o.m. 2019);40
Personer;2019;Flyttet hit;Alle;123;Spydeberg (t.o.m. 2019);86
Personer;2019;Flyttet hit;Alle;124;Askim (t.o.m. 2019);635
Personer;2019;Flyttet hit;Alle;125;Eidsberg (t.o.m. 2019);275
Personer;2019;Flyttet hit;Alle;127;;28
Personer;2019;Flyttet hit;Alle;128;;198
Personer;2019;Flyttet hit;Alle;135;;62
Personer;2019;Flyttet hit;Alle;136;Rygge (t.o.m. 2019);301
Personer;2019;Flyttet hit;Alle;137;;57
Personer;2019;Flyttet hit;Alle;138;Hobøl (t.o.m. 2019);90
Personer;2019;Flyttet hit;Alle;211;;402
Personer;2019;Flyttet hit;Alle;213;Ski (t.o.m. 2019);832
Personer;2019;Flyttet hit;Alle;214;;442
Personer;2019;Flyttet hit;Alle;215;;122
Personer;2019;Flyttet hit;Alle;216;;190
Personer;2019;Flyttet hit;Alle;217;Oppegård (t.o.m. 2019);458
Personer;2019;Flyttet hit;Alle;219;;2426
Personer;2019;Flyttet hit;Alle;220;Asker (t.o.m. 2019);1275
Personer;2019;Flyttet hit;Alle;221;Aurskog-Høland (t.o.m. 2019);145
Personer;2019;Flyttet hit;Alle;226;Sørum (t.o.m. 2019);408
Personer;2019;Flyttet hit;Alle;227;Fet (t.o.m. 2019);235
Personer;2019;Flyttet hit;Alle;228;;733
Personer;2019;Flyttet hit;Alle;229;;212
Personer;2019;Flyttet hit;Alle;230;;1962
Personer;2019;Flyttet hit;Alle;231;Skedsmo (t.o.m. 2019);2614
Personer;2019;Flyttet hit;Alle;233;;449
Personer;2019;Flyttet hit;Alle;234;;79
Personer;2019;Flyttet hit;Alle;235;;1594
Personer;2019;Flyttet hit;Alle;236;;242
Personer;2019;Flyttet hit;Alle;237;;484
Personer;2019;Flyttet hit;Alle;238;;295
Personer;2019;Flyttet hit;Alle;239;;14
Personer;2019;Flyttet hit;Alle;301;Oslo;22579
Personer;2019;Flyttet hit;Alle;402;;323
Personer;2019;Flyttet hit;Alle;403;;641
Personer;2019;Flyttet hit;Alle;412;;270
Personer;2019;Flyttet hit;Alle;415;;36
Personer;2019;Flyttet hit;Alle;417;;240
Personer;2019;Flyttet hit;Alle;418;;20
Personer;2019;Flyttet hit;Alle;419;;39
Personer;2019;Flyttet hit;Alle;420;;49
Personer;2019;Flyttet hit;Alle;423;;39
Personer;2019;Flyttet hit;Alle;425;;36
Personer;2019;Flyttet hit;Alle;426;;17
Personer;2019;Flyttet hit;Alle;427;;278
Personer;2019;Flyttet hit;Alle;428;;28
Personer;2019;Flyttet hit;Alle;429;;36
Personer;2019;Flyttet hit;Alle;430;;22
Personer;2019;Flyttet hit;Alle;432;;8
Personer;2019;Flyttet hit;Alle;434;;18
Personer;2019;Flyttet hit;Alle;436;;6
Personer;2019;Flyttet hit;Alle;437;;55
Personer;2019;Flyttet hit;Alle;438;;18
Personer;2019;Flyttet hit;Alle;439;;4
Personer;2019;Flyttet hit;Alle;441;;16
Personer;2019;Flyttet hit;Alle;501;;399
Personer;2019;Flyttet hit;Alle;502;;596
Personer;2019;Flyttet hit;Alle;511;;0
Personer;2019;Flyttet hit;Alle;512;;11
Personer;2019;Flyttet hit;Alle;513;;9
Personer;2019;Flyttet hit;Alle;514;;19
Personer;2019;Flyttet hit;Alle;515;;12
Personer;2019;Flyttet hit;Alle;516;;28
Personer;2019;Flyttet hit;Alle;517;;39
Personer;2019;Flyttet hit;Alle;519;;15
Personer;2019;Flyttet hit;Alle;520;;50
Personer;2019;Flyttet hit;Alle;521;;45
Personer;2019;Flyttet hit;Alle;522;;26
Personer;2019;Flyttet hit;Alle;528;;74
Personer;2019;Flyttet hit;Alle;529;;154
Personer;2019;Flyttet hit;Alle;532;;85
Personer;2019;Flyttet hit;Alle;533;;95
Personer;2019;Flyttet hit;Alle;534;;154
Personer;2019;Flyttet hit;Alle;536;;33
Personer;2019;Flyttet hit;Alle;538;;52
Personer;2019;Flyttet hit;Alle;540;;13
Personer;2019;Flyttet hit;Alle;541;;19
Personer;2019;Flyttet hit;Alle;542;;42
Personer;2019;Flyttet hit;Alle;543;;19
Personer;2019;Flyttet hit;Alle;544;;22
Personer;2019;Flyttet hit;Alle;545;;28
Personer;2019;Flyttet hit;Alle;602;Drammen (t.o.m. 2019);2982
Personer;2019;Flyttet hit;Alle;604;;421
Personer;2019;Flyttet hit;Alle;605;;504
Personer;2019;Flyttet hit;Alle;612;;49
Personer;2019;Flyttet hit;Alle;615;;11
Personer;2019;Flyttet hit;Alle;616;;29
Personer;2019;Flyttet hit;Alle;617;;59
Personer;2019;Flyttet hit;Alle;618;;8
Personer;2019;Flyttet hit;Alle;619;;18
Personer;2019;Flyttet hit;Alle;620;;14
Personer;2019;Flyttet hit;Alle;621;;4
Personer;2019;Flyttet hit;Alle;622;;8
Personer;2019;Flyttet hit;Alle;623;;126
Personer;2019;Flyttet hit;Alle;624;;223
Personer;2019;Flyttet hit;Alle;625;Nedre Eiker (t.o.m. 2019);894
Personer;2019;Flyttet hit;Alle;626;;579
Personer;2019;Flyttet hit;Alle;627;Røyken (t.o.m. 2019);264
Personer;2019;Flyttet hit;Alle;628;Hurum (t.o.m. 2019);70
Personer;2019;Flyttet hit;Alle;631;;21
Personer;2019;Flyttet hit;Alle;632;;19
Personer;2019;Flyttet hit;Alle;633;;21
Personer;2019;Flyttet hit;Alle;701;;563
Personer;2019;Flyttet hit;Alle;704;Tønsberg (t.o.m. 2019);916
Personer;2019;Flyttet hit;Alle;710;;1221
Personer;2019;Flyttet hit;Alle;711;Svelvik (t.o.m. 2019);57
Personer;2019;Flyttet hit;Alle;712;;521
Personer;2019;Flyttet hit;Alle;713;Sande (Vestfold) (t.o.m. 2019);90
Personer;2019;Flyttet hit;Alle;715;Holmestrand (f.o.m. 2018, t.o.m. 2019);149
Personer;2019;Flyttet hit;Alle;716;Re (t.o.m. 2019);69
