Enhet;År;Kommunenummer;Kommune;Bosetting;Antall
Prosent;2011;1228;Odda (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1228;Odda (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1228;Odda (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1231;Ullensvang (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1231;Ullensvang (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1231;Ullensvang (t.o.m. 2019);Vedtak om bosetting;150
Prosent;2011;1232;;Anmodning om bosetting;.
Prosent;2011;1232;;Faktisk bosetting;.
Prosent;2011;1232;;Vedtak om bosetting;.
Prosent;2011;1233;;Anmodning om bosetting;.
Prosent;2011;1233;;Faktisk bosetting;.
Prosent;2011;1233;;Vedtak om bosetting;.
Prosent;2011;1234;Granvin (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1234;Granvin (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1234;Granvin (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1235;Voss (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1235;Voss (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1235;Voss (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1238;;Anmodning om bosetting;100
Prosent;2011;1238;;Faktisk bosetting;.
Prosent;2011;1238;;Vedtak om bosetting;100
Prosent;2011;1241;Fusa (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1241;Fusa (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1241;Fusa (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1242;;Anmodning om bosetting;100
Prosent;2011;1242;;Faktisk bosetting;.
Prosent;2011;1242;;Vedtak om bosetting;.
Prosent;2011;1243;Os (Hordaland) (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1243;Os (Hordaland) (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1243;Os (Hordaland) (t.o.m. 2019);Vedtak om bosetting;66.7
Prosent;2011;1244;;Anmodning om bosetting;.
Prosent;2011;1244;;Faktisk bosetting;.
Prosent;2011;1244;;Vedtak om bosetting;.
Prosent;2011;1245;Sund (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1245;Sund (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1245;Sund (t.o.m. 2019);Vedtak om bosetting;0
Prosent;2011;1246;Fjell (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1246;Fjell (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1246;Fjell (t.o.m. 2019);Vedtak om bosetting;80
Prosent;2011;1247;;Anmodning om bosetting;100
Prosent;2011;1247;;Faktisk bosetting;.
Prosent;2011;1247;;Vedtak om bosetting;100
Prosent;2011;1251;;Anmodning om bosetting;100
Prosent;2011;1251;;Faktisk bosetting;.
Prosent;2011;1251;;Vedtak om bosetting;100
Prosent;2011;1252;;Anmodning om bosetting;.
Prosent;2011;1252;;Faktisk bosetting;.
Prosent;2011;1252;;Vedtak om bosetting;.
Prosent;2011;1253;;Anmodning om bosetting;.
Prosent;2011;1253;;Faktisk bosetting;.
Prosent;2011;1253;;Vedtak om bosetting;.
Prosent;2011;1256;Meland (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1256;Meland (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1256;Meland (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1259;Øygarden (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1259;Øygarden (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1259;Øygarden (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1260;Radøy (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1260;Radøy (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1260;Radøy (t.o.m. 2019);Vedtak om bosetting;0
Prosent;2011;1263;Lindås (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1263;Lindås (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1263;Lindås (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1264;;Anmodning om bosetting;.
Prosent;2011;1264;;Faktisk bosetting;.
Prosent;2011;1264;;Vedtak om bosetting;.
Prosent;2011;1265;;Anmodning om bosetting;.
Prosent;2011;1265;;Faktisk bosetting;.
Prosent;2011;1265;;Vedtak om bosetting;.
Prosent;2011;1266;;Anmodning om bosetting;.
Prosent;2011;1266;;Faktisk bosetting;.
Prosent;2011;1266;;Vedtak om bosetting;.
Prosent;2011;1401;Flora (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1401;Flora (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1401;Flora (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1411;;Anmodning om bosetting;.
Prosent;2011;1411;;Faktisk bosetting;.
Prosent;2011;1411;;Vedtak om bosetting;.
Prosent;2011;1412;;Anmodning om bosetting;.
Prosent;2011;1412;;Faktisk bosetting;.
Prosent;2011;1412;;Vedtak om bosetting;.
Prosent;2011;1413;;Anmodning om bosetting;.
Prosent;2011;1413;;Faktisk bosetting;.
Prosent;2011;1413;;Vedtak om bosetting;.
Prosent;2011;1416;;Anmodning om bosetting;100
Prosent;2011;1416;;Faktisk bosetting;.
Prosent;2011;1416;;Vedtak om bosetting;100
Prosent;2011;1417;;Anmodning om bosetting;.
Prosent;2011;1417;;Faktisk bosetting;.
Prosent;2011;1417;;Vedtak om bosetting;.
Prosent;2011;1418;Balestrand (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1418;Balestrand (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1418;Balestrand (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1419;Leikanger (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1419;Leikanger (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1419;Leikanger (t.o.m. 2019);Vedtak om bosetting;50
Prosent;2011;1420;Sogndal (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1420;Sogndal (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1420;Sogndal (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1421;;Anmodning om bosetting;.
Prosent;2011;1421;;Faktisk bosetting;.
Prosent;2011;1421;;Vedtak om bosetting;.
Prosent;2011;1422;;Anmodning om bosetting;100
Prosent;2011;1422;;Faktisk bosetting;.
Prosent;2011;1422;;Vedtak om bosetting;.
Prosent;2011;1424;;Anmodning om bosetting;.
Prosent;2011;1424;;Faktisk bosetting;.
Prosent;2011;1424;;Vedtak om bosetting;.
Prosent;2011;1426;;Anmodning om bosetting;100
Prosent;2011;1426;;Faktisk bosetting;.
Prosent;2011;1426;;Vedtak om bosetting;0
Prosent;2011;1428;;Anmodning om bosetting;.
Prosent;2011;1428;;Faktisk bosetting;.
Prosent;2011;1428;;Vedtak om bosetting;.
Prosent;2011;1429;;Anmodning om bosetting;.
Prosent;2011;1429;;Faktisk bosetting;.
Prosent;2011;1429;;Vedtak om bosetting;.
Prosent;2011;1430;Gaular (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1430;Gaular (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1430;Gaular (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1431;Jølster (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1431;Jølster (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1431;Jølster (t.o.m. 2019);Vedtak om bosetting;33.3
Prosent;2011;1432;Førde (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1432;Førde (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1432;Førde (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1433;Naustdal (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1433;Naustdal (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1433;Naustdal (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1438;;Anmodning om bosetting;100
Prosent;2011;1438;;Faktisk bosetting;.
Prosent;2011;1438;;Vedtak om bosetting;.
Prosent;2011;1439;Vågsøy (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1439;Vågsøy (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1439;Vågsøy (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1441;Selje (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1441;Selje (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1441;Selje (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1443;Eid (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1443;Eid (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1443;Eid (t.o.m. 2019);Vedtak om bosetting;80
Prosent;2011;1444;Hornindal (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1444;Hornindal (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1444;Hornindal (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1445;;Anmodning om bosetting;100
Prosent;2011;1445;;Faktisk bosetting;.
Prosent;2011;1445;;Vedtak om bosetting;100
Prosent;2011;1449;;Anmodning om bosetting;100
Prosent;2011;1449;;Faktisk bosetting;.
Prosent;2011;1449;;Vedtak om bosetting;100
Prosent;2011;1502;Molde (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1502;Molde (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1502;Molde (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1503;;Anmodning om bosetting;.
Prosent;2011;1503;;Faktisk bosetting;.
Prosent;2011;1503;;Vedtak om bosetting;.
Prosent;2011;1504;Ålesund (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1504;Ålesund (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1504;Ålesund (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1505;Kristiansund;Anmodning om bosetting;100
Prosent;2011;1505;Kristiansund;Faktisk bosetting;.
Prosent;2011;1505;Kristiansund;Vedtak om bosetting;100
Prosent;2011;1511;Vanylven;Anmodning om bosetting;.
Prosent;2011;1511;Vanylven;Faktisk bosetting;.
Prosent;2011;1511;Vanylven;Vedtak om bosetting;.
Prosent;2011;1514;Sande (Møre og Romsdal);Anmodning om bosetting;.
Prosent;2011;1514;Sande (Møre og Romsdal);Faktisk bosetting;.
Prosent;2011;1514;Sande (Møre og Romsdal);Vedtak om bosetting;.
Prosent;2011;1515;Herøy (Møre og Romsdal);Anmodning om bosetting;100
Prosent;2011;1515;Herøy (Møre og Romsdal);Faktisk bosetting;.
Prosent;2011;1515;Herøy (Møre og Romsdal);Vedtak om bosetting;100
Prosent;2011;1516;Ulstein;Anmodning om bosetting;100
Prosent;2011;1516;Ulstein;Faktisk bosetting;.
Prosent;2011;1516;Ulstein;Vedtak om bosetting;200
Prosent;2011;1517;Hareid;Anmodning om bosetting;100
Prosent;2011;1517;Hareid;Faktisk bosetting;.
Prosent;2011;1517;Hareid;Vedtak om bosetting;100
Prosent;2011;1519;Volda (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1519;Volda (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1519;Volda (t.o.m. 2019);Vedtak om bosetting;42.9
Prosent;2011;1520;Ørsta;Anmodning om bosetting;100
Prosent;2011;1520;Ørsta;Faktisk bosetting;.
Prosent;2011;1520;Ørsta;Vedtak om bosetting;40
Prosent;2011;1523;Ørskog (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1523;Ørskog (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1523;Ørskog (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1524;Norddal (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1524;Norddal (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1524;Norddal (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1525;Stranda;Anmodning om bosetting;.
Prosent;2011;1525;Stranda;Faktisk bosetting;.
Prosent;2011;1525;Stranda;Vedtak om bosetting;.
Prosent;2011;1526;Stordal (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1526;Stordal (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1526;Stordal (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1528;Sykkylven;Anmodning om bosetting;100
Prosent;2011;1528;Sykkylven;Faktisk bosetting;.
Prosent;2011;1528;Sykkylven;Vedtak om bosetting;80
Prosent;2011;1529;Skodje (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1529;Skodje (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1529;Skodje (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1531;Sula;Anmodning om bosetting;100
Prosent;2011;1531;Sula;Faktisk bosetting;.
Prosent;2011;1531;Sula;Vedtak om bosetting;50
Prosent;2011;1532;Giske;Anmodning om bosetting;100
Prosent;2011;1532;Giske;Faktisk bosetting;.
Prosent;2011;1532;Giske;Vedtak om bosetting;60
Prosent;2011;1534;Haram (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1534;Haram (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1534;Haram (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1535;Vestnes;Anmodning om bosetting;.
Prosent;2011;1535;Vestnes;Faktisk bosetting;.
Prosent;2011;1535;Vestnes;Vedtak om bosetting;.
Prosent;2011;1539;Rauma;Anmodning om bosetting;.
Prosent;2011;1539;Rauma;Faktisk bosetting;.
Prosent;2011;1539;Rauma;Vedtak om bosetting;.
Prosent;2011;1543;Nesset (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1543;Nesset (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1543;Nesset (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1545;Midsund (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1545;Midsund (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1545;Midsund (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1546;Sandøy (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1546;Sandøy (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1546;Sandøy (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1547;Aukra;Anmodning om bosetting;.
Prosent;2011;1547;Aukra;Faktisk bosetting;.
Prosent;2011;1547;Aukra;Vedtak om bosetting;.
Prosent;2011;1548;Fræna (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1548;Fræna (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1548;Fræna (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1551;Eide (t.o.m. 2019);Anmodning om bosetting;.
Prosent;2011;1551;Eide (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1551;Eide (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1554;Averøy;Anmodning om bosetting;.
Prosent;2011;1554;Averøy;Faktisk bosetting;.
Prosent;2011;1554;Averøy;Vedtak om bosetting;.
Prosent;2011;1556;;Anmodning om bosetting;.
Prosent;2011;1556;;Faktisk bosetting;.
Prosent;2011;1556;;Vedtak om bosetting;.
Prosent;2011;1557;Gjemnes;Anmodning om bosetting;.
Prosent;2011;1557;Gjemnes;Faktisk bosetting;.
Prosent;2011;1557;Gjemnes;Vedtak om bosetting;.
Prosent;2011;1560;Tingvoll;Anmodning om bosetting;100
Prosent;2011;1560;Tingvoll;Faktisk bosetting;.
Prosent;2011;1560;Tingvoll;Vedtak om bosetting;100
Prosent;2011;1563;Sunndal;Anmodning om bosetting;100
Prosent;2011;1563;Sunndal;Faktisk bosetting;.
Prosent;2011;1563;Sunndal;Vedtak om bosetting;100
Prosent;2011;1566;Surnadal;Anmodning om bosetting;.
Prosent;2011;1566;Surnadal;Faktisk bosetting;.
Prosent;2011;1566;Surnadal;Vedtak om bosetting;.
Prosent;2011;1567;;Anmodning om bosetting;.
Prosent;2011;1567;;Faktisk bosetting;.
Prosent;2011;1567;;Vedtak om bosetting;.
Prosent;2011;1569;;Anmodning om bosetting;.
Prosent;2011;1569;;Faktisk bosetting;.
Prosent;2011;1569;;Vedtak om bosetting;.
Prosent;2011;1571;Halsa (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1571;Halsa (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1571;Halsa (t.o.m. 2019);Vedtak om bosetting;100
Prosent;2011;1572;;Anmodning om bosetting;.
Prosent;2011;1572;;Faktisk bosetting;.
Prosent;2011;1572;;Vedtak om bosetting;.
Prosent;2011;1573;Smøla;Anmodning om bosetting;.
Prosent;2011;1573;Smøla;Faktisk bosetting;.
Prosent;2011;1573;Smøla;Vedtak om bosetting;.
Prosent;2011;1576;Aure;Anmodning om bosetting;100
Prosent;2011;1576;Aure;Faktisk bosetting;.
Prosent;2011;1576;Aure;Vedtak om bosetting;100
Prosent;2011;1601;Trondheim (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1601;Trondheim (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1601;Trondheim (t.o.m. 2019);Vedtak om bosetting;87.5
Prosent;2011;1612;;Anmodning om bosetting;100
Prosent;2011;1612;;Faktisk bosetting;.
Prosent;2011;1612;;Vedtak om bosetting;20
Prosent;2011;1613;;Anmodning om bosetting;.
Prosent;2011;1613;;Faktisk bosetting;.
Prosent;2011;1613;;Vedtak om bosetting;.
Prosent;2011;1617;;Anmodning om bosetting;100
Prosent;2011;1617;;Faktisk bosetting;.
Prosent;2011;1617;;Vedtak om bosetting;100
Prosent;2011;1620;;Anmodning om bosetting;.
Prosent;2011;1620;;Faktisk bosetting;.
Prosent;2011;1620;;Vedtak om bosetting;.
Prosent;2011;1621;;Anmodning om bosetting;.
Prosent;2011;1621;;Faktisk bosetting;.
Prosent;2011;1621;;Vedtak om bosetting;.
Prosent;2011;1622;;Anmodning om bosetting;.
Prosent;2011;1622;;Faktisk bosetting;.
Prosent;2011;1622;;Vedtak om bosetting;.
Prosent;2011;1624;Rissa (t.o.m. 2017);Anmodning om bosetting;100
Prosent;2011;1624;Rissa (t.o.m. 2017);Faktisk bosetting;.
Prosent;2011;1624;Rissa (t.o.m. 2017);Vedtak om bosetting;100
Prosent;2011;1627;;Anmodning om bosetting;.
Prosent;2011;1627;;Faktisk bosetting;.
Prosent;2011;1627;;Vedtak om bosetting;.
Prosent;2011;1630;;Anmodning om bosetting;.
Prosent;2011;1630;;Faktisk bosetting;.
Prosent;2011;1630;;Vedtak om bosetting;.
Prosent;2011;1632;;Anmodning om bosetting;.
Prosent;2011;1632;;Faktisk bosetting;.
Prosent;2011;1632;;Vedtak om bosetting;.
Prosent;2011;1633;;Anmodning om bosetting;.
Prosent;2011;1633;;Faktisk bosetting;.
Prosent;2011;1633;;Vedtak om bosetting;.
Prosent;2011;1634;;Anmodning om bosetting;100
Prosent;2011;1634;;Faktisk bosetting;.
Prosent;2011;1634;;Vedtak om bosetting;100
Prosent;2011;1635;;Anmodning om bosetting;.
Prosent;2011;1635;;Faktisk bosetting;.
Prosent;2011;1635;;Vedtak om bosetting;.
Prosent;2011;1636;;Anmodning om bosetting;.
Prosent;2011;1636;;Faktisk bosetting;.
Prosent;2011;1636;;Vedtak om bosetting;.
Prosent;2011;1638;;Anmodning om bosetting;100
Prosent;2011;1638;;Faktisk bosetting;.
Prosent;2011;1638;;Vedtak om bosetting;100
Prosent;2011;1640;;Anmodning om bosetting;100
Prosent;2011;1640;;Faktisk bosetting;.
Prosent;2011;1640;;Vedtak om bosetting;.
Prosent;2011;1644;;Anmodning om bosetting;.
Prosent;2011;1644;;Faktisk bosetting;.
Prosent;2011;1644;;Vedtak om bosetting;.
Prosent;2011;1648;;Anmodning om bosetting;100
Prosent;2011;1648;;Faktisk bosetting;.
Prosent;2011;1648;;Vedtak om bosetting;60
Prosent;2011;1653;;Anmodning om bosetting;100
Prosent;2011;1653;;Faktisk bosetting;.
Prosent;2011;1653;;Vedtak om bosetting;100
Prosent;2011;1657;;Anmodning om bosetting;100
Prosent;2011;1657;;Faktisk bosetting;.
Prosent;2011;1657;;Vedtak om bosetting;100
Prosent;2011;1662;;Anmodning om bosetting;.
Prosent;2011;1662;;Faktisk bosetting;.
Prosent;2011;1662;;Vedtak om bosetting;.
Prosent;2011;1663;;Anmodning om bosetting;100
Prosent;2011;1663;;Faktisk bosetting;.
Prosent;2011;1663;;Vedtak om bosetting;66.7
Prosent;2011;1664;;Anmodning om bosetting;.
Prosent;2011;1664;;Faktisk bosetting;.
Prosent;2011;1664;;Vedtak om bosetting;.
Prosent;2011;1665;;Anmodning om bosetting;.
Prosent;2011;1665;;Faktisk bosetting;.
Prosent;2011;1665;;Vedtak om bosetting;.
Prosent;2011;1702;;Anmodning om bosetting;100
Prosent;2011;1702;;Faktisk bosetting;.
Prosent;2011;1702;;Vedtak om bosetting;100
Prosent;2011;1703;;Anmodning om bosetting;100
Prosent;2011;1703;;Faktisk bosetting;.
Prosent;2011;1703;;Vedtak om bosetting;100
Prosent;2011;1711;;Anmodning om bosetting;100
Prosent;2011;1711;;Faktisk bosetting;.
Prosent;2011;1711;;Vedtak om bosetting;100
Prosent;2011;1714;;Anmodning om bosetting;100
Prosent;2011;1714;;Faktisk bosetting;.
Prosent;2011;1714;;Vedtak om bosetting;100
Prosent;2011;1717;;Anmodning om bosetting;.
Prosent;2011;1717;;Faktisk bosetting;.
Prosent;2011;1717;;Vedtak om bosetting;.
Prosent;2011;1718;Leksvik (t.o.m. 2017);Anmodning om bosetting;100
Prosent;2011;1718;Leksvik (t.o.m. 2017);Faktisk bosetting;.
Prosent;2011;1718;Leksvik (t.o.m. 2017);Vedtak om bosetting;100
Prosent;2011;1719;;Anmodning om bosetting;100
Prosent;2011;1719;;Faktisk bosetting;.
Prosent;2011;1719;;Vedtak om bosetting;100
Prosent;2011;1721;;Anmodning om bosetting;100
Prosent;2011;1721;;Faktisk bosetting;.
Prosent;2011;1721;;Vedtak om bosetting;100
Prosent;2011;1724;;Anmodning om bosetting;100
Prosent;2011;1724;;Faktisk bosetting;.
Prosent;2011;1724;;Vedtak om bosetting;100
Prosent;2011;1725;;Anmodning om bosetting;.
Prosent;2011;1725;;Faktisk bosetting;.
Prosent;2011;1725;;Vedtak om bosetting;.
Prosent;2011;1729;;Anmodning om bosetting;100
Prosent;2011;1729;;Faktisk bosetting;.
Prosent;2011;1729;;Vedtak om bosetting;150
Prosent;2011;1736;;Anmodning om bosetting;.
Prosent;2011;1736;;Faktisk bosetting;.
Prosent;2011;1736;;Vedtak om bosetting;.
Prosent;2011;1738;;Anmodning om bosetting;.
Prosent;2011;1738;;Faktisk bosetting;.
Prosent;2011;1738;;Vedtak om bosetting;.
Prosent;2011;1739;;Anmodning om bosetting;.
Prosent;2011;1739;;Faktisk bosetting;.
Prosent;2011;1739;;Vedtak om bosetting;.
Prosent;2011;1740;;Anmodning om bosetting;.
Prosent;2011;1740;;Faktisk bosetting;.
Prosent;2011;1740;;Vedtak om bosetting;.
Prosent;2011;1742;;Anmodning om bosetting;100
Prosent;2011;1742;;Faktisk bosetting;.
Prosent;2011;1742;;Vedtak om bosetting;120
Prosent;2011;1743;;Anmodning om bosetting;.
Prosent;2011;1743;;Faktisk bosetting;.
Prosent;2011;1743;;Vedtak om bosetting;.
Prosent;2011;1744;;Anmodning om bosetting;100
Prosent;2011;1744;;Faktisk bosetting;.
Prosent;2011;1744;;Vedtak om bosetting;100
Prosent;2011;1748;;Anmodning om bosetting;.
Prosent;2011;1748;;Faktisk bosetting;.
Prosent;2011;1748;;Vedtak om bosetting;.
Prosent;2011;1749;;Anmodning om bosetting;.
Prosent;2011;1749;;Faktisk bosetting;.
Prosent;2011;1749;;Vedtak om bosetting;.
Prosent;2011;1750;;Anmodning om bosetting;100
Prosent;2011;1750;;Faktisk bosetting;.
Prosent;2011;1750;;Vedtak om bosetting;100
Prosent;2011;1751;;Anmodning om bosetting;100
Prosent;2011;1751;;Faktisk bosetting;.
Prosent;2011;1751;;Vedtak om bosetting;100
Prosent;2011;1755;;Anmodning om bosetting;.
Prosent;2011;1755;;Faktisk bosetting;.
Prosent;2011;1755;;Vedtak om bosetting;.
Prosent;2011;1756;;Anmodning om bosetting;.
Prosent;2011;1756;;Faktisk bosetting;.
Prosent;2011;1756;;Vedtak om bosetting;.
Prosent;2011;1804;Bodø;Anmodning om bosetting;100
Prosent;2011;1804;Bodø;Faktisk bosetting;.
Prosent;2011;1804;Bodø;Vedtak om bosetting;100
Prosent;2011;1805;Narvik (t.o.m. 2019);Anmodning om bosetting;100
Prosent;2011;1805;Narvik (t.o.m. 2019);Faktisk bosetting;.
Prosent;2011;1805;Narvik (t.o.m. 2019);Vedtak om bosetting;.
Prosent;2011;1811;Bindal;Anmodning om bosetting;.
Prosent;2011;1811;Bindal;Faktisk bosetting;.
Prosent;2011;1811;Bindal;Vedtak om bosetting;.
Prosent;2011;1812;Sømna;Anmodning om bosetting;100
Prosent;2011;1812;Sømna;Faktisk bosetting;.
Prosent;2011;1812;Sømna;Vedtak om bosetting;150
Prosent;2011;1813;Brønnøy;Anmodning om bosetting;100
Prosent;2011;1813;Brønnøy;Faktisk bosetting;.
Prosent;2011;1813;Brønnøy;Vedtak om bosetting;125
Prosent;2011;1815;Vega;Anmodning om bosetting;.
Prosent;2011;1815;Vega;Faktisk bosetting;.
Prosent;2011;1815;Vega;Vedtak om bosetting;.
Prosent;2011;1816;Vevelstad;Anmodning om bosetting;.
Prosent;2011;1816;Vevelstad;Faktisk bosetting;.
Prosent;2011;1816;Vevelstad;Vedtak om bosetting;.
Prosent;2011;1818;Herøy (Nordland);Anmodning om bosetting;100
Prosent;2011;1818;Herøy (Nordland);Faktisk bosetting;.
Prosent;2011;1818;Herøy (Nordland);Vedtak om bosetting;70
Prosent;2011;1820;Alstahaug;Anmodning om bosetting;100
Prosent;2011;1820;Alstahaug;Faktisk bosetting;.
Prosent;2011;1820;Alstahaug;Vedtak om bosetting;150
Prosent;2011;1822;Leirfjord;Anmodning om bosetting;100
Prosent;2011;1822;Leirfjord;Faktisk bosetting;.
Prosent;2011;1822;Leirfjord;Vedtak om bosetting;100
Prosent;2011;1824;Vefsn;Anmodning om bosetting;100
Prosent;2011;1824;Vefsn;Faktisk bosetting;.
Prosent;2011;1824;Vefsn;Vedtak om bosetting;100
Prosent;2011;1825;Grane;Anmodning om bosetting;.
Prosent;2011;1825;Grane;Faktisk bosetting;.
Prosent;2011;1825;Grane;Vedtak om bosetting;.
Prosent;2011;1826;Hattfjelldal;Anmodning om bosetting;.
Prosent;2011;1826;Hattfjelldal;Faktisk bosetting;.
Prosent;2011;1826;Hattfjelldal;Vedtak om bosetting;.
Prosent;2011;1827;Dønna;Anmodning om bosetting;.
Prosent;2011;1827;Dønna;Faktisk bosetting;.
Prosent;2011;1827;Dønna;Vedtak om bosetting;.
Prosent;2011;1828;Nesna;Anmodning om bosetting;100
Prosent;2011;1828;Nesna;Faktisk bosetting;.
Prosent;2011;1828;Nesna;Vedtak om bosetting;30
Prosent;2011;1832;Hemnes;Anmodning om bosetting;.
Prosent;2011;1832;Hemnes;Faktisk bosetting;.
Prosent;2011;1832;Hemnes;Vedtak om bosetting;.
Prosent;2011;1833;Rana;Anmodning om bosetting;100
Prosent;2011;1833;Rana;Faktisk bosetting;.
Prosent;2011;1833;Rana;Vedtak om bosetting;100
Prosent;2011;1834;Lurøy;Anmodning om bosetting;.
