3800_Arealregnskap[Kommune],3800_Arealregnskap[Arealformålsgruppe],3800_Arealregnskap[Arealtype],[SumDekar_sum]
Seljord,07 Råstoffutvinning,Samferdsel,3.160857607034153
Seljord,07 Råstoffutvinning,Skog,60.75436787530096
Seljord,07 Råstoffutvinning,Åpen fastmark,16.931449069801516
Seljord,08 Kombinerte formål,Bebygd,144.20128827368433
Seljord,08 Kombinerte formål,Ferskvann,0.024040633870196226
Seljord,08 Kombinerte formål,Fulldyrka jord,0.42422609052936866
Seljord,08 Kombinerte formål,Samferdsel,9.770732613201663
Seljord,08 Kombinerte formål,Skog,27.487490162882803
Seljord,08 Kombinerte formål,Åpen fastmark,2.90191274755427
Seljord,09 Idrettsanlegg,Bebygd,18.936980069560935
Seljord,09 Idrettsanlegg,Ferskvann,0.549416964804799
Seljord,09 Idrettsanlegg,Myr,3.048432889636112
Seljord,09 Idrettsanlegg,Samferdsel,4.621487089250431
Seljord,09 Idrettsanlegg,Skog,69.87849256149542
Seljord,09 Idrettsanlegg,Åpen fastmark,34.836648548197736
Seljord,10 Andre formål,Bebygd,36.90103535950352
Seljord,10 Andre formål,Ferskvann,30.383766202266653
Seljord,10 Andre formål,Fulldyrka jord,0.0655975945038022
Seljord,10 Andre formål,Myr,0.2500251073412444
Seljord,10 Andre formål,Samferdsel,9.845623436050165
Seljord,10 Andre formål,Skog,79.53576617934996
Seljord,10 Andre formål,Åpen fastmark,56.21130750386165
Seljord,11 Samferdselsanlegg,Bebygd,104.45224348022525
Seljord,11 Samferdselsanlegg,Ferskvann,9.299855556025033
Seljord,11 Samferdselsanlegg,Fulldyrka jord,44.8762517373979
Seljord,11 Samferdselsanlegg,Innmarksbeite,6.863157273276868
Seljord,11 Samferdselsanlegg,Myr,5.730949805925474
Seljord,11 Samferdselsanlegg,Overflatedyrka jord,1.0948673981114352
Seljord,11 Samferdselsanlegg,Samferdsel,744.0740968201372
Seljord,11 Samferdselsanlegg,Skog,407.1393917409024
Seljord,11 Samferdselsanlegg,Åpen fastmark,93.63365858154101
Seljord,12 Blå/grønnstruktur,Bebygd,159.49608736032727
Seljord,12 Blå/grønnstruktur,Ferskvann,65.05311546987272
Seljord,12 Blå/grønnstruktur,Fulldyrka jord,26.409815865695364
Seljord,12 Blå/grønnstruktur,Innmarksbeite,9.872712187035658
Seljord,12 Blå/grønnstruktur,Myr,70.5020409105649
Seljord,12 Blå/grønnstruktur,Overflatedyrka jord,2.107000913337011
Seljord,12 Blå/grønnstruktur,Samferdsel,50.713103895848114
Seljord,12 Blå/grønnstruktur,Skog,1869.961646636781
Seljord,12 Blå/grønnstruktur,Åpen fastmark,602.5717286446599
Seljord,14 LNFR,Bebygd,1182.888857471769
Seljord,14 LNFR,Ferskvann,57.31494783784318
Seljord,14 LNFR,Fulldyrka jord,5644.109712330759
Seljord,14 LNFR,Innmarksbeite,1562.5596675965394
Seljord,14 LNFR,Myr,23044.747741125248
Seljord,14 LNFR,Overflatedyrka jord,379.79065121181463
Seljord,14 LNFR,Samferdsel,1852.4081441743726
Seljord,14 LNFR,Skog,363225.59276234696
Seljord,14 LNFR,Åpen fastmark,213176.5630529008
Seljord,15 LNFR spredt,Bebygd,1502.9207167617706
Seljord,15 LNFR spredt,Ferskvann,736.9032704432985
Seljord,15 LNFR spredt,Fulldyrka jord,4574.857399598314
Seljord,15 LNFR spredt,Innmarksbeite,2029.8028648764193
Seljord,15 LNFR spredt,Myr,1765.9885800256504
Seljord,15 LNFR spredt,Overflatedyrka jord,494.97810858112007
Seljord,15 LNFR spredt,Samferdsel,1458.306455074726
Seljord,15 LNFR spredt,Skog,33468.304053851134
Seljord,15 LNFR spredt,Åpen fastmark,1224.9964613859988
Seljord,16 Havner og småbåthavner,Bebygd,0.06387157034674538
Seljord,16 Havner og småbåthavner,Ferskvann,17.565238557037162
Seljord,16 Havner og småbåthavner,Samferdsel,0.368591474429382
Seljord,16 Havner og småbåthavner,Skog,0.8384063209695735
Seljord,16 Havner og småbåthavner,Åpen fastmark,2.3288895573284085
Seljord,"17 Sjø og vassdrag, flerbruk",Bebygd,2.072708936942652
Seljord,"17 Sjø og vassdrag, flerbruk",Ferskvann,45967.86630073782
Seljord,"17 Sjø og vassdrag, flerbruk",Fulldyrka jord,0.2788338967243391
Seljord,"17 Sjø og vassdrag, flerbruk",Innmarksbeite,0.010749866141133898
Seljord,"17 Sjø og vassdrag, flerbruk",Myr,3.2356251750277827
Seljord,"17 Sjø og vassdrag, flerbruk",Samferdsel,2.9565520793670013
Seljord,"17 Sjø og vassdrag, flerbruk",Skog,49.959620863097115
Seljord,"17 Sjø og vassdrag, flerbruk",Åpen fastmark,15.03329799688428
Seljord,18 Akvakultur,Ferskvann,0.011181020319874736
Seljord,18 Akvakultur,Skog,0.022972526874633085
Seljord,19 Udefinert,Bebygd,1.0068339735497476
Seljord,19 Udefinert,Ferskvann,0.3827751613208947
Seljord,19 Udefinert,Fulldyrka jord,1.0989530310452391
Seljord,19 Udefinert,Myr,0.061267110489021975
Seljord,19 Udefinert,Samferdsel,0.6657708417958552
Seljord,19 Udefinert,Skog,37.61403585306635
Seljord,19 Udefinert,Åpen fastmark,0.3347569575163823
Siljan,01 Bolig eller sentrumsformål,Bebygd,561.6781398244028
Siljan,01 Bolig eller sentrumsformål,Ferskvann,0.07468345213979856
Siljan,01 Bolig eller sentrumsformål,Fulldyrka jord,22.20868202282223
Siljan,01 Bolig eller sentrumsformål,Overflatedyrka jord,0.3506594532002536
Siljan,01 Bolig eller sentrumsformål,Samferdsel,35.03113011291677
Siljan,01 Bolig eller sentrumsformål,Skog,88.33839205587425
Siljan,01 Bolig eller sentrumsformål,Åpen fastmark,33.200076600679445
Siljan,02 Fritidsbebyggelse,Bebygd,85.15152563066391
Siljan,02 Fritidsbebyggelse,Ferskvann,1.789778443956698
Siljan,02 Fritidsbebyggelse,Fulldyrka jord,9.322962845566524
Siljan,02 Fritidsbebyggelse,Samferdsel,11.27185448510376
Siljan,02 Fritidsbebyggelse,Skog,99.29040702858462
Siljan,02 Fritidsbebyggelse,Åpen fastmark,0.2648823722756005
Siljan,03 Tjenesteyting,Bebygd,66.00098100972079
Siljan,03 Tjenesteyting,Ferskvann,0.07091821174890195
Siljan,03 Tjenesteyting,Fulldyrka jord,13.63377301653158
Siljan,03 Tjenesteyting,Samferdsel,4.356668487418393
Siljan,03 Tjenesteyting,Skog,12.661410570860985
Siljan,03 Tjenesteyting,Åpen fastmark,6.636100570724182
Siljan,04 Handel,Bebygd,11.034562434931622
Siljan,04 Handel,Samferdsel,0.4240179459745659
Siljan,04 Handel,Skog,0.4912464507275122
Siljan,05 Turistformål,Bebygd,8.31185145240669
Siljan,05 Turistformål,Ferskvann,0.016248520518478266
Siljan,05 Turistformål,Samferdsel,1.6661443993980884
Siljan,05 Turistformål,Skog,1.173641711514162
Siljan,06 Næringsvirksomhet,Bebygd,76.90232068498304
Siljan,06 Næringsvirksomhet,Ferskvann,0.46500051515765617
Siljan,06 Næringsvirksomhet,Fulldyrka jord,9.271375290532593
Siljan,06 Næringsvirksomhet,Samferdsel,6.475857761137087
Siljan,06 Næringsvirksomhet,Skog,55.698386138816396
Siljan,06 Næringsvirksomhet,Åpen fastmark,21.82276131597641
Siljan,07 Råstoffutvinning,Bebygd,0.9907983026058843
Siljan,07 Råstoffutvinning,Ferskvann,1.153117819956532
Siljan,07 Råstoffutvinning,Myr,13.211312434858517
Siljan,07 Råstoffutvinning,Samferdsel,6.093321252309151
Siljan,07 Råstoffutvinning,Skog,450.1017700461912
Siljan,07 Råstoffutvinning,Åpen fastmark,1.9697202973962233
Siljan,08 Kombinerte formål,Bebygd,8.800364919046903
Siljan,08 Kombinerte formål,Fulldyrka jord,5.308647576511689
Siljan,08 Kombinerte formål,Samferdsel,1.3799626873854263
Siljan,08 Kombinerte formål,Skog,159.53896360681654
Siljan,08 Kombinerte formål,Åpen fastmark,1.8223810009199668
Siljan,09 Idrettsanlegg,Bebygd,35.58131655193762
Siljan,09 Idrettsanlegg,Ferskvann,0.65661073219487
Siljan,09 Idrettsanlegg,Fulldyrka jord,6.838335236067388
Siljan,09 Idrettsanlegg,Myr,5.984735762477001
Siljan,09 Idrettsanlegg,Overflatedyrka jord,8.528059677519076
Siljan,09 Idrettsanlegg,Samferdsel,11.891244509067802
Siljan,09 Idrettsanlegg,Skog,1034.039163709243
Siljan,09 Idrettsanlegg,Åpen fastmark,66.45909277259447
Siljan,10 Andre formål,Bebygd,11.972380389998579
Siljan,10 Andre formål,Ferskvann,0.01702184865996835
Siljan,10 Andre formål,Fulldyrka jord,0.7360475557719881
Siljan,10 Andre formål,Innmarksbeite,0.6830368258723535
Siljan,10 Andre formål,Overflatedyrka jord,0.2739946465808036
Siljan,10 Andre formål,Samferdsel,2.8463094084797875
Siljan,10 Andre formål,Skog,23.60799620881466
Siljan,10 Andre formål,Åpen fastmark,2.575479584492991
Siljan,11 Samferdselsanlegg,Bebygd,28.922934498432706
Siljan,11 Samferdselsanlegg,Ferskvann,0.20900836771384837
Siljan,11 Samferdselsanlegg,Fulldyrka jord,4.694129020862252
Siljan,11 Samferdselsanlegg,Myr,0.1522887440410615
Siljan,11 Samferdselsanlegg,Overflatedyrka jord,0.015054570202154465
Siljan,11 Samferdselsanlegg,Samferdsel,227.03047855374757
Siljan,11 Samferdselsanlegg,Skog,129.55991408387345
Siljan,11 Samferdselsanlegg,Åpen fastmark,13.062863244479319
Siljan,12 Blå/grønnstruktur,Bebygd,101.4233649892606
Siljan,12 Blå/grønnstruktur,Ferskvann,68.73103140726204
Siljan,12 Blå/grønnstruktur,Fulldyrka jord,6.990293841821498
Siljan,12 Blå/grønnstruktur,Myr,362.42856606591016
Siljan,12 Blå/grønnstruktur,Overflatedyrka jord,3.0519094186308084
Siljan,12 Blå/grønnstruktur,Samferdsel,62.38715255573572
Siljan,12 Blå/grønnstruktur,Skog,5105.397222649195
Siljan,12 Blå/grønnstruktur,Åpen fastmark,37.58528483989747
Siljan,14 LNFR,Bebygd,963.6097331489641
Siljan,14 LNFR,Ferskvann,5.818381155586583
Siljan,14 LNFR,Fulldyrka jord,5910.11213169977
Siljan,14 LNFR,Innmarksbeite,322.56894398436583
Siljan,14 LNFR,Myr,7998.436283140901
Siljan,14 LNFR,Overflatedyrka jord,15.376786889810106
Siljan,14 LNFR,Samferdsel,1820.1233035132689
Siljan,14 LNFR,Skog,174333.66860022687
Siljan,14 LNFR,Åpen fastmark,723.846047331237
Siljan,15 LNFR spredt,Bebygd,98.3382499741395
Siljan,15 LNFR spredt,Ferskvann,6.7225599841902035
Siljan,15 LNFR spredt,Fulldyrka jord,538.9653453408401
Siljan,15 LNFR spredt,Innmarksbeite,9.744506031929536
Siljan,15 LNFR spredt,Samferdsel,37.115705903891474
Siljan,15 LNFR spredt,Skog,343.3233680616767
Siljan,15 LNFR spredt,Åpen fastmark,13.614123988016463
Siljan,"17 Sjø og vassdrag, flerbruk",Bebygd,0.155495116734357
Siljan,"17 Sjø og vassdrag, flerbruk",Ferskvann,11857.761763893648
Siljan,"17 Sjø og vassdrag, flerbruk",Samferdsel,0.034545157087482146
Siljan,"17 Sjø og vassdrag, flerbruk",Skog,0.25620799483698736
Siljan,"17 Sjø og vassdrag, flerbruk",Åpen fastmark,0.024617721441861057
Tokke,01 Bolig eller sentrumsformål,Bebygd,592.5741432171648
Tokke,01 Bolig eller sentrumsformål,Ferskvann,0.7208184563748856
Tokke,01 Bolig eller sentrumsformål,Fulldyrka jord,51.62748394696355
Tokke,01 Bolig eller sentrumsformål,Innmarksbeite,8.57586707050026
Tokke,01 Bolig eller sentrumsformål,Myr,0.4219349175895173
Tokke,01 Bolig eller sentrumsformål,Overflatedyrka jord,3.3480681155508294
Tokke,01 Bolig eller sentrumsformål,Samferdsel,56.410588847919676
Tokke,01 Bolig eller sentrumsformål,Skog,242.2960968533951
Tokke,01 Bolig eller sentrumsformål,Åpen fastmark,20.3309007765979
Tokke,02 Fritidsbebyggelse,Bebygd,539.2760943153203
Tokke,02 Fritidsbebyggelse,Ferskvann,463.4370395027135
Tokke,02 Fritidsbebyggelse,Innmarksbeite,8.708073590299257
Tokke,02 Fritidsbebyggelse,Myr,2456.3213652611457
Tokke,02 Fritidsbebyggelse,Samferdsel,383.28350094582277
Tokke,02 Fritidsbebyggelse,Skog,16480.497244040285
Tokke,02 Fritidsbebyggelse,Åpen fastmark,2455.551873187581
Tokke,03 Tjenesteyting,Bebygd,136.82788918153994
Tokke,03 Tjenesteyting,Ferskvann,2.1584978911681914
Tokke,03 Tjenesteyting,Fulldyrka jord,12.68827511081471
Tokke,03 Tjenesteyting,Myr,23.94134778601101
Tokke,03 Tjenesteyting,Overflatedyrka jord,4.668691916361312
Tokke,03 Tjenesteyting,Samferdsel,10.008821360994572
Tokke,03 Tjenesteyting,Skog,80.79634009575778
Tokke,03 Tjenesteyting,Åpen fastmark,1.190494049704644
Tokke,04 Handel,Bebygd,24.463073667956102
Tokke,04 Handel,Ferskvann,0.032231186285386126
Tokke,04 Handel,Samferdsel,1.5310107766915697
Tokke,04 Handel,Skog,0.3412510626226627
Tokke,05 Turistformål,Bebygd,39.07059009841431
Tokke,05 Turistformål,Ferskvann,0.9783870554318013
Tokke,05 Turistformål,Samferdsel,7.129934886855409
Tokke,05 Turistformål,Skog,29.963650422251835
Tokke,05 Turistformål,Åpen fastmark,14.694265712903004
Tokke,06 Næringsvirksomhet,Bebygd,115.38687413707223
Tokke,06 Næringsvirksomhet,Ferskvann,4.068409501190118
Tokke,06 Næringsvirksomhet,Fulldyrka jord,1.730409053901111
Tokke,06 Næringsvirksomhet,Myr,3.2428948839934923
Tokke,06 Næringsvirksomhet,Samferdsel,20.257755520605745
Tokke,06 Næringsvirksomhet,Skog,69.44948077983034
Tokke,06 Næringsvirksomhet,Åpen fastmark,8.136752662572464
Tokke,07 Råstoffutvinning,Bebygd,113.13352450109826
Tokke,07 Råstoffutvinning,Ferskvann,4.6435661592989135
Tokke,07 Råstoffutvinning,Myr,29.643914162711752
Tokke,07 Råstoffutvinning,Overflatedyrka jord,0.09842749311192887
Tokke,07 Råstoffutvinning,Samferdsel,21.48980735451162
Tokke,07 Råstoffutvinning,Skog,393.7424257232022
Tokke,07 Råstoffutvinning,Åpen fastmark,24.998405515367775
Tokke,08 Kombinerte formål,Bebygd,37.18689724838063
Tokke,08 Kombinerte formål,Ferskvann,0.2283391118780473
Tokke,08 Kombinerte formål,Fulldyrka jord,6.89462301975522
Tokke,08 Kombinerte formål,Innmarksbeite,0.4242766938279897
Tokke,08 Kombinerte formål,Myr,0.7569787030049573
Tokke,08 Kombinerte formål,Samferdsel,5.651075281465596
Tokke,08 Kombinerte formål,Skog,25.657809923117213
Tokke,08 Kombinerte formål,Åpen fastmark,4.809772701055899
Tokke,09 Idrettsanlegg,Bebygd,29.947770508248823
Tokke,09 Idrettsanlegg,Ferskvann,4.827242718583161
Tokke,09 Idrettsanlegg,Fulldyrka jord,7.424544738218053
Tokke,09 Idrettsanlegg,Myr,1.0171389890898312
Tokke,09 Idrettsanlegg,Samferdsel,3.9663921740012413
Tokke,09 Idrettsanlegg,Skog,43.59195681274096
Tokke,09 Idrettsanlegg,Åpen fastmark,117.2663169960533
Tokke,10 Andre formål,Bebygd,15.729120667717437
Tokke,10 Andre formål,Ferskvann,3.0010554282916124
Tokke,10 Andre formål,Fulldyrka jord,0.19299690321484295
Tokke,10 Andre formål,Myr,15.208324582276392
Tokke,10 Andre formål,Samferdsel,5.4201920601257045
Tokke,10 Andre formål,Skog,95.89356604113782
Tokke,10 Andre formål,Åpen fastmark,13.912859427248812
Tokke,11 Samferdselsanlegg,Bebygd,51.490638022014615
Tokke,11 Samferdselsanlegg,Ferskvann,23.817458580281645
Tokke,11 Samferdselsanlegg,Fulldyrka jord,5.163213806258267
Tokke,11 Samferdselsanlegg,Innmarksbeite,3.9898384002830096
Tokke,11 Samferdselsanlegg,Myr,7.1144295013397745
Tokke,11 Samferdselsanlegg,Overflatedyrka jord,0.5575599393379186
Tokke,11 Samferdselsanlegg,Samferdsel,473.24304869758066
Tokke,11 Samferdselsanlegg,Skog,256.46501729640954
Tokke,11 Samferdselsanlegg,Åpen fastmark,30.087657624956222
Tokke,12 Blå/grønnstruktur,Bebygd,63.17174002549519
Tokke,12 Blå/grønnstruktur,Ferskvann,42.32637868230559
Tokke,12 Blå/grønnstruktur,Fulldyrka jord,8.347126550349667
Tokke,12 Blå/grønnstruktur,Innmarksbeite,0.10090092384927887
Tokke,12 Blå/grønnstruktur,Myr,78.95920499345819
Tokke,12 Blå/grønnstruktur,Samferdsel,24.66851989853231
Tokke,12 Blå/grønnstruktur,Skog,577.7238366980566
Tokke,12 Blå/grønnstruktur,Åpen fastmark,86.78351538942773
Tokke,14 LNFR,Bebygd,1394.8536613505078
Tokke,14 LNFR,Ferskvann,34.87430129261456
Tokke,14 LNFR,Fulldyrka jord,3488.752616439809
Tokke,14 LNFR,Innmarksbeite,1916.664171994925
Tokke,14 LNFR,Myr,32553.64419130318
Tokke,14 LNFR,Overflatedyrka jord,781.4606076307798
Tokke,14 LNFR,Samferdsel,3488.7558118877423
Tokke,14 LNFR,Skog,500253.5517889773
Tokke,14 LNFR,Åpen fastmark,287080.04340326955
Tokke,15 LNFR spredt,Bebygd,1203.0614058808658
Tokke,15 LNFR spredt,Ferskvann,590.1590962559865
Tokke,15 LNFR spredt,Fulldyrka jord,4235.848683774669
Tokke,15 LNFR spredt,Innmarksbeite,1970.202363250341
Tokke,15 LNFR spredt,Myr,1686.0393509417613
Tokke,15 LNFR spredt,Overflatedyrka jord,865.9569785460085
Tokke,15 LNFR spredt,Samferdsel,1364.0201562540124
Tokke,15 LNFR spredt,Skog,30765.381695308643
Tokke,15 LNFR spredt,Åpen fastmark,1064.4098002089295
Tokke,16 Havner og småbåthavner,Bebygd,1.09460063057904
Tokke,16 Havner og småbåthavner,Ferskvann,9.703030862750005
Tokke,16 Havner og småbåthavner,Myr,0.24841585582615822
Tokke,16 Havner og småbåthavner,Samferdsel,3.809422013938882
Tokke,16 Havner og småbåthavner,Skog,0.12482259447368255
Tokke,16 Havner og småbåthavner,Åpen fastmark,3.546802188538975
Tokke,"17 Sjø og vassdrag, flerbruk",Bebygd,2.539607228026669
Tokke,"17 Sjø og vassdrag, flerbruk",Ferskvann,81928.80345219538
Tokke,"17 Sjø og vassdrag, flerbruk",Fulldyrka jord,0.014428226844000313
Tokke,"17 Sjø og vassdrag, flerbruk",Myr,5.816476988719285
Tokke,"17 Sjø og vassdrag, flerbruk",Samferdsel,2.073067624852272
Tokke,"17 Sjø og vassdrag, flerbruk",Skog,29.17697407061089
Tokke,"17 Sjø og vassdrag, flerbruk",Åpen fastmark,7.32095700376337
Tokke,18 Akvakultur,Bebygd,0.11110150440955463
Tokke,18 Akvakultur,Ferskvann,0.7387975559433888
Tokke,18 Akvakultur,Skog,0.45430239368333947
Tokke,18 Akvakultur,Åpen fastmark,1.2918306703887965
Tokke,19 Udefinert,Ferskvann,0.019437915526308535
Tokke,19 Udefinert,Skog,0.08899171058560937
Vinje,01 Bolig eller sentrumsformål,Bebygd,868.6897427861555
Vinje,01 Bolig eller sentrumsformål,Ferskvann,4.318881176801859
Vinje,01 Bolig eller sentrumsformål,Fulldyrka jord,33.979907556922356
Vinje,01 Bolig eller sentrumsformål,Innmarksbeite,5.914017044521768
Vinje,01 Bolig eller sentrumsformål,Myr,19.4607725003722
Vinje,01 Bolig eller sentrumsformål,Overflatedyrka jord,20.232998374695793
Vinje,01 Bolig eller sentrumsformål,Samferdsel,101.94152192276746
Vinje,01 Bolig eller sentrumsformål,Skog,833.839497419595
Vinje,01 Bolig eller sentrumsformål,Åpen fastmark,25.720625257166958
Vinje,02 Fritidsbebyggelse,Bebygd,3146.285767174099
Vinje,02 Fritidsbebyggelse,Ferskvann,93.79114502987377
Vinje,02 Fritidsbebyggelse,Fulldyrka jord,6.968918615204351
Vinje,02 Fritidsbebyggelse,Innmarksbeite,73.17622215753867
Vinje,02 Fritidsbebyggelse,Myr,423.2335445086134
Vinje,02 Fritidsbebyggelse,Overflatedyrka jord,13.387519961957054
Vinje,02 Fritidsbebyggelse,Samferdsel,202.28386605130538
Vinje,02 Fritidsbebyggelse,Skog,3937.2775210312043
Vinje,02 Fritidsbebyggelse,Åpen fastmark,2199.3974596940893
Vinje,03 Tjenesteyting,Bebygd,105.4916741936505
Vinje,03 Tjenesteyting,Ferskvann,0.1859402225941887
Vinje,03 Tjenesteyting,Fulldyrka jord,2.0036732456265205
Vinje,03 Tjenesteyting,Innmarksbeite,0.5456676464632644
Vinje,03 Tjenesteyting,Myr,3.412322487508936
Vinje,03 Tjenesteyting,Overflatedyrka jord,1.2868612241197772
Vinje,03 Tjenesteyting,Samferdsel,13.04448731609929
Vinje,03 Tjenesteyting,Skog,31.023974210896487
Vinje,03 Tjenesteyting,Åpen fastmark,22.73490682438462
Vinje,04 Handel,Bebygd,93.21716750648497
Vinje,04 Handel,Ferskvann,0.0068938546671247014
Vinje,04 Handel,Fulldyrka jord,1.3016725631158808
Vinje,04 Handel,Myr,18.4400497272599
Vinje,04 Handel,Samferdsel,22.023899767658097
Vinje,04 Handel,Skog,39.93045112675435
Vinje,04 Handel,Åpen fastmark,13.294859345817507
Vinje,05 Turistformål,Bebygd,126.78733185694612
Vinje,05 Turistformål,Ferskvann,26.376547421056536
Vinje,05 Turistformål,Fulldyrka jord,0.10922402288081078
Vinje,05 Turistformål,Myr,89.8650684351841
Vinje,05 Turistformål,Samferdsel,25.524340186061266
Vinje,05 Turistformål,Skog,377.4968696145243
Vinje,05 Turistformål,Åpen fastmark,136.06236819483453
Vinje,06 Næringsvirksomhet,Bebygd,313.15145141227964
Vinje,06 Næringsvirksomhet,Ferskvann,1.3262103979478523
Vinje,06 Næringsvirksomhet,Fulldyrka jord,6.2281243791294365
Vinje,06 Næringsvirksomhet,Myr,39.84208792307594
Vinje,06 Næringsvirksomhet,Overflatedyrka jord,3.099891571026654
Vinje,06 Næringsvirksomhet,Samferdsel,53.229196714093014
Vinje,06 Næringsvirksomhet,Skog,459.676395006261
Vinje,06 Næringsvirksomhet,Åpen fastmark,66.63381672681281
Vinje,07 Råstoffutvinning,Bebygd,187.7029470476725
Vinje,07 Råstoffutvinning,Ferskvann,0.32476744592736373
Vinje,07 Råstoffutvinning,Fulldyrka jord,0.14309035246035012
Vinje,07 Råstoffutvinning,Myr,3.656673572651172
Vinje,07 Råstoffutvinning,Overflatedyrka jord,0.21843037716339267
Vinje,07 Råstoffutvinning,Samferdsel,9.043945298255803
Vinje,07 Råstoffutvinning,Skog,465.7751849287632
Vinje,07 Råstoffutvinning,Åpen fastmark,29.00484012706161
Vinje,08 Kombinerte formål,Bebygd,251.76499409503933
Vinje,08 Kombinerte formål,Ferskvann,1.9088309827532053
Vinje,08 Kombinerte formål,Fulldyrka jord,13.42654499639858
Vinje,08 Kombinerte formål,Innmarksbeite,12.210352250409287
Vinje,08 Kombinerte formål,Myr,21.443606263259795
Vinje,08 Kombinerte formål,Overflatedyrka jord,5.13107254203516
Vinje,08 Kombinerte formål,Samferdsel,41.03721725175009
Vinje,08 Kombinerte formål,Skog,280.20923365439944
Vinje,08 Kombinerte formål,Åpen fastmark,118.30645105154605
Vinje,09 Idrettsanlegg,Bebygd,133.79724169646005
Vinje,09 Idrettsanlegg,Ferskvann,58.53786019785361
Vinje,09 Idrettsanlegg,Fulldyrka jord,38.97256565697257
Vinje,09 Idrettsanlegg,Innmarksbeite,10.21722992620237
Vinje,09 Idrettsanlegg,Myr,700.8819678655178
Vinje,09 Idrettsanlegg,Overflatedyrka jord,4.216743031499585
Vinje,09 Idrettsanlegg,Samferdsel,47.10721423593982
Vinje,09 Idrettsanlegg,Skog,1936.9432861456833
Vinje,09 Idrettsanlegg,Åpen fastmark,4065.8376496008377
Vinje,10 Andre formål,Bebygd,439.5813746201525
Vinje,10 Andre formål,Ferskvann,61.50193053327713
Vinje,10 Andre formål,Fulldyrka jord,16.48218433478926
Vinje,10 Andre formål,Innmarksbeite,0.7732951024972747
Vinje,10 Andre formål,Myr,128.7848240449759
Vinje,10 Andre formål,Overflatedyrka jord,2.5478474598499394
Vinje,10 Andre formål,Samferdsel,120.14263366194561
Vinje,10 Andre formål,Skog,1077.9667375386668
Vinje,10 Andre formål,Åpen fastmark,474.4509730028247
Vinje,11 Samferdselsanlegg,Bebygd,340.40861226950886
Vinje,11 Samferdselsanlegg,Ferskvann,26.630833953691457
Vinje,11 Samferdselsanlegg,Fulldyrka jord,31.03219942793808
Vinje,11 Samferdselsanlegg,Innmarksbeite,10.349239953119925
Vinje,11 Samferdselsanlegg,Myr,104.13078964899692
Vinje,11 Samferdselsanlegg,Overflatedyrka jord,7.269046031503432
Vinje,11 Samferdselsanlegg,Samferdsel,1742.9043354559076
Vinje,11 Samferdselsanlegg,Skog,518.7880166093091
Vinje,11 Samferdselsanlegg,Åpen fastmark,642.5414535398365
Vinje,12 Blå/grønnstruktur,Bebygd,600.8135940994978
Vinje,12 Blå/grønnstruktur,Ferskvann,115.2795329244532
Vinje,12 Blå/grønnstruktur,Fulldyrka jord,30.239720181270464
Vinje,12 Blå/grønnstruktur,Innmarksbeite,21.00149442223018
Vinje,12 Blå/grønnstruktur,Myr,1798.9897990945656
Vinje,12 Blå/grønnstruktur,Overflatedyrka jord,6.380561359963846
Vinje,12 Blå/grønnstruktur,Samferdsel,120.50662916900704
Vinje,12 Blå/grønnstruktur,Skog,3923.132303052958
Vinje,12 Blå/grønnstruktur,Åpen fastmark,2214.4265396572596
Vinje,14 LNFR,Bebygd,2707.8017365865385
Vinje,14 LNFR,Ferskvann,345.01317552100613
Vinje,14 LNFR,Fulldyrka jord,7361.803375793692
Vinje,14 LNFR,Innmarksbeite,3177.7247560509613
Vinje,14 LNFR,Myr,139332.36656198703
Vinje,14 LNFR,Overflatedyrka jord,1124.0982938692034
Vinje,14 LNFR,Samferdsel,4922.734953537602
Vinje,14 LNFR,Skog,604291.1472998421
Vinje,14 LNFR,Snøisbre,865.8612904427586
Vinje,14 LNFR,Åpen fastmark,1882675.4800676608
Vinje,15 LNFR spredt,Bebygd,1869.444950513768
Vinje,15 LNFR spredt,Ferskvann,340.94954918045255
Vinje,15 LNFR spredt,Fulldyrka jord,4903.615355311963
Vinje,15 LNFR spredt,Innmarksbeite,1781.2077037397662
Vinje,15 LNFR spredt,Myr,3170.089724661306
Vinje,15 LNFR spredt,Overflatedyrka jord,968.6383021112588
Vinje,15 LNFR spredt,Samferdsel,1298.3065630754793
Vinje,15 LNFR spredt,Skog,22008.930195284353
Vinje,15 LNFR spredt,Åpen fastmark,1166.9968497181892
Vinje,16 Havner og småbåthavner,Bebygd,0.3816316171928539
Vinje,16 Havner og småbåthavner,Ferskvann,6.4298112623615005
Vinje,16 Havner og småbåthavner,Myr,0.3362159658076106
Vinje,16 Havner og småbåthavner,Overflatedyrka jord,0.0944284742477565
Vinje,16 Havner og småbåthavner,Samferdsel,0.5269510115911333
Vinje,16 Havner og småbåthavner,Skog,1.8329533890540453
Vinje,16 Havner og småbåthavner,Åpen fastmark,1.3935317799415123
Vinje,"17 Sjø og vassdrag, flerbruk",Bebygd,7.502456178636949
Vinje,"17 Sjø og vassdrag, flerbruk",Ferskvann,380991.46980808285
Vinje,"17 Sjø og vassdrag, flerbruk",Fulldyrka jord,3.776540480908527
Vinje,"17 Sjø og vassdrag, flerbruk",Innmarksbeite,0.5027946576496258
Vinje,"17 Sjø og vassdrag, flerbruk",Myr,62.09239229661347
Vinje,"17 Sjø og vassdrag, flerbruk",Overflatedyrka jord,1.0996846436024086
