Dato,Furulund NO2 µg/m³,Furulund PM10 µg/m³,Haukenes NO2 µg/m³,Knarrdalstranda NO2 µg/m³,Knarrdalstranda PM10 µg/m³,Lensmannsdalen NO2 µg/m³,Lensmannsdalen PM10 µg/m³,Sverresgate NO2 µg/m³,Sverresgate PM10 µg/m³,Datadekning (%),Datadekning (%).1,Datadekning (%).2,Datadekning (%).3,Datadekning (%).4,Datadekning (%).5,Datadekning (%).6,Datadekning (%).7,Datadekning (%).8
2014-07-26,,,-1.35101687,,,10.31359279,15.65347826,9.8267073,14.23125,0.96,1.0,1.0,1.0,1.0,,,,
2014-07-27,,,0.13302771,,,10.61918161,17.625,9.70042666,16.64826087,0.92,1.0,1.0,1.0,0.96,,,,
2014-07-28,,,0.34864966,,,15.32997694,22.275,16.71665871,20.55166667,1.0,1.0,1.0,1.0,1.0,,,,
2014-07-29,,,1.61534696,,,11.42658606,18.32875,12.03993606,18.62208333,1.0,0.96,0.92,0.96,1.0,,,,
2014-07-30,,,-0.92283432,,,12.45241416,10.70347826,10.71251611,9.375,0.96,1.0,1.0,1.0,0.92,,,,
2014-07-31,,,-1.4661734,,,12.45733331,11.00916667,16.4345506,11.18333333,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-01,,,-0.96067687,,,14.13062831,17.83375,15.00479938,16.28,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-02,,,2.45185175,,,12.39906937,20.49666667,14.90172562,20.26291667,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-03,,,1.02340245,,,10.00077385,21.60714286,10.47803137,17.71916667,0.88,1.0,1.0,1.0,1.0,,,,
2014-08-04,,,-0.04858811,,,21.11443737,,25.10110261,16.40375,,0.96,1.0,0.92,1.0,,,,
2014-08-05,,,2.13979954,,,13.98002045,18.95347826,16.84713344,16.62375,0.96,1.0,1.0,1.0,1.0,,,,
2014-08-06,,,,,,15.18938783,17.38956522,16.49220317,17.77875,0.96,1.0,,1.0,1.0,,,,
2014-08-07,,,1.68643051,,,17.70976108,,21.09639716,20.01541667,,1.0,1.0,1.0,1.0,,,,
2014-08-08,,,1.35639674,,,17.09672332,16.51833333,20.01443474,15.63833333,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-09,,,1.23949908,,,8.156011,11.89833333,8.64511049,11.08130435,1.0,1.0,1.0,1.0,0.96,,,,
2014-08-10,,,0.9313248,,,7.72579116,17.19208333,9.75888683,16.35791667,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-11,,,0.9551377,,,18.80798,20.9825,11.16528646,16.34875,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-12,,,1.59021529,,,23.98320894,18.40666667,19.28212344,15.29458333,1.0,0.96,0.92,0.92,1.0,,,,
2014-08-13,,,5.40499549,,,19.64084049,15.18,23.16212319,14.88208333,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-14,,,1.99931063,,,20.72673471,12.75541667,14.69455999,8.625,1.0,1.0,1.0,1.0,0.92,,,,
2014-08-15,,,1.06458195,,,15.9030433,15.10208333,17.63188167,13.28708333,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-16,,,1.1279705,,,10.26620596,10.43166667,12.24412216,9.75791667,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-17,,,1.51039526,,,10.78768317,9.09791667,11.26871321,8.36458333,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-18,,,2.1127926,,,19.82266504,12.88833333,17.5956485,10.69291667,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-19,,,,,,,12.29708333,16.08535789,10.59666667,1.0,,,0.88,1.0,,,,
2014-08-20,,,,,,,13.57583333,16.21321783,10.22083333,1.0,,,1.0,1.0,,,,
2014-08-21,,,,,,18.43544732,13.00291667,17.74838554,10.56916667,1.0,1.0,,1.0,1.0,,,,
2014-08-22,,,,,,21.57669092,13.71791667,23.78148607,11.97625,1.0,1.0,,1.0,1.0,,,,
2014-08-23,,,,,,12.62559025,10.34916667,14.14249584,9.65708333,1.0,1.0,,1.0,1.0,,,,
2014-08-24,,,,,,9.88877397,9.66166667,10.79423784,8.8,1.0,1.0,,1.0,1.0,,,,
2014-08-25,,,,,,20.98100859,11.19708333,18.69470777,8.41958333,1.0,1.0,,1.0,1.0,,,,
2014-08-26,,,,,,18.60894168,16.005,15.34533551,11.51791667,1.0,0.96,,0.92,1.0,,,,
2014-08-27,,,2.26935516,,,19.58985357,18.75958333,19.82187529,13.53,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-28,,,3.33849285,,,19.54430055,16.885,20.42878394,14.26333333,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-29,,,4.68408498,,,21.9856827,16.49083333,22.2095108,14.03416667,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-30,,,2.06138943,,,4.39857936,8.92375,7.58012163,8.7725,1.0,1.0,1.0,1.0,1.0,,,,
2014-08-31,,,1.51701153,,,6.8673898,11.28875,7.08558887,9.2675,1.0,1.0,1.0,1.0,1.0,,,,
2014-09-01,,,3.23322007,,,18.89044652,22.14666667,20.22934532,15.07458333,1.0,1.0,1.0,1.0,1.0,,,,
2014-09-02,,,1.6514385,,,17.51657568,18.42958333,24.12893446,18.51208333,1.0,0.96,0.96,0.92,1.0,,,,
2014-09-03,,,1.86119066,,,14.92575785,17.61375,18.86074621,15.73458333,1.0,1.0,1.0,1.0,1.0,,,,
2014-09-04,,,2.14758369,,,21.88366508,20.02,24.72927944,16.39,1.0,1.0,1.0,1.0,1.0,,,,
2014-09-05,,,2.62995799,,,22.44435613,21.6425,25.40905994,17.53125,1.0,1.0,1.0,1.0,1.0,,,,
2014-09-06,,,1.47756661,,,13.92881551,22.65083333,11.39438046,18.97041667,1.0,1.0,1.0,1.0,1.0,,,,
2014-09-07,,,1.46542426,,,,19.22708333,9.84643795,16.56875,1.0,,1.0,1.0,1.0,,,,
2014-09-08,,,1.82493294,,,,,,15.70708333,,,1.0,,1.0,,,,
2014-09-09,,,0.23233295,,,,,,12.75083333,,,0.96,,1.0,,,,
2014-09-10,,,0.13983882,,,18.55505474,24.51166667,,18.82375,1.0,1.0,1.0,,1.0,,,,
2014-09-11,,,0.31771742,,,18.06837963,27.10583333,,24.64916667,1.0,1.0,1.0,,1.0,,,,
2014-09-12,,,-0.24479188,,,17.73388926,27.005,,19.13083333,1.0,1.0,1.0,,1.0,,,,
2014-09-13,,,0.92171409,,,11.69438471,18.89,,13.42916667,0.92,1.0,1.0,,1.0,,,,
2014-09-14,,,1.12347154,,,9.77598328,18.6426087,,13.8325,0.96,1.0,1.0,,1.0,,,,
2014-09-15,,,1.43627111,,,18.86383962,22.64166667,,18.81916667,1.0,1.0,1.0,,1.0,,,,
2014-09-16,,,2.06860726,,,21.82040482,27.42666667,,20.4325,1.0,0.96,0.96,,1.0,,,,
2014-09-17,,,1.47605541,,,20.1381599,24.805,,20.66625,1.0,1.0,0.96,,1.0,,,,
2014-09-18,,,2.81918973,,,20.19286761,24.78208333,,21.96791667,1.0,1.0,1.0,,1.0,,,,
2014-09-19,,,2.44729539,,,20.86499231,26.91333333,,24.74083333,1.0,1.0,1.0,,1.0,,,,
2014-09-20,,,1.95511283,,,12.14887522,27.07375,,23.91125,1.0,1.0,1.0,,1.0,,,,
2014-09-21,,,-0.43737874,,,6.93662557,13.23142857,,8.31416667,0.88,1.0,1.0,,1.0,,,,
2014-09-22,,,0.94025761,,,16.91384495,19.77708333,,15.08375,1.0,1.0,1.0,,1.0,,,,
2014-09-23,,,3.83896158,,,24.56866116,29.00791667,,21.48666667,1.0,1.0,1.0,,1.0,,,,
2014-09-24,,,4.3106742,,,24.63999915,26.41375,,20.33166667,1.0,1.0,1.0,,1.0,,,,
2014-09-25,,,2.2926733,,,25.81881901,27.28458333,,19.7725,1.0,0.96,0.96,,1.0,,,,
2014-09-26,,,1.34443258,,,15.18688927,22.21083333,,18.1775,1.0,1.0,1.0,,1.0,,,,
2014-09-27,,,-0.44121258,,,9.2550283,13.58958333,,12.66833333,1.0,1.0,1.0,,1.0,,,,
2014-09-28,,,-0.38304955,,,7.10929642,15.45958333,,19.63041667,1.0,1.0,1.0,,1.0,,,,
2014-09-29,,,2.09744973,,,27.56480871,24.4726087,,18.0125,0.96,1.0,1.0,,1.0,,,,
2014-09-30,,,5.39015204,,,25.87576715,30.89625,,23.21916667,1.0,0.96,0.96,,1.0,,,,
2014-10-01,,,5.00810192,,,20.00691958,19.17666667,,18.93833333,1.0,1.0,1.0,,1.0,,,,
2014-10-02,,,2.6523842,,,23.46989778,18.665,,14.78782609,0.92,1.0,1.0,,0.96,,,,
2014-10-03,,,4.43840517,,,22.79987441,22.42625,,19.95125,1.0,1.0,1.0,,1.0,,,,
2014-10-04,,,5.81042254,,,14.16216438,28.94375,16.77620481,28.5175,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-05,,,4.35304914,,,5.75180401,36.94625,9.76261181,35.54375,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-06,,,1.29665409,,,4.66555601,15.03333333,8.90202819,14.72625,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-07,,,0.92055234,,,6.95483626,,6.52604493,9.08875,,0.96,0.92,0.96,1.0,,,,
2014-10-08,,,1.48841517,,,25.42736126,24.08541667,26.54029438,21.89458333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-09,,,1.05436244,,,28.77864386,18.32875,20.93628276,17.61833333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-10,,,0.37393013,,,27.01711049,18.7275,38.55266,20.8175,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-11,,,0.610767,,,19.2016204,17.49,21.63418013,17.59083333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-12,,,0.92403126,,,12.78530695,10.16583333,18.27732705,10.66541667,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-13,,,6.12392515,,,22.38766607,18.425,22.44534586,18.29208333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-14,,,0.40191861,,,22.074682,20.34083333,15.81040932,9.775,1.0,0.96,0.92,0.96,0.92,,,,
2014-10-15,,,-0.66183362,,,19.40636118,16.15166667,9.72596145,6.59083333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-16,,,-0.77537476,,,13.44486482,6.105,5.86078358,3.15333333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-17,,,-0.29559664,,,15.40941164,5.68333333,6.7444278,4.47791667,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-18,,,0.34445519,,,16.99653036,7.56708333,10.48823998,7.22333333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-19,,,-0.15868216,,,15.06219421,17.52208333,10.37462215,15.59708333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-20,,,0.46028745,,,27.8292779,24.49791667,30.29521464,24.98833333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-21,,,3.32084114,,,15.15862401,16.07375,13.35182785,11.01833333,1.0,0.96,0.96,0.96,1.0,,,,
2014-10-22,,,0.85245327,,,9.02428266,7.61291667,12.52195394,7.29208333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-23,,,0.58094875,,,29.52975355,11.9625,18.21537188,10.60583333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-24,,,0.60165351,,,25.90295238,15.00125,13.10273574,12.58583333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-25,,,-0.77570858,,,26.97554027,17.37541667,16.01992038,13.32833333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-26,,,-0.74461787,,,14.15666681,19.18125,3.88312433,16.48625,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-27,,,-0.75259836,,,17.06982308,18.96583333,15.12785599,16.70166667,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-28,,,0.86790434,,,23.16047866,27.85,12.41565913,23.74565217,0.92,0.96,0.96,0.96,0.96,,,,
2014-10-29,,,-0.32325766,,,30.71217918,33.44458333,34.2664592,24.35125,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-30,,,5.95411046,,,30.23500202,44.38958333,29.75191809,37.23958333,1.0,1.0,1.0,1.0,1.0,,,,
2014-10-31,,,6.06878708,,,34.28483054,12.3475,22.12911496,10.01458333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-01,,,4.81018398,,,18.84812448,10.28958333,16.60718079,12.42083333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-02,,,0.59635019,,,20.53670195,11.38958333,14.70563183,10.56,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-03,,,4.06531353,,,38.43708744,24.83708333,37.57293336,14.70791667,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-04,,,4.34742125,,,32.56299076,40.6175,35.41427255,32.99083333,1.0,0.96,0.96,0.96,1.0,,,,
2014-11-05,,,-0.1184274,,,12.66808667,14.76291667,5.86003883,6.32958333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-06,,,0.31254996,,,18.19685818,20.36833333,8.29738014,9.35916667,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-07,,,0.58370533,,,22.3258446,12.95708333,7.30750774,5.90333333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-08,,,2.9988599,,,25.45201726,16.64208333,25.22450419,17.72833333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-09,,,3.73361849,,,20.6625742,26.06541667,17.7626814,22.13291667,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-10,,,10.13374655,,,31.60131007,17.86125,31.72047785,16.485,1.0,1.0,1.0,0.96,0.92,,,,
2014-11-11,,,0.62097436,,,25.75681381,29.79625,12.18840944,12.42541667,1.0,0.96,0.96,1.0,1.0,,,,
2014-11-12,,,0.08463339,,,13.70253572,26.16625,6.77585556,17.14166667,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-13,,,0.44928602,,,13.06082862,9.19416667,7.07635891,7.535,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-14,,,0.9209614,,,17.31965416,7.33333333,10.42599815,5.64208333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-15,,,0.16119288,,,5.27576432,5.48166667,5.30657834,5.12875,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-16,,,-0.3975465,,,4.16003928,7.56708333,1.36573436,7.16833333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-17,,,0.82299763,,,12.7546829,13.74083333,6.0797103,10.12458333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-18,,,1.43355029,,,12.67536419,7.97041667,7.36375814,6.4625,1.0,0.96,0.92,1.0,1.0,,,,
2014-11-19,,,1.1743132,,,18.8221597,21.48666667,9.90074966,12.16875,1.0,1.0,1.0,0.96,1.0,,,,
2014-11-20,,,0.7280044,,,30.43713615,57.57125,20.1523329,19.89166667,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-21,,,2.29832302,,,32.46396266,88.84333333,21.42291113,29.37916667,1.0,1.0,0.96,1.0,1.0,,,,
2014-11-22,,,,,,19.04613988,32.44083333,15.09639099,13.98833333,1.0,1.0,,1.0,1.0,,,,
2014-11-23,,,3.93164949,,,5.16630126,8.85041667,6.93416559,9.38208333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-24,,,4.0481577,,,35.55574558,56.16416667,35.72400213,21.88083333,1.0,1.0,1.0,0.96,1.0,,,,
2014-11-25,,,,,,34.0031754,85.78625,38.39893594,31.82208333,1.0,0.92,,1.0,1.0,,,,
2014-11-26,,,,,,34.80966067,20.89083333,38.95364965,23.03125,1.0,1.0,,1.0,1.0,,,,
2014-11-27,,,4.15651981,,,25.01583988,13.01666667,15.60083588,7.75958333,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-28,,,2.77852753,,,18.66432847,10.72041667,11.56186483,8.48375,1.0,1.0,1.0,1.0,1.0,,,,
2014-11-29,,,,,,9.96137837,13.035,11.1240604,11.715,1.0,1.0,,1.0,1.0,,,,
2014-11-30,,,,,,11.0136386,16.08291667,8.60512471,11.84791667,1.0,1.0,,1.0,1.0,,,,
2014-12-01,,,,,,24.79361588,35.44291667,25.11010695,24.67208333,1.0,1.0,,1.0,1.0,,,,
2014-12-02,,,,,,34.9187856,46.885,29.07326441,31.24916667,0.92,0.96,,0.92,1.0,,,,
2014-12-03,,,,,,36.39006794,34.10916667,30.69101048,25.46041667,1.0,1.0,,1.0,1.0,,,,
2014-12-04,,,,,,34.60804255,,30.45377237,27.00958333,,1.0,,1.0,1.0,,,,
2014-12-05,,,6.73038749,,,34.43574458,15.43208333,23.57035741,12.26958333,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-06,,,,,,29.49584366,18.73666667,34.42489005,23.38416667,1.0,1.0,,1.0,1.0,,,,
2014-12-07,,,,,,25.80898686,13.0075,24.59883819,11.77916667,1.0,1.0,,1.0,1.0,,,,
2014-12-08,,,10.1921294,,,43.94728453,21.19333333,40.74565019,23.1825,1.0,0.96,0.88,0.96,1.0,,,,
2014-12-09,,,,,,39.96283961,23.99833333,30.79601623,22.16041667,1.0,1.0,,1.0,1.0,,,,
2014-12-10,,,1.54187069,,,38.51940716,17.67791667,28.92931758,9.27666667,1.0,1.0,0.88,1.0,1.0,,,,
2014-12-11,,,6.21793221,,,48.90234873,18.47083333,33.87858904,14.9875,1.0,1.0,0.88,1.0,1.0,,,,
2014-12-12,,,10.62084113,,,48.79610213,21.93304348,39.97660259,17.35708333,0.96,1.0,1.0,1.0,1.0,,,,
2014-12-13,,,0.98763042,,,35.38754177,20.22625,40.17237727,25.02958333,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-14,,,4.97246978,,,24.10189091,18.92916667,21.99032162,18.84666667,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-15,,,1.21655323,,,37.82574029,20.27666667,26.78590005,10.77083333,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-16,,,4.37306045,,,40.18658789,17.41666667,38.47087404,17.68708333,1.0,0.96,0.92,0.96,1.0,,,,
2014-12-17,,,6.91928598,,,41.72005171,19.04375,32.27819993,16.09666667,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-18,,,6.83311822,,,34.33175115,18.63125,23.83678289,16.52291667,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-19,,,12.90586651,,,44.66548004,24.77391304,38.50871537,25.2175,0.96,1.0,1.0,1.0,1.0,,,,
2014-12-20,,,4.4092696,,,46.92249652,30.03,47.92077643,27.09666667,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-21,,,9.62843956,,,38.28291136,22.56375,36.14967541,25.04333333,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-22,,,17.11097765,,,48.22737454,31.16142857,41.93319962,25.34,0.88,1.0,1.0,0.96,0.92,,,,
2014-12-23,,,7.19192963,,,47.14945387,24.20956522,57.3646675,40.32416667,0.96,0.96,0.96,1.0,1.0,,,,
2014-12-24,,,2.51658983,,,22.75399742,12.75083333,19.85568653,13.76833333,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-25,,,0.43041925,,,21.40785341,17.2975,24.73501256,26.1525,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-26,,,1.88124636,,,32.40492092,29.54875,35.44533494,35.42458333,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-27,,,1.88561036,,,37.07991937,26.94541667,39.93041605,32.13833333,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-28,,,1.75921996,,,31.64725037,25.63916667,33.56503461,32.93125,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-29,,,6.12680765,,,44.93127044,29.865,42.67372992,35.89666667,1.0,1.0,1.0,1.0,1.0,,,,
2014-12-30,,,9.09866074,,,40.26511431,30.35,42.58053603,36.20833333,0.92,0.96,0.96,0.92,1.0,,,,
2014-12-31,,,9.33924422,,,22.95662019,37.14333333,26.88732496,36.96,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-01,,,7.61624644,,,19.72667046,78.52625,16.90913631,76.81208333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-02,,,0.03377352,,,23.52908925,17.47086957,14.79262008,5.78416667,0.96,1.0,1.0,1.0,1.0,,,,
2015-01-03,,,-0.60649461,,,16.06050875,21.96333333,8.24501094,12.17333333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-04,,,-0.08958003,,,21.18612713,38.55958333,23.11762414,34.3475,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-05,,,5.07772245,,,45.49162199,24.0625,37.78987703,21.16583333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-06,,,8.14102784,,,29.7818312,15.20869565,20.5060968,12.22375,0.96,0.96,0.92,0.96,1.0,,,,
2015-01-07,,,13.041167,,,40.99171523,16.92625,38.36297907,17.09125,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-08,,,7.69007571,,,47.63265291,17.76041667,44.60966518,18.85125,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-09,,,8.3323024,,,41.13983802,13.42,35.83618924,13.78666667,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-10,,,3.14687536,,,17.48814607,8.9626087,18.72924069,7.57166667,0.96,1.0,1.0,1.0,1.0,,,,
2015-01-11,,,2.16585364,,,14.3154735,20.97791667,10.37843568,16.72458333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-12,,,6.95504616,,,37.75554948,16.665,29.00920677,13.92416667,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-13,,,1.39175627,,,36.88820244,20.34541667,34.28930318,19.28347826,1.0,0.96,0.96,0.96,0.96,,,,
2015-01-14,,,1.69484994,,,51.19433622,18.08583333,36.61546412,12.8975,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-15,,,3.64836699,,,31.91659033,18.51208333,18.30658149,17.12333333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-16,,,-0.51695346,,,19.62437055,14.19,18.05053607,14.19458333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-17,,,-1.15738689,,,16.66007096,37.70708333,23.21483914,25.4925,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-18,,,5.25995556,,,27.16740342,18.48458333,28.7613796,23.35208333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-19,,,2.41389846,,,30.43278755,10.21166667,10.04344491,8.08041667,1.0,1.0,0.92,1.0,1.0,,,,
2015-01-20,,,1.47097199,,,13.69811116,7.78708333,8.40700189,6.67791667,1.0,0.96,1.0,0.96,1.0,,,,
2015-01-21,,,0.73557678,,,19.43286186,10.11541667,7.91270075,8.67625,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-22,,,0.61382674,,,24.76704474,8.7725,12.23470711,7.19583333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-23,,,6.8935687,,,42.65238631,22.83416667,34.93933957,18.93833333,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-24,,,5.08679906,,,24.78055938,10.83041667,16.41092342,9.40041667,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-25,,,6.50136247,,,30.73949956,17.25625,28.76261246,16.12875,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-26,,,8.93086836,,,34.18546132,12.62708333,27.5689692,12.30625,1.0,1.0,1.0,1.0,1.0,,,,
2015-01-27,,,,,,55.32343672,18.34708333,57.88875716,23.72791667,1.0,0.96,,0.96,1.0,,,,
2015-01-28,,,,,,35.78225004,10.20708333,21.14376666,7.40666667,1.0,1.0,,1.0,1.0,,,,
2015-01-29,,,,,,46.00401852,12.49875,38.345489,10.12916667,1.0,1.0,,1.0,1.0,,,,
2015-01-30,,,,,,32.10180491,12.11833333,33.75979682,11.54083333,1.0,1.0,,1.0,1.0,,,,
2015-01-31,,,,,,12.82926019,8.72666667,4.59685372,7.35166667,1.0,1.0,,1.0,1.0,,,,
2015-02-01,,,,,,7.8437883,13.98375,1.00316128,7.36541667,1.0,1.0,,1.0,1.0,,,,
2015-02-02,,,,,,44.9484673,17.105,34.50748732,12.37041667,1.0,1.0,,1.0,1.0,,,,
2015-02-03,,,,,,45.06286697,28.83375,38.43732874,16.77041667,1.0,0.96,,0.96,1.0,,,,
2015-02-04,,,,,,48.97078576,21.95875,42.34759526,18.37,1.0,1.0,,1.0,1.0,,,,
2015-02-05,,,,,,50.9853632,37.2075,43.78862476,23.94333333,1.0,1.0,,1.0,1.0,,,,
2015-02-06,,,,,,47.31534876,26.51,43.9325208,29.73208333,1.0,1.0,,1.0,1.0,,,,
2015-02-07,,,,,,14.39688441,27.52291667,15.5429632,12.98458333,1.0,1.0,,1.0,1.0,,,,
2015-02-08,,,,,,23.39858807,47.97833333,27.27199685,36.6575,1.0,1.0,,1.0,1.0,,,,
2015-02-09,,,,,,55.27251783,44.9075,60.35657204,21.91291667,1.0,1.0,,1.0,1.0,,,,
2015-02-10,,,,,,44.68688592,21.465,55.99299797,17.00875,0.92,0.96,,0.96,1.0,,,,
2015-02-11,,,,,,53.11595995,26.38625,54.0346897,28.79708333,1.0,1.0,,1.0,1.0,,,,
2015-02-12,,,,,,40.71429346,20.3775,38.20656517,26.44125,1.0,1.0,,1.0,1.0,,,,
2015-02-13,,,,,,36.85470634,20.67541667,28.59269924,18.79166667,1.0,1.0,,1.0,1.0,,,,
2015-02-14,,,,,,27.04784333,19.62583333,23.54615725,19.32791667,1.0,1.0,,1.0,1.0,,,,
2015-02-15,,,,,,4.59501658,4.88125,5.09771183,4.7575,1.0,1.0,,1.0,1.0,,,,
2015-02-16,,,,,,8.54759721,14.19458333,17.46653595,15.35416667,1.0,1.0,,1.0,1.0,,,,
2015-02-17,,,,,,27.31213275,30.6625,14.33525513,27.37166667,1.0,1.0,,1.0,1.0,,,,
2015-02-18,,,,,,30.21314404,13.8875,22.9378916,11.91208333,1.0,1.0,,1.0,1.0,,,,
2015-02-19,,,,,,27.11152454,11.53625,11.52987988,7.68166667,1.0,0.96,,0.96,1.0,,,,
2015-02-20,,,,,,33.10652569,34.58125,24.41875141,13.96541667,1.0,1.0,,1.0,1.0,,,,
2015-02-21,,,,,,24.53310209,13.12208333,21.45646651,13.42,1.0,1.0,,1.0,1.0,,,,
2015-02-22,,,4.58480974,,,15.97361419,39.55217391,16.10775298,38.51375,0.96,1.0,1.0,1.0,1.0,,,,
2015-02-23,,,5.56139201,,,31.48721094,16.35791667,20.68118553,14.025,1.0,1.0,1.0,1.0,1.0,,,,
2015-02-24,,,5.18242317,,,28.67515647,19.71291667,17.94716877,19.7725,1.0,0.96,1.0,0.96,1.0,,,,
2015-02-25,,,4.89814877,,,34.59708319,,22.48260548,15.9775,,1.0,0.96,1.0,1.0,,,,
2015-02-26,,,7.16943248,,,29.24753542,14.64375,22.333857,13.03958333,1.0,1.0,1.0,1.0,1.0,,,,
2015-02-27,,,4.71658271,,,29.76397864,66.62791667,30.37135499,41.72,1.0,1.0,1.0,1.0,0.92,,,,
2015-02-28,,,4.40666832,,,24.11113561,23.02666667,17.04264873,18.63125,1.0,1.0,1.0,1.0,1.0,,,,
2015-03-01,,,2.56416432,,,11.90613787,10.91291667,9.08679245,10.55083333,1.0,1.0,1.0,1.0,1.0,,,,
2015-03-02,,,4.58287817,,,36.46738561,26.72541667,26.27685257,18.20041667,1.0,1.0,0.96,1.0,1.0,,,,
2015-03-03,,,1.06216888,,,26.49632287,59.82625,26.75542638,39.40291667,1.0,0.96,1.0,0.96,1.0,,,,
2015-03-04,,,1.86669586,,,36.23093491,128.55791667,34.31353596,70.23958333,1.0,1.0,1.0,1.0,1.0,,,,
2015-03-05,,,0.96104182,,,33.50614568,70.37708333,28.87066135,36.02958333,1.0,1.0,1.0,1.0,1.0,,,,
2015-03-06,,,4.94142491,,,29.79458813,77.34833333,22.82610834,42.82666667,1.0,1.0,1.0,1.0,1.0,,,,
