ï»¿ogc_fid;ssbid250m;pop_tot
219754;28395007729250;6
219755;28397507730250;8
219756;28777507728750;1
219757;28772507728750;9
219758;28775007729000;4
219759;28772507729000;1
219760;28777507729000;1
219761;28795007730250;1
219762;28967507730500;1
219763;28605007722750;1
219764;28607507723250;3
219765;28607507723500;3
219766;28605007723500;7
219767;28605007723750;1
219768;28697507723750;3
219769;28695007724000;1
219770;28582507734500;1
219771;28650007741000;3
219772;28650007741250;5
219773;28402507732250;1
219774;28310007743000;5
219775;28312507742250;1
219776;28297507747250;3
219777;28605007752500;1
219778;28602507754000;1
219779;28592507759250;1
219780;28547507760500;2
219781;28365007770750;1
219782;28925007771250;2
219783;28860007772500;3
219784;28857507778750;2
219785;28860007779000;10
219786;28857507779000;2
219787;28862507779250;4
219788;28862507779750;1
219789;28860007779750;3
219790;28860007780000;2
219791;28860007780250;2
219792;28882507779000;3
219793;28877507779500;1
219794;28872507779500;7
219795;28817507786000;18
219796;28817507786250;26
219797;28815007786250;1
219798;28797507790250;1
219799;28762507800250;1
219800;28762507801000;3
219801;28760007801750;2
219802;28782507793000;1
219803;28785007794000;1
219804;28785007794250;1
219805;28782507794500;1
219806;28780007794750;8
219807;28785007795000;2
219808;28780007795000;7
219809;28780007795250;2
219810;28785007795500;4
219811;28777507795250;4
219812;28775007795250;1
219813;28797507794000;3
219814;28790007793500;2
219815;28787507793750;9
219816;28792507793750;2
219817;28787507795000;3
219818;28785007795750;2
219819;28780007797000;1
219820;28777507797000;1
219821;28770007797750;1
219822;28785007797250;2
219823;28775007797250;1
219824;28772507797500;4
219825;28775007797750;4
219826;28787507795750;4
219827;28775007798250;2
219828;28782507798750;4
219829;28770007799000;2
219830;28767507799250;5
219831;28767507799500;4
219832;28772507799000;3
219833;28775007799250;6
219834;28772507799250;4
219835;28785007799750;1
219836;28772507800000;6
219837;28772507800250;1
219838;28767507799750;15
219839;28770007799750;6
219840;28765007800000;7
219841;28767507800000;5
219842;28770007800000;1
219843;28770007800500;9
219844;28785007800250;4
219845;28785007800500;48
219846;28782507800500;1
219847;28782507800750;3
219848;28785007800750;7
219849;28782507801000;11
219850;28785007801000;35
219851;28785007801250;5
219852;28780007801250;63
219853;28782507801250;27
219854;28787507800250;3
219855;28787507800500;8
219856;28792507800750;5
219857;28787507801000;2
219858;28787507802000;11
219859;28792507802000;4
219860;28790007802000;4
219861;28787507802250;3
219862;28792507802250;5
219863;28810007801750;4
219864;28807507802000;2
219865;28825007802250;9
219866;28807507802250;1
219867;28810007802500;1
219868;28807507802500;4
219869;28812507803000;3
219870;28827507802250;13
219871;28825007802500;6
219872;28820007802500;1
219873;28817507802750;9
219874;28820007802750;4
219875;28815007802750;2
219876;28817507803000;14
219877;28815007803000;10
219878;28825007803250;2
219879;28827507803500;6
219880;28822507803500;1
219881;28827507803750;1
219882;28807507803000;1
219883;28810007803250;7
219884;28807507803250;2
219885;27792507782250;2
219886;27695007774250;7
219887;27695007774500;16
219888;27692507774500;39
219889;27695007774750;2
219890;27692507774750;18
219891;27692507775000;35
219892;27692507775250;1
219893;27780007784250;8
219894;27775007784500;2
219895;27780007784500;1
219896;27777507784750;1
219897;27780007785250;3
219898;27770007785000;1
219899;27770007785500;2
219900;27792507782500;5
219901;27792507782750;1
219902;27787507783500;3
219903;27787507783750;5
219904;27785007783750;2
219905;27792507783000;1
219906;27790007783250;2
219907;27790007783500;4
219908;27782507784000;10
219909;27782507785750;1
219910;27782507786000;1
219911;27767507785750;1
219912;27767507786000;1
219913;27765007786250;3
219914;27780007785750;5
219915;27762507786500;1
219916;27762507786750;4
219917;27765007787000;7
219918;27762507787000;1
219919;27765007787250;2
219920;27767507787250;6
219921;27770007787250;1
219922;27770007787500;1
219923;27775007788000;3
219924;27832507789500;4
219925;27837507789500;1
219926;27782507788250;3
219927;27782507788500;2
219928;27795007789000;2
219929;27672507781750;1
219930;27672507782000;4
219931;27675007782000;1
219932;27677507781500;4
219933;27677507781750;2
219934;27677507782000;3
219935;27680007782000;4
219936;27680007782250;2
219937;27682507782500;1
219938;27660007783750;1
219939;27690007785000;3
219940;27650007788500;3
219941;27652507788500;1
219942;27655007788750;1
219943;27665007788750;1
219944;27660007789000;5
219945;27657507789250;2
219946;27657507789500;6
219947;27650007788750;1
219948;27655007789000;1
219949;27655007789250;1
219950;27667507789000;1
219951;27635007787750;1
219952;27630007787500;4
219953;27647507788250;3
219954;27657507790250;1
219955;27657507790500;2
219956;27695007784250;4
219957;27695007784500;2
219958;27695007784750;3
219959;27692507785000;21
219960;27697507784500;4
219961;27697507784750;12
219962;27700007784750;2
219963;27697507785000;1
219964;27705007785000;2
219965;27707507785000;5
219966;27710007785250;3
219967;27702507785000;2
219968;27727507786000;4
219969;27727507786250;1
219970;27722507786000;3
219971;27742507786000;1
219972;27757507786500;1
219973;27757507786750;5
219974;27755007786750;4
219975;27760007787000;2
219976;27780007788250;4
219977;27815007791000;2
219978;27817507791750;1
219979;27835007792000;1
219980;27837507792000;1
219981;27840007791750;2
219982;27840007792000;2
219983;27840007792750;3
219984;27832507792500;2
219985;27840007793250;1
219986;27845007796000;1
219987;27845007797500;1
219988;27845007797750;2
219989;27842507798000;1
219990;27757507800750;1
219991;27820007799250;1
219992;27762507801000;3
219993;27762507801500;2
219994;27815007799250;1
219995;27765007802500;3
219996;27767507802750;4
219997;27765007802750;4
219998;27767507804500;1
219999;27765007805250;2
220000;27667507807250;1
220001;27662507807250;2
220002;27662507807500;1
220003;27667507807500;1
220004;27662507807750;1
220005;27665007808000;2
220006;27667507808500;1
220007;27677507808500;1
220008;27675007808750;1
220009;28217507791000;5
220010;28220007791250;7
220011;28215007791250;13
220012;28217507791250;6
220013;28207507791000;2
220014;28212507791250;4
220015;28225007791250;1
220016;28215007791500;10
220017;28212507791500;1
220018;28242507790000;6
220019;28247507790250;3
220020;28245007790250;1
220021;28247507790500;22
220022;28245007790500;1
220023;28242507790750;77
220024;28245007790750;53
220025;28247507791000;3
220026;28242507791000;101
220027;28245007791000;32
220028;28247507791250;5
220029;28242507791250;20
220030;28245007791250;49
220031;28240007790750;4
220032;28240007791000;26
220033;28240007791250;34
220034;28237507791250;9
220035;28230007791500;2
220036;28232507791500;5
220037;28232507791750;15
220038;28237507791500;14
220039;28235007791500;10
220040;28237507791750;12
220041;28235007791750;7
220042;28245007791500;5
220043;28247507791500;37
220044;28247507791750;4
220045;28240007792500;2
220046;28247507792500;3
220047;28247507792750;1
220048;28105007797000;1
220049;28092507802750;3
220050;28112507802500;2
220051;28165007798250;1
220052;28172507800250;12
220053;28170007800250;15
220054;28190007800500;6
220055;28182507800500;1
220056;28180007800750;2
220057;28185007800750;1
220058;28182507800750;3
220059;28180007801000;10
220060;28197507800750;1
220061;28180007801250;6
220062;28125007803000;5
220063;28122507803000;1
220064;28115007802500;1
220065;28117507802750;4
220066;28172507800500;12
220067;28175007800750;2
220068;28177507800750;3
220069;28177507801000;2
220070;28175007801000;6
220071;28175007801250;6
220072;28177507801250;3
220073;28170007801250;3
220074;28165007801750;2
220075;28167507801750;1
220076;28177507801500;6
220077;28172507801500;6
220078;28175007801500;11
220079;28175007801750;2
220080;28137507804000;1
220081;28160007807750;2
220082;28127507806500;3
220083;28100007810000;1
220084;28100007811250;2
220085;28092507809500;4
220086;28092507809750;2
220087;28085007810500;3
220088;28092507810000;5
220089;28092507810250;4
220090;28090007810500;1
220091;28090007810750;2
220092;28092507811250;3
220093;28140007812500;2
220094;28160007812500;3
220095;28157507812500;6
220096;28162507812750;4
220097;28160007812750;7
220098;28160007813000;2
220099;28132507812500;2
220100;28135007814250;1
220101;28130007814250;1
220102;28155007812750;5
220103;28150007812750;1
220104;28150007814750;3
220105;28140007814750;2
220106;28150007815000;1
220107;28157507815000;7
220108;28162507815250;5
220109;28160007815250;4
220110;28157507815500;4
220111;28147507815000;1
220112;28160007815500;2
220113;28137507816250;3
220114;28147507817000;1
220115;28160007816750;2
220116;28160007817000;2
220117;28162507817250;1
220118;28135007816500;1
220119;28135007816750;2
220120;28142507817250;3
220121;28140007817250;1
220122;28155007817500;3
220123;28160007817250;2
220124;28160007817500;1
220125;28205007820000;1
220126;28205007820250;2
220127;28202507821250;1
220128;28180007822500;4
220129;28182507822750;2
220130;28182507823250;2
220131;28182507823500;1
220132;28190007824000;3
220133;28187507824250;1
220134;28187507824500;4
220135;28190007824500;1
220136;28200007824500;3
220137;28197507824500;1
220138;27735007808000;2
220139;27725007806750;4
220140;27725007807000;3
220141;27772507808000;5
220142;27770007808000;5
220143;27775007808000;3
220144;27775007808250;34
220145;27770007808250;5
220146;27772507808250;41
220147;27772507808500;4
220148;27762507808000;2
220149;27767507809000;48
220150;27765007809250;19
220151;27767507809250;41
220152;27765007809500;24
220153;27767507809500;5
220154;27765007809750;62
220155;27765007810000;65
220156;27767507810000;2
220157;27765007810250;74
220158;27765007810500;11
220159;27675007809250;2
220160;27672507810000;3
220161;27675007810000;2
220162;27672507810250;2
220163;27672507810500;4
220164;27672507810750;8
220165;27672507811000;6
220166;27675007811250;3
220167;27672507811250;13
220168;27685007811500;4
220169;27685007811750;9
220170;27680007811500;3
220171;27682507811500;3
220172;27677507811500;1
220173;27682507811750;3
220174;27682507812000;1
220175;27675007811500;2
220176;27672507811500;2
220177;27675007811750;2
220178;27682507812500;3
220179;27682507812750;1
220180;27682507813000;5
220181;27685007813250;1
220182;27685007813500;2
220183;27765007810750;15
220184;27767507810750;9
220185;27767507811000;16
220186;27765007811000;10
220187;27765007811250;64
220188;27767507811250;32
220189;28050007817250;3
220190;28047507817500;2
220191;28050007817500;3
220192;28037507818000;3
220193;28032507818500;1
220194;27952507819750;5
220195;27952507820000;3
220196;27957507820250;7
220197;27952507820250;2
220198;27950007819750;1
220199;27947507820250;3
220200;27950007820250;9
220201;27952507820750;1
220202;27930007822250;3
220203;27932507822500;1
220204;27935007822500;1
220205;27930007822500;3
220206;27947507822500;1
220207;27947507822750;3
220208;28017507822500;1
220209;28017507822750;1
220210;28015007822250;6
220211;28017507823000;2
220212;28017507823250;2
220213;28017507823500;4
220214;28207507819750;2
220215;28225007821750;4
220216;28207507831250;3
220217;28205007831000;2
220218;28275007838500;1
220219;28270007838500;13
220220;28272507838500;2
220221;28275007838750;5
220222;28205007831500;4
220223;28225007834250;2
220224;28235007835750;1
220225;28170007845500;1
220226;28172507845500;2
220227;28267507839250;1
220228;28275007839000;1
220229;28270007839250;4
220230;28275007839250;4
220231;28270007839750;2
220232;28270007840000;5
220233;28267507840250;5
220234;28265007841000;2
220235;28267507841000;2
220236;28267507841250;1
220237;28270007841500;1
220238;28270007842250;6
220239;28275007843000;1
220240;28275007846750;3
220241;28155007847250;1
220242;28115007846250;2
220243;28117507846500;2
220244;28117507846750;3
220245;28120007847000;1
220246;28122507846750;4
220247;28157507847500;13
220248;28160007847500;2
220249;28152507847250;1
220250;28150007847500;1
220251;28162507848250;2
220252;28170007850500;2
220253;28135007849750;1
220254;28162507849500;6
220255;28160007850000;5
220256;28162507850250;2
220257;27665007834500;3
220258;27655007835000;3
220259;27665007834750;2
220260;27665007835500;22
220261;27660007835000;3
220262;27657507835250;4
220263;27660007835250;13
220264;27660007835750;26
220265;27657507835750;25
220266;27655007836000;2
220267;27667507835500;17
220268;27662507835750;35
220269;27667507835750;15
220270;27665007835750;82
220271;27667507836000;50
220272;27662507836000;21
220273;27665007836000;7
220274;27657507836000;12
220275;27660007836000;8
220276;27657507837000;5
220277;27670007835500;11
220278;27672507835500;1
220279;27675007835750;5
220280;27670007835750;12
220281;27670007836000;6
220282;27655007836250;1
220283;27655007836500;6
220284;27655007836750;6
220285;27652507836750;1
220286;27655007837000;6
220287;27655007837250;1
220288;27652507837250;4
220289;27655007837500;6
220290;27655007838000;2
220291;27692507839750;2
220292;27690007839250;4
220293;27677507842000;1
220294;27680007842000;5
220295;27680007845250;2
220296;27630007847750;4
220297;27630007848000;2
220298;27627507848000;3
220299;27695007847250;33
220300;27692507847250;2
220301;27692507847500;46
220302;27695007847500;97
220303;27692507847750;6
220304;27695007847750;3
220305;27697507847250;2
220306;27700007847250;1
220307;27700007847500;3
220308;27697507847500;24
220309;27700007847750;5
220310;27697507847750;24
220311;27700007848000;13
220312;27702507848000;20
220313;27700007848250;9
220314;27702507848250;3
220315;27702507848500;15
220316;27700007848500;10
220317;27707507849500;4
220318;27700007849750;1
220319;27790007855250;3
220320;27802507855750;1
220321;28020007846750;8
220322;28022507847000;1
220323;28000007856500;1
220324;28012507862250;1
220325;28010007862500;1
220326;27995007862000;2
220327;28030007864500;1
220328;28110007847250;3
220329;28110007847500;5
220330;28105007848000;2
220331;28105007848250;1
