År;Region;Alder;Utflytting;Innflytting;Nettoflytting
2023;Notodden;30 år;12;25;13
2023;Notodden;31 år;14;21;7
2023;Notodden;32 år;15;21;6
2023;Notodden;33 år;11;21;10
2023;Notodden;34 år;9;25;16
2023;Notodden;35 år;12;14;2
2023;Notodden;36 år;19;18;-1
2023;Notodden;37 år;7;20;13
2023;Notodden;38 år;9;15;6
2023;Notodden;39 år;11;18;7
2023;Notodden;40 år;8;19;11
2023;Notodden;41 år;10;14;4
2023;Notodden;42 år;6;11;5
2023;Notodden;43 år;5;8;3
2023;Notodden;44 år;3;9;6
2023;Notodden;45 år;3;6;3
2023;Notodden;46 år;7;12;5
2023;Notodden;47 år;7;12;5
2023;Notodden;48 år;7;9;2
2023;Notodden;49 år;4;8;4
2023;Notodden;50 år;6;13;7
2023;Notodden;51 år;7;11;4
2023;Notodden;52 år;6;3;-3
2023;Notodden;53 år;7;5;-2
2023;Notodden;54 år;9;7;-2
2023;Notodden;55 år;1;5;4
2023;Notodden;56 år;5;9;4
2023;Notodden;57 år;1;8;7
2023;Notodden;58 år;2;7;5
2023;Notodden;59 år;5;7;2
2023;Notodden;60 år;2;7;5
2023;Notodden;61 år;4;2;-2
2023;Notodden;62 år;;5;5
2023;Notodden;63 år;4;4;0
2023;Notodden;64 år;3;6;3
2023;Notodden;65 år;4;5;1
2023;Notodden;66 år;6;7;1
2023;Notodden;67 år;6;5;-1
2023;Notodden;68 år;1;5;4
2023;Notodden;69 år;7;6;-1
2023;Notodden;70 år;;3;3
2023;Notodden;71 år;1;2;1
2023;Notodden;72 år;1;3;2
2023;Notodden;73 år;1;5;4
2023;Notodden;74 år;4;1;-3
2023;Notodden;75 år;3;3;0
2023;Notodden;76 år;3;3;0
2023;Notodden;77 år;3;2;-1
2023;Notodden;78 år;;6;6
2023;Notodden;79 år;;1;1
2023;Notodden;80 år;2;1;-1
2023;Notodden;81 år;1;1;0
2023;Notodden;82 år;2;1;-1
2023;Notodden;83 år;;;
2023;Notodden;84 år;1;1;0
2023;Notodden;85 år;;;
2023;Notodden;86 år;;;
2023;Notodden;87 år;;;
2023;Notodden;88 år;;;
2023;Notodden;89 år;;1;1
2023;Notodden;90 år;;;
2023;Notodden;91 år;1;;-1
2023;Notodden;92 år;;;
2023;Notodden;93 år;;;
2023;Notodden;94 år;;;
2023;Notodden;95 år;;;
2023;Notodden;96 år;;;
2023;Notodden;97 år;;;
2023;Notodden;98 år;;;
2023;Notodden;99 år;;;
2023;Siljan;0 år;1;1;0
2023;Siljan;1 år;;1;1
2023;Siljan;2 år;2;3;1
2023;Siljan;3 år;1;5;4
2023;Siljan;4 år;;1;1
2023;Siljan;5 år;;2;2
2023;Siljan;6 år;;2;2
2023;Siljan;7 år;;1;1
2023;Siljan;8 år;2;2;0
2023;Siljan;9 år;2;;-2
2023;Siljan;10 år;;3;3
2023;Siljan;11 år;1;1;0
2023;Siljan;12 år;2;2;0
2023;Siljan;13 år;1;1;0
2023;Siljan;14 år;3;2;-1
2023;Siljan;15 år;2;3;1
2023;Siljan;16 år;5;2;-3
2023;Siljan;17 år;;;
2023;Siljan;18 år;2;1;-1
2023;Siljan;19 år;4;3;-1
2023;Siljan;20 år;3;1;-2
2023;Siljan;21 år;5;1;-4
2023;Siljan;22 år;2;3;1
2023;Siljan;23 år;3;3;0
2023;Siljan;24 år;5;3;-2
2023;Siljan;25 år;3;6;3
2023;Siljan;26 år;4;6;2
2023;Siljan;27 år;2;2;0
2023;Siljan;28 år;3;4;1
2023;Siljan;29 år;2;3;1
2023;Siljan;30 år;1;6;5
2023;Siljan;31 år;1;5;4
2023;Siljan;32 år;3;2;-1
2023;Siljan;33 år;4;6;2
2023;Siljan;34 år;3;2;-1
2023;Siljan;35 år;1;1;0
2023;Siljan;36 år;4;;-4
2023;Siljan;37 år;1;4;3
2023;Siljan;38 år;4;3;-1
2023;Siljan;39 år;;1;1
2023;Siljan;40 år;4;3;-1
2023;Siljan;41 år;3;;-3
2023;Siljan;42 år;2;;-2
2023;Siljan;43 år;;1;1
2023;Siljan;44 år;;1;1
2023;Siljan;45 år;;;
2023;Siljan;46 år;;1;1
2023;Siljan;47 år;2;1;-1
2023;Siljan;48 år;2;1;-1
2023;Siljan;49 år;;;
2023;Siljan;50 år;1;;-1
2023;Siljan;51 år;;1;1
2023;Siljan;52 år;;;
2023;Siljan;53 år;2;1;-1
2023;Siljan;54 år;3;;-3
2023;Siljan;55 år;1;;-1
2023;Siljan;56 år;2;1;-1
2023;Siljan;57 år;3;2;-1
2023;Siljan;58 år;;2;2
2023;Siljan;59 år;1;2;1
2023;Siljan;60 år;1;;-1
2023;Siljan;61 år;2;;-2
2023;Siljan;62 år;;;
2023;Siljan;63 år;3;;-3
2023;Siljan;64 år;1;;-1
2023;Siljan;65 år;;1;1
2023;Siljan;66 år;2;;-2
2023;Siljan;67 år;;;
2023;Siljan;68 år;1;;-1
2023;Siljan;69 år;2;1;-1
2023;Siljan;70 år;1;1;0
2023;Siljan;71 år;;;
2023;Siljan;72 år;;1;1
2023;Siljan;73 år;;;
2023;Siljan;74 år;;;
2023;Siljan;75 år;;;
2023;Siljan;76 år;;;
2023;Siljan;77 år;;;
2023;Siljan;78 år;;;
2023;Siljan;79 år;;;
2023;Siljan;80 år;;1;1
2023;Siljan;81 år;;;
2023;Siljan;82 år;;;
2023;Siljan;83 år;;;
2023;Siljan;84 år;;;
2023;Siljan;85 år;;1;1
2023;Siljan;86 år;;;
2023;Siljan;87 år;;;
2023;Siljan;88 år;;;
2023;Siljan;89 år;;;
2023;Siljan;90 år;;1;1
2023;Siljan;91 år;;;
2023;Siljan;92 år;;;
2023;Siljan;93 år;;;
2023;Siljan;94 år;;;
2023;Siljan;95 år;;;
2023;Siljan;96 år;;;
2023;Siljan;97 år;;;
2023;Siljan;98 år;;1;1
2023;Siljan;99 år;;;
2023;Bamble;0 år;6;17;11
2023;Bamble;1 år;8;11;3
2023;Bamble;2 år;4;7;3
2023;Bamble;3 år;3;7;4
2023;Bamble;4 år;;7;7
2023;Bamble;5 år;4;13;9
2023;Bamble;6 år;4;4;0
2023;Bamble;7 år;3;9;6
2023;Bamble;8 år;4;6;2
2023;Bamble;9 år;1;7;6
2023;Bamble;10 år;5;5;0
2023;Bamble;11 år;2;7;5
2023;Bamble;12 år;6;6;0
2023;Bamble;13 år;4;6;2
2023;Bamble;14 år;7;5;-2
2023;Bamble;15 år;4;9;5
2023;Bamble;16 år;6;8;2
2023;Bamble;17 år;6;7;1
2023;Bamble;18 år;15;18;3
2023;Bamble;19 år;20;17;-3
2023;Bamble;20 år;30;13;-17
2023;Bamble;21 år;20;27;7
2023;Bamble;22 år;23;15;-8
2023;Bamble;23 år;27;17;-10
2023;Bamble;24 år;29;27;-2
2023;Bamble;25 år;28;19;-9
2023;Bamble;26 år;26;17;-9
2023;Bamble;27 år;19;22;3
2023;Bamble;28 år;23;19;-4
2023;Bamble;29 år;12;15;3
2023;Bamble;30 år;13;16;3
2023;Bamble;31 år;13;17;4
2023;Bamble;32 år;9;12;3
2023;Bamble;33 år;10;11;1
2023;Bamble;34 år;7;11;4
2023;Bamble;35 år;8;15;7
2023;Bamble;36 år;9;13;4
2023;Bamble;37 år;8;13;5
2023;Bamble;38 år;6;13;7
2023;Bamble;39 år;7;10;3
2023;Bamble;40 år;7;8;1
2023;Bamble;41 år;8;5;-3
2023;Bamble;42 år;1;9;8
2023;Bamble;43 år;5;11;6
2023;Bamble;44 år;9;8;-1
2023;Bamble;45 år;1;10;9
2023;Bamble;46 år;7;4;-3
2023;Bamble;47 år;7;6;-1
2023;Bamble;48 år;5;5;0
2023;Bamble;49 år;6;6;0
2023;Bamble;50 år;5;10;5
2023;Bamble;51 år;12;7;-5
2023;Bamble;52 år;9;8;-1
2023;Bamble;53 år;5;10;5
2023;Bamble;54 år;3;5;2
2023;Bamble;55 år;7;7;0
2023;Bamble;56 år;3;5;2
2023;Bamble;57 år;4;6;2
2023;Bamble;58 år;4;9;5
2023;Bamble;59 år;6;5;-1
2023;Bamble;60 år;9;5;-4
2023;Bamble;61 år;9;5;-4
2023;Bamble;62 år;;6;6
2023;Bamble;63 år;8;6;-2
2023;Bamble;64 år;2;3;1
2023;Bamble;65 år;6;6;0
2023;Bamble;66 år;4;14;10
2023;Bamble;67 år;1;2;1
2023;Bamble;68 år;4;2;-2
2023;Bamble;69 år;2;4;2
2023;Bamble;70 år;3;5;2
2023;Bamble;71 år;3;3;0
2023;Bamble;72 år;1;4;3
2023;Bamble;73 år;3;;-3
2023;Bamble;74 år;1;5;4
2023;Bamble;75 år;2;2;0
2023;Bamble;76 år;2;;-2
2023;Bamble;77 år;1;1;0
2023;Bamble;78 år;2;;-2
2023;Bamble;79 år;1;;-1
2023;Bamble;80 år;;;
2023;Bamble;81 år;;1;1
2023;Bamble;82 år;;;
2023;Bamble;83 år;;;
2023;Bamble;84 år;2;;-2
2023;Bamble;85 år;2;;-2
2023;Bamble;86 år;;;
2023;Bamble;87 år;1;;-1
2023;Bamble;88 år;;;
2023;Bamble;89 år;;;
2023;Bamble;90 år;;;
2023;Bamble;91 år;;;
2023;Bamble;92 år;;;
2023;Bamble;93 år;;;
2023;Bamble;94 år;;;
2023;Bamble;95 år;;;
2023;Bamble;96 år;;;
2023;Bamble;97 år;;;
2023;Bamble;98 år;;;
2023;Bamble;99 år;;;
2023;Kragerø;0 år;2;12;10
2023;Kragerø;1 år;3;6;3
2023;Kragerø;2 år;2;6;4
2023;Kragerø;3 år;2;3;1
2023;Kragerø;4 år;3;4;1
2023;Kragerø;5 år;;6;6
2023;Kragerø;6 år;2;6;4
2023;Kragerø;7 år;1;4;3
2023;Kragerø;8 år;1;5;4
2023;Kragerø;9 år;1;2;1
2023;Kragerø;10 år;2;5;3
2023;Kragerø;11 år;3;3;0
2023;Kragerø;12 år;4;6;2
2023;Kragerø;13 år;3;3;0
2023;Kragerø;14 år;2;8;6
2023;Kragerø;15 år;4;8;4
2023;Kragerø;16 år;4;2;-2
2023;Kragerø;17 år;2;4;2
2023;Kragerø;18 år;7;7;0
2023;Kragerø;19 år;4;5;1
2023;Kragerø;20 år;14;10;-4
2023;Kragerø;21 år;17;9;-8
2023;Kragerø;22 år;17;15;-2
2023;Kragerø;23 år;16;17;1
2023;Kragerø;24 år;15;11;-4
2023;Kragerø;25 år;19;14;-5
2023;Kragerø;26 år;10;10;0
2023;Kragerø;27 år;12;7;-5
2023;Kragerø;28 år;7;11;4
2023;Kragerø;29 år;5;9;4
2023;Kragerø;30 år;10;12;2
2023;Kragerø;31 år;13;13;0
2023;Kragerø;32 år;8;15;7
2023;Kragerø;33 år;5;9;4
2023;Kragerø;34 år;2;6;4
2023;Kragerø;35 år;3;10;7
2023;Kragerø;36 år;5;6;1
2023;Kragerø;37 år;8;7;-1
2023;Kragerø;38 år;7;6;-1
2023;Kragerø;39 år;9;6;-3
2023;Kragerø;40 år;2;6;4
2023;Kragerø;41 år;4;8;4
2023;Kragerø;42 år;2;3;1
2023;Kragerø;43 år;6;6;0
2023;Kragerø;44 år;2;7;5
2023;Kragerø;45 år;3;4;1
2023;Kragerø;46 år;3;2;-1
2023;Kragerø;47 år;2;2;0
2023;Kragerø;48 år;4;5;1
2023;Kragerø;49 år;1;2;1
2023;Kragerø;50 år;3;7;4
2023;Kragerø;51 år;3;10;7
2023;Kragerø;52 år;3;7;4
2023;Kragerø;53 år;3;4;1
2023;Kragerø;54 år;5;7;2
2023;Kragerø;55 år;4;6;2
2023;Kragerø;56 år;3;4;1
2023;Kragerø;57 år;1;5;4
2023;Kragerø;58 år;4;6;2
2023;Kragerø;59 år;3;3;0
2023;Kragerø;60 år;3;6;3
2023;Kragerø;61 år;6;7;1
2023;Kragerø;62 år;;4;4
2023;Kragerø;63 år;;1;1
2023;Kragerø;64 år;4;2;-2
2023;Kragerø;65 år;;2;2
2023;Kragerø;66 år;3;2;-1
2023;Kragerø;67 år;3;1;-2
2023;Kragerø;68 år;2;6;4
2023;Kragerø;69 år;2;4;2
2023;Kragerø;70 år;2;3;1
2023;Kragerø;71 år;;3;3
2023;Kragerø;72 år;2;2;0
2023;Kragerø;73 år;3;;-3
2023;Kragerø;74 år;1;1;0
2023;Kragerø;75 år;5;1;-4
2023;Kragerø;76 år;1;;-1
2023;Kragerø;77 år;1;;-1
2023;Kragerø;78 år;2;2;0
2023;Kragerø;79 år;1;;-1
2023;Kragerø;80 år;;1;1
2023;Kragerø;81 år;;;
2023;Kragerø;82 år;;;
2023;Kragerø;83 år;2;;-2
2023;Kragerø;84 år;;;
2023;Kragerø;85 år;;2;2
2023;Kragerø;86 år;1;;-1
2023;Kragerø;87 år;;;
2023;Kragerø;88 år;;1;1
2023;Kragerø;89 år;1;;-1
2023;Kragerø;90 år;;;
2023;Kragerø;91 år;;;
2023;Kragerø;92 år;;;
2023;Kragerø;93 år;;;
2023;Kragerø;94 år;1;;-1
2023;Kragerø;95 år;;;
2023;Kragerø;96 år;;;
2023;Kragerø;97 år;;;
2023;Kragerø;98 år;;;
2023;Kragerø;99 år;1;;-1
2023;Drangedal;0 år;1;4;3
2023;Drangedal;1 år;1;5;4
2023;Drangedal;2 år;2;2;0
2023;Drangedal;3 år;;4;4
2023;Drangedal;4 år;;2;2
2023;Drangedal;5 år;1;;-1
2023;Drangedal;6 år;1;1;0
2023;Drangedal;7 år;;1;1
2023;Drangedal;8 år;3;1;-2
2023;Drangedal;9 år;1;2;1
2023;Drangedal;10 år;;;
2023;Drangedal;11 år;1;3;2
2023;Drangedal;12 år;2;3;1
2023;Drangedal;13 år;;2;2
2023;Drangedal;14 år;1;;-1
2023;Drangedal;15 år;1;1;0
2023;Drangedal;16 år;1;2;1
2023;Drangedal;17 år;1;;-1
2023;Drangedal;18 år;5;1;-4
2023;Drangedal;19 år;4;5;1
2023;Drangedal;20 år;4;6;2
2023;Drangedal;21 år;6;5;-1
2023;Drangedal;22 år;7;4;-3
2023;Drangedal;23 år;7;4;-3
2023;Drangedal;24 år;8;7;-1
2023;Drangedal;25 år;4;6;2
2023;Drangedal;26 år;5;4;-1
2023;Drangedal;27 år;3;2;-1
2023;Drangedal;28 år;5;2;-3
2023;Drangedal;29 år;3;4;1
2023;Drangedal;30 år;2;1;-1
2023;Drangedal;31 år;2;2;0
2023;Drangedal;32 år;2;1;-1
2023;Drangedal;33 år;3;2;-1
2023;Drangedal;34 år;1;3;2
2023;Drangedal;35 år;2;1;-1
2023;Drangedal;36 år;1;1;0
2023;Drangedal;37 år;2;2;0
2023;Drangedal;38 år;;1;1
2023;Drangedal;39 år;1;1;0
2023;Drangedal;40 år;;2;2
2023;Drangedal;41 år;;8;8
2023;Drangedal;42 år;4;2;-2
2023;Drangedal;43 år;2;5;3
2023;Drangedal;44 år;3;5;2
2023;Drangedal;45 år;;3;3
2023;Drangedal;46 år;6;4;-2
2023;Drangedal;47 år;2;4;2
2023;Drangedal;48 år;1;3;2
2023;Drangedal;49 år;2;1;-1
2023;Drangedal;50 år;1;;-1
2023;Drangedal;51 år;1;2;1
2023;Drangedal;52 år;;2;2
2023;Drangedal;53 år;;2;2
2023;Drangedal;54 år;3;1;-2
2023;Drangedal;55 år;2;1;-1
2023;Drangedal;56 år;5;1;-4
2023;Drangedal;57 år;2;;-2
2023;Drangedal;58 år;1;2;1
2023;Drangedal;59 år;3;;-3
2023;Drangedal;60 år;1;2;1
2023;Drangedal;61 år;;;
2023;Drangedal;62 år;2;1;-1
2023;Drangedal;63 år;;;
2023;Drangedal;64 år;2;1;-1
2023;Drangedal;65 år;2;1;-1
2023;Drangedal;66 år;1;2;1
2023;Drangedal;67 år;4;4;0
2023;Drangedal;68 år;1;2;1
2023;Drangedal;69 år;1;;-1
2023;Drangedal;70 år;1;;-1
2023;Drangedal;71 år;1;1;0
2023;Drangedal;72 år;1;1;0
2023;Drangedal;73 år;;2;2
2023;Drangedal;74 år;1;1;0
2023;Drangedal;75 år;;;
2023;Drangedal;76 år;;;
2023;Drangedal;77 år;1;1;0
2023;Drangedal;78 år;1;;-1
2023;Drangedal;79 år;;1;1
2023;Drangedal;80 år;;;
2023;Drangedal;81 år;1;;-1
2023;Drangedal;82 år;1;;-1
2023;Drangedal;83 år;;;
2023;Drangedal;84 år;;;
2023;Drangedal;85 år;;;
2023;Drangedal;86 år;;;
2023;Drangedal;87 år;;;
2023;Drangedal;88 år;;;
2023;Drangedal;89 år;;;
2023;Drangedal;90 år;;;
2023;Drangedal;91 år;;;
2023;Drangedal;92 år;;;
2023;Drangedal;93 år;;;
2023;Drangedal;94 år;;;
2023;Drangedal;95 år;;;
2023;Drangedal;96 år;;;
2023;Drangedal;97 år;;;
2023;Drangedal;98 år;;;
2023;Drangedal;99 år;;;
2023;Nome;0 år;6;10;4
2023;Nome;1 år;8;6;-2
2023;Nome;2 år;7;6;-1
2023;Nome;3 år;9;4;-5
2023;Nome;4 år;11;6;-5
2023;Nome;5 år;5;6;1
2023;Nome;6 år;4;1;-3
2023;Nome;7 år;4;6;2
2023;Nome;8 år;11;6;-5
2023;Nome;9 år;3;5;2
2023;Nome;10 år;3;5;2
2023;Nome;11 år;9;6;-3
2023;Nome;12 år;2;6;4
2023;Nome;13 år;5;8;3
2023;Nome;14 år;9;9;0
2023;Nome;15 år;4;5;1
2023;Nome;16 år;2;10;8
2023;Nome;17 år;5;7;2
2023;Nome;18 år;3;7;4
2023;Nome;19 år;10;8;-2
2023;Nome;20 år;19;7;-12
2023;Nome;21 år;10;9;-1
2023;Nome;22 år;15;12;-3
2023;Nome;23 år;13;13;0
2023;Nome;24 år;12;14;2
2023;Nome;25 år;17;15;-2
2023;Nome;26 år;14;11;-3
2023;Nome;27 år;15;16;1
2023;Nome;28 år;10;9;-1
2023;Nome;29 år;8;10;2
2023;Nome;30 år;13;15;2
2023;Nome;31 år;8;12;4
2023;Nome;32 år;9;8;-1
2023;Nome;33 år;10;11;1
2023;Nome;34 år;5;7;2
2023;Nome;35 år;7;12;5
2023;Nome;36 år;8;7;-1
2023;Nome;37 år;10;8;-2
2023;Nome;38 år;5;3;-2
2023;Nome;39 år;6;4;-2
2023;Nome;40 år;6;11;5
2023;Nome;41 år;8;11;3
2023;Nome;42 år;3;6;3
2023;Nome;43 år;6;7;1
2023;Nome;44 år;7;5;-2
2023;Nome;45 år;1;7;6
2023;Nome;46 år;7;5;-2
2023;Nome;47 år;7;8;1
2023;Nome;48 år;9;8;-1
2023;Nome;49 år;4;6;2
2023;Nome;50 år;2;5;3
2023;Nome;51 år;4;3;-1
2023;Nome;52 år;1;4;3
2023;Nome;53 år;3;2;-1
2023;Nome;54 år;5;8;3
2023;Nome;55 år;2;2;0
2023;Nome;56 år;6;4;-2
2023;Nome;57 år;5;4;-1
2023;Nome;58 år;;3;3
2023;Nome;59 år;;5;5
2023;Nome;60 år;8;8;0
2023;Nome;61 år;7;5;-2
2023;Nome;62 år;1;4;3
2023;Nome;63 år;3;7;4
2023;Nome;64 år;1;2;1
2023;Nome;65 år;1;1;0
2023;Nome;66 år;;1;1
2023;Nome;67 år;;;
2023;Nome;68 år;2;1;-1
2023;Nome;69 år;;2;2
2023;Nome;70 år;1;2;1
2023;Nome;71 år;3;1;-2
2023;Nome;72 år;1;;-1
2023;Nome;73 år;1;1;0
2023;Nome;74 år;1;1;0
2023;Nome;75 år;;1;1
2023;Nome;76 år;2;1;-1
2023;Nome;77 år;2;1;-1
2023;Nome;78 år;;;
2023;Nome;79 år;2;;-2
2023;Nome;80 år;4;;-4
2023;Nome;81 år;1;;-1
2023;Nome;82 år;1;;-1
2023;Nome;83 år;;;
2023;Nome;84 år;;1;1
2023;Nome;85 år;1;1;0
2023;Nome;86 år;;;
2023;Nome;87 år;;;
2023;Nome;88 år;;;
2023;Nome;89 år;;;
2023;Nome;90 år;;;
2023;Nome;91 år;;;
2023;Nome;92 år;;;
2023;Nome;93 år;;;
2023;Nome;94 år;;;
2023;Nome;95 år;;;
2023;Nome;96 år;;;
2023;Nome;97 år;;;
2023;Nome;98 år;;;
2023;Nome;99 år;;;
2023;Midt-Telemark;0 år;7;12;5
2023;Midt-Telemark;1 år;5;7;2
2023;Midt-Telemark;2 år;5;8;3
2023;Midt-Telemark;3 år;3;7;4
2023;Midt-Telemark;4 år;7;6;-1
2023;Midt-Telemark;5 år;5;6;1
2023;Midt-Telemark;6 år;2;4;2
2023;Midt-Telemark;7 år;2;4;2
2023;Midt-Telemark;8 år;1;5;4
2023;Midt-Telemark;9 år;1;3;2
2023;Midt-Telemark;10 år;1;6;5
2023;Midt-Telemark;11 år;1;8;7
2023;Midt-Telemark;12 år;3;10;7
2023;Midt-Telemark;13 år;6;7;1
2023;Midt-Telemark;14 år;3;9;6
2023;Midt-Telemark;15 år;2;11;9
2023;Midt-Telemark;16 år;6;9;3
2023;Midt-Telemark;17 år;5;4;-1
2023;Midt-Telemark;18 år;3;18;15
2023;Midt-Telemark;19 år;9;30;21
2023;Midt-Telemark;20 år;25;35;10
2023;Midt-Telemark;21 år;22;28;6
2023;Midt-Telemark;22 år;26;37;11
2023;Midt-Telemark;23 år;43;37;-6
2023;Midt-Telemark;24 år;36;33;-3
2023;Midt-Telemark;25 år;41;35;-6
2023;Midt-Telemark;26 år;44;28;-16
2023;Midt-Telemark;27 år;33;24;-9
2023;Midt-Telemark;28 år;21;24;3
2023;Midt-Telemark;29 år;30;31;1
2023;Midt-Telemark;30 år;22;22;0
2023;Midt-Telemark;31 år;24;17;-7
2023;Midt-Telemark;32 år;14;19;5
2023;Midt-Telemark;33 år;13;12;-1
2023;Midt-Telemark;34 år;17;14;-3
2023;Midt-Telemark;35 år;13;11;-2
2023;Midt-Telemark;36 år;8;9;1
2023;Midt-Telemark;37 år;8;10;2
2023;Midt-Telemark;38 år;2;12;10
2023;Midt-Telemark;39 år;2;12;10
2023;Midt-Telemark;40 år;7;10;3
2023;Midt-Telemark;41 år;3;6;3
2023;Midt-Telemark;42 år;3;8;5
2023;Midt-Telemark;43 år;7;9;2
2023;Midt-Telemark;44 år;3;5;2
2023;Midt-Telemark;45 år;1;3;2
2023;Midt-Telemark;46 år;3;9;6
2023;Midt-Telemark;47 år;2;2;0
2023;Midt-Telemark;48 år;4;8;4
2023;Midt-Telemark;49 år;5;5;0
2023;Midt-Telemark;50 år;5;5;0
2023;Midt-Telemark;51 år;2;6;4
2023;Midt-Telemark;52 år;3;;-3
2023;Midt-Telemark;53 år;4;7;3
2023;Midt-Telemark;54 år;2;5;3
2023;Midt-Telemark;55 år;5;8;3
2023;Midt-Telemark;56 år;1;5;4
2023;Midt-Telemark;57 år;2;2;0
2023;Midt-Telemark;58 år;1;9;8
2023;Midt-Telemark;59 år;;3;3
2023;Midt-Telemark;60 år;5;4;-1
2023;Midt-Telemark;61 år;1;6;5
2023;Midt-Telemark;62 år;1;2;1
2023;Midt-Telemark;63 år;3;3;0
2023;Midt-Telemark;64 år;5;5;0
2023;Midt-Telemark;65 år;3;7;4
2023;Midt-Telemark;66 år;2;8;6
2023;Midt-Telemark;67 år;3;3;0
2023;Midt-Telemark;68 år;6;2;-4
2023;Midt-Telemark;69 år;5;2;-3
2023;Midt-Telemark;70 år;5;4;-1
2023;Midt-Telemark;71 år;1;2;1
2023;Midt-Telemark;72 år;2;;-2
2023;Midt-Telemark;73 år;2;2;0
2023;Midt-Telemark;74 år;;1;1
2023;Midt-Telemark;75 år;1;;-1
2023;Midt-Telemark;76 år;;4;4
2023;Midt-Telemark;77 år;1;;-1
2023;Midt-Telemark;78 år;1;;-1
2023;Midt-Telemark;79 år;1;1;0
2023;Midt-Telemark;80 år;;2;2
2023;Midt-Telemark;81 år;;2;2
2023;Midt-Telemark;82 år;;;
2023;Midt-Telemark;83 år;;2;2
2023;Midt-Telemark;84 år;;;
2023;Midt-Telemark;85 år;;1;1
2023;Midt-Telemark;86 år;;;
2023;Midt-Telemark;87 år;;;
2023;Midt-Telemark;88 år;;;
2023;Midt-Telemark;89 år;;;
2023;Midt-Telemark;90 år;;;
2023;Midt-Telemark;91 år;;;
2023;Midt-Telemark;92 år;;;
2023;Midt-Telemark;93 år;;;
2023;Midt-Telemark;94 år;;;
2023;Midt-Telemark;95 år;;;
2023;Midt-Telemark;96 år;;;
2023;Midt-Telemark;97 år;;;
2023;Midt-Telemark;98 år;;;
2023;Midt-Telemark;99 år;;;
2023;Seljord;0 år;1;5;4
2023;Seljord;1 år;1;3;2
2023;Seljord;2 år;1;3;2
2023;Seljord;3 år;2;6;4
2023;Seljord;4 år;1;3;2
2023;Seljord;5 år;;3;3
2023;Seljord;6 år;;;
2023;Seljord;7 år;;;
2023;Seljord;8 år;;1;1
2023;Seljord;9 år;1;2;1
2023;Seljord;10 år;1;3;2
2023;Seljord;11 år;;1;1
2023;Seljord;12 år;1;1;0
2023;Seljord;13 år;1;1;0
2023;Seljord;14 år;;1;1
2023;Seljord;15 år;;1;1
2023;Seljord;16 år;;2;2
2023;Seljord;17 år;1;;-1
2023;Seljord;18 år;3;5;2
2023;Seljord;19 år;7;3;-4
2023;Seljord;20 år;8;6;-2
2023;Seljord;21 år;3;2;-1
2023;Seljord;22 år;4;3;-1
2023;Seljord;23 år;1;5;4
2023;Seljord;24 år;7;4;-3
2023;Seljord;25 år;6;4;-2
2023;Seljord;26 år;2;2;0
2023;Seljord;27 år;4;2;-2
2023;Seljord;28 år;2;4;2
2023;Seljord;29 år;3;1;-2
2023;Seljord;30 år;3;5;2
2023;Seljord;31 år;2;4;2
2023;Seljord;32 år;2;5;3
2023;Seljord;33 år;1;3;2
2023;Seljord;34 år;3;2;-1
2023;Seljord;35 år;2;5;3
2023;Seljord;36 år;1;5;4
2023;Seljord;37 år;;3;3
2023;Seljord;38 år;1;;-1
2023;Seljord;39 år;1;2;1
2023;Seljord;40 år;2;;-2
2023;Seljord;41 år;5;2;-3
2023;Seljord;42 år;1;3;2
2023;Seljord;43 år;;2;2
2023;Seljord;44 år;2;2;0
2023;Seljord;45 år;;5;5
2023;Seljord;46 år;;;
2023;Seljord;47 år;1;1;0
2023;Seljord;48 år;1;1;0
2023;Seljord;49 år;;1;1
2023;Seljord;50 år;;2;2
2023;Seljord;51 år;;1;1
2023;Seljord;52 år;1;;-1
2023;Seljord;53 år;1;1;0
2023;Seljord;54 år;2;2;0
2023;Seljord;55 år;1;2;1
2023;Seljord;56 år;1;;-1
2023;Seljord;57 år;1;1;0
2023;Seljord;58 år;;1;1
2023;Seljord;59 år;2;;-2
2023;Seljord;60 år;;1;1
2023;Seljord;61 år;1;4;3
2023;Seljord;62 år;1;3;2
2023;Seljord;63 år;;1;1
2023;Seljord;64 år;;3;3
2023;Seljord;65 år;;1;1
2023;Seljord;66 år;;1;1
2023;Seljord;67 år;;;
2023;Seljord;68 år;;;
2023;Seljord;69 år;1;;-1
2023;Seljord;70 år;2;1;-1
2023;Seljord;71 år;1;2;1
2023;Seljord;72 år;1;1;0
2023;Seljord;73 år;;;
2023;Seljord;74 år;;1;1
2023;Seljord;75 år;1;;-1
2023;Seljord;76 år;1;;-1
2023;Seljord;77 år;;1;1
2023;Seljord;78 år;;;
2023;Seljord;79 år;;;
2023;Seljord;80 år;;;
2023;Seljord;81 år;;;
2023;Seljord;82 år;;;
2023;Seljord;83 år;1;;-1
2023;Seljord;84 år;;;
2023;Seljord;85 år;;;
2023;Seljord;86 år;;1;1
2023;Seljord;87 år;;;
2023;Seljord;88 år;;;
2023;Seljord;89 år;;;
2023;Seljord;90 år;;;
2023;Seljord;91 år;;;
2023;Seljord;92 år;;;
2023;Seljord;93 år;;;
2023;Seljord;94 år;;;
2023;Seljord;95 år;;;
2023;Seljord;96 år;;;
2023;Seljord;97 år;;;
2023;Seljord;98 år;;;
2023;Seljord;99 år;;;
