Kommunenummer;Kommunenummer_2025;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall_original;Andel_original;Antall_vektet;Andel_vektet;Spørsmålskode;Årstall;Datatype
3813;4012;Bamble;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;504;0.5773;569.52;0.5773;gang;2021;Real data
3813;4012;Bamble;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;234;0.268;264.42;0.268;organisert;2021;Real data
3813;4012;Bamble;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;366;0.4192;413.58;0.4192;uorganisert;2021;Real data
3813;4012;Bamble;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;583;0.6678;658.79;0.6678;helse;2021;Real data
3813;4012;Bamble;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;613;0.7014;692.69;0.7014;tannhelse;2021;Real data
3813;4012;Bamble;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;86;0.0986;97.18;0.0986;tannlege;2021;Real data
3813;4012;Bamble;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;143;0.1646;161.59;0.1646;sykdom_a;2021;Real data
3813;4012;Bamble;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;86;0.0991;97.18;0.0991;funksjonsnedsettelse_a;2021;Real data
3813;4012;Bamble;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;417;0.481;471.21;0.481;korsryggsmerte;2021;Real data
3813;4012;Bamble;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;350;0.4023;395.5;0.4023;nakkesmerte;2021;Real data
3813;4012;Bamble;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;256;0.2936;289.28;0.2936;sukkerdrikk;2021;Real data
3813;4012;Bamble;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;246;0.2811;277.98;0.2811;frukt;2021;Real data
3813;4012;Bamble;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;365;0.4176;412.45;0.4176;groennsaker;2021;Real data
3813;4012;Bamble;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;407;0.4651;459.91;0.4651;fisk;2021;Real data
3813;4012;Bamble;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;82;0.094;92.66;0.094;roeyking_a;2021;Real data
3813;4012;Bamble;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;105;0.1206;118.65;0.1206;snus_a;2021;Real data
3813;4012;Bamble;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;178;0.2037;201.14;0.2037;alkohol_a;2021;Real data
3813;4012;Bamble;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;144;0.176;162.72;0.176;alkohol_c;2021;Real data
3813;4012;Bamble;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;141;0.1619;159.33;0.1619;skade;2021;Real data
3813;4012;Bamble;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;88;0.1007;99.44;0.1007;veitrafikkstoey;2021;Real data
3813;4012;Bamble;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;84;0.0963;94.92;0.0963;annenstoey;2021;Real data
3813;4012;Bamble;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;708;0.8101;800.04;0.8101;tilfredshet;2021;Real data
3813;4012;Bamble;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;747;0.8626;844.11;0.8626;fremtidsoptimisme;2021;Real data
3813;4012;Bamble;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;689;0.7901;778.57;0.7901;meningsfylt;2021;Real data
3813;4012;Bamble;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;527;0.6057;595.51;0.6057;engasjert;2021;Real data
3813;4012;Bamble;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;683;0.7905;771.79;0.7905;givende;2021;Real data
3813;4012;Bamble;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;658;0.7651;743.54;0.7651;andreslykke;2021;Real data
3813;4012;Bamble;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;434;0.4977;490.42;0.4977;venner;2021;Real data
3813;4012;Bamble;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;663;0.7612;749.19;0.7612;tilhoerighet;2021;Real data
3813;4012;Bamble;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;837;0.9588;945.81;0.9588;trygg;2021;Real data
3813;4012;Bamble;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;154;0.1842;174.02;0.1842;oekonomi;2021;Real data
3813;4012;Bamble;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;734;0.8417;829.42;0.8417;bolig;2021;Real data
3813;4012;Bamble;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;310;0.3571;350.3;0.3571;oslo_sum_3kat;2021;Real data
3813;4012;Bamble;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;143;0.1636;161.59;0.1636;HSCL_2kat;2021;Real data
3813;4012;Bamble;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;108;0.1236;122.04;0.1236;ucla_2kat;2021;Real data
3813;4012;Bamble;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;140;0.1604;158.2;0.1604;INSOMNIA;2021;Real data
3813;4012;Bamble;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;209;0.2436;236.17;0.2436;kontroll_SUM_3kat;2021;Real data
3813;4012;Bamble;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;168;0.1956;189.84;0.1956;FYSAK_2kat;2021;Real data
3814;4014;Kragerø;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;494;0.7683;568.1;0.7683;trivsel;2021;Real data
3814;4014;Kragerø;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;346;0.5398;397.9;0.5398;kultur;2021;Real data
3814;4014;Kragerø;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;468;0.7278;538.2;0.7278;idrett;2021;Real data
3814;4014;Kragerø;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;520;0.8075;598.0;0.8075;butikk;2021;Real data
3814;4014;Kragerø;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;161;0.2492;185.15;0.2492;transport;2021;Real data
3814;4014;Kragerø;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;591;0.9177;679.65;0.9177;natur;2021;Real data
3814;4014;Kragerø;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;605;0.938;695.75;0.938;sjoe;2021;Real data
3814;4014;Kragerø;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;270;0.418;310.5;0.418;gang;2021;Real data
3814;4014;Kragerø;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;170;0.2632;195.5;0.2632;organisert;2021;Real data
3814;4014;Kragerø;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;342;0.5294;393.3;0.5294;uorganisert;2021;Real data
3814;4014;Kragerø;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;472;0.7318;542.8;0.7318;helse;2021;Real data
3814;4014;Kragerø;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;480;0.7453;552.0;0.7453;tannhelse;2021;Real data
3814;4014;Kragerø;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;61;0.0947;70.15;0.0947;tannlege;2021;Real data
3814;4014;Kragerø;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;91;0.1417;104.65;0.1417;sykdom_a;2021;Real data
3814;4014;Kragerø;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;40;0.0622;46.0;0.0622;funksjonsnedsettelse_a;2021;Real data
3814;4014;Kragerø;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;302;0.4697;347.3;0.4697;korsryggsmerte;2021;Real data
3814;4014;Kragerø;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;260;0.405;299.0;0.405;nakkesmerte;2021;Real data
3814;4014;Kragerø;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;155;0.2403;178.25;0.2403;sukkerdrikk;2021;Real data
3814;4014;Kragerø;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;244;0.3783;280.6;0.3783;frukt;2021;Real data
3814;4014;Kragerø;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;330;0.5132;379.5;0.5132;groennsaker;2021;Real data
3814;4014;Kragerø;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;349;0.5428;401.35;0.5428;fisk;2021;Real data
3814;4014;Kragerø;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;61;0.0949;70.15;0.0949;roeyking_a;2021;Real data
3814;4014;Kragerø;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;71;0.1102;81.65;0.1102;snus_a;2021;Real data
3814;4014;Kragerø;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;160;0.2488;184.0;0.2488;alkohol_a;2021;Real data
3814;4014;Kragerø;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;133;0.2235;152.95;0.2235;alkohol_c;2021;Real data
3814;4014;Kragerø;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;104;0.1617;119.6;0.1617;skade;2021;Real data
3814;4014;Kragerø;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;60;0.0933;69.0;0.0933;veitrafikkstoey;2021;Real data
3814;4014;Kragerø;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;37;0.0573;42.55;0.0573;annenstoey;2021;Real data
3814;4014;Kragerø;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;547;0.8481;629.05;0.8481;tilfredshet;2021;Real data
3814;4014;Kragerø;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;551;0.8691;633.65;0.8691;fremtidsoptimisme;2021;Real data
3814;4014;Kragerø;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;525;0.8152;603.75;0.8152;meningsfylt;2021;Real data
3814;4014;Kragerø;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;411;0.6422;472.65;0.6422;engasjert;2021;Real data
3814;4014;Kragerø;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;509;0.7941;585.35;0.7941;givende;2021;Real data
3814;4014;Kragerø;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;499;0.7785;573.85;0.7785;andreslykke;2021;Real data
3814;4014;Kragerø;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;381;0.5935;438.15;0.5935;venner;2021;Real data
3814;4014;Kragerø;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;515;0.8009;592.25;0.8009;tilhoerighet;2021;Real data
3814;4014;Kragerø;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;630;0.9767;724.5;0.9767;trygg;2021;Real data
3814;4014;Kragerø;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;102;0.1645;117.3;0.1645;oekonomi;2021;Real data
3814;4014;Kragerø;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;544;0.8474;625.6;0.8474;bolig;2021;Real data
3814;4014;Kragerø;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;240;0.3756;276.0;0.3756;oslo_sum_3kat;2021;Real data
3814;4014;Kragerø;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;86;0.1333;98.9;0.1333;HSCL_2kat;2021;Real data
3814;4014;Kragerø;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;74;0.1153;85.1;0.1153;ucla_2kat;2021;Real data
3814;4014;Kragerø;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;88;0.1362;101.2;0.1362;INSOMNIA;2021;Real data
3814;4014;Kragerø;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;159;0.25;182.85;0.25;kontroll_SUM_3kat;2021;Real data
3814;4014;Kragerø;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;131;0.207;150.65;0.207;FYSAK_2kat;2021;Real data
3815;4016;Drangedal;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;597;0.7124;208.95;0.7124;trivsel;2021;Real data
3815;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;443;0.5299;155.05;0.5299;kultur;2021;Real data
3815;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;489;0.5835;171.15;0.5835;idrett;2021;Real data
3815;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;455;0.543;159.25;0.543;butikk;2021;Real data
3815;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;110;0.1313;38.5;0.1313;transport;2021;Real data
3815;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;783;0.9355;274.05;0.9355;natur;2021;Real data
3815;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;498;0.5964;174.3;0.5964;sjoe;2021;Real data
3815;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;183;0.2189;64.05;0.2189;gang;2021;Real data
3815;4016;Drangedal;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;214;0.256;74.9;0.256;organisert;2021;Real data
3815;4016;Drangedal;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;312;0.3728;109.2;0.3728;uorganisert;2021;Real data
3815;4016;Drangedal;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;545;0.6527;190.75;0.6527;helse;2021;Real data
3815;4016;Drangedal;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;558;0.6667;195.3;0.6667;tannhelse;2021;Real data
3815;4016;Drangedal;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;96;0.1147;33.6;0.1147;tannlege;2021;Real data
3815;4016;Drangedal;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;113;0.1353;39.55;0.1353;sykdom_a;2021;Real data
3815;4016;Drangedal;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;62;0.0741;21.7;0.0741;funksjonsnedsettelse_a;2021;Real data
3815;4016;Drangedal;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;355;0.4246;124.25;0.4246;korsryggsmerte;2021;Real data
3815;4016;Drangedal;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;351;0.4204;122.85;0.4204;nakkesmerte;2021;Real data
3815;4016;Drangedal;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;297;0.3557;103.95;0.3557;sukkerdrikk;2021;Real data
3815;4016;Drangedal;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;253;0.3045;88.55;0.3045;frukt;2021;Real data
3815;4016;Drangedal;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;298;0.3569;104.3;0.3569;groennsaker;2021;Real data
3815;4016;Drangedal;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;361;0.4323;126.35;0.4323;fisk;2021;Real data
3815;4016;Drangedal;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;100;0.1198;35.0;0.1198;roeyking_a;2021;Real data
3815;4016;Drangedal;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;106;0.1271;37.1;0.1271;snus_a;2021;Real data
3815;4016;Drangedal;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;129;0.155;45.15;0.155;alkohol_a;2021;Real data
3815;4016;Drangedal;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;121;0.1646;42.35;0.1646;alkohol_c;2021;Real data
3815;4016;Drangedal;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;157;0.1876;54.95;0.1876;skade;2021;Real data
3815;4016;Drangedal;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;62;0.0742;21.7;0.0742;veitrafikkstoey;2021;Real data
3815;4016;Drangedal;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;58;0.0695;20.3;0.0695;annenstoey;2021;Real data
3815;4016;Drangedal;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;677;0.8108;236.95;0.8108;tilfredshet;2021;Real data
3815;4016;Drangedal;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;713;0.859;249.55;0.859;fremtidsoptimisme;2021;Real data
3815;4016;Drangedal;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;680;0.8144;238.0;0.8144;meningsfylt;2021;Real data
3815;4016;Drangedal;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;493;0.5947;172.55;0.5947;engasjert;2021;Real data
3815;4016;Drangedal;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;616;0.7476;215.6;0.7476;givende;2021;Real data
