Levekårssone;Levekårssone navn;Kommunenummer;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall;Andel;Spørsmålskode;Årstall;Datatype
401802;Ulefoss;4018;Nome;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;81;0.1585;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
401802;Ulefoss;4018;Nome;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;49;0.0959;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;430;0.8515;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;429;0.8462;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;436;0.8566;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;325;0.6423;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;383;0.7645;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;388;0.7807;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;272;0.5418;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;381;0.759;FHUS_40_2025_Q1_fk7g26s2;2025;Real data
401802;Ulefoss;4018;Nome;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;476;0.9482;FHUS_40_2025_Q1_fk7g26s3;2025;Real data
401802;Ulefoss;4018;Nome;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;143;0.2871;FHUS_40_2025_Q1_fk8g28s1;2025;Real data
401802;Ulefoss;4018;Nome;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;157;0.3031;oslo_sum_3kat;2025;Real data
401802;Ulefoss;4018;Nome;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;86;0.1663;HSCL_2kat;2025;Real data
401802;Ulefoss;4018;Nome;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;71;0.1384;ucla_2kat;2025;Real data
401802;Ulefoss;4018;Nome;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;82;0.1577;INSOMNIA;2025;Real data
401802;Ulefoss;4018;Nome;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;87;0.1747;kontroll_SUM_3kat;2025;Real data
401802;Ulefoss;4018;Nome;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;80;0.1556;FYSAK_2kat;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;377;0.6805;FHUS_40_2025_Q1_fk1g1s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;386;0.7057;FHUS_40_2025_Q1_fk1g2s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;396;0.7239;FHUS_40_2025_Q1_fk1g2s2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;402;0.7376;FHUS_40_2025_Q1_fk1g2s3;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;140;0.2569;FHUS_40_2025_Q1_fk1g2s4;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;508;0.9321;FHUS_40_2025_Q1_fk1g2s5;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;372;0.6838;FHUS_40_2025_Q1_fk1g2s6;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;294;0.5394;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;155;0.287;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;203;0.3745;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;335;0.6181;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;351;0.6452;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;70;0.1292;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;93;0.1676;FHUS_40_2025_Q1_fk3g8s1a;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;48;0.0863;FHUS_40_2025_Q1_fk3g8s2a;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;242;0.4523;FHUS_40_2025_Q1_fk3g9s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;215;0.4072;FHUS_40_2025_Q1_fk3g9s2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;163;0.3117;FHUS_40_2025_Q1_fk5g13s1_1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;166;0.3162;FHUS_40_2025_Q1_fk5g13s1_2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;236;0.4512;FHUS_40_2025_Q1_fk5g13s1_3;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;197;0.376;FHUS_40_2025_Q1_fk5g13s1_4;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;54;0.0971;FHUS_40_2025_Q1_fk5g14s1a;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;72;0.1295;FHUS_40_2025_Q1_fk5g14s2a;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;70;0.1261;FHUS_40_2025_Q1_fk5g15s1a;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;57;0.1025;FHUS_40_2025_Q1_fk5g15s1a2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;133;0.2553;FHUS_40_2025_Q1_fk6g17s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;401;0.7741;FHUS_40_2025_Q1_fk8g30s4;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;238;0.4577;FHUS_40_2025_Q1_fk6g18s2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;51;0.0983;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;41;0.0788;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;432;0.8356;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;442;0.8667;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;426;0.824;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;311;0.6051;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;396;0.7826;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;396;0.7826;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;275;0.5371;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;405;0.791;FHUS_40_2025_Q1_fk7g26s2;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;495;0.9668;FHUS_40_2025_Q1_fk7g26s3;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;141;0.2776;FHUS_40_2025_Q1_fk8g28s1;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;178;0.3365;oslo_sum_3kat;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;95;0.1779;HSCL_2kat;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;66;0.126;ucla_2kat;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;65;0.1215;INSOMNIA;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;80;0.1575;kontroll_SUM_3kat;2025;Real data
402001;Midt – Telemark øst;4020;Midt-Telemark;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;93;0.1778;FYSAK_2kat;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;461;0.7376;FHUS_40_2025_Q1_fk1g1s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;547;0.8823;FHUS_40_2025_Q1_fk1g2s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;556;0.8997;FHUS_40_2025_Q1_fk1g2s2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;549;0.8869;FHUS_40_2025_Q1_fk1g2s3;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;222;0.3592;FHUS_40_2025_Q1_fk1g2s4;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;598;0.9661;FHUS_40_2025_Q1_fk1g2s5;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;209;0.3382;FHUS_40_2025_Q1_fk1g2s6;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;396;0.6397;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;178;0.2894;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;283;0.4594;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;412;0.6699;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;431;0.702;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;71;0.1158;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;77;0.1232;FHUS_40_2025_Q1_fk3g8s1a;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;34;0.0542;FHUS_40_2025_Q1_fk3g8s2a;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;276;0.4532;FHUS_40_2025_Q1_fk3g9s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;253;0.4182;FHUS_40_2025_Q1_fk3g9s2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;203;0.3372;FHUS_40_2025_Q1_fk5g13s1_1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;202;0.3339;FHUS_40_2025_Q1_fk5g13s1_2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;262;0.4331;FHUS_40_2025_Q1_fk5g13s1_3;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;218;0.3603;FHUS_40_2025_Q1_fk5g13s1_4;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;36;0.0574;FHUS_40_2025_Q1_fk5g14s1a;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;82;0.1308;FHUS_40_2025_Q1_fk5g14s2a;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;80;0.1276;FHUS_40_2025_Q1_fk5g15s1a;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;64;0.1022;FHUS_40_2025_Q1_fk5g15s1a2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;130;0.2167;FHUS_40_2025_Q1_fk6g17s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;452;0.7546;FHUS_40_2025_Q1_fk8g30s4;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;289;0.4825;FHUS_40_2025_Q1_fk6g18s2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;54;0.0905;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;37;0.0617;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;498;0.8342;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;533;0.8958;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;488;0.8147;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;380;0.6441;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;467;0.8038;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;465;0.8003;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
402002;Midt – Telemark vest;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;308;0.5256;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
