Kommunenummer,Kommune,År,Bygningstype,Sort_Bygningstype,Bygningstype_6_gr,Sort_Bygningstype_6_gr,Bygningstype_5_gr,Sort_Bygningstype_5_gr,Antall
4030,Nissedal,01.01.2005,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2006,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2007,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2008,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2009,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2010,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2011,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2012,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2013,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2014,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4030,Nissedal,01.01.2015,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2016,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2017,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,4
4030,Nissedal,01.01.2018,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2019,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2020,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2021,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2022,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2023,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2024,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4030,Nissedal,01.01.2025,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2000,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2001,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2002,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2003,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2004,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2005,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2006,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2007,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2008,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2009,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2010,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2011,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2012,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2013,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2014,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2015,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2016,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2017,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2018,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2019,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2020,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2021,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2022,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2023,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2024,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4032,Fyresdal,01.01.2025,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2000,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2001,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2002,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2003,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2004,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2005,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2006,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,4
4034,Tokke,01.01.2007,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2008,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2009,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2010,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2011,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2012,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2013,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2014,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2015,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2016,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2017,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2018,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2019,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2020,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2021,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2022,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2023,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2024,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4034,Tokke,01.01.2025,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4036,Vinje,01.01.2000,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,1
4036,Vinje,01.01.2001,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2002,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2003,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2004,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2005,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2006,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2007,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2008,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2009,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,6
4036,Vinje,01.01.2010,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2011,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2012,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2013,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2014,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2015,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2016,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2017,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,4
4036,Vinje,01.01.2018,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2019,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2020,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2021,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2022,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,1
4036,Vinje,01.01.2023,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4036,Vinje,01.01.2024,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4036,Vinje,01.01.2025,"Tomannsbolig, vertikaldelt",5,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2000,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2001,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,1
4001,Porsgrunn,01.01.2002,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,4
4001,Porsgrunn,01.01.2003,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,4
4001,Porsgrunn,01.01.2004,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2005,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,8
4001,Porsgrunn,01.01.2006,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2007,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4001,Porsgrunn,01.01.2008,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4001,Porsgrunn,01.01.2009,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,8
4001,Porsgrunn,01.01.2010,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2011,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2012,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4001,Porsgrunn,01.01.2013,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,3
4001,Porsgrunn,01.01.2014,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2015,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,4
4001,Porsgrunn,01.01.2016,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,3
4001,Porsgrunn,01.01.2017,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4001,Porsgrunn,01.01.2018,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,3
4001,Porsgrunn,01.01.2019,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,6
4001,Porsgrunn,01.01.2020,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2021,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2022,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,8
4001,Porsgrunn,01.01.2023,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2024,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4001,Porsgrunn,01.01.2025,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4003,Skien,01.01.2000,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4003,Skien,01.01.2001,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,20
4003,Skien,01.01.2002,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4003,Skien,01.01.2003,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4003,Skien,01.01.2004,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,4
4003,Skien,01.01.2005,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,14
4003,Skien,01.01.2006,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,8
4003,Skien,01.01.2007,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,12
4003,Skien,01.01.2008,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4003,Skien,01.01.2009,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4003,Skien,01.01.2010,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4003,Skien,01.01.2011,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,10
4003,Skien,01.01.2012,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,22
4003,Skien,01.01.2013,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4003,Skien,01.01.2014,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,18
4003,Skien,01.01.2015,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,6
4003,Skien,01.01.2016,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,8
4003,Skien,01.01.2017,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4003,Skien,01.01.2018,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,12
4003,Skien,01.01.2019,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4003,Skien,01.01.2020,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,1
4003,Skien,01.01.2021,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4003,Skien,01.01.2022,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4003,Skien,01.01.2023,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4003,Skien,01.01.2024,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,5
4003,Skien,01.01.2025,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2000,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4005,Notodden,01.01.2001,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2002,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2003,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2004,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2005,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2006,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2007,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2008,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4005,Notodden,01.01.2009,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2010,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2011,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2012,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2013,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2014,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2015,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2016,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2017,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2018,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,2
4005,Notodden,01.01.2019,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2020,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2021,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2022,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2023,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2024,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4005,Notodden,01.01.2025,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2000,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2001,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,1
4010,Siljan,01.01.2002,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2003,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2004,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2005,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2006,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2007,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2008,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2009,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2010,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2011,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2012,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2013,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2014,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2015,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2016,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2017,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
4010,Siljan,01.01.2018,"Tomannsbolig, horisontaldelt",13,Tomannsbolig,4,"Rekkehus, tomannsbolig og småhus",3,0
