Kommune,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortKommune
Skien,2022-01-01,Kvinner,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",37.0,3,11,16
Skien,2022-01-01,Kvinner,75 år+,Personskader (S00-T78),"per 1000, standardisert",54.9,3,11,16
Skien,2022-01-01,Kvinner,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",11.8,3,11,16
Skien,2022-01-01,Kvinner,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",17.8,3,11,16
Skien,2022-01-01,Kvinner,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,11,16
Skien,2022-01-01,Kvinner,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",55.2,3,12,16
Skien,2022-01-01,Kvinner,75-79 år,KOLS (J44),"per 1000, standardisert",9.8,3,12,16
Skien,2022-01-01,Kvinner,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",43.7,3,12,16
Skien,2022-01-01,Kvinner,75-79 år,Personskader (S00-T78),"per 1000, standardisert",30.8,3,12,16
Skien,2022-01-01,Kvinner,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",,3,12,16
Skien,2022-01-01,Kvinner,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",7.8,3,12,16
Skien,2022-01-01,Kvinner,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,12,16
Skien,2022-01-01,Kvinner,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",60.4,3,13,16
Skien,2022-01-01,Kvinner,80 år+,KOLS (J44),"per 1000, standardisert",7.0,3,13,16
Skien,2022-01-01,Kvinner,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",31.8,3,13,16
Skien,2022-01-01,Kvinner,80 år+,Personskader (S00-T78),"per 1000, standardisert",72.4,3,13,16
Skien,2022-01-01,Kvinner,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",16.2,3,13,16
Skien,2022-01-01,Kvinner,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",25.2,3,13,16
Skien,2022-01-01,Kvinner,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,13,16
Skien,2023-01-01,Kjønn samlet,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",15.5,1,1,16
Skien,2023-01-01,Kjønn samlet,Alle aldre,KOLS (J44),"per 1000, standardisert",1.2,1,1,16
Skien,2023-01-01,Kjønn samlet,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",16.8,1,1,16
Skien,2023-01-01,Kjønn samlet,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",16.8,1,1,16
Skien,2023-01-01,Kjønn samlet,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.8,1,1,16
Skien,2023-01-01,Kjønn samlet,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.3,1,1,16
Skien,2023-01-01,Kjønn samlet,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",1.3,1,1,16
Skien,2023-01-01,Kjønn samlet,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",9.3,1,2,16
Skien,2023-01-01,Kjønn samlet,0-74 år,KOLS (J44),"per 1000, standardisert",0.7,1,2,16
Skien,2023-01-01,Kjønn samlet,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",15.1,1,2,16
Skien,2023-01-01,Kjønn samlet,0-74 år,Personskader (S00-T78),"per 1000, standardisert",13.0,1,2,16
Skien,2023-01-01,Kjønn samlet,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.8,1,2,16
Skien,2023-01-01,Kjønn samlet,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.7,1,2,16
Skien,2023-01-01,Kjønn samlet,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.3,1,2,16
Skien,2023-01-01,Kjønn samlet,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.4,1,3,16
Skien,2023-01-01,Kjønn samlet,0-44 år,KOLS (J44),"per 1000, standardisert",,1,3,16
Skien,2023-01-01,Kjønn samlet,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",8.1,1,3,16
Skien,2023-01-01,Kjønn samlet,0-44 år,Personskader (S00-T78),"per 1000, standardisert",11.6,1,3,16
Skien,2023-01-01,Kjønn samlet,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",3.0,1,3,16
Skien,2023-01-01,Kjønn samlet,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,3,16
Skien,2023-01-01,Kjønn samlet,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.5,1,3,16
Skien,2023-01-01,Kjønn samlet,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.4,1,4,16
Skien,2023-01-01,Kjønn samlet,0-24 år,KOLS (J44),"per 1000, standardisert",,1,4,16
Skien,2023-01-01,Kjønn samlet,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.1,1,4,16
Skien,2023-01-01,Kjønn samlet,0-24 år,Personskader (S00-T78),"per 1000, standardisert",13.3,1,4,16
Skien,2023-01-01,Kjønn samlet,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",4.1,1,4,16
Skien,2023-01-01,Kjønn samlet,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,4,16
Skien,2023-01-01,Kjønn samlet,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.4,1,4,16
Skien,2023-01-01,Kjønn samlet,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.9,1,5,16
Skien,2023-01-01,Kjønn samlet,0-14 år,KOLS (J44),"per 1000, standardisert",,1,5,16
Skien,2023-01-01,Kjønn samlet,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.3,1,5,16
Skien,2023-01-01,Kjønn samlet,0-14 år,Personskader (S00-T78),"per 1000, standardisert",12.9,1,5,16
Skien,2023-01-01,Kjønn samlet,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",5.3,1,5,16
Skien,2023-01-01,Kjønn samlet,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,5,16
Skien,2023-01-01,Kjønn samlet,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,5,16
Skien,2023-01-01,Kjønn samlet,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.0,1,6,16
Skien,2023-01-01,Kjønn samlet,15-24 år,KOLS (J44),"per 1000, standardisert",,1,6,16
Skien,2023-01-01,Kjønn samlet,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.3,1,6,16
Skien,2023-01-01,Kjønn samlet,15-24 år,Personskader (S00-T78),"per 1000, standardisert",13.7,1,6,16
Skien,2023-01-01,Kjønn samlet,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.6,1,6,16
Skien,2023-01-01,Kjønn samlet,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,6,16
Skien,2023-01-01,Kjønn samlet,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",2.5,1,6,16
Skien,2023-01-01,Kjønn samlet,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.3,1,7,16
Skien,2023-01-01,Kjønn samlet,25-44 år,KOLS (J44),"per 1000, standardisert",,1,7,16
Skien,2023-01-01,Kjønn samlet,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",11.3,1,7,16
Skien,2023-01-01,Kjønn samlet,25-44 år,Personskader (S00-T78),"per 1000, standardisert",10.0,1,7,16
Skien,2023-01-01,Kjønn samlet,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.9,1,7,16
Skien,2023-01-01,Kjønn samlet,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,7,16
Skien,2023-01-01,Kjønn samlet,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.6,1,7,16
Skien,2023-01-01,Kjønn samlet,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",20.1,1,8,16
Skien,2023-01-01,Kjønn samlet,45-74 år,KOLS (J44),"per 1000, standardisert",,1,8,16
Skien,2023-01-01,Kjønn samlet,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",25.9,1,8,16
Skien,2023-01-01,Kjønn samlet,45-74 år,Personskader (S00-T78),"per 1000, standardisert",15.2,1,8,16
Skien,2023-01-01,Kjønn samlet,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.5,1,8,16
Skien,2023-01-01,Kjønn samlet,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,8,16
Skien,2023-01-01,Kjønn samlet,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.1,1,8,16
Skien,2023-01-01,Kjønn samlet,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",13.8,1,9,16
Skien,2023-01-01,Kjønn samlet,45-64 år,KOLS (J44),"per 1000, standardisert",0.9,1,9,16
Skien,2023-01-01,Kjønn samlet,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",23.2,1,9,16
Skien,2023-01-01,Kjønn samlet,45-64 år,Personskader (S00-T78),"per 1000, standardisert",12.7,1,9,16
Skien,2023-01-01,Kjønn samlet,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",2.3,1,9,16
Skien,2023-01-01,Kjønn samlet,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.6,1,9,16
Skien,2023-01-01,Kjønn samlet,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.0,1,9,16
Skien,2023-01-01,Kjønn samlet,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",36.1,1,10,16
Skien,2023-01-01,Kjønn samlet,65-74 år,KOLS (J44),"per 1000, standardisert",,1,10,16
Skien,2023-01-01,Kjønn samlet,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",33.0,1,10,16
Skien,2023-01-01,Kjønn samlet,65-74 år,Personskader (S00-T78),"per 1000, standardisert",21.4,1,10,16
Skien,2023-01-01,Kjønn samlet,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.0,1,10,16
Skien,2023-01-01,Kjønn samlet,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,10,16
Skien,2023-01-01,Kjønn samlet,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,10,16
Skien,2023-01-01,Kjønn samlet,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",73.7,1,11,16
Skien,2023-01-01,Kjønn samlet,75 år+,KOLS (J44),"per 1000, standardisert",6.3,1,11,16
Skien,2023-01-01,Kjønn samlet,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",33.8,1,11,16
Skien,2023-01-01,Kjønn samlet,75 år+,Personskader (S00-T78),"per 1000, standardisert",52.2,1,11,16
Skien,2023-01-01,Kjønn samlet,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",13.6,1,11,16
Skien,2023-01-01,Kjønn samlet,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",17.2,1,11,16
Skien,2023-01-01,Kjønn samlet,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,1,11,16
Skien,2023-01-01,Kjønn samlet,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",56.6,1,12,16
Skien,2023-01-01,Kjønn samlet,75-79 år,KOLS (J44),"per 1000, standardisert",5.8,1,12,16
Skien,2023-01-01,Kjønn samlet,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",43.2,1,12,16
Skien,2023-01-01,Kjønn samlet,75-79 år,Personskader (S00-T78),"per 1000, standardisert",40.8,1,12,16
Skien,2023-01-01,Kjønn samlet,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",11.7,1,12,16
Skien,2023-01-01,Kjønn samlet,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",11.5,1,12,16
Skien,2023-01-01,Kjønn samlet,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,12,16
Skien,2023-01-01,Kjønn samlet,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",87.7,1,13,16
Skien,2023-01-01,Kjønn samlet,80 år+,KOLS (J44),"per 1000, standardisert",6.7,1,13,16
Skien,2023-01-01,Kjønn samlet,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",25.5,1,13,16
Skien,2023-01-01,Kjønn samlet,80 år+,Personskader (S00-T78),"per 1000, standardisert",60.3,1,13,16
Skien,2023-01-01,Kjønn samlet,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",14.6,1,13,16
Skien,2023-01-01,Kjønn samlet,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",21.4,1,13,16
Skien,2023-01-01,Kjønn samlet,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,1,13,16
Skien,2023-01-01,Menn,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",18.6,2,1,16
Skien,2023-01-01,Menn,Alle aldre,KOLS (J44),"per 1000, standardisert",1.3,2,1,16
Skien,2023-01-01,Menn,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",14.0,2,1,16
Skien,2023-01-01,Menn,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",15.9,2,1,16
Skien,2023-01-01,Menn,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",4.1,2,1,16
Skien,2023-01-01,Menn,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.6,2,1,16
Skien,2023-01-01,Menn,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,2,1,16
Skien,2023-01-01,Menn,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",12.7,2,2,16
Skien,2023-01-01,Menn,0-74 år,KOLS (J44),"per 1000, standardisert",0.8,2,2,16
Skien,2023-01-01,Menn,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",12.9,2,2,16
Skien,2023-01-01,Menn,0-74 år,Personskader (S00-T78),"per 1000, standardisert",13.3,2,2,16
Skien,2023-01-01,Menn,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.1,2,2,16
Skien,2023-01-01,Menn,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.5,2,2,16
Skien,2023-01-01,Menn,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,2,2,16
Skien,2023-01-01,Menn,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.9,2,3,16
Skien,2023-01-01,Menn,0-44 år,KOLS (J44),"per 1000, standardisert",,2,3,16
Skien,2023-01-01,Menn,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.3,2,3,16
Skien,2023-01-01,Menn,0-44 år,Personskader (S00-T78),"per 1000, standardisert",12.9,2,3,16
Skien,2023-01-01,Menn,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",3.5,2,3,16
Skien,2023-01-01,Menn,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,3,16
Skien,2023-01-01,Menn,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,2,3,16
Skien,2023-01-01,Menn,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.3,2,4,16
Skien,2023-01-01,Menn,0-24 år,KOLS (J44),"per 1000, standardisert",,2,4,16
Skien,2023-01-01,Menn,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",4.5,2,4,16
Skien,2023-01-01,Menn,0-24 år,Personskader (S00-T78),"per 1000, standardisert",14.8,2,4,16
Skien,2023-01-01,Menn,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",4.4,2,4,16
Skien,2023-01-01,Menn,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,4,16
Skien,2023-01-01,Menn,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,4,16
Skien,2023-01-01,Menn,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,5,16
Skien,2023-01-01,Menn,0-14 år,KOLS (J44),"per 1000, standardisert",,2,5,16
Skien,2023-01-01,Menn,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.1,2,5,16
Skien,2023-01-01,Menn,0-14 år,Personskader (S00-T78),"per 1000, standardisert",13.2,2,5,16
Skien,2023-01-01,Menn,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",5.1,2,5,16
Skien,2023-01-01,Menn,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,5,16
Skien,2023-01-01,Menn,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,5,16
Skien,2023-01-01,Menn,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,6,16
Skien,2023-01-01,Menn,15-24 år,KOLS (J44),"per 1000, standardisert",,2,6,16
Skien,2023-01-01,Menn,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",6.2,2,6,16
Skien,2023-01-01,Menn,15-24 år,Personskader (S00-T78),"per 1000, standardisert",16.8,2,6,16
Skien,2023-01-01,Menn,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.5,2,6,16
Skien,2023-01-01,Menn,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,6,16
Skien,2023-01-01,Menn,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,6,16
Skien,2023-01-01,Menn,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",4.5,2,7,16
Skien,2023-01-01,Menn,25-44 år,KOLS (J44),"per 1000, standardisert",,2,7,16
Skien,2023-01-01,Menn,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",10.2,2,7,16
Skien,2023-01-01,Menn,25-44 år,Personskader (S00-T78),"per 1000, standardisert",11.1,2,7,16
Skien,2023-01-01,Menn,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.6,2,7,16
Skien,2023-01-01,Menn,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,7,16
Skien,2023-01-01,Menn,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,7,16
Skien,2023-01-01,Menn,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",28.1,2,8,16
Skien,2023-01-01,Menn,45-74 år,KOLS (J44),"per 1000, standardisert",,2,8,16
Skien,2023-01-01,Menn,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",21.6,2,8,16
Skien,2023-01-01,Menn,45-74 år,Personskader (S00-T78),"per 1000, standardisert",13.8,2,8,16
Skien,2023-01-01,Menn,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.6,2,8,16
Skien,2023-01-01,Menn,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,8,16
Skien,2023-01-01,Menn,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,2,8,16
Skien,2023-01-01,Menn,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",19.8,2,9,16
Skien,2023-01-01,Menn,45-64 år,KOLS (J44),"per 1000, standardisert",,2,9,16
Skien,2023-01-01,Menn,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",19.3,2,9,16
Skien,2023-01-01,Menn,45-64 år,Personskader (S00-T78),"per 1000, standardisert",13.5,2,9,16
Skien,2023-01-01,Menn,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",2.4,2,9,16
Skien,2023-01-01,Menn,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,9,16
Skien,2023-01-01,Menn,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,9,16
Skien,2023-01-01,Menn,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",50.0,2,10,16
Skien,2023-01-01,Menn,65-74 år,KOLS (J44),"per 1000, standardisert",5.2,2,10,16
Skien,2023-01-01,Menn,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",27.8,2,10,16
Skien,2023-01-01,Menn,65-74 år,Personskader (S00-T78),"per 1000, standardisert",15.0,2,10,16
Skien,2023-01-01,Menn,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.3,2,10,16
Skien,2023-01-01,Menn,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.6,2,10,16
Skien,2023-01-01,Menn,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,10,16
Skien,2023-01-01,Menn,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",81.8,2,11,16
Skien,2023-01-01,Menn,75 år+,KOLS (J44),"per 1000, standardisert",6.5,2,11,16
Skien,2023-01-01,Menn,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",25.8,2,11,16
Skien,2023-01-01,Menn,75 år+,Personskader (S00-T78),"per 1000, standardisert",43.4,2,11,16
Skien,2023-01-01,Menn,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",14.4,2,11,16
Skien,2023-01-01,Menn,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",13.2,2,11,16
Skien,2023-01-01,Menn,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,11,16
Skien,2023-01-01,Menn,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",65.1,2,12,16
Skien,2023-01-01,Menn,75-79 år,KOLS (J44),"per 1000, standardisert",,2,12,16
Skien,2023-01-01,Menn,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",29.4,2,12,16
Skien,2023-01-01,Menn,75-79 år,Personskader (S00-T78),"per 1000, standardisert",38.1,2,12,16
Skien,2023-01-01,Menn,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,12,16
Skien,2023-01-01,Menn,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,12,16
Skien,2023-01-01,Menn,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,12,16
Skien,2023-01-01,Menn,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",97.6,2,13,16
Skien,2023-01-01,Menn,80 år+,KOLS (J44),"per 1000, standardisert",5.8,2,13,16
Skien,2023-01-01,Menn,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",22.2,2,13,16
Skien,2023-01-01,Menn,80 år+,Personskader (S00-T78),"per 1000, standardisert",46.9,2,13,16
Skien,2023-01-01,Menn,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",14.0,2,13,16
Skien,2023-01-01,Menn,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",18.1,2,13,16
Skien,2023-01-01,Menn,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,13,16
Skien,2023-01-01,Kvinner,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",12.3,3,1,16
Skien,2023-01-01,Kvinner,Alle aldre,KOLS (J44),"per 1000, standardisert",1.2,3,1,16
Skien,2023-01-01,Kvinner,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",19.8,3,1,16
Skien,2023-01-01,Kvinner,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",17.6,3,1,16
Skien,2023-01-01,Kvinner,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.5,3,1,16
Skien,2023-01-01,Kvinner,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",3.0,3,1,16
Skien,2023-01-01,Kvinner,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,3,1,16
Skien,2023-01-01,Kvinner,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",5.9,3,2,16
Skien,2023-01-01,Kvinner,0-74 år,KOLS (J44),"per 1000, standardisert",0.6,3,2,16
Skien,2023-01-01,Kvinner,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",17.4,3,2,16
Skien,2023-01-01,Kvinner,0-74 år,Personskader (S00-T78),"per 1000, standardisert",12.7,3,2,16
Skien,2023-01-01,Kvinner,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.4,3,2,16
Skien,2023-01-01,Kvinner,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.9,3,2,16
Skien,2023-01-01,Kvinner,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.9,3,2,16
Skien,2023-01-01,Kvinner,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.8,3,3,16
Skien,2023-01-01,Kvinner,0-44 år,KOLS (J44),"per 1000, standardisert",,3,3,16
Skien,2023-01-01,Kvinner,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",9.0,3,3,16
Skien,2023-01-01,Kvinner,0-44 år,Personskader (S00-T78),"per 1000, standardisert",10.2,3,3,16
Skien,2023-01-01,Kvinner,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.6,3,3,16
