ssbid_250,År,Populasjon
21952506563750,2012-01-01,89
21952506564000,2012-01-01,108
21952506564250,2012-01-01,102
21952506564500,2012-01-01,33
21952506564750,2012-01-01,4
21952506565000,2012-01-01,23
21952506565250,2012-01-01,91
21952506566500,2012-01-01,10
21952506566750,2012-01-01,174
21952506567000,2012-01-01,136
21952506567250,2012-01-01,16
21952506568000,2012-01-01,15
21952506568250,2012-01-01,44
21952506568500,2012-01-01,151
21952506568750,2012-01-01,199
21952506569000,2012-01-01,128
21952506569500,2012-01-01,4
21952506569750,2012-01-01,121
21952506570000,2012-01-01,117
21952506570250,2012-01-01,64
21952506570500,2012-01-01,54
21952506570750,2012-01-01,32
21952506571000,2012-01-01,9
21952506572750,2012-01-01,5
21952506574250,2012-01-01,1
21952506574500,2012-01-01,19
21952506577000,2012-01-01,3
21952506578750,2012-01-01,6
21952506579000,2012-01-01,5
21952506579250,2012-01-01,8
21952506580000,2012-01-01,10
21952506587250,2012-01-01,9
21952506587500,2012-01-01,2
21955006557750,2012-01-01,4
21955006558000,2012-01-01,28
21955006558250,2012-01-01,118
21955006558500,2012-01-01,17
21955006558750,2012-01-01,8
21955006559250,2012-01-01,7
21955006559500,2012-01-01,63
21955006559750,2012-01-01,20
21955006560250,2012-01-01,93
21955006560500,2012-01-01,131
21955006560750,2012-01-01,115
21955006561000,2012-01-01,94
21955006561250,2012-01-01,124
21955006561500,2012-01-01,119
21955006561750,2012-01-01,81
21955006562000,2012-01-01,61
21955006562250,2012-01-01,124
21955006562500,2012-01-01,88
21955006562750,2012-01-01,44
21955006563000,2012-01-01,13
21955006563250,2012-01-01,79
21955006563500,2012-01-01,126
21955006563750,2012-01-01,111
21955006564000,2012-01-01,46
21955006564250,2012-01-01,95
21955006564500,2012-01-01,8
21955006564750,2012-01-01,2
21955006565000,2012-01-01,4
21955006566250,2012-01-01,3
21955006566500,2012-01-01,8
21955006566750,2012-01-01,53
21955006567000,2012-01-01,19
21955006567500,2012-01-01,7
21955006567750,2012-01-01,6
21955006568250,2012-01-01,4
21955006568500,2012-01-01,61
21955006568750,2012-01-01,92
21955006569000,2012-01-01,119
21955006569250,2012-01-01,15
21955006570250,2012-01-01,4
21955006570500,2012-01-01,15
21955006570750,2012-01-01,6
21955006571000,2012-01-01,12
21955006571250,2012-01-01,3
21955006572750,2012-01-01,8
21955006573250,2012-01-01,1
21955006574000,2012-01-01,3
21955006574250,2012-01-01,1
21955006579000,2012-01-01,13
21955006579250,2012-01-01,20
21955006580000,2012-01-01,12
21955006580250,2012-01-01,1
21955006587000,2012-01-01,4
21955006587250,2012-01-01,5
21955006587500,2012-01-01,3
21957506557750,2012-01-01,73
21957506558000,2012-01-01,189
21957506558250,2012-01-01,61
21957506558500,2012-01-01,77
21957506558750,2012-01-01,44
21957506559500,2012-01-01,8
21957506559750,2012-01-01,2
21957506560250,2012-01-01,16
21957506560500,2012-01-01,34
21957506560750,2012-01-01,115
21957506561000,2012-01-01,41
21957506561250,2012-01-01,114
21957506561500,2012-01-01,177
21957506561750,2012-01-01,125
21957506562000,2012-01-01,89
21957506562250,2012-01-01,109
21957506562500,2012-01-01,78
21957506562750,2012-01-01,62
21957506563000,2012-01-01,128
21957506563250,2012-01-01,34
21957506563500,2012-01-01,48
21957506563750,2012-01-01,95
21957506564000,2012-01-01,94
21957506564250,2012-01-01,81
21957506564750,2012-01-01,5
21957506565000,2012-01-01,9
21957506565250,2012-01-01,37
21957506565500,2012-01-01,61
21957506566500,2012-01-01,3
21957506566750,2012-01-01,6
21957506567500,2012-01-01,3
21957506568250,2012-01-01,7
21957506568500,2012-01-01,2
21957506568750,2012-01-01,17
21957506569000,2012-01-01,8
21957506569250,2012-01-01,139
21957506570000,2012-01-01,7
21957506570500,2012-01-01,2
21957506570750,2012-01-01,6
21957506571000,2012-01-01,3
21957506572750,2012-01-01,5
21957506573000,2012-01-01,4
21957506573250,2012-01-01,8
21957506574000,2012-01-01,5
21957506574250,2012-01-01,15
21957506579000,2012-01-01,4
21957506579250,2012-01-01,2
21957506587000,2012-01-01,4
21957506587250,2012-01-01,22
21957506587500,2012-01-01,16
21957506587750,2012-01-01,8
21957506588000,2012-01-01,6
21960006557750,2012-01-01,80
21960006558000,2012-01-01,176
21960006558250,2012-01-01,198
21960006558500,2012-01-01,172
21960006558750,2012-01-01,22
21960006560500,2012-01-01,78
21960006560750,2012-01-01,103
21960006561250,2012-01-01,82
21960006561500,2012-01-01,161
21960006561750,2012-01-01,98
21960006562000,2012-01-01,129
21960006562250,2012-01-01,57
21960006562500,2012-01-01,49
21960006562750,2012-01-01,33
21960006563000,2012-01-01,115
21960006563250,2012-01-01,21
21960006563750,2012-01-01,43
21960006564000,2012-01-01,160
21960006564250,2012-01-01,59
21960006564500,2012-01-01,41
21960006564750,2012-01-01,16
21960006565000,2012-01-01,83
21960006565250,2012-01-01,115
21960006565500,2012-01-01,83
21960006565750,2012-01-01,27
21960006566250,2012-01-01,12
21960006567750,2012-01-01,6
21960006568000,2012-01-01,11
21960006568250,2012-01-01,22
21960006568500,2012-01-01,4
21960006568750,2012-01-01,15
21960006569000,2012-01-01,4
21960006569250,2012-01-01,95
21960006569500,2012-01-01,8
21960006569750,2012-01-01,13
21960006570500,2012-01-01,9
21960006571500,2012-01-01,2
21960006571750,2012-01-01,5
21960006572000,2012-01-01,9
21960006572250,2012-01-01,8
21960006572500,2012-01-01,6
21960006572750,2012-01-01,11
21960006573750,2012-01-01,4
21960006574000,2012-01-01,2
21960006574250,2012-01-01,3
21960006586000,2012-01-01,7
21960006586250,2012-01-01,1
21960006586500,2012-01-01,1
21960006587000,2012-01-01,16
21960006587250,2012-01-01,9
21960006587500,2012-01-01,3
21960006588000,2012-01-01,12
21962506557750,2012-01-01,101
21962506558000,2012-01-01,92
21962506558250,2012-01-01,129
21962506558500,2012-01-01,21
21962506561750,2012-01-01,36
21962506562000,2012-01-01,28
21962506562250,2012-01-01,4
21962506563000,2012-01-01,23
21962506563250,2012-01-01,74
21962506563500,2012-01-01,80
21962506563750,2012-01-01,43
21962506564000,2012-01-01,55
21962506564250,2012-01-01,47
21962506564500,2012-01-01,128
21962506564750,2012-01-01,71
21962506565000,2012-01-01,53
21962506565250,2012-01-01,91
21962506565500,2012-01-01,127
21962506565750,2012-01-01,101
21962506566000,2012-01-01,60
21962506566250,2012-01-01,75
21962506566750,2012-01-01,2
21962506567250,2012-01-01,6
21962506567500,2012-01-01,6
21962506568500,2012-01-01,1
21962506568750,2012-01-01,4
21962506569000,2012-01-01,23
21962506569250,2012-01-01,22
21962506569500,2012-01-01,52
21962506569750,2012-01-01,26
21962506570000,2012-01-01,18
21962506570250,2012-01-01,5
21962506570500,2012-01-01,10
21962506570750,2012-01-01,8
21962506571250,2012-01-01,6
21962506571750,2012-01-01,3
21962506572500,2012-01-01,7
21962506572750,2012-01-01,5
21962506573250,2012-01-01,1
21962506573500,2012-01-01,2
21962506586000,2012-01-01,2
21962506586500,2012-01-01,13
21962506586750,2012-01-01,1
21962506587500,2012-01-01,11
21962506587750,2012-01-01,9
21965006557750,2012-01-01,87
21965006558000,2012-01-01,27
21965006563250,2012-01-01,8
21965006563500,2012-01-01,38
21965006563750,2012-01-01,78
21965006564000,2012-01-01,55
21965006564250,2012-01-01,47
21965006564500,2012-01-01,99
21965006564750,2012-01-01,80
21965006565000,2012-01-01,10
21965006565250,2012-01-01,44
21965006565500,2012-01-01,40
21965006565750,2012-01-01,4
21965006566000,2012-01-01,199
21965006566250,2012-01-01,30
21965006568750,2012-01-01,1
21965006569000,2012-01-01,7
21965006569250,2012-01-01,13
21965006569750,2012-01-01,9
21965006570000,2012-01-01,3
21965006571000,2012-01-01,5
21965006571250,2012-01-01,10
21965006572250,2012-01-01,5
21965006572500,2012-01-01,1
21965006573500,2012-01-01,9
21965006573750,2012-01-01,2
21965006586000,2012-01-01,5
21965006586500,2012-01-01,4
21965006586750,2012-01-01,6
21965006587000,2012-01-01,4
21965006587750,2012-01-01,9
21965006588000,2012-01-01,14
21967506564000,2012-01-01,15
21967506564250,2012-01-01,54
21967506564500,2012-01-01,16
21967506564750,2012-01-01,33
21967506565750,2012-01-01,9
21967506566000,2012-01-01,18
21967506569250,2012-01-01,6
21967506570750,2012-01-01,8
21967506571250,2012-01-01,2
21967506571500,2012-01-01,2
21967506572000,2012-01-01,3
21967506574500,2012-01-01,8
21967506574750,2012-01-01,3
21967506580750,2012-01-01,2
21967506591500,2012-01-01,1
21967506591750,2012-01-01,2
21967506592250,2012-01-01,6
21970006564250,2012-01-01,37
21970006564500,2012-01-01,3
21970006564750,2012-01-01,5
21970006565750,2012-01-01,1
21970006568500,2012-01-01,6
21970006569000,2012-01-01,12
21970006569250,2012-01-01,11
21970006569500,2012-01-01,4
21970006570250,2012-01-01,19
21970006570500,2012-01-01,7
21970006571000,2012-01-01,4
21970006571250,2012-01-01,8
21970006574750,2012-01-01,2
21970006575000,2012-01-01,12
21970006575250,2012-01-01,5
21970006575500,2012-01-01,3
21970006575750,2012-01-01,1
21970006580500,2012-01-01,4
21970006580750,2012-01-01,2
21970006581000,2012-01-01,3
21970006585000,2012-01-01,6
21970006585250,2012-01-01,4
21972506557750,2012-01-01,1
21972506560750,2012-01-01,5
21972506561500,2012-01-01,1
21972506561750,2012-01-01,4
21972506562000,2012-01-01,14
21972506562250,2012-01-01,24
21972506562500,2012-01-01,14
21972506564250,2012-01-01,7
21972506564500,2012-01-01,10
21972506565750,2012-01-01,4
21972506569250,2012-01-01,7
21972506569500,2012-01-01,2
21972506569750,2012-01-01,2
21972506570000,2012-01-01,17
21972506570250,2012-01-01,6
21972506571250,2012-01-01,4
21972506571500,2012-01-01,4
21972506572250,2012-01-01,1
21972506574500,2012-01-01,5
21972506581000,2012-01-01,4
21972506581250,2012-01-01,11
21972506584750,2012-01-01,1
21972506585000,2012-01-01,11
21975006557500,2012-01-01,15
21975006557750,2012-01-01,9
21975006561000,2012-01-01,3
21975006561250,2012-01-01,27
21975006561500,2012-01-01,34
21975006561750,2012-01-01,30
21975006562000,2012-01-01,14
21975006562250,2012-01-01,6
21975006562500,2012-01-01,17
21975006562750,2012-01-01,10
21975006563000,2012-01-01,14
21975006563250,2012-01-01,30
21975006563500,2012-01-01,6
21975006563750,2012-01-01,2
21975006564000,2012-01-01,18
21975006564250,2012-01-01,12
21975006564500,2012-01-01,1
21975006564750,2012-01-01,19
21975006565250,2012-01-01,1
21975006565750,2012-01-01,18
21975006566000,2012-01-01,1
21975006569500,2012-01-01,3
21975006570000,2012-01-01,2
21975006571000,2012-01-01,2
21975006571500,2012-01-01,1
21975006571750,2012-01-01,8
21975006572000,2012-01-01,1
21975006581250,2012-01-01,4
21975006584000,2012-01-01,1
21975006584250,2012-01-01,7
21975006584500,2012-01-01,6
21975006584750,2012-01-01,6
21977506557000,2012-01-01,34
21977506557250,2012-01-01,60
21977506557500,2012-01-01,72
21977506557750,2012-01-01,14
21977506560000,2012-01-01,4
21977506560250,2012-01-01,3
21977506560500,2012-01-01,12
21977506561250,2012-01-01,4
21977506561500,2012-01-01,67
21977506561750,2012-01-01,13
21977506562750,2012-01-01,2
21977506563250,2012-01-01,27
21977506563500,2012-01-01,42
21977506563750,2012-01-01,30
21977506564000,2012-01-01,13
21977506564250,2012-01-01,33
21977506564500,2012-01-01,20
21977506564750,2012-01-01,1
21977506565000,2012-01-01,10
21977506565250,2012-01-01,4
21977506566000,2012-01-01,6
21977506566250,2012-01-01,7
21977506570000,2012-01-01,1
21977506571500,2012-01-01,5
21977506572250,2012-01-01,3
21977506572500,2012-01-01,2
21977506581250,2012-01-01,53
21977506581500,2012-01-01,28
21977506584000,2012-01-01,2
21977506584500,2012-01-01,4
21977506584750,2012-01-01,9
21977506585000,2012-01-01,2
21980006556750,2012-01-01,2
21980006557000,2012-01-01,24
21980006557250,2012-01-01,35
21980006557500,2012-01-01,17
21980006559250,2012-01-01,2
21980006560500,2012-01-01,4
21980006561000,2012-01-01,1
21980006564750,2012-01-01,4
21980006565250,2012-01-01,13
21980006566250,2012-01-01,4
21980006566500,2012-01-01,14
21980006566750,2012-01-01,7
21980006569750,2012-01-01,7
21980006572250,2012-01-01,5
21980006573000,2012-01-01,1
21980006581250,2012-01-01,23
21980006581500,2012-01-01,13
21980006582000,2012-01-01,35
21980006582250,2012-01-01,97
21980006582500,2012-01-01,77
21980006582750,2012-01-01,10
21980006583250,2012-01-01,5
21980006584000,2012-01-01,1
21980006584250,2012-01-01,1
21980006584500,2012-01-01,14
21980006584750,2012-01-01,2
21982506556750,2012-01-01,3
21982506557000,2012-01-01,7
21982506557250,2012-01-01,13
21982506557750,2012-01-01,2
21982506560000,2012-01-01,6
21982506560750,2012-01-01,3
21982506561000,2012-01-01,7
21982506565250,2012-01-01,4
21982506565500,2012-01-01,3
21982506566250,2012-01-01,3
21982506566500,2012-01-01,17
21982506566750,2012-01-01,37
21982506567000,2012-01-01,3
21982506567250,2012-01-01,3
21982506570750,2012-01-01,3
21982506573250,2012-01-01,4
21982506573750,2012-01-01,1
21982506574000,2012-01-01,2
21982506582000,2012-01-01,70
21982506582250,2012-01-01,82
21982506582500,2012-01-01,74
21982506582750,2012-01-01,48
21982506583000,2012-01-01,15
21982506584000,2012-01-01,3
21982506584250,2012-01-01,17
21982506584500,2012-01-01,2
21985006557250,2012-01-01,12
21985006557500,2012-01-01,1
21985006566500,2012-01-01,7
21985006567250,2012-01-01,2
21985006567500,2012-01-01,7
21985006567750,2012-01-01,4
21985006570750,2012-01-01,4
21985006571000,2012-01-01,1
21985006573750,2012-01-01,11
21985006575250,2012-01-01,3
21985006582250,2012-01-01,8
21985006582500,2012-01-01,25
21985006583000,2012-01-01,6
21985006583250,2012-01-01,4
21985006583500,2012-01-01,11
21985006583750,2012-01-01,8
21985006584000,2012-01-01,7
21985006584250,2012-01-01,17
21985006584500,2012-01-01,31
21987506557250,2012-01-01,13
21987506561250,2012-01-01,15
21987506562000,2012-01-01,2
21987506562250,2012-01-01,3
21987506566500,2012-01-01,1
21987506567000,2012-01-01,8
21987506567250,2012-01-01,2
21987506567500,2012-01-01,6
21987506568000,2012-01-01,15
21987506568250,2012-01-01,13
21987506582000,2012-01-01,70
21987506582250,2012-01-01,42
21987506582500,2012-01-01,24
21987506582750,2012-01-01,21
21987506583000,2012-01-01,2
21987506584000,2012-01-01,9
21987506584250,2012-01-01,81
21987506584500,2012-01-01,37
21990006561250,2012-01-01,6
21990006562250,2012-01-01,3
21990006563250,2012-01-01,1
21990006567500,2012-01-01,12
21990006568000,2012-01-01,12
21990006568250,2012-01-01,1
21990006568500,2012-01-01,7
21990006570750,2012-01-01,2
21990006571250,2012-01-01,2
21990006573750,2012-01-01,1
21990006582250,2012-01-01,19
21990006584000,2012-01-01,8
21990006584250,2012-01-01,97
21990006584500,2012-01-01,15
21992506559750,2012-01-01,3
21992506560000,2012-01-01,5
21992506561250,2012-01-01,5
21992506563250,2012-01-01,4
21992506563750,2012-01-01,1
21992506568500,2012-01-01,3
21992506568750,2012-01-01,4
21992506569000,2012-01-01,6
21992506582000,2012-01-01,6
21992506582250,2012-01-01,91
21992506582500,2012-01-01,22
21992506583750,2012-01-01,5
21992506584000,2012-01-01,3
21992506584250,2012-01-01,8
21995006558250,2012-01-01,5
21995006558500,2012-01-01,6
21995006563750,2012-01-01,3
21995006569250,2012-01-01,1
21995006569500,2012-01-01,6
21995006569750,2012-01-01,2
21995006582000,2012-01-01,12
21995006582250,2012-01-01,22
21995006582500,2012-01-01,8
21995006582750,2012-01-01,3
21995006583000,2012-01-01,2
21995006583500,2012-01-01,3
21995006583750,2012-01-01,7
21995006584250,2012-01-01,1
21995006596500,2012-01-01,3
21997506569250,2012-01-01,2
21997506570000,2012-01-01,8
21997506582250,2012-01-01,11
21997506582750,2012-01-01,94
21997506583000,2012-01-01,36
21997506583500,2012-01-01,8
22000006558000,2012-01-01,2
22000006569750,2012-01-01,2
22000006570250,2012-01-01,6
22000006581250,2012-01-01,10
22000006581500,2012-01-01,19
22000006581750,2012-01-01,2
22000006582750,2012-01-01,9
22000006583000,2012-01-01,33
22000006583250,2012-01-01,16
22000006583500,2012-01-01,20
22002506557000,2012-01-01,9
22002506570750,2012-01-01,8
22002506581000,2012-01-01,1
22002506581250,2012-01-01,14
22002506582000,2012-01-01,7
22002506582250,2012-01-01,5
22002506583000,2012-01-01,10
22002506583500,2012-01-01,1
22005006557000,2012-01-01,2
22005006570750,2012-01-01,2
22005006581000,2012-01-01,1
22005006581500,2012-01-01,1
22005006581750,2012-01-01,3
22005006582000,2012-01-01,5
22005006583500,2012-01-01,9
22005006583750,2012-01-01,15
22007506562750,2012-01-01,14
22007506571250,2012-01-01,5
22007506581000,2012-01-01,2
22007506581500,2012-01-01,5
22007506581750,2012-01-01,5
22007506582000,2012-01-01,1
22007506583500,2012-01-01,11
22007506583750,2012-01-01,5
22010006559750,2012-01-01,1
22010006562250,2012-01-01,1
22010006562500,2012-01-01,1
22010006580500,2012-01-01,2
22010006580750,2012-01-01,1
22010006581000,2012-01-01,3
22010006581250,2012-01-01,3
22010006581500,2012-01-01,6
22010006583500,2012-01-01,4
22012506562000,2012-01-01,2
22012506562250,2012-01-01,2
22012506562500,2012-01-01,1
22012506571750,2012-01-01,2
22012506579250,2012-01-01,1
22012506579750,2012-01-01,1
22012506580000,2012-01-01,6
22012506580250,2012-01-01,2
22012506580750,2012-01-01,1
22015006560500,2012-01-01,4
22015006561000,2012-01-01,10
22015006561250,2012-01-01,3
22015006579250,2012-01-01,6
22015006579500,2012-01-01,30
22015006579750,2012-01-01,13
22015006580000,2012-01-01,3
22015006580250,2012-01-01,1
22015006580500,2012-01-01,2
22017506561250,2012-01-01,8
22017506561500,2012-01-01,22
22017506561750,2012-01-01,5
22017506566500,2012-01-01,5
22017506571500,2012-01-01,4
22017506572000,2012-01-01,3
22017506579500,2012-01-01,2
22017506579750,2012-01-01,3
22017506580000,2012-01-01,5
22017506580250,2012-01-01,1
22017506583250,2012-01-01,2
22020006560500,2012-01-01,1
22020006560750,2012-01-01,3
22020006561500,2012-01-01,3
22020006561750,2012-01-01,20
22020006563000,2012-01-01,5
22020006563250,2012-01-01,2
22020006566000,2012-01-01,5
22020006566500,2012-01-01,4
22020006566750,2012-01-01,1
22020006578750,2012-01-01,4
22020006580000,2012-01-01,7
22022506555750,2012-01-01,4
22022506558750,2012-01-01,2
22022506561000,2012-01-01,17
22022506561250,2012-01-01,59
22022506561500,2012-01-01,36
22022506561750,2012-01-01,11
22022506563500,2012-01-01,6
22022506564250,2012-01-01,2
22022506564750,2012-01-01,10
22022506565000,2012-01-01,11
22022506567000,2012-01-01,4
22022506567500,2012-01-01,1
22022506572500,2012-01-01,1
22022506572750,2012-01-01,1
22022506578500,2012-01-01,6
22022506578750,2012-01-01,9
