ssbid;geometry_b;geometry_1;geometry_2;geometry_3;SSB_sentrum2019_intersect;SSB_sentrum2019_centroid;SSB_sentrum2024_intersect;SSB_sentrum2024_centroid;Hovedsentrum2019_intersect;Hovedsentrum2019_centroid;Hovedsentrum2024_intersect;Hovedsentrum2024_centroid;Kommune;Shape_Length;Shape_Area
22005006575750;200500;6575750;200750,031250000000000;6576000;;;;;;;;;Skien;1000;62500
22005006576000;200500;6576000;200750,031250000000000;6576250;;;;;;;;;Skien;1000;62500
22005006576250;200500;6576250;200750,031250000000000;6576500;;;;;;;;;Skien;1000;62500
22005006576500;200500;6576500;200750,031250000000000;6576750;;;;;;;;;Skien;1000;62500
22005006576750;200500;6576750;200750,031250000000000;6577000;;;;;;;;;Siljan;1000;62500
22005006577000;200500;6577000;200750,031250000000000;6577250;;;;;;;;;Siljan;1000;62500
22005006577250;200500;6577250;200750,031250000000000;6577500;;;;;;;;;Siljan;1000;62500
22005006577500;200500;6577500;200750,031250000000000;6577750;;;;;;;;;Siljan;1000;62500
22005006577750;200500;6577750;200750,031250000000000;6578000;;;;;;;;;Siljan;1000;62500
22005006578000;200500;6578000;200750,031250000000000;6578250;;;;;;;;;Siljan;1000;62500
22005006578250;200500;6578250;200750,031250000000000;6578500;;;;;;;;;Siljan;1000;62500
22005006578500;200500;6578500;200750,031250000000000;6578750;;;;;;;;;Siljan;1000;62500
22005006578750;200500;6578750;200750,031250000000000;6579000;;;;;;;;;Siljan;1000;62500
22005006579000;200500;6579000;200750,031250000000000;6579250;;;;;;;;;Siljan;1000;62500
22005006579250;200500;6579250;200750,031250000000000;6579500;;;;;;;;;Siljan;1000;62500
22005006579500;200500;6579500;200750,031250000000000;6579750;;;;;;;;;Siljan;1000;62500
22005006579750;200500;6579750;200750,031250000000000;6580000;;;;;;;;;Siljan;1000;62500
22005006580000;200500;6580000;200750,031250000000000;6580250;;;;;;;;;Siljan;1000;62500
22005006580250;200500;6580250;200750,031250000000000;6580500;;;;;;;;;Siljan;1000;62500
22005006580500;200500;6580500;200750,031250000000000;6580750;;;;;;;;;Siljan;1000;62500
22005006580750;200500;6580750;200750,031250000000000;6581000;;;;;;;;;Siljan;1000;62500
22005006581000;200500;6581000;200750,031250000000000;6581250;;;;;;;;;Siljan;1000;62500
22005006581250;200500;6581250;200750,031250000000000;6581500;;;;;;;;;Siljan;1000;62500
22005006581500;200500;6581500;200750,031250000000000;6581750;;;;;;;;;Siljan;1000;62500
22005006581750;200500;6581750;200750,031250000000000;6582000;;;;;;;;;Siljan;1000;62500
22005006582000;200500;6582000;200750,031250000000000;6582250;;;;;;;;;Siljan;1000;62500
22005006582250;200500;6582250;200750,031250000000000;6582500;;;;;;;;;Siljan;1000;62500
22005006582500;200500;6582500;200750,031250000000000;6582750;;;;;;;;;Siljan;1000;62500
22005006582750;200500;6582750;200750,031250000000000;6583000;;;;;;;;;Siljan;1000;62500
22005006583000;200500;6583000;200750,031250000000000;6583250;;;;;;;;;Siljan;1000;62500
22005006583250;200500;6583250;200750,031250000000000;6583500;;;;;;;;;Siljan;1000;62500
22005006583500;200500;6583500;200750,031250000000000;6583750;;;;;;;;;Siljan;1000;62500
22005006583750;200500;6583750;200750,031250000000000;6584000;;;;;;;;;Siljan;1000;62500
22005006584000;200500;6584000;200750,031250000000000;6584250;;;;;;;;;Siljan;1000;62500
22005006584250;200500;6584250;200750,031250000000000;6584500;;;;;;;;;Siljan;1000;62500
22005006584500;200500;6584500;200750,031250000000000;6584750;;;;;;;;;Siljan;1000;62500
22005006584750;200500;6584750;200750,031250000000000;6585000;;;;;;;;;Siljan;1000;62500
22005006585000;200500;6585000;200750,031250000000000;6585250;;;;;;;;;Siljan;1000;62500
22005006585250;200500;6585250;200750,031250000000000;6585500;;;;;;;;;Siljan;1000;62500
22005006585500;200500;6585500;200750,031250000000000;6585750;;;;;;;;;Siljan;1000;62500
22005006585750;200500;6585750;200750,031250000000000;6586000;;;;;;;;;Siljan;1000;62500
22005006586000;200500;6586000;200750,031250000000000;6586250;;;;;;;;;Siljan;1000;62500
22005006586250;200500;6586250;200750,031250000000000;6586500;;;;;;;;;Siljan;1000;62500
22005006586500;200500;6586500;200750,031250000000000;6586750;;;;;;;;;Siljan;1000;62500
22005006586750;200500;6586750;200750,031250000000000;6587000;;;;;;;;;Siljan;1000;62500
22005006587000;200500;6587000;200750,031250000000000;6587250;;;;;;;;;Siljan;1000;62500
22005006587250;200500;6587250;200750,031250000000000;6587500;;;;;;;;;Siljan;1000;62500
22005006587500;200500;6587500;200750,031250000000000;6587750;;;;;;;;;Siljan;1000;62500
22005006587750;200500;6587750;200750,031250000000000;6588000;;;;;;;;;Siljan;1000;62500
22005006588000;200500;6588000;200750,031250000000000;6588250;;;;;;;;;Siljan;1000;62500
22005006588250;200500;6588250;200750,031250000000000;6588500;;;;;;;;;Siljan;1000;62500
22005006588500;200500;6588500;200750,031250000000000;6588750;;;;;;;;;Siljan;1000;62500
22005006588750;200500;6588750;200750,031250000000000;6589000;;;;;;;;;Siljan;1000;62500
22005006589000;200500;6589000;200750,031250000000000;6589250;;;;;;;;;Siljan;1000;62500
22005006589250;200500;6589250;200750,031250000000000;6589500;;;;;;;;;Siljan;1000;62500
22005006589500;200500;6589500;200750,031250000000000;6589750;;;;;;;;;Siljan;1000;62500
22005006589750;200500;6589750;200750,031250000000000;6590000;;;;;;;;;Siljan;1000;62500
22005006590000;200500;6590000;200750,031250000000000;6590250;;;;;;;;;Siljan;1000;62500
22005006590250;200500;6590250;200750,031250000000000;6590500;;;;;;;;;Siljan;1000;62500
22005006590500;200500;6590500;200750,031250000000000;6590750;;;;;;;;;Siljan;1000;62500
22005006590750;200500;6590750;200750,031250000000000;6591000;;;;;;;;;Siljan;1000;62500
22005006591000;200500;6591000;200750,031250000000000;6591250;;;;;;;;;Siljan;1000;62500
22005006591250;200500;6591250;200750,031250000000000;6591500;;;;;;;;;Siljan;1000;62500
22005006591500;200500;6591500;200750,031250000000000;6591750;;;;;;;;;Siljan;1000;62500
22005006591750;200500;6591750;200750,031250000000000;6592000;;;;;;;;;Siljan;1000;62500
22005006592000;200500;6592000;200750,031250000000000;6592250;;;;;;;;;Siljan;1000;62500
22005006592250;200500;6592250;200750,031250000000000;6592500;;;;;;;;;Siljan;1000;62500
22005006592500;200500;6592500;200750,031250000000000;6592750;;;;;;;;;Siljan;1000;62500
22005006592750;200500;6592750;200750,031250000000000;6593000;;;;;;;;;Siljan;1000;62500
22005006593000;200500;6593000;200750,031250000000000;6593250;;;;;;;;;Siljan;1000;62500
22005006593250;200500;6593250;200750,031250000000000;6593500;;;;;;;;;Siljan;1000;62500
22005006593500;200500;6593500;200750,031250000000000;6593750;;;;;;;;;Siljan;1000;62500
22005006593750;200500;6593750;200750,031250000000000;6594000;;;;;;;;;Siljan;1000;62500
22005006594000;200500;6594000;200750,031250000000000;6594250;;;;;;;;;Siljan;1000;62500
22005006594250;200500;6594250;200750,031250000000000;6594500;;;;;;;;;Siljan;1000;62500
22005006594500;200500;6594500;200750,031250000000000;6594750;;;;;;;;;Siljan;1000;62500
22005006594750;200500;6594750;200750,031250000000000;6595000;;;;;;;;;Siljan;1000;62500
22005006595000;200500;6595000;200750,031250000000000;6595250;;;;;;;;;Siljan;1000;62500
22005006595250;200500;6595250;200750,031250000000000;6595500;;;;;;;;;Siljan;1000;62500
22005006595500;200500;6595500;200750,031250000000000;6595750;;;;;;;;;Siljan;1000;62500
22005006595750;200500;6595750;200750,031250000000000;6596000;;;;;;;;;Siljan;1000;62500
22005006596000;200500;6596000;200750,031250000000000;6596250;;;;;;;;;Siljan;1000;62500
22005006596250;200500;6596250;200750,031250000000000;6596500;;;;;;;;;Siljan;1000;62500
22005006596500;200500;6596500;200750,031250000000000;6596750;;;;;;;;;Siljan;1000;62500
22005006596750;200500;6596750;200750,031250000000000;6597000;;;;;;;;;Siljan;1000;62500
22005006597000;200500;6597000;200750,031250000000000;6597250;;;;;;;;;Siljan;1000;62500
22005006597250;200500;6597250;200750,031250000000000;6597500;;;;;;;;;Siljan;1000;62500
22005006597500;200500;6597500;200750,031250000000000;6597750;;;;;;;;;Siljan;1000;62500
22007506554750;200750;6554750;201000,031250000000000;6555000;;;;;;;;;Porsgrunn;1000;62500
22007506555000;200750;6555000;201000,031250000000000;6555250;;;;;;;;;Porsgrunn;1000;62500
22007506555250;200750;6555250;201000,031250000000000;6555500;;;;;;;;;Porsgrunn;1000;62500
22007506555500;200750;6555500;201000,031250000000000;6555750;;;;;;;;;Porsgrunn;1000;62500
22007506555750;200750;6555750;201000,031250000000000;6556000;;;;;;;;;Porsgrunn;1000;62500
22007506556000;200750;6556000;201000,031250000000000;6556250;;;;;;;;;Porsgrunn;1000;62500
22007506556250;200750;6556250;201000,031250000000000;6556500;;;;;;;;;Porsgrunn;1000;62500
22007506556500;200750;6556500;201000,031250000000000;6556750;;;;;;;;;Porsgrunn;1000;62500
22007506556750;200750;6556750;201000,031250000000000;6557000;;;;;;;;;Porsgrunn;1000;62500
22007506557000;200750;6557000;201000,031250000000000;6557250;;;;;;;;;Porsgrunn;1000;62500
22007506557250;200750;6557250;201000,031250000000000;6557500;;;;;;;;;Porsgrunn;1000;62500
22007506557500;200750;6557500;201000,031250000000000;6557750;;;;;;;;;Porsgrunn;1000;62500
22007506557750;200750;6557750;201000,031250000000000;6558000;;;;;;;;;Porsgrunn;1000;62500
22007506558000;200750;6558000;201000,031250000000000;6558250;;;;;;;;;Porsgrunn;1000;62500
22007506558250;200750;6558250;201000,031250000000000;6558500;;;;;;;;;Porsgrunn;1000;62500
22007506558500;200750;6558500;201000,031250000000000;6558750;;;;;;;;;Porsgrunn;1000;62500
22007506558750;200750;6558750;201000,031250000000000;6559000;;;;;;;;;Porsgrunn;1000;62500
22007506559000;200750;6559000;201000,031250000000000;6559250;;;;;;;;;Porsgrunn;1000;62500
22007506559250;200750;6559250;201000,031250000000000;6559500;;;;;;;;;Porsgrunn;1000;62500
22007506559500;200750;6559500;201000,031250000000000;6559750;;;;;;;;;Porsgrunn;1000;62500
22007506559750;200750;6559750;201000,031250000000000;6560000;;;;;;;;;Porsgrunn;1000;62500
22007506560000;200750;6560000;201000,031250000000000;6560250;;;;;;;;;Porsgrunn;1000;62500
22007506560250;200750;6560250;201000,031250000000000;6560500;;;;;;;;;Porsgrunn;1000;62500
22007506560500;200750;6560500;201000,031250000000000;6560750;;;;;;;;;Porsgrunn;1000;62500
22007506560750;200750;6560750;201000,031250000000000;6561000;;;;;;;;;Porsgrunn;1000;62500
22007506561000;200750;6561000;201000,031250000000000;6561250;;;;;;;;;Porsgrunn;1000;62500
22007506561250;200750;6561250;201000,031250000000000;6561500;;;;;;;;;Porsgrunn;1000;62500
22007506561500;200750;6561500;201000,031250000000000;6561750;;;;;;;;;Porsgrunn;1000;62500
22007506561750;200750;6561750;201000,031250000000000;6562000;;;;;;;;;Porsgrunn;1000;62500
22007506562000;200750;6562000;201000,031250000000000;6562250;;;;;;;;;Porsgrunn;1000;62500
22007506562250;200750;6562250;201000,031250000000000;6562500;;;;;;;;;Porsgrunn;1000;62500
22007506562500;200750;6562500;201000,031250000000000;6562750;;;;;;;;;Porsgrunn;1000;62500
22007506562750;200750;6562750;201000,031250000000000;6563000;;;;;;;;;Porsgrunn;1000;62500
22007506563000;200750;6563000;201000,031250000000000;6563250;;;;;;;;;Porsgrunn;1000;62500
22007506563250;200750;6563250;201000,031250000000000;6563500;;;;;;;;;Porsgrunn;1000;62500
22007506563500;200750;6563500;201000,031250000000000;6563750;;;;;;;;;Porsgrunn;1000;62500
22007506563750;200750;6563750;201000,031250000000000;6564000;;;;;;;;;Porsgrunn;1000;62500
22007506564000;200750;6564000;201000,031250000000000;6564250;;;;;;;;;Porsgrunn;1000;62500
22007506564250;200750;6564250;201000,031250000000000;6564500;;;;;;;;;Porsgrunn;1000;62500
22007506564500;200750;6564500;201000,031250000000000;6564750;;;;;;;;;Porsgrunn;1000;62500
22007506564750;200750;6564750;201000,031250000000000;6565000;;;;;;;;;Porsgrunn;1000;62500
22007506565000;200750;6565000;201000,031250000000000;6565250;;;;;;;;;Porsgrunn;1000;62500
22007506565250;200750;6565250;201000,031250000000000;6565500;;;;;;;;;Porsgrunn;1000;62500
22007506565500;200750;6565500;201000,031250000000000;6565750;;;;;;;;;Porsgrunn;1000;62500
22007506565750;200750;6565750;201000,031250000000000;6566000;;;;;;;;;Porsgrunn;1000;62500
22007506566000;200750;6566000;201000,031250000000000;6566250;;;;;;;;;Porsgrunn;1000;62500
22007506566250;200750;6566250;201000,031250000000000;6566500;;;;;;;;;Porsgrunn;1000;62500
22007506566500;200750;6566500;201000,031250000000000;6566750;;;;;;;;;Porsgrunn;1000;62500
22007506566750;200750;6566750;201000,031250000000000;6567000;;;;;;;;;Porsgrunn;1000;62500
22007506567000;200750;6567000;201000,031250000000000;6567250;;;;;;;;;Porsgrunn;1000;62500
22007506567250;200750;6567250;201000,031250000000000;6567500;;;;;;;;;Porsgrunn;1000;62500
22007506567500;200750;6567500;201000,031250000000000;6567750;;;;;;;;;Porsgrunn;1000;62500
22007506567750;200750;6567750;201000,031250000000000;6568000;;;;;;;;;Porsgrunn;1000;62500
22007506568000;200750;6568000;201000,031250000000000;6568250;;;;;;;;;Porsgrunn;1000;62500
22007506568250;200750;6568250;201000,031250000000000;6568500;;;;;;;;;Porsgrunn;1000;62500
22007506568500;200750;6568500;201000,031250000000000;6568750;;;;;;;;;Porsgrunn;1000;62500
22007506568750;200750;6568750;201000,031250000000000;6569000;;;;;;;;;Porsgrunn;1000;62500
22007506569000;200750;6569000;201000,031250000000000;6569250;;;;;;;;;Porsgrunn;1000;62500
22007506569250;200750;6569250;201000,031250000000000;6569500;;;;;;;;;Porsgrunn;1000;62500
22007506569500;200750;6569500;201000,031250000000000;6569750;;;;;;;;;Porsgrunn;1000;62500
22007506569750;200750;6569750;201000,031250000000000;6570000;;;;;;;;;Porsgrunn;1000;62500
22007506570000;200750;6570000;201000,031250000000000;6570250;;;;;;;;;Porsgrunn;1000;62500
22007506570250;200750;6570250;201000,031250000000000;6570500;;;;;;;;;Porsgrunn;1000;62500
22007506570500;200750;6570500;201000,031250000000000;6570750;;;;;;;;;Porsgrunn;1000;62500
22007506570750;200750;6570750;201000,031250000000000;6571000;;;;;;;;;Porsgrunn;1000;62500
22007506571000;200750;6571000;201000,031250000000000;6571250;;;;;;;;;Porsgrunn;1000;62500
22007506571250;200750;6571250;201000,031250000000000;6571500;;;;;;;;;Porsgrunn;1000;62500
22007506571500;200750;6571500;201000,031250000000000;6571750;;;;;;;;;Porsgrunn;1000;62500
22007506571750;200750;6571750;201000,031250000000000;6572000;;;;;;;;;Porsgrunn;1000;62500
22007506572000;200750;6572000;201000,031250000000000;6572250;;;;;;;;;Porsgrunn;1000;62500
22007506572250;200750;6572250;201000,031250000000000;6572500;;;;;;;;;Porsgrunn;1000;62500
22007506572500;200750;6572500;201000,031250000000000;6572750;;;;;;;;;Porsgrunn;1000;62500
22007506572750;200750;6572750;201000,031250000000000;6573000;;;;;;;;;Skien;1000;62500
22007506573000;200750;6573000;201000,031250000000000;6573250;;;;;;;;;Skien;1000;62500
22007506573250;200750;6573250;201000,031250000000000;6573500;;;;;;;;;Skien;1000;62500
22007506573500;200750;6573500;201000,031250000000000;6573750;;;;;;;;;Skien;1000;62500
22007506573750;200750;6573750;201000,031250000000000;6574000;;;;;;;;;Skien;1000;62500
22007506574000;200750;6574000;201000,031250000000000;6574250;;;;;;;;;Skien;1000;62500
22007506574250;200750;6574250;201000,031250000000000;6574500;;;;;;;;;Skien;1000;62500
22007506574500;200750;6574500;201000,031250000000000;6574750;;;;;;;;;Skien;1000;62500
22007506574750;200750;6574750;201000,031250000000000;6575000;;;;;;;;;Skien;1000;62500
22007506575000;200750;6575000;201000,031250000000000;6575250;;;;;;;;;Skien;1000;62500
22007506575250;200750;6575250;201000,031250000000000;6575500;;;;;;;;;Skien;1000;62500
22007506575500;200750;6575500;201000,031250000000000;6575750;;;;;;;;;Skien;1000;62500
22007506575750;200750;6575750;201000,031250000000000;6576000;;;;;;;;;Skien;1000;62500
22007506576000;200750;6576000;201000,031250000000000;6576250;;;;;;;;;Skien;1000;62500
22007506576250;200750;6576250;201000,031250000000000;6576500;;;;;;;;;Siljan;1000;62500
22007506576500;200750;6576500;201000,031250000000000;6576750;;;;;;;;;Siljan;1000;62500
22007506576750;200750;6576750;201000,031250000000000;6577000;;;;;;;;;Siljan;1000;62500
22007506577000;200750;6577000;201000,031250000000000;6577250;;;;;;;;;Siljan;1000;62500
22007506577250;200750;6577250;201000,031250000000000;6577500;;;;;;;;;Siljan;1000;62500
22007506577500;200750;6577500;201000,031250000000000;6577750;;;;;;;;;Siljan;1000;62500
22007506577750;200750;6577750;201000,031250000000000;6578000;;;;;;;;;Siljan;1000;62500
22007506578000;200750;6578000;201000,031250000000000;6578250;;;;;;;;;Siljan;1000;62500
22007506578250;200750;6578250;201000,031250000000000;6578500;;;;;;;;;Siljan;1000;62500
22007506578500;200750;6578500;201000,031250000000000;6578750;;;;;;;;;Siljan;1000;62500
22007506578750;200750;6578750;201000,031250000000000;6579000;;;;;;;;;Siljan;1000;62500
22007506579000;200750;6579000;201000,031250000000000;6579250;;;;;;;;;Siljan;1000;62500
22007506579250;200750;6579250;201000,031250000000000;6579500;;;;;;;;;Siljan;1000;62500
22007506579500;200750;6579500;201000,031250000000000;6579750;;;;;;;;;Siljan;1000;62500
22007506579750;200750;6579750;201000,031250000000000;6580000;;;;;;;;;Siljan;1000;62500
22007506580000;200750;6580000;201000,031250000000000;6580250;;;;;;;;;Siljan;1000;62500
22007506580250;200750;6580250;201000,031250000000000;6580500;;;;;;;;;Siljan;1000;62500
22007506580500;200750;6580500;201000,031250000000000;6580750;;;;;;;;;Siljan;1000;62500
22007506580750;200750;6580750;201000,031250000000000;6581000;;;;;;;;;Siljan;1000;62500
22007506581000;200750;6581000;201000,031250000000000;6581250;;;;;;;;;Siljan;1000;62500
22007506581250;200750;6581250;201000,031250000000000;6581500;;;;;;;;;Siljan;1000;62500
22007506581500;200750;6581500;201000,031250000000000;6581750;;;;;;;;;Siljan;1000;62500
22007506581750;200750;6581750;201000,031250000000000;6582000;;;;;;;;;Siljan;1000;62500
22007506582000;200750;6582000;201000,031250000000000;6582250;;;;;;;;;Siljan;1000;62500
22007506582250;200750;6582250;201000,031250000000000;6582500;;;;;;;;;Siljan;1000;62500
22007506582500;200750;6582500;201000,031250000000000;6582750;;;;;;;;;Siljan;1000;62500
22007506582750;200750;6582750;201000,031250000000000;6583000;;;;;;;;;Siljan;1000;62500
22007506583000;200750;6583000;201000,031250000000000;6583250;;;;;;;;;Siljan;1000;62500
22007506583250;200750;6583250;201000,031250000000000;6583500;;;;;;;;;Siljan;1000;62500
22007506583500;200750;6583500;201000,031250000000000;6583750;;;;;;;;;Siljan;1000;62500
22007506583750;200750;6583750;201000,031250000000000;6584000;;;;;;;;;Siljan;1000;62500
22007506584000;200750;6584000;201000,031250000000000;6584250;;;;;;;;;Siljan;1000;62500
22007506584250;200750;6584250;201000,031250000000000;6584500;;;;;;;;;Siljan;1000;62500
22007506584500;200750;6584500;201000,031250000000000;6584750;;;;;;;;;Siljan;1000;62500
22007506584750;200750;6584750;201000,031250000000000;6585000;;;;;;;;;Siljan;1000;62500
22007506585000;200750;6585000;201000,031250000000000;6585250;;;;;;;;;Siljan;1000;62500
22007506585250;200750;6585250;201000,031250000000000;6585500;;;;;;;;;Siljan;1000;62500
22007506585500;200750;6585500;201000,031250000000000;6585750;;;;;;;;;Siljan;1000;62500
22007506585750;200750;6585750;201000,031250000000000;6586000;;;;;;;;;Siljan;1000;62500
22007506586000;200750;6586000;201000,031250000000000;6586250;;;;;;;;;Siljan;1000;62500
22007506586250;200750;6586250;201000,031250000000000;6586500;;;;;;;;;Siljan;1000;62500
22007506586500;200750;6586500;201000,031250000000000;6586750;;;;;;;;;Siljan;1000;62500
22007506586750;200750;6586750;201000,031250000000000;6587000;;;;;;;;;Siljan;1000;62500
22007506587000;200750;6587000;201000,031250000000000;6587250;;;;;;;;;Siljan;1000;62500
22007506587250;200750;6587250;201000,031250000000000;6587500;;;;;;;;;Siljan;1000;62500
22007506587500;200750;6587500;201000,031250000000000;6587750;;;;;;;;;Siljan;1000;62500
22007506587750;200750;6587750;201000,031250000000000;6588000;;;;;;;;;Siljan;1000;62500
22007506588000;200750;6588000;201000,031250000000000;6588250;;;;;;;;;Siljan;1000;62500
22007506588250;200750;6588250;201000,031250000000000;6588500;;;;;;;;;Siljan;1000;62500
22007506588500;200750;6588500;201000,031250000000000;6588750;;;;;;;;;Siljan;1000;62500
22007506588750;200750;6588750;201000,031250000000000;6589000;;;;;;;;;Siljan;1000;62500
22007506589000;200750;6589000;201000,031250000000000;6589250;;;;;;;;;Siljan;1000;62500
22007506589250;200750;6589250;201000,031250000000000;6589500;;;;;;;;;Siljan;1000;62500
22007506589500;200750;6589500;201000,031250000000000;6589750;;;;;;;;;Siljan;1000;62500
22007506589750;200750;6589750;201000,031250000000000;6590000;;;;;;;;;Siljan;1000;62500
22007506590000;200750;6590000;201000,031250000000000;6590250;;;;;;;;;Siljan;1000;62500
22007506590250;200750;6590250;201000,031250000000000;6590500;;;;;;;;;Siljan;1000;62500
22007506590500;200750;6590500;201000,031250000000000;6590750;;;;;;;;;Siljan;1000;62500
22007506590750;200750;6590750;201000,031250000000000;6591000;;;;;;;;;Siljan;1000;62500
22007506591000;200750;6591000;201000,031250000000000;6591250;;;;;;;;;Siljan;1000;62500
22007506591250;200750;6591250;201000,031250000000000;6591500;;;;;;;;;Siljan;1000;62500
22007506591500;200750;6591500;201000,031250000000000;6591750;;;;;;;;;Siljan;1000;62500
22007506591750;200750;6591750;201000,031250000000000;6592000;;;;;;;;;Siljan;1000;62500
22007506592000;200750;6592000;201000,031250000000000;6592250;;;;;;;;;Siljan;1000;62500
22007506592250;200750;6592250;201000,031250000000000;6592500;;;;;;;;;Siljan;1000;62500
22007506592500;200750;6592500;201000,031250000000000;6592750;;;;;;;;;Siljan;1000;62500
22007506592750;200750;6592750;201000,031250000000000;6593000;;;;;;;;;Siljan;1000;62500
22007506593000;200750;6593000;201000,031250000000000;6593250;;;;;;;;;Siljan;1000;62500
22007506593250;200750;6593250;201000,031250000000000;6593500;;;;;;;;;Siljan;1000;62500
22007506593500;200750;6593500;201000,031250000000000;6593750;;;;;;;;;Siljan;1000;62500
22007506593750;200750;6593750;201000,031250000000000;6594000;;;;;;;;;Siljan;1000;62500
22007506594000;200750;6594000;201000,031250000000000;6594250;;;;;;;;;Siljan;1000;62500
22007506594250;200750;6594250;201000,031250000000000;6594500;;;;;;;;;Siljan;1000;62500
22007506594500;200750;6594500;201000,031250000000000;6594750;;;;;;;;;Siljan;1000;62500
22007506594750;200750;6594750;201000,031250000000000;6595000;;;;;;;;;Siljan;1000;62500
22007506595000;200750;6595000;201000,031250000000000;6595250;;;;;;;;;Siljan;1000;62500
22007506595250;200750;6595250;201000,031250000000000;6595500;;;;;;;;;Siljan;1000;62500
22007506595500;200750;6595500;201000,031250000000000;6595750;;;;;;;;;Siljan;1000;62500
22007506595750;200750;6595750;201000,031250000000000;6596000;;;;;;;;;Siljan;1000;62500
22007506596000;200750;6596000;201000,031250000000000;6596250;;;;;;;;;Siljan;1000;62500
22007506596250;200750;6596250;201000,031250000000000;6596500;;;;;;;;;Siljan;1000;62500
22007506596500;200750;6596500;201000,031250000000000;6596750;;;;;;;;;Siljan;1000;62500
22007506596750;200750;6596750;201000,031250000000000;6597000;;;;;;;;;Siljan;1000;62500
22007506597000;200750;6597000;201000,031250000000000;6597250;;;;;;;;;Siljan;1000;62500
22007506597250;200750;6597250;201000,031250000000000;6597500;;;;;;;;;Siljan;1000;62500
22007506597500;200750;6597500;201000,031250000000000;6597750;;;;;;;;;Siljan;1000;62500
22010006554500;201000;6554500;201250,031250000000000;6554750;;;;;;;;;Porsgrunn;1000;62500
22010006554750;201000;6554750;201250,031250000000000;6555000;;;;;;;;;Porsgrunn;1000;62500
22010006555000;201000;6555000;201250,031250000000000;6555250;;;;;;;;;Porsgrunn;1000;62500
22010006555250;201000;6555250;201250,031250000000000;6555500;;;;;;;;;Porsgrunn;1000;62500
22010006555500;201000;6555500;201250,031250000000000;6555750;;;;;;;;;Porsgrunn;1000;62500
22010006555750;201000;6555750;201250,031250000000000;6556000;;;;;;;;;Porsgrunn;1000;62500
22010006556000;201000;6556000;201250,031250000000000;6556250;;;;;;;;;Porsgrunn;1000;62500
22010006556250;201000;6556250;201250,031250000000000;6556500;;;;;;;;;Porsgrunn;1000;62500
22010006556500;201000;6556500;201250,031250000000000;6556750;;;;;;;;;Porsgrunn;1000;62500
22010006556750;201000;6556750;201250,031250000000000;6557000;;;;;;;;;Porsgrunn;1000;62500
22010006557000;201000;6557000;201250,031250000000000;6557250;;;;;;;;;Porsgrunn;1000;62500
22010006557250;201000;6557250;201250,031250000000000;6557500;;;;;;;;;Porsgrunn;1000;62500
22010006557500;201000;6557500;201250,031250000000000;6557750;;;;;;;;;Porsgrunn;1000;62500
22010006557750;201000;6557750;201250,031250000000000;6558000;;;;;;;;;Porsgrunn;1000;62500
22010006558000;201000;6558000;201250,031250000000000;6558250;;;;;;;;;Porsgrunn;1000;62500
22010006558250;201000;6558250;201250,031250000000000;6558500;;;;;;;;;Porsgrunn;1000;62500
22010006558500;201000;6558500;201250,031250000000000;6558750;;;;;;;;;Porsgrunn;1000;62500
22010006558750;201000;6558750;201250,031250000000000;6559000;;;;;;;;;Porsgrunn;1000;62500
22010006559000;201000;6559000;201250,031250000000000;6559250;;;;;;;;;Porsgrunn;1000;62500
22010006559250;201000;6559250;201250,031250000000000;6559500;;;;;;;;;Porsgrunn;1000;62500
22010006559500;201000;6559500;201250,031250000000000;6559750;;;;;;;;;Porsgrunn;1000;62500
22010006559750;201000;6559750;201250,031250000000000;6560000;;;;;;;;;Porsgrunn;1000;62500
22010006560000;201000;6560000;201250,031250000000000;6560250;;;;;;;;;Porsgrunn;1000;62500
22010006560250;201000;6560250;201250,031250000000000;6560500;;;;;;;;;Porsgrunn;1000;62500
22010006560500;201000;6560500;201250,031250000000000;6560750;;;;;;;;;Porsgrunn;1000;62500
22010006560750;201000;6560750;201250,031250000000000;6561000;;;;;;;;;Porsgrunn;1000;62500
22010006561000;201000;6561000;201250,031250000000000;6561250;;;;;;;;;Porsgrunn;1000;62500
22010006561250;201000;6561250;201250,031250000000000;6561500;;;;;;;;;Porsgrunn;1000;62500
22010006561500;201000;6561500;201250,031250000000000;6561750;;;;;;;;;Porsgrunn;1000;62500
22010006561750;201000;6561750;201250,031250000000000;6562000;;;;;;;;;Porsgrunn;1000;62500
22010006562000;201000;6562000;201250,031250000000000;6562250;;;;;;;;;Porsgrunn;1000;62500
22010006562250;201000;6562250;201250,031250000000000;6562500;;;;;;;;;Porsgrunn;1000;62500
22010006562500;201000;6562500;201250,031250000000000;6562750;;;;;;;;;Porsgrunn;1000;62500
22010006562750;201000;6562750;201250,031250000000000;6563000;;;;;;;;;Porsgrunn;1000;62500
22010006563000;201000;6563000;201250,031250000000000;6563250;;;;;;;;;Porsgrunn;1000;62500
22010006563250;201000;6563250;201250,031250000000000;6563500;;;;;;;;;Porsgrunn;1000;62500
22010006563500;201000;6563500;201250,031250000000000;6563750;;;;;;;;;Porsgrunn;1000;62500
22010006563750;201000;6563750;201250,031250000000000;6564000;;;;;;;;;Porsgrunn;1000;62500
22010006564000;201000;6564000;201250,031250000000000;6564250;;;;;;;;;Porsgrunn;1000;62500
22010006564250;201000;6564250;201250,031250000000000;6564500;;;;;;;;;Porsgrunn;1000;62500
