ssbid_250,År,bygg_i_alt,uoppgitt,bolig,industri_og_lagerbygning,kontor_og_forretningsbygning,samferdsels_og_kommunikasjonsbygning,hotell_og_restaurantbygning,kultur_og_forskningsbygning,helsebygning,fengsel_beredskapsbygning,enebolig,tomannsbolig,rekkehus_kjedehus_andre_småhus,store_boligbygg,bygning_for_bofellesskap,fritidsbolig,koie_seterhus_og_lignende,garasje_og_uthus_til_bolig,annen_boligbygning,industribygning,energiforsyningsbygning,lagerbygning,fiskeri_og_landbruksbygning,kontorbygning,forretningsbygning,congres_building,ekspedisjonsbygning_terminal,telekommunikasjonsbygning,garasje_og_hangarbygning,veg_og_trafikktilsynsbygning,hotellbygning,bygning_for_overnatting,restaurantbygning,skolebygning,universitet_og_høgskolebygning,museums_og_biblioteksbygning,idrettsbygning,kulturhus,bygning_for_religiøse_aktiviteter,sykehus,sykehjem,primærhelsebygning,fengselsbygning,beredskapsbygning,monument,offentlig_toalett
21935006593250,2024-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506560000,2024-01-01,7,0,7,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506560250,2024-01-01,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506560750,2024-01-01,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506561000,2024-01-01,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506561250,2024-01-01,8,0,6,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506561500,2024-01-01,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506561750,2024-01-01,8,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506562000,2024-01-01,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506563750,2024-01-01,37,0,36,1,0,0,0,0,0,0,22,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506564000,2024-01-01,80,0,79,1,0,0,0,0,0,0,38,10,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506564250,2024-01-01,92,0,91,1,0,0,0,0,0,0,48,4,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506564500,2024-01-01,92,0,87,1,1,0,1,2,0,0,36,10,2,1,1,0,0,37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
21937506564750,2024-01-01,96,0,95,0,1,0,0,0,0,0,30,13,14,0,0,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506565000,2024-01-01,61,0,55,0,4,0,0,2,0,0,21,11,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21937506565250,2024-01-01,11,0,9,0,0,0,0,2,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21937506565500,2024-01-01,23,0,22,1,0,0,0,0,0,0,14,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506565750,2024-01-01,24,0,23,1,0,0,0,0,0,0,10,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506566000,2024-01-01,47,0,47,0,0,0,0,0,0,0,19,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506566250,2024-01-01,76,0,76,0,0,0,0,0,0,0,37,2,6,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506566500,2024-01-01,100,0,99,1,0,0,0,0,0,0,51,2,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506566750,2024-01-01,75,0,75,0,0,0,0,0,0,0,39,1,1,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506567000,2024-01-01,77,0,74,3,0,0,0,0,0,0,46,1,0,3,0,0,0,24,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506567250,2024-01-01,32,0,26,2,0,1,0,2,1,0,11,2,4,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
21937506567500,2024-01-01,138,0,123,1,7,0,0,7,0,0,61,14,2,2,1,0,0,42,1,0,1,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
21937506567750,2024-01-01,29,0,10,1,16,0,2,0,0,0,0,1,3,6,0,0,0,0,0,0,1,0,0,2,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506568000,2024-01-01,77,0,75,1,0,0,0,0,0,1,42,4,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21937506568250,2024-01-01,98,0,98,0,0,0,0,0,0,0,50,9,13,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506568500,2024-01-01,94,0,93,1,0,0,0,0,0,0,51,5,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506568750,2024-01-01,117,0,116,1,0,0,0,0,0,0,62,5,3,1,0,0,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506569000,2024-01-01,115,0,113,1,0,0,0,1,0,0,50,4,15,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21937506569250,2024-01-01,73,0,71,1,0,0,0,1,0,0,17,17,16,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21937506569500,2024-01-01,99,0,97,2,0,0,0,0,0,0,41,14,2,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506569750,2024-01-01,48,0,47,1,0,0,0,0,0,0,13,15,4,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506570000,2024-01-01,6,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506570250,2024-01-01,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506570500,2024-01-01,27,0,26,1,0,0,0,0,0,0,2,9,2,7,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506570750,2024-01-01,8,0,7,0,0,1,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506571000,2024-01-01,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506571250,2024-01-01,8,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506571500,2024-01-01,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506571750,2024-01-01,50,0,44,4,2,0,0,0,0,0,18,4,4,0,0,0,0,18,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506572000,2024-01-01,86,0,83,3,0,0,0,0,0,0,42,3,3,1,0,0,0,34,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506572250,2024-01-01,81,0,80,1,0,0,0,0,0,0,50,1,2,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506572500,2024-01-01,40,0,40,0,0,0,0,0,0,0,26,3,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506572750,2024-01-01,10,0,9,0,0,0,0,1,0,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21937506573000,2024-01-01,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21937506573250,2024-01-01,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506573500,2024-01-01,11,0,9,2,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506573750,2024-01-01,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506574000,2024-01-01,13,0,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506574250,2024-01-01,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506574500,2024-01-01,6,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506574750,2024-01-01,5,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506575000,2024-01-01,6,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506575250,2024-01-01,6,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506576500,2024-01-01,5,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506576750,2024-01-01,18,0,14,4,0,0,0,0,0,0,6,1,0,0,0,0,0,7,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506577000,2024-01-01,10,0,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506577250,2024-01-01,18,0,13,5,0,0,0,0,0,0,7,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506577500,2024-01-01,18,0,12,6,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506577750,2024-01-01,7,0,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506578000,2024-01-01,9,0,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506578500,2024-01-01,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506578750,2024-01-01,11,0,11,0,0,0,0,0,0,0,4,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506579000,2024-01-01,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506579250,2024-01-01,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506579500,2024-01-01,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506579750,2024-01-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506580000,2024-01-01,6,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506580250,2024-01-01,4,0,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506580750,2024-01-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937506581000,2024-01-01,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006560000,2024-01-01,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006560250,2024-01-01,15,0,15,0,0,0,0,0,0,0,6,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006560500,2024-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006560750,2024-01-01,9,0,9,0,0,0,0,0,0,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006561000,2024-01-01,21,0,21,0,0,0,0,0,0,0,8,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006561250,2024-01-01,9,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006561500,2024-01-01,18,0,16,1,0,1,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006561750,2024-01-01,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006562000,2024-01-01,9,0,7,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006562250,2024-01-01,11,0,4,7,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006563500,2024-01-01,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006563750,2024-01-01,49,0,49,0,0,0,0,0,0,0,4,0,39,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006564000,2024-01-01,50,0,49,1,0,0,0,0,0,0,25,0,9,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006564250,2024-01-01,54,0,52,1,1,0,0,0,0,0,21,14,0,0,0,0,0,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006564500,2024-01-01,80,0,80,0,0,0,0,0,0,0,35,4,1,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006564750,2024-01-01,49,0,49,0,0,0,0,0,0,0,25,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006565000,2024-01-01,31,0,28,1,2,0,0,0,0,0,17,0,0,0,0,0,0,11,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006565250,2024-01-01,40,0,39,1,0,0,0,0,0,0,23,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006565500,2024-01-01,31,0,31,0,0,0,0,0,0,0,15,2,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006565750,2024-01-01,49,0,49,0,0,0,0,0,0,0,29,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006566000,2024-01-01,75,0,72,1,0,0,0,2,0,0,22,9,18,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21940006566250,2024-01-01,89,0,89,0,0,0,0,0,0,0,46,2,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006566500,2024-01-01,79,0,78,1,0,0,0,0,0,0,35,4,5,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006566750,2024-01-01,80,0,76,1,0,2,0,0,0,1,39,5,0,0,0,0,0,32,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21940006567000,2024-01-01,61,0,60,1,0,0,0,0,0,0,32,3,0,5,1,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006567250,2024-01-01,95,0,94,0,0,0,0,0,1,0,49,6,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21940006567500,2024-01-01,74,0,66,0,3,0,0,5,0,0,32,5,4,2,1,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0
21940006567750,2024-01-01,24,0,11,0,10,0,3,0,0,0,1,0,1,7,0,0,0,2,0,0,0,0,0,3,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006568000,2024-01-01,73,0,73,0,0,0,0,0,0,0,36,1,1,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006568250,2024-01-01,63,0,62,1,0,0,0,0,0,0,29,2,0,1,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006568500,2024-01-01,69,0,66,1,1,1,0,0,0,0,14,31,3,3,0,0,0,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006568750,2024-01-01,51,0,49,1,0,0,0,1,0,0,11,5,3,8,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21940006569000,2024-01-01,46,0,39,6,1,0,0,0,0,0,2,6,13,2,0,0,0,16,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006569250,2024-01-01,22,0,21,1,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006569500,2024-01-01,12,0,12,0,0,0,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006570000,2024-01-01,7,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006570250,2024-01-01,22,0,16,6,0,0,0,0,0,0,7,1,0,0,0,0,0,8,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006570500,2024-01-01,92,0,92,0,0,0,0,0,0,0,45,4,1,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006570750,2024-01-01,69,0,61,3,3,2,0,0,0,0,36,0,0,0,0,0,0,25,0,0,1,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006571000,2024-01-01,26,0,24,1,0,0,0,0,1,0,8,2,1,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21940006571250,2024-01-01,27,0,18,1,2,0,0,1,5,0,8,3,0,0,0,0,1,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0
21940006571500,2024-01-01,39,0,33,1,0,1,0,2,2,0,6,0,9,0,1,0,0,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
21940006571750,2024-01-01,97,0,95,1,0,0,0,1,0,0,57,1,1,1,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21940006572000,2024-01-01,66,0,62,4,0,0,0,0,0,0,25,2,3,0,0,0,0,32,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006572250,2024-01-01,19,0,18,1,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006572500,2024-01-01,8,0,6,2,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006572750,2024-01-01,21,0,12,9,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006573000,2024-01-01,12,0,7,4,1,0,0,0,0,0,3,1,0,0,0,0,0,3,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006573250,2024-01-01,12,0,7,4,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006573500,2024-01-01,4,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006573750,2024-01-01,6,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006574250,2024-01-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006575250,2024-01-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006576000,2024-01-01,5,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940006576250,2024-01-01,18,0,16,2,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
