region,næring (SN2007),antall ansatte,statistikkvariabel,år,value
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2016,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2017,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2018,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2019,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2020,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2021,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2022,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2023,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2024,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2025,0
Tinn,Helse- og sosialtjenester,250 ansatte og over,Bedrifter,2026,0
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2009,14
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2010,13
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2011,17
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2012,21
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2013,21
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2014,20
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2015,24
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2016,25
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2017,24
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2018,20
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2019,22
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2020,26
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2021,23
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2022,32
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2023,32
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2024,34
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2025,30
Tinn,"Kultur, underholdning og fritid i alt",Ingen ansatte,Bedrifter,2026,33
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2009,2
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2010,2
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2011,4
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2012,4
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2013,4
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2014,5
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2015,5
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2016,1
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2017,3
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2018,2
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2019,4
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2020,5
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2021,4
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2022,4
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2023,5
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2024,5
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2025,4
Tinn,"Kultur, underholdning og fritid i alt",1-4 ansatte,Bedrifter,2026,4
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2009,0
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2010,1
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2011,0
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2012,0
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2013,0
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2014,1
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2015,0
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2016,1
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2017,2
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2018,3
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2019,1
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2020,1
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2021,2
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2022,1
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2023,2
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2024,0
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2025,0
Tinn,"Kultur, underholdning og fritid i alt",5-9 ansatte,Bedrifter,2026,0
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2009,2
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2010,2
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2011,2
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2012,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2013,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2014,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2015,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2016,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2017,2
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2018,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2019,3
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2020,2
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2021,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2022,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2023,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2024,1
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2025,0
Tinn,"Kultur, underholdning og fritid i alt",10-19 ansatte,Bedrifter,2026,0
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2009,0
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2010,0
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2011,0
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2012,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2013,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2014,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2015,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2016,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2017,0
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2018,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2019,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2020,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2021,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2022,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2023,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2024,1
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2025,2
Tinn,"Kultur, underholdning og fritid i alt",20-49 ansatte,Bedrifter,2026,2
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2009,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2010,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2011,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2012,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2013,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2014,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2015,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2016,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2017,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2018,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2019,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2020,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2021,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2022,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2023,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2024,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2025,0
Tinn,"Kultur, underholdning og fritid i alt",50-99 ansatte,Bedrifter,2026,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2009,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2010,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2011,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2012,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2013,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2014,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2015,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2016,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2017,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2018,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2019,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2020,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2021,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2022,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2023,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2024,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2025,0
Tinn,"Kultur, underholdning og fritid i alt",100 - 249 ansatte,Bedrifter,2026,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2009,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2010,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2011,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2012,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2013,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2014,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2015,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2016,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2017,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2018,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2019,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2020,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2021,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2022,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2023,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2024,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2025,0
Tinn,"Kultur, underholdning og fritid i alt",250 ansatte og over,Bedrifter,2026,0
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2009,7
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2010,9
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2011,8
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2012,11
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2013,14
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2014,14
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2015,12
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2016,13
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2017,13
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2018,14
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2019,19
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2020,24
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2021,20
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2022,16
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2023,13
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2024,15
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2025,14
Tinn,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2026,12
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2009,7
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2010,8
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2011,9
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2012,8
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2013,9
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2014,10
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2015,8
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2016,6
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2017,7
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2018,8
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2019,8
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2020,7
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2021,5
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2022,6
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2023,6
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2024,5
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2025,5
Tinn,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2026,6
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2009,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2010,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2011,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2012,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2013,1
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2014,1
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2015,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2016,1
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2017,1
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2018,1
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2019,0
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2020,0
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2021,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2022,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2023,1
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2024,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2025,2
Tinn,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2026,3
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2009,1
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2010,0
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2011,0
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2012,0
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2013,1
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2014,1
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2015,0
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2016,2
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2017,1
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2018,1
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2019,2
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2020,2
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2021,1
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2022,1
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2023,2
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2024,2
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2025,2
Tinn,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2026,1
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2009,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2010,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2011,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2012,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2013,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2014,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2015,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2016,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2017,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2018,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2019,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2020,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2021,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2022,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2023,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2024,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2025,0
Tinn,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2026,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2009,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2010,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2011,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2012,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2013,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2014,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2015,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2016,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2017,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2018,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2019,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2020,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2021,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2022,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2023,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2024,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2025,0
Tinn,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2026,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2009,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2010,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2011,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2012,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2013,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2014,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2015,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2016,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2017,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2018,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2019,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2020,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2021,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2022,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2023,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2024,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2025,0
Tinn,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2026,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2009,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2010,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2011,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2012,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2013,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2014,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2015,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2016,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2017,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2018,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2019,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2020,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2021,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2022,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2023,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2024,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2025,0
Tinn,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2026,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2009,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2010,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2011,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2012,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2013,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2014,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2015,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2016,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2017,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2018,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2019,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2020,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2021,0
Tinn,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2022,0
