ULYKKESDATO;ULYKKESKLOKKESLETT;UKEDAG;ULYKKESKODE;ANTALL ENHETER;VEGTYPE;STEDSFORHOLD;TETTSTED;FARTSGRENSE;HISTORISK VEGKATEGORI;HISTORISK VEGNUMMER;UID;UKEDAGSTYPE;ULYKKESTYPE;ULYKKESTYPE UNDERKATEGORI;ÅR;ANTALL ANDRE ENHETER;ANTALL BUSS;ANTALL FOTGJENGERE;ANTALL LASTEBIL;ANTALL LETT MC;ANTALL MC;ANTALL MOPED;ANTALL PERSONBIL;ANTALL SKINNEGÅENDE MATERIELL;ANTALL LITEN ELEKTRISK MOTORVOGN;ANTALL SYKKEL;ANTALL TRAKTOR;ANTALL UKJENTE ENHETER;ANTALL VAREBIL;VEGBELYSNING;FYLKENAVN;FYLKENUMMER;KOMMUNENAVN;KOMMUNENUMMER;VEGSYSTEMREFERANSE;VEGKATEGORI;VEGNUMMER;VEGOBJEKT_ID;Latitude;Longitude;VEGKATEGORI (grupper);ALVORLIGHETSGRAD;MÅNED;ANTALL DREPTE;ANTALL MEGET ALVORLIG SKADET;ANTALL ALVORLIG SKADET;ANTALL LETTERE SKADET;DEKKETYPE;FØREFORHOLD;VÆRFORHOLD;LYSFORHOLD;KJØREFELTTYPE;ANTALL KJØREFELT;ÅRSDØGNTRAFIKK
lørdag 18. august 2001;19:00:00;Lørdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;Avkjørsel;Ikke tettsted;70;Riksveg;36;UID1000202715;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2001;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107135844;59,36242642;9,184124652;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 18. desember 1993;11:20:00;Lørdag;Påkjøring bakfra;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Riksveg;36;UID1000205849;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1993;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107154532;59,19598763;9,604300001;Fylkesveg;;12;;;;;Ukjent;Ukjent;Ukjent;Dagslys;Ukjent;;
lørdag 18. februar 2006;15:20:00;Lørdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;60;Fylkesveg;59;UID1000200789;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2006;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;;;0;107124338;59,18584292;9,615496536;Fylkesveg;;2;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;12176
lørdag 18. november 1995;11:45:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000205060;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1995;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;107149696;58,97251934;9,513254551;Fylkesveg;;11;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Ukjent;;
lørdag 18. september 1993;18:45:00;Lørdag;Påkjøring av gjenstand i kjørebanen;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;;621;UID1000205951;Helgedøgn;Andre ulykker;Andre ulykker(parkering o.l);1993;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;PF99999 S1D1 m0;Privat veg;99999;107155221;59,45997599;9,566410923;Privat veg;;9;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
lørdag 19. april 2008;02:55:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;353;UID1000227835;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2008;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;;;0;160026048;59,05297914;9,636341948;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;3800
lørdag 19. august 2006;00:10:00;Lørdag;Uhell med uklart forløp mellom kjøretøy med samme kjøreretning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Gang/Sykkelveg;;UID1000214989;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2006;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;119355527;59,19310226;9,587758965;Fylkesveg;;8;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
lørdag 19. desember 1992;23:30:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000206291;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ukjent;Telemark;40;Nome;4018;;;0;107157018;59,32815011;9,22865266;Fylkesveg;;12;;;;;Ukjent;Delvis snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Ukjent;;
lørdag 19. juli 1997;09:30:00;Lørdag;Fotgjenger krysset kjørebanen forøvrig;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000204387;Helgedøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;1997;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107145647;59,34290359;9,208394078;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;
lørdag 19. juni 2004;05:59:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Motortrafikkveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000201521;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107128851;59,08996661;9,809579622;Fylkesveg;;6;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 19. november 1994;15:10:00;Lørdag;Møting i kurve;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;11;UID1000205356;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;1994;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107151452;59,58329889;9,320627621;Fylkesveg;;11;;;;;Ukjent;Snø / isbelagt veg;Dårlig sikt, nedbør;Dagslys;Ukjent;;
lørdag 2. januar 1999;02:57:00;Lørdag;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler;1;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;50;Riksveg;36;UID1000203788;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1999;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107142144;59,14217079;9,658349604;Fylkesveg;;1;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;2;
lørdag 2. juli 2005;14:48:00;Lørdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;36;UID1000201052;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2005;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;107125974;59,12257013;9,707636473;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;3;11124
lørdag 2. juli 2022;15:55:00;Lørdag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;36;UID1335876981;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2022;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ja;Telemark;40;Porsgrunn;4001;;;0;1017697224;59,10125155;9,672744442;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;12000
lørdag 2. mai 1998;19:26:00;Lørdag;Kjørende fra fortau eller G/S-veg krysset kjørebanen på hitsiden av krysset;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Riksveg;356;UID1000204096;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;1998;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107143896;59,13777654;9,643467886;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 2. oktober 2004;15:25:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000201437;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Tokke;4034;;;0;107128342;59,49274133;8,206291456;Fylkesveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
lørdag 2. oktober 2021;01:42:00;Lørdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;134;UID8267256757;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2021;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ukjent;Telemark;40;Notodden;4005;;;0;1015564087;59,58472429;9,303755133;Fylkesveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;2;4876
lørdag 20. mars 1999;17:55:00;Lørdag;Påkjøring av gjenstand i kjørebanen;1;Annet (plass m.m.);Annet (P-plass, torv, o. l.);Tettsted;;Kommunal veg;4640;UID1000203719;Helgedøgn;Andre ulykker;Andre ulykker(parkering o.l);1999;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107141740;59,14153758;9,654998313;Fylkesveg;;3;;;;;Asfalt, oljegrus;Ukjent;God sikt, opphold;Dagslys;Annet;;
lørdag 21. juni 2014;14:52:00;Lørdag;Høyresving foran kjørende i motsatt retning;2;Vanlig veg/gate;Rundkjøring;Ikke tettsted;80;Kommunal veg;1096;UID1000267748;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2014;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;530090034;59,03597065;9,67727067;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 21. november 2009;21:31:00;Lørdag;Høyresving foran kjørende i samme retning;2;Vanlig veg/gate;Rundkjøring;Tettsted;50;Riksveg;356;UID1000239521;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2009;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;234117097;59,13843489;9,64306706;Fylkesveg;;11;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
lørdag 22. februar 2020;23:00:00;Lørdag;Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode;1;Annet (plass m.m.);Annet (P-plass, torv, o. l.);Ikke tettsted;;Privat veg;99999;UID1000293954;Helgedøgn;Andre ulykker;Andre ulykker(parkering o.l);2020;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Hjartdal;4024;PF99999 S1D1 m0;Privat veg;99999;1013600488;59,77425731;8,546711822;Privat veg;;2;;;;;Ukjent;Ukjent;Dårlig sikt, nedbør;Tussmørke, skumring;Annet;;
lørdag 22. januar 2000;09:30:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Riksveg;36;UID1000203362;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107139709;59,1407311;9,660535977;Fylkesveg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
lørdag 22. juni 2002;14:32:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;36;UID1000201782;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2002;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107130422;59,33604716;9,213318197;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 22. november 2003;21:40:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;;Privat veg;98670;UID1000201844;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Tinn;4026;;;0;107130782;59,85904614;9,040519463;Fylkesveg;;11;;;;;Ukjent;Snø / isbelagt veg;Ukjent;;Vanlig kjørefelt;;
lørdag 23. april 2005;20:30:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000201139;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Vinje;4036;;;0;107126479;59,73342636;7,612621409;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 23. april 2011;17:00:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Kommunal veg;5633;UID1000248758;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2011;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;276821016;59,12484908;9,705271005;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 23. juni 2007;22:30:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;36;UID1000221743;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2007;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;140852353;59,36606383;9,180713528;Fylkesveg;;6;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;
lørdag 24. april 2004;12:15:00;Lørdag;Påkjøring bakfra;2;Motortrafikkveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000201632;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2004;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107129564;59,07307579;9,661828838;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;
lørdag 24. januar 2004;16:14:00;Lørdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000201719;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ukjent;Telemark;40;Seljord;4022;;;0;107130092;59,4480567;8,744047387;Fylkesveg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
lørdag 24. juni 2006;01:56:00;Lørdag;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler;1;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;70;Riksveg;36;UID1000214132;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2006;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;114369568;59,18064146;9,570200678;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;3;
lørdag 24. november 2007;22:45:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Motortrafikkveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000225306;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2007;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;152125274;59,07349284;9,661903741;Fylkesveg;;11;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;10000
lørdag 25. juli 1992;00:45:00;Lørdag;Påkjøring forøvrig ved høyresving;2;Ukjent;Avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000206391;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;1992;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;107157564;59,03282351;9,677112486;Fylkesveg;;7;;;;;Ukjent;Våt, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Ukjent;;
lørdag 25. juni 2005;00:27:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;36;UID1000201008;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107125703;59,33030795;9,22271844;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
lørdag 25. oktober 1997;13:53:00;Lørdag;Møting på rett vegstrekning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;50;Riksveg;36;UID1000204273;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;1997;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107145004;59,13463661;9,672938936;Fylkesveg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 27. januar 2007;16:08:00;Lørdag;Venstresving foran kjørende i motsatt retning;2;;Annet kryss;Ikke tettsted;;Riksveg;36;UID1000218498;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2007;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;121824129;59,122568;9,707584293;Fylkesveg;;1;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;;;11124
lørdag 27. mai 1995;12:05:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;354;UID1000205323;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1995;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107151266;59,10204983;9,670713508;Fylkesveg;;5;;;;;Ukjent;Våt, bar veg;God sikt, opphold;Dagslys;Ukjent;;
lørdag 27. september 2025;21:40:00;Lørdag;Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen;2;Vanlig veg/gate;Annet (P-plass, torv, o. l.);Tettsted;30;Privat veg;99999;UID6041268755;Helgedøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;2025;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Kragerø;4014;PF99999 S1D1 m0;Privat veg;99999;1027209457;58,8731914;9,386361413;Privat veg;;9;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Annet;2;
lørdag 28. juni 1997;17:57:00;Lørdag;Møting på rett vegstrekning;2;Vanlig veg/gate;Annet (P-plass, torv, o. l.);Ikke tettsted;70;Riksveg;36;UID1000204437;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;1997;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107145960;59,36661977;9,179859623;Fylkesveg;;6;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
lørdag 28. mai 2005;23:30:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;551;UID1000201100;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107126234;59,41136899;9,078447794;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
lørdag 29. desember 2018;14:22:00;Lørdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Europaveg;134;UID1000289083;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2018;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Tokke;4034;;;0;914767580;59,48933977;8,25784386;Fylkesveg;;12;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 29. januar 2000;00:09:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Tunnel (primært for motorkjøretøy);Ikke tettsted;80;Europaveg;18;UID1000203353;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107139649;59,05697818;9,674309107;Fylkesveg;;1;;;;;Asfalt, oljegrus;Ukjent;Ukjent;Mørkt med vegbelysning;Vanlig kjørefelt;3;
lørdag 29. januar 2022;11:20:00;Lørdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Riksveg;41;UID0266836163;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2022;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ja;Telemark;40;Kviteseid;4028;;;0;1017701695;59,40089845;8,495325273;Fylkesveg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;1000
lørdag 29. juni 1996;12:10:00;Lørdag;Påkjøring bakfra;3;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Europaveg;18;UID1000204870;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1996;0;0;0;0;0;0;0;3;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;107148560;59,04107716;9,676496477;Fylkesveg;;6;;;;;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
lørdag 29. mai 1993;03:30:00;Lørdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;32;UID1000206010;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1993;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Siljan;4010;;;0;107155518;59,28619762;9,738979089;Fylkesveg;;5;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
lørdag 29. mai 2004;16:25:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000201604;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Vinje;4036;;;0;107129365;59,72692136;7,68466149;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
lørdag 29. mai 2010;20:42:00;Lørdag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;50;Privat veg;99649;UID1000242865;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2010;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;249298772;59,1014103;9,659564984;Fylkesveg;;5;;;;;Grus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
