ULYKKESDATO;ULYKKESKLOKKESLETT;UKEDAG;ULYKKESKODE;ANTALL ENHETER;VEGTYPE;STEDSFORHOLD;TETTSTED;FARTSGRENSE;HISTORISK VEGKATEGORI;HISTORISK VEGNUMMER;UID;UKEDAGSTYPE;ULYKKESTYPE;ULYKKESTYPE UNDERKATEGORI;ÅR;ANTALL ANDRE ENHETER;ANTALL BUSS;ANTALL FOTGJENGERE;ANTALL LASTEBIL;ANTALL LETT MC;ANTALL MC;ANTALL MOPED;ANTALL PERSONBIL;ANTALL SKINNEGÅENDE MATERIELL;ANTALL LITEN ELEKTRISK MOTORVOGN;ANTALL SYKKEL;ANTALL TRAKTOR;ANTALL UKJENTE ENHETER;ANTALL VAREBIL;VEGBELYSNING;FYLKENAVN;FYLKENUMMER;KOMMUNENAVN;KOMMUNENUMMER;VEGSYSTEMREFERANSE;VEGKATEGORI;VEGNUMMER;VEGOBJEKT_ID;Latitude;Longitude;VEGKATEGORI (grupper);ALVORLIGHETSGRAD;MÅNED;ANTALL DREPTE;ANTALL MEGET ALVORLIG SKADET;ANTALL ALVORLIG SKADET;ANTALL LETTERE SKADET;DEKKETYPE;FØREFORHOLD;VÆRFORHOLD;LYSFORHOLD;KJØREFELTTYPE;ANTALL KJØREFELT;ÅRSDØGNTRAFIKK
tirsdag 17. januar 2023;19:26:00;Tirsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;3282;UID5990589563;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2023;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Nei;Telemark;40;Skien;4003;FV3282 S4D1 m3255;Fylkesveg;3282;1019203648;59,2937777;9,377136364;Fylkesveg;;1;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;Dårlig sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;2;1147
tirsdag 17. juli 1990;20:15:00;Tirsdag;Enslig kjøretøy veltet i kjørebanen;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;353;UID1000207398;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);1990;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ukjent;Telemark;40;Skien;4003;FV353 S2D1 m6943;Fylkesveg;353;107163518;59,12774564;9,509055735;Fylkesveg;;7;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
tirsdag 17. juli 2001;12:45:00;Tirsdag;Påkjøring bakfra ved venstresving;3;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;352;UID1000202734;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2001;0;0;0;0;0;0;0;2;0;0;0;0;0;1;Nei;Telemark;40;Bamble;4012;FV352 S1D1 m4997;Fylkesveg;352;107135943;59,00881516;9,732904522;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;5400
tirsdag 17. juli 2007;07:56:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;356;UID1000222317;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2007;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;140855586;59,12315511;9,606021068;Fylkesveg;;7;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
tirsdag 17. juli 2007;08:15:00;Tirsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;50;Europaveg;134;UID1000222332;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2007;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ja;Telemark;40;Seljord;4022;FV3420 S2D1 m3491;Fylkesveg;3420;140855653;59,56928903;8,565593523;Fylkesveg;;7;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;2922
tirsdag 17. juli 2007;17:30:00;Tirsdag;Påkjøring bakfra ved venstresving;4;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Europaveg;134;UID1000222335;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2007;0;1;0;0;0;0;0;3;0;0;0;0;0;0;Ja;Telemark;40;Notodden;4005;EV134 S38D1 m9956;Europaveg;134;140855667;59,56104059;9,241589638;Europa- og riksveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;11653
tirsdag 17. juli 2012;08:30:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;80;Europaveg;134;UID1000256284;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ukjent;Telemark;40;Tokke;4034;;;0;347795724;59,4887922;8,245197627;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
tirsdag 17. juni 1997;15:30:00;Tirsdag;Påkjøring bakfra;2;Vanlig veg/gate;4 armet kryss (X-kryss);Tettsted;50;Kommunal veg;31700;UID1000204453;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1997;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;KV31700 S1D1 m0;Kommunal veg;31700;107146042;59,21495744;9,609688074;Kommunal veg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
tirsdag 17. juni 1997;17:00:00;Tirsdag;Ulykke med uklart forløp hvor enslig kjøretøy kjørte utfor vegen;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Kommunal veg;1087;UID1000204456;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;KV1087 S1D1 m850;Kommunal veg;1087;107146061;59,43918344;9,045358933;Kommunal veg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;1;
tirsdag 17. juni 2008;12:45:00;Tirsdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Europaveg;134;UID1000229492;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2008;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Ja;Telemark;40;Seljord;4022;EV134 S33D1 m144;Europaveg;134;169546619;59,48937683;8,644163832;Europa- og riksveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;2800
tirsdag 17. juni 2008;08:00:00;Tirsdag;Påkjøring bakfra;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Riksveg;360;UID1000229493;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2008;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Notodden;4005;FV360 S1D1 m1755;Fylkesveg;360;169552603;59,55219157;9,285203765;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;3500
tirsdag 17. juni 2014;13:00:00;Tirsdag;Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode;2;Annet (plass m.m.);Annet (P-plass, torv, o. l.);Tettsted;;Kommunal veg;5606;UID1000267738;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2014;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Nei;Telemark;40;Porsgrunn;4001;KV5606 S1D1 m53;Kommunal veg;5606;530089981;59,14976252;9,663942792;Kommunal veg;;6;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Annet;;
tirsdag 17. juni 2014;18:19:00;Tirsdag;Påkjøring forøvrig ved venstresving;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Fylkesveg;32;UID1000267744;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2014;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Nei;Telemark;40;Skien;4003;FV32 S6D1 m6910;Fylkesveg;32;530090007;59,23716368;9,611970524;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;5000
tirsdag 17. juni 2014;17:46:00;Tirsdag;Påkjøring bakfra;2;Vanlig veg/gate;Avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000267752;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2014;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Midt-Telemark;4020;RV36 S11D1 m2324;Riksveg;36;530090065;59,43606126;8,865110465;Europa- og riksveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;4200
tirsdag 17. juni 2014;20:00:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;9;UID1000267757;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2014;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Nei;Telemark;40;Vinje;4036;RV9 S25D1 m1064;Riksveg;9;530090092;59,69431916;7,555602035;Europa- og riksveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;400
tirsdag 17. juni 2014;15:00:00;Tirsdag;Påkjøring bakfra;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Fylkesveg;360;UID1000280194;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2014;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Notodden;4005;FV360 S1D1 m14;Fylkesveg;360;758964621;59,56180201;9,267268581;Fylkesveg;;6;;;;;Asfalt, oljegrus;Ukjent;Ukjent;Dagslys;Vanlig kjørefelt;2;5100
tirsdag 17. juni 2025;01:02:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;2962;UID5832032627;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2025;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ja;Telemark;40;Porsgrunn;4001;FV2962 S2D1 m181;Fylkesveg;2962;1027213791;59,0782519;9,84832124;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Ukjent;2;1000
tirsdag 17. mars 1998;09:57:00;Tirsdag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;50;Riksveg;356;UID1000204126;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1998;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ukjent;Telemark;40;Porsgrunn;4001;FV356 S1D1 m2336;Fylkesveg;356;107144090;59,14273742;9,638522299;Fylkesveg;;3;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
tirsdag 17. november 1992;07:40:00;Tirsdag;Påkjøring bakfra;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Riksveg;32;UID1000206323;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1992;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;FV32 S7D1 m1284;Fylkesveg;32;107157196;59,2103786;9,604322098;Fylkesveg;;11;;;;;Ukjent;Snø / isbelagt veg;God sikt, nedbør;Mørkt med vegbelysning;Ukjent;;
tirsdag 17. november 1992;09:30:00;Tirsdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;32;UID1000206329;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1992;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;FV32 S6D1 m3462;Fylkesveg;32;107157230;59,24144543;9,65959815;Fylkesveg;;11;;;;;Ukjent;Snø / isbelagt veg;God sikt, nedbør;Dagslys;Ukjent;;
tirsdag 17. november 1992;16:00:00;Tirsdag;Fotgjenger krysset kjørebanen på hitsiden av krysset;2;Ukjent;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Riksveg;354;UID1000206330;Yrkesdøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;1992;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;FV357 S1D1 m449;Fylkesveg;357;107157233;59,2072484;9,598956215;Fylkesveg;;11;;;;;Ukjent;Delvis snø / isbelagt veg;God sikt, nedbør;Tussmørke, skumring;Ukjent;;
tirsdag 17. november 1992;15:50:00;Tirsdag;Møting i kurve;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Fylkesveg;49;UID1000206333;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1992;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;FV3292 S1D1 m3728;Fylkesveg;3292;107157247;59,14647164;9,622014088;Fylkesveg;;11;;;;;Ukjent;Delvis snø / isbelagt veg;God sikt, nedbør;Dagslys;Ukjent;;
tirsdag 17. november 2009;16:10:00;Tirsdag;Påkjøring bakfra;3;Vanlig veg/gate;Avkjørsel;Ikke tettsted;60;Europaveg;18;UID1000239490;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2009;0;0;0;0;0;0;0;2;0;0;0;0;0;1;Nei;Telemark;40;Porsgrunn;4001;RV354 S1D1 m5575;Riksveg;354;234092884;59,07509518;9,676109859;Europa- og riksveg;;11;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;2;5000
tirsdag 17. oktober 1995;10:30:00;Tirsdag;Kryssende kjøreretninger (uten avsvinging);2;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;80;Riksveg;36;UID1000205078;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;1995;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Nome;4018;RV36 S6D1 m5240;Riksveg;36;107149840;59,28855829;9,255437421;Europa- og riksveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;3;
tirsdag 17. oktober 1995;13:30:00;Tirsdag;Kryssende kjøreretninger (uten avsvinging);2;Ukjent;4 armet kryss (X-kryss);Ikke tettsted;;Privat veg;97240;UID1000205168;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;1995;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107150378;59,19732073;9,603896198;Fylkesveg;;10;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
tirsdag 17. oktober 2000;18:10:00;Tirsdag;Kryssende kjøreretninger (uten avsvinging);2;Annet (plass m.m.);Annet (P-plass, torv, o. l.);Tettsted;;Kommunal veg;5700;UID1000203093;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2000;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Nei;Telemark;40;Bamble;4012;KV5700 S1D1 m122;Kommunal veg;5700;107138069;59,04423271;9,695688591;Kommunal veg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Annet;;
tirsdag 17. oktober 2006;11:00:00;Tirsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;37;UID1000216432;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2006;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Tinn;4026;FV37 S11D1 m3030;Fylkesveg;37;119374256;59,93820793;8,838617639;Fylkesveg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;866
tirsdag 17. september 1996;09:00:00;Tirsdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;Annet kryss;Tettsted;50;Kommunal veg;10650;UID1000204787;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;1996;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;KV10650 S1D1 m182;Kommunal veg;10650;107148081;59,21363824;9,603069099;Kommunal veg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
tirsdag 17. september 2002;21:17:00;Tirsdag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;354;UID1000202356;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2002;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ja;Telemark;40;Porsgrunn;4001;RV354 S1D1 m2967;Riksveg;354;107133753;59,0563511;9,691229854;Europa- og riksveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
tirsdag 17. september 2019;08:56:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;9;UID1000292275;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Nei;Telemark;40;Vinje;4036;RV9 S24D1 m2498;Riksveg;9;984269639;59,65787873;7,49843137;Europa- og riksveg;;9;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;550
tirsdag 18. april 2000;21:45:00;Tirsdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Motortrafikkveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;90;Europaveg;18;UID1000203284;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;EV18 S27D1 m2448;Europaveg;18;107139218;59,10806387;9,696634209;Europa- og riksveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;3;10000
tirsdag 18. april 2006;00:01:00;Tirsdag;Møting i kurve;5;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000212881;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2006;0;0;0;0;0;0;0;5;0;0;0;0;0;0;Nei;Telemark;40;Kragerø;4014;EV18 S22D1 m2687;Europaveg;18;114363074;58,8810524;9,210282751;Europa- og riksveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;;6100
tirsdag 18. april 2017;07:48:00;Tirsdag;Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode;1;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;354;UID1000281858;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2017;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;776764039;59,04034933;9,675648931;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
tirsdag 18. april 2017;14:00:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;18;UID1000281861;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2017;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;FV363 S2D1 m2837;Fylkesveg;363;777384817;58,97644365;9,590248864;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;10800
tirsdag 18. august 2020;11:48:00;Tirsdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Fylkesveg;3290;UID9014221567;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2020;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Nei;Telemark;40;Skien;4003;FV3290 S1D1 m3912;Fylkesveg;3290;1013590036;59,17727448;9,605732047;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;11100
tirsdag 18. desember 2012;18:42:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;80;Europaveg;134;UID1000258926;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2012;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Vinje;4036;;;0;370801857;59,72971635;7,622122604;Fylkesveg;;12;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
tirsdag 18. desember 2012;21:30:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;80;Europaveg;134;UID1000258958;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2012;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Nei;Telemark;40;Vinje;4036;EV134 S22D1 m4921;Europaveg;134;370890469;59,65145677;7,808379685;Europa- og riksveg;;12;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;1700
tirsdag 18. februar 2003;18:09:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000201809;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;RV36 S4D1 m7222;Riksveg;36;107130572;59,21062116;9,422242147;Europa- og riksveg;;2;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;5000
tirsdag 18. februar 2014;10:30:00;Tirsdag;Møting på rett vegstrekning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;602;UID1000265726;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2014;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Notodden;4005;FV3344 S3D1 m546;Fylkesveg;3344;487555695;59,64989927;9,279300883;Fylkesveg;;2;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;900
tirsdag 18. januar 1994;06:45:00;Tirsdag;Påkjøring bakfra;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;48;UID1000205812;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1994;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;FV3290 S1D1 m2669;Fylkesveg;3290;107154308;59,16672937;9,607081874;Fylkesveg;;1;;;;;Ukjent;Ukjent;Ukjent;Mørkt med vegbelysning;Ukjent;;
tirsdag 18. juli 2006;19:05:00;Tirsdag;Møting på rett vegstrekning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Fylkesveg;208;UID1000211713;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Nei;Telemark;40;Bamble;4012;FV3360 S1D1 m6000;Fylkesveg;3360;114338584;58,95974638;9,621182101;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;847
tirsdag 18. juli 2017;14:49:00;Tirsdag;Kryssende kjøreretninger (uten avsvinging);2;Boliggate, boligveg;4 armet kryss (X-kryss);Tettsted;30;Kommunal veg;1030;UID1000282997;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2017;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Nei;Telemark;40;Midt-Telemark;4020;KV1030 S4D1 m4;Kommunal veg;1030;812446445;59,41448161;9,074634765;Kommunal veg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
tirsdag 18. juli 2017;20:00:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Fylkesveg;32;UID1000283000;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2017;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Nei;Telemark;40;Siljan;4010;FV32 S5D1 m4001;Fylkesveg;32;812465032;59,28722456;9,747455728;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;2700
tirsdag 18. juli 2017;16:58:00;Tirsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;37;UID1000283432;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2017;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Tinn;4026;FV37 S7D1 m748;Fylkesveg;37;817865444;59,82846323;8,353037552;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;600
