ssbid_250,År,ant_virksomheter,ant_ansatte
21935006574750,2013-01-01,1,1
21935006575000,2013-01-01,2,2
21935006575250,2013-01-01,1,0
21935006577500,2013-01-01,1,0
21935006577750,2013-01-01,3,0
21935006578250,2013-01-01,2,1
21937506560250,2013-01-01,2,0
21937506561750,2013-01-01,1,0
21937506563750,2013-01-01,2,1
21937506564000,2013-01-01,3,0
21937506564250,2013-01-01,4,3
21937506564500,2013-01-01,8,4
21937506564750,2013-01-01,8,6
21937506565000,2013-01-01,11,19
21937506565250,2013-01-01,2,21
21937506565500,2013-01-01,2,2
21937506565750,2013-01-01,1,0
21937506566000,2013-01-01,3,0
21937506566250,2013-01-01,4,0
21937506566500,2013-01-01,6,8
21937506566750,2013-01-01,2,0
21937506567000,2013-01-01,1,0
21937506567250,2013-01-01,7,0
21937506567500,2013-01-01,29,73
21937506567750,2013-01-01,87,207
21937506568000,2013-01-01,18,17
21937506568250,2013-01-01,3,0
21937506568500,2013-01-01,5,14
21937506568750,2013-01-01,6,8
21937506569000,2013-01-01,5,8
21937506569250,2013-01-01,3,0
21937506569750,2013-01-01,8,5
21937506570250,2013-01-01,7,80
21937506570500,2013-01-01,8,0
21937506570750,2013-01-01,4,0
21937506571000,2013-01-01,5,27
21937506571250,2013-01-01,1,10
21937506571750,2013-01-01,13,180
21937506572000,2013-01-01,3,101
21937506572250,2013-01-01,6,7
21937506572500,2013-01-01,2,0
21937506572750,2013-01-01,4,51
21937506573000,2013-01-01,2,2
21937506573750,2013-01-01,1,0
21937506574000,2013-01-01,1,1
21937506574500,2013-01-01,2,0
21937506574750,2013-01-01,1,0
21937506575000,2013-01-01,3,0
21937506575250,2013-01-01,1,0
21937506576750,2013-01-01,1,0
21937506577000,2013-01-01,1,0
21937506577250,2013-01-01,3,0
21937506577500,2013-01-01,2,2
21937506577750,2013-01-01,4,2
21937506578000,2013-01-01,2,0
21937506578500,2013-01-01,2,12
21937506579000,2013-01-01,1,0
21937506580250,2013-01-01,1,0
21940006560250,2013-01-01,1,0
21940006561250,2013-01-01,1,0
21940006561500,2013-01-01,4,0
21940006562000,2013-01-01,1,0
21940006562250,2013-01-01,2,0
21940006564000,2013-01-01,2,1
21940006564250,2013-01-01,3,0
21940006564500,2013-01-01,4,0
21940006564750,2013-01-01,1,0
21940006565000,2013-01-01,6,49
21940006565250,2013-01-01,3,0
21940006565500,2013-01-01,4,0
21940006565750,2013-01-01,3,0
21940006566250,2013-01-01,4,2
21940006566500,2013-01-01,5,1
21940006566750,2013-01-01,6,10
21940006567000,2013-01-01,5,0
21940006567250,2013-01-01,32,27
21940006567500,2013-01-01,60,191
21940006567750,2013-01-01,57,308
21940006568000,2013-01-01,9,3
21940006568250,2013-01-01,5,6
21940006568500,2013-01-01,4,45
21940006568750,2013-01-01,16,35
21940006569000,2013-01-01,10,196
21940006569250,2013-01-01,1,0
21940006570000,2013-01-01,1,22
21940006570250,2013-01-01,3,0
21940006570500,2013-01-01,10,3
21940006570750,2013-01-01,12,33
21940006571000,2013-01-01,2,21
21940006571250,2013-01-01,2,0
21940006571500,2013-01-01,6,196
21940006571750,2013-01-01,5,13
21940006572000,2013-01-01,2,1
21940006572250,2013-01-01,1,0
21940006572500,2013-01-01,1,0
21940006572750,2013-01-01,3,8
21940006573000,2013-01-01,4,8
21940006573250,2013-01-01,3,0
21940006573750,2013-01-01,1,0
21940006576500,2013-01-01,2,0
21940006576750,2013-01-01,4,29
21940006577000,2013-01-01,1,0
21940006577250,2013-01-01,1,0
21940006578000,2013-01-01,1,0
21940006578250,2013-01-01,1,1
21940006581000,2013-01-01,2,0
21942506560000,2013-01-01,1,0
21942506560750,2013-01-01,10,43
21942506563000,2013-01-01,1,0
21942506563750,2013-01-01,4,0
21942506564000,2013-01-01,6,54
21942506564250,2013-01-01,1,1
21942506564500,2013-01-01,4,2
21942506564750,2013-01-01,1,2
21942506565000,2013-01-01,9,9
21942506565500,2013-01-01,4,0
21942506565750,2013-01-01,5,46
21942506566000,2013-01-01,5,48
21942506566250,2013-01-01,1,1
21942506566500,2013-01-01,3,13
21942506566750,2013-01-01,6,264
21942506567000,2013-01-01,4,206
21942506567250,2013-01-01,10,8
21942506567500,2013-01-01,30,168
21942506567750,2013-01-01,116,508
21942506568000,2013-01-01,42,1056
21942506568250,2013-01-01,21,70
21942506568500,2013-01-01,3,10
21942506568750,2013-01-01,4,31
21942506569000,2013-01-01,5,1
21942506569250,2013-01-01,3,4
21942506570250,2013-01-01,11,14
21942506570500,2013-01-01,5,116
21942506570750,2013-01-01,6,26
21942506571000,2013-01-01,10,11
21942506571250,2013-01-01,8,33
21942506571500,2013-01-01,7,2
21942506571750,2013-01-01,3,0
21942506572000,2013-01-01,6,3
21942506572250,2013-01-01,2,8
21942506572750,2013-01-01,3,0
21942506576000,2013-01-01,1,0
21942506576500,2013-01-01,2,0
21942506576750,2013-01-01,2,0
21942506578500,2013-01-01,3,1
21942506580000,2013-01-01,1,2
21945006560500,2013-01-01,5,23
21945006561000,2013-01-01,1,0
21945006561250,2013-01-01,6,25
21945006561500,2013-01-01,2,0
21945006562500,2013-01-01,3,9
21945006563000,2013-01-01,1,0
21945006563250,2013-01-01,6,3
21945006563500,2013-01-01,6,107
21945006563750,2013-01-01,4,4
21945006564000,2013-01-01,1,23
21945006564250,2013-01-01,1,0
21945006564500,2013-01-01,7,1
21945006564750,2013-01-01,6,2
21945006565000,2013-01-01,6,14
21945006565250,2013-01-01,3,0
21945006565500,2013-01-01,3,0
21945006565750,2013-01-01,1,1
21945006566750,2013-01-01,6,2
21945006567000,2013-01-01,6,1
21945006567250,2013-01-01,10,2
21945006567500,2013-01-01,27,128
21945006567750,2013-01-01,17,194
21945006568000,2013-01-01,7,62
21945006568250,2013-01-01,25,109
21945006568500,2013-01-01,19,42
21945006568750,2013-01-01,18,19
21945006569000,2013-01-01,9,83
21945006569250,2013-01-01,11,14
21945006569500,2013-01-01,4,3
21945006569750,2013-01-01,2,2
21945006570500,2013-01-01,4,0
21945006570750,2013-01-01,3,2
21945006571000,2013-01-01,3,0
21945006571250,2013-01-01,2,0
21945006571500,2013-01-01,1,5
21945006572250,2013-01-01,4,0
21945006575500,2013-01-01,1,1
21945006576500,2013-01-01,1,0
21945006577750,2013-01-01,1,0
21947506558250,2013-01-01,4,3
21947506560500,2013-01-01,2,0
21947506560750,2013-01-01,3,1
21947506561000,2013-01-01,1,0
21947506561250,2013-01-01,1,0
21947506561500,2013-01-01,3,0
21947506561750,2013-01-01,2,2
21947506562250,2013-01-01,10,155
21947506562500,2013-01-01,3,10
21947506562750,2013-01-01,1,0
21947506563000,2013-01-01,4,18
21947506563250,2013-01-01,3,12
21947506563500,2013-01-01,16,209
21947506564000,2013-01-01,4,2
21947506564250,2013-01-01,2,0
21947506564500,2013-01-01,6,113
21947506564750,2013-01-01,6,5
21947506565000,2013-01-01,1,17
21947506565250,2013-01-01,2,22
21947506565500,2013-01-01,1,0
21947506566750,2013-01-01,6,1
21947506567000,2013-01-01,5,1
21947506567250,2013-01-01,28,237
21947506567500,2013-01-01,9,75
21947506567750,2013-01-01,6,58
21947506568000,2013-01-01,1,0
21947506568250,2013-01-01,6,18
21947506568500,2013-01-01,8,1
21947506568750,2013-01-01,23,154
21947506569000,2013-01-01,9,4
21947506569250,2013-01-01,16,9
21947506569500,2013-01-01,10,5
21947506569750,2013-01-01,1,0
21947506570000,2013-01-01,4,162
21947506570250,2013-01-01,2,0
21947506570750,2013-01-01,2,0
21947506571000,2013-01-01,2,0
21947506571250,2013-01-01,1,1
21947506571500,2013-01-01,3,0
21947506574750,2013-01-01,1,0
21947506575000,2013-01-01,2,0
21947506575250,2013-01-01,1,0
21947506578250,2013-01-01,1,0
21947506578500,2013-01-01,1,0
21947506580500,2013-01-01,1,0
21950006560500,2013-01-01,2,13
21950006560750,2013-01-01,3,1
21950006561000,2013-01-01,4,0
21950006561250,2013-01-01,9,28
21950006561500,2013-01-01,1,0
21950006561750,2013-01-01,3,0
21950006562000,2013-01-01,3,34
21950006562250,2013-01-01,6,32
21950006562500,2013-01-01,6,5
21950006562750,2013-01-01,4,1
21950006563000,2013-01-01,9,1
21950006563250,2013-01-01,1,16
21950006563750,2013-01-01,1,0
21950006564250,2013-01-01,3,15
21950006564500,2013-01-01,3,6
21950006565250,2013-01-01,1,0
21950006566750,2013-01-01,5,26
21950006567000,2013-01-01,1,1
21950006567250,2013-01-01,15,199
21950006567500,2013-01-01,1,171
21950006567750,2013-01-01,13,75
21950006568000,2013-01-01,1,1
21950006568250,2013-01-01,3,31
21950006568500,2013-01-01,9,8
21950006568750,2013-01-01,16,240
21950006569000,2013-01-01,1,1
21950006569250,2013-01-01,1,49
21950006569500,2013-01-01,1,1
21950006569750,2013-01-01,4,23
21950006570000,2013-01-01,8,5
21950006570250,2013-01-01,8,1
21950006570500,2013-01-01,14,52
21950006570750,2013-01-01,6,59
21950006571000,2013-01-01,2,42
21950006571250,2013-01-01,3,1
21950006571750,2013-01-01,1,0
21950006572000,2013-01-01,1,0
21950006574500,2013-01-01,1,0
21950006574750,2013-01-01,4,1
21950006575000,2013-01-01,2,1
21950006579500,2013-01-01,2,1
21950006580000,2013-01-01,1,0
21950006580500,2013-01-01,1,2
21950006581000,2013-01-01,1,0
21950006587000,2013-01-01,2,0
21952506558250,2013-01-01,1,112
21952506558500,2013-01-01,1,0
21952506558750,2013-01-01,3,0
21952506559750,2013-01-01,2,0
21952506560500,2013-01-01,8,24
21952506560750,2013-01-01,3,25
21952506561250,2013-01-01,5,5
21952506561500,2013-01-01,22,52
21952506561750,2013-01-01,1,0
21952506562500,2013-01-01,5,2
21952506562750,2013-01-01,2,0
21952506563000,2013-01-01,3,0
21952506563750,2013-01-01,3,29
21952506564000,2013-01-01,3,0
21952506564250,2013-01-01,5,7
21952506564500,2013-01-01,1,0
21952506565250,2013-01-01,2,1
21952506566500,2013-01-01,1,0
21952506566750,2013-01-01,8,1
21952506567000,2013-01-01,15,114
21952506567250,2013-01-01,14,95
21952506567500,2013-01-01,6,381
21952506568250,2013-01-01,2,31
21952506568500,2013-01-01,5,0
21952506568750,2013-01-01,4,10
21952506569000,2013-01-01,4,0
21952506569750,2013-01-01,5,2
21952506570000,2013-01-01,3,0
21952506570250,2013-01-01,3,5
21952506570500,2013-01-01,5,0
21952506570750,2013-01-01,3,0
21952506571000,2013-01-01,2,1
21952506572750,2013-01-01,1,0
21952506574500,2013-01-01,2,0
21952506579250,2013-01-01,1,0
21952506587250,2013-01-01,3,0
21955006557750,2013-01-01,17,187
21955006558000,2013-01-01,1,7
21955006558500,2013-01-01,2,18
21955006558750,2013-01-01,3,224
21955006559500,2013-01-01,5,3
21955006560250,2013-01-01,4,0
21955006560500,2013-01-01,10,19
21955006560750,2013-01-01,6,44
21955006561000,2013-01-01,4,16
21955006561250,2013-01-01,3,0
21955006561500,2013-01-01,18,23
21955006561750,2013-01-01,7,117
21955006562000,2013-01-01,3,51
21955006562250,2013-01-01,6,41
21955006562500,2013-01-01,2,0
21955006562750,2013-01-01,8,138
21955006563250,2013-01-01,2,0
21955006563500,2013-01-01,5,5
21955006563750,2013-01-01,7,20
21955006564000,2013-01-01,2,10
21955006565000,2013-01-01,1,50
21955006566250,2013-01-01,1,0
21955006566750,2013-01-01,4,13
21955006567000,2013-01-01,13,114
21955006567750,2013-01-01,1,4
21955006568250,2013-01-01,1,0
21955006568500,2013-01-01,2,0
21955006568750,2013-01-01,2,12
21955006569000,2013-01-01,4,59
21955006569250,2013-01-01,1,13
21955006570500,2013-01-01,1,0
21955006570750,2013-01-01,1,0
21955006571000,2013-01-01,2,1
21955006571250,2013-01-01,1,0
21955006580000,2013-01-01,2,1
21955006587250,2013-01-01,1,0
21957506557750,2013-01-01,24,230
21957506558000,2013-01-01,8,2
21957506558250,2013-01-01,7,44
21957506558500,2013-01-01,3,0
21957506558750,2013-01-01,1,0
21957506559250,2013-01-01,1,37
21957506559750,2013-01-01,1,0
21957506560500,2013-01-01,1,0
21957506560750,2013-01-01,6,2
21957506561000,2013-01-01,2,0
21957506561250,2013-01-01,5,8
21957506561500,2013-01-01,5,4
21957506561750,2013-01-01,4,11
21957506562000,2013-01-01,2,5
21957506562250,2013-01-01,4,0
21957506562500,2013-01-01,3,0
21957506562750,2013-01-01,6,39
21957506563000,2013-01-01,6,4
21957506563250,2013-01-01,1,0
21957506563500,2013-01-01,3,5
21957506563750,2013-01-01,4,5
21957506564000,2013-01-01,2,17
21957506564250,2013-01-01,2,8
21957506564750,2013-01-01,1,17
21957506565250,2013-01-01,1,0
21957506565750,2013-01-01,1,18
21957506568500,2013-01-01,1,0
21957506568750,2013-01-01,1,1
21957506569000,2013-01-01,1,0
21957506569250,2013-01-01,3,6
21957506570000,2013-01-01,1,0
21957506570750,2013-01-01,2,3
21957506571000,2013-01-01,1,0
21957506572750,2013-01-01,1,2
21957506573250,2013-01-01,1,0
21957506574000,2013-01-01,2,2
21957506574250,2013-01-01,1,0
21957506579250,2013-01-01,1,1
21957506587000,2013-01-01,1,0
21960006557750,2013-01-01,20,51
21960006558000,2013-01-01,33,58
21960006558250,2013-01-01,8,142
21960006558500,2013-01-01,5,0
21960006558750,2013-01-01,1,0
21960006559250,2013-01-01,1,13
21960006559750,2013-01-01,1,0
21960006560500,2013-01-01,4,15
21960006560750,2013-01-01,5,0
21960006561250,2013-01-01,3,42
21960006561500,2013-01-01,3,0
21960006561750,2013-01-01,2,0
21960006562000,2013-01-01,3,0
21960006562500,2013-01-01,2,0
21960006563000,2013-01-01,9,2
21960006563250,2013-01-01,4,1
21960006563750,2013-01-01,1,0
21960006564000,2013-01-01,4,1
21960006564250,2013-01-01,3,20
21960006564750,2013-01-01,1,31
21960006565000,2013-01-01,6,6
21960006565250,2013-01-01,4,1
21960006565500,2013-01-01,2,2
21960006565750,2013-01-01,11,100
21960006566000,2013-01-01,5,94
21960006566250,2013-01-01,8,90
21960006567750,2013-01-01,1,0
21960006568250,2013-01-01,1,0
21960006568500,2013-01-01,1,0
21960006568750,2013-01-01,3,0
21960006569000,2013-01-01,1,0
21960006569500,2013-01-01,1,0
21960006570500,2013-01-01,2,1
21960006571750,2013-01-01,1,0
21960006572250,2013-01-01,1,0
21960006572500,2013-01-01,1,0
21960006572750,2013-01-01,1,0
21960006574000,2013-01-01,1,0
21960006587000,2013-01-01,3,2
21962506557750,2013-01-01,11,16
21962506558000,2013-01-01,5,0
21962506558250,2013-01-01,8,12
21962506561750,2013-01-01,2,3
21962506562000,2013-01-01,2,0
21962506563000,2013-01-01,1,0
21962506563250,2013-01-01,3,3
21962506563500,2013-01-01,3,146
21962506563750,2013-01-01,4,0
21962506564000,2013-01-01,4,1
21962506564250,2013-01-01,2,0
21962506564500,2013-01-01,3,0
21962506564750,2013-01-01,1,0
21962506565000,2013-01-01,2,0
21962506565250,2013-01-01,1,0
21962506565500,2013-01-01,5,1
21962506565750,2013-01-01,8,108
21962506566000,2013-01-01,8,57
21962506566250,2013-01-01,9,15
21962506566750,2013-01-01,1,0
21962506567250,2013-01-01,3,5
21962506569000,2013-01-01,1,0
21962506569250,2013-01-01,1,0
21962506569500,2013-01-01,2,0
21962506570000,2013-01-01,2,1
21962506570250,2013-01-01,2,0
21962506570500,2013-01-01,1,0
21962506570750,2013-01-01,1,0
21962506571250,2013-01-01,2,0
21962506571750,2013-01-01,2,2
21962506572500,2013-01-01,1,0
21962506572750,2013-01-01,1,4
21962506586500,2013-01-01,1,0
21965006557750,2013-01-01,6,14
21965006558000,2013-01-01,1,0
21965006563500,2013-01-01,2,3
21965006563750,2013-01-01,4,18
21965006564000,2013-01-01,6,3
21965006564250,2013-01-01,1,0
21965006564500,2013-01-01,1,0
21965006564750,2013-01-01,1,0
21965006565000,2013-01-01,4,66
21965006565250,2013-01-01,1,3
21965006565500,2013-01-01,1,0
21965006565750,2013-01-01,1,0
21965006566000,2013-01-01,6,16
21965006566250,2013-01-01,2,30
21965006568750,2013-01-01,1,14
21965006569000,2013-01-01,1,0
21965006569250,2013-01-01,2,0
21965006569750,2013-01-01,1,0
21965006570000,2013-01-01,1,0
21965006571000,2013-01-01,1,0
21965006571250,2013-01-01,2,1
21965006587750,2013-01-01,1,0
21965006588000,2013-01-01,1,0
21967506564000,2013-01-01,1,0
21967506564250,2013-01-01,3,29
21967506565750,2013-01-01,1,0
21967506566000,2013-01-01,4,36
21967506570750,2013-01-01,1,0
21967506571250,2013-01-01,1,0
21967506571500,2013-01-01,1,0
21967506572000,2013-01-01,2,1
21967506574500,2013-01-01,1,0
21967506574750,2013-01-01,1,0
21970006564250,2013-01-01,2,2
21970006565500,2013-01-01,3,117
21970006565750,2013-01-01,19,105
21970006568500,2013-01-01,1,0
21970006569000,2013-01-01,2,0
21970006569250,2013-01-01,2,4
21970006575000,2013-01-01,1,0
21970006575750,2013-01-01,2,0
21970006585250,2013-01-01,1,0
21972506561500,2013-01-01,1,5
21972506562250,2013-01-01,1,0
21972506562500,2013-01-01,1,0
21972506564250,2013-01-01,1,0
21972506564500,2013-01-01,2,0
21972506565250,2013-01-01,1,13
21972506565500,2013-01-01,4,39
21972506565750,2013-01-01,1,0
21972506571500,2013-01-01,2,0
21972506574500,2013-01-01,2,5
21975006561250,2013-01-01,1,7
21975006561500,2013-01-01,2,2
21975006562000,2013-01-01,1,0
21975006562750,2013-01-01,3,2
21975006563000,2013-01-01,1,0
21975006563250,2013-01-01,3,6
21975006563500,2013-01-01,1,0
21975006564000,2013-01-01,1,1
21975006564750,2013-01-01,2,0
21975006565250,2013-01-01,1,3
21975006571000,2013-01-01,1,0
21975006571750,2013-01-01,2,0
21975006584250,2013-01-01,1,1
21977506557250,2013-01-01,1,1
21977506557500,2013-01-01,3,10
21977506557750,2013-01-01,1,0
21977506560250,2013-01-01,1,0
21977506560500,2013-01-01,2,1
21977506561500,2013-01-01,2,1
21977506561750,2013-01-01,1,0
21977506563500,2013-01-01,5,9
21977506563750,2013-01-01,1,3
21977506564250,2013-01-01,1,0
21977506564750,2013-01-01,1,17
21977506565250,2013-01-01,3,3
21977506571500,2013-01-01,1,0
21977506581250,2013-01-01,2,0
21977506581500,2013-01-01,1,0
21977506584000,2013-01-01,1,0
21977506584750,2013-01-01,3,7
21980006557250,2013-01-01,1,0
21980006557500,2013-01-01,2,0
21980006559250,2013-01-01,1,0
21980006565250,2013-01-01,1,0
21980006566500,2013-01-01,1,0
21980006569750,2013-01-01,1,0
21980006572250,2013-01-01,1,0
21980006581500,2013-01-01,2,0
21980006581750,2013-01-01,3,46
21980006582000,2013-01-01,1,0
21980006582250,2013-01-01,2,0
21980006582500,2013-01-01,6,1
21980006582750,2013-01-01,1,1
21980006583250,2013-01-01,1,0
21980006584750,2013-01-01,2,2
21982506557000,2013-01-01,1,2
21982506557250,2013-01-01,3,0
21982506565250,2013-01-01,3,0
21982506565500,2013-01-01,1,0
21982506566750,2013-01-01,4,0
21982506567250,2013-01-01,1,0
21982506570750,2013-01-01,1,0
21982506581500,2013-01-01,2,4
21982506581750,2013-01-01,2,22
21982506582000,2013-01-01,2,0
21982506582250,2013-01-01,2,4
21982506582500,2013-01-01,3,0
21982506582750,2013-01-01,3,5
21982506583000,2013-01-01,1,0
21985006557250,2013-01-01,1,0
21985006566500,2013-01-01,1,0
21985006566750,2013-01-01,1,0
21985006567500,2013-01-01,6,6
21985006571000,2013-01-01,1,0
21985006573750,2013-01-01,1,0
21985006575250,2013-01-01,1,0
21985006582000,2013-01-01,2,41
21985006582250,2013-01-01,2,39
21985006582500,2013-01-01,1,4
21985006583500,2013-01-01,2,3
21985006583750,2013-01-01,1,0
21985006584500,2013-01-01,2,0
21987506562000,2013-01-01,2,12
21987506567000,2013-01-01,1,0
21987506567250,2013-01-01,1,0
21987506567500,2013-01-01,1,0
21987506568250,2013-01-01,1,1
21987506582000,2013-01-01,1,1
21987506582250,2013-01-01,2,0
21987506582500,2013-01-01,1,0
21987506582750,2013-01-01,2,0
21987506584500,2013-01-01,1,0
21990006567500,2013-01-01,1,0
21990006568000,2013-01-01,1,0
21990006568500,2013-01-01,1,0
21990006571250,2013-01-01,1,0
21990006582250,2013-01-01,1,1
21990006584250,2013-01-01,2,2
21992506559750,2013-01-01,2,0
21992506561250,2013-01-01,1,0
21992506563250,2013-01-01,2,6
21992506563750,2013-01-01,1,0
21992506568500,2013-01-01,1,0
21992506568750,2013-01-01,2,3
21992506582250,2013-01-01,4,4
21992506582500,2013-01-01,3,0
21992506583750,2013-01-01,1,1
21992506584000,2013-01-01,1,0
21992506584250,2013-01-01,1,0
21995006558500,2013-01-01,1,0
21995006569250,2013-01-01,1,0
21995006569500,2013-01-01,4,1
21995006582000,2013-01-01,1,0
21995006582250,2013-01-01,4,1
21995006582750,2013-01-01,2,5
21995006583500,2013-01-01,1,0
21995006583750,2013-01-01,2,0
21997506570000,2013-01-01,1,0
21997506582250,2013-01-01,2,0
21997506582750,2013-01-01,6,7
21997506583000,2013-01-01,16,116
21997506583500,2013-01-01,3,7
22000006569750,2013-01-01,1,0
22000006570250,2013-01-01,2,0
22000006582750,2013-01-01,1,0
22000006583250,2013-01-01,13,84
22000006583500,2013-01-01,4,0
22002506570750,2013-01-01,2,0
22002506581250,2013-01-01,1,0
22002506582000,2013-01-01,3,3
22005006570750,2013-01-01,1,1
22005006581000,2013-01-01,2,3
22005006581500,2013-01-01,1,0
22005006581750,2013-01-01,3,0
22005006582000,2013-01-01,1,0
22005006583500,2013-01-01,1,0
22005006583750,2013-01-01,2,0
22007506562750,2013-01-01,1,0
22007506571250,2013-01-01,1,0
22007506581000,2013-01-01,2,1
22007506581500,2013-01-01,1,3
22007506581750,2013-01-01,1,1
22007506583500,2013-01-01,1,0
22010006581500,2013-01-01,1,0
22012506562000,2013-01-01,1,0
22012506579250,2013-01-01,1,0
22012506579750,2013-01-01,1,0
22015006561000,2013-01-01,1,0
22015006579250,2013-01-01,1,0
22015006579500,2013-01-01,2,1
22015006579750,2013-01-01,1,0
22015006580000,2013-01-01,1,0
22015006580500,2013-01-01,1,0
22017506561250,2013-01-01,2,3
22017506561500,2013-01-01,1,0
22017506561750,2013-01-01,1,0
22017506566500,2013-01-01,1,0
22017506580000,2013-01-01,1,0
22020006560750,2013-01-01,1,0
22020006561750,2013-01-01,1,2
22020006563000,2013-01-01,1,0
22020006563250,2013-01-01,1,0
