region,statistikkvariabel,år,bygningstype,value
Porsgrunn,Fullførte boliger,2016,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2016,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2016,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2016,Studenthjem/studentboliger,0
Porsgrunn,Fullførte boliger,2016,Annen bygning for bofellesskap,4
Porsgrunn,Fullførte boliger,2016,Andre bygg enn boligbygg,1
Porsgrunn,Fullførte boliger,2017,Enebolig,25
Porsgrunn,Fullførte boliger,2017,"Enebolig med hybelleilighet, sokkelleilighet o.l.",9
Porsgrunn,Fullførte boliger,2017,Våningshus,0
Porsgrunn,Fullførte boliger,2017,"Del av tomannsbolig, vertikaldelt",4
Porsgrunn,Fullførte boliger,2017,"Tomannsbolig, horisontaldelt",2
Porsgrunn,Fullførte boliger,2017,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2017,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2017,Rekkehus,0
Porsgrunn,Fullførte boliger,2017,Kjedehus inkl.atriumhus,9
Porsgrunn,Fullførte boliger,2017,Terrassehus,0
Porsgrunn,Fullførte boliger,2017,Andre småhus med 3 boliger eller flere,24
Porsgrunn,Fullførte boliger,2017,Store frittliggende boligbygg på 2 etasjer,6
Porsgrunn,Fullførte boliger,2017,Store frittliggende boligbygg på 3 og 4 etasjer,9
Porsgrunn,Fullførte boliger,2017,Store frittliggende boligbygg på 5 etasjer eller over,16
Porsgrunn,Fullførte boliger,2017,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2017,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2017,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2017,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2017,Studenthjem/studentboliger,0
Porsgrunn,Fullførte boliger,2017,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2017,Andre bygg enn boligbygg,0
Porsgrunn,Fullførte boliger,2018,Enebolig,16
Porsgrunn,Fullførte boliger,2018,"Enebolig med hybelleilighet, sokkelleilighet o.l.",10
Porsgrunn,Fullførte boliger,2018,Våningshus,0
Porsgrunn,Fullførte boliger,2018,"Del av tomannsbolig, vertikaldelt",6
Porsgrunn,Fullførte boliger,2018,"Tomannsbolig, horisontaldelt",0
Porsgrunn,Fullførte boliger,2018,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2018,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2018,Rekkehus,3
Porsgrunn,Fullførte boliger,2018,Kjedehus inkl.atriumhus,11
Porsgrunn,Fullførte boliger,2018,Terrassehus,0
Porsgrunn,Fullførte boliger,2018,Andre småhus med 3 boliger eller flere,1
Porsgrunn,Fullførte boliger,2018,Store frittliggende boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2018,Store frittliggende boligbygg på 3 og 4 etasjer,15
Porsgrunn,Fullførte boliger,2018,Store frittliggende boligbygg på 5 etasjer eller over,81
Porsgrunn,Fullførte boliger,2018,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2018,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2018,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2018,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2018,Studenthjem/studentboliger,0
Porsgrunn,Fullførte boliger,2018,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2018,Andre bygg enn boligbygg,1
Porsgrunn,Fullførte boliger,2019,Enebolig,26
Porsgrunn,Fullførte boliger,2019,"Enebolig med hybelleilighet, sokkelleilighet o.l.",2
Porsgrunn,Fullførte boliger,2019,Våningshus,1
Porsgrunn,Fullførte boliger,2019,"Del av tomannsbolig, vertikaldelt",21
Porsgrunn,Fullførte boliger,2019,"Tomannsbolig, horisontaldelt",4
Porsgrunn,Fullførte boliger,2019,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2019,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2019,Rekkehus,0
Porsgrunn,Fullførte boliger,2019,Kjedehus inkl.atriumhus,6
Porsgrunn,Fullførte boliger,2019,Terrassehus,0
Porsgrunn,Fullførte boliger,2019,Andre småhus med 3 boliger eller flere,16
Porsgrunn,Fullførte boliger,2019,Store frittliggende boligbygg på 2 etasjer,16
Porsgrunn,Fullførte boliger,2019,Store frittliggende boligbygg på 3 og 4 etasjer,9
Porsgrunn,Fullførte boliger,2019,Store frittliggende boligbygg på 5 etasjer eller over,65
Porsgrunn,Fullførte boliger,2019,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2019,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2019,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2019,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2019,Studenthjem/studentboliger,0
Porsgrunn,Fullførte boliger,2019,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2019,Andre bygg enn boligbygg,1
Porsgrunn,Fullførte boliger,2020,Enebolig,19
Porsgrunn,Fullførte boliger,2020,"Enebolig med hybelleilighet, sokkelleilighet o.l.",3
Porsgrunn,Fullførte boliger,2020,Våningshus,0
Porsgrunn,Fullførte boliger,2020,"Del av tomannsbolig, vertikaldelt",17
Porsgrunn,Fullførte boliger,2020,"Tomannsbolig, horisontaldelt",6
Porsgrunn,Fullførte boliger,2020,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2020,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2020,Rekkehus,13
Porsgrunn,Fullførte boliger,2020,Kjedehus inkl.atriumhus,14
Porsgrunn,Fullførte boliger,2020,Terrassehus,4
Porsgrunn,Fullførte boliger,2020,Andre småhus med 3 boliger eller flere,13
Porsgrunn,Fullførte boliger,2020,Store frittliggende boligbygg på 2 etasjer,6
Porsgrunn,Fullførte boliger,2020,Store frittliggende boligbygg på 3 og 4 etasjer,22
Porsgrunn,Fullførte boliger,2020,Store frittliggende boligbygg på 5 etasjer eller over,40
Porsgrunn,Fullførte boliger,2020,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2020,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2020,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2020,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2020,Studenthjem/studentboliger,20
Porsgrunn,Fullførte boliger,2020,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2020,Andre bygg enn boligbygg,4
Porsgrunn,Fullførte boliger,2021,Enebolig,12
Porsgrunn,Fullførte boliger,2021,"Enebolig med hybelleilighet, sokkelleilighet o.l.",14
Porsgrunn,Fullførte boliger,2021,Våningshus,0
Porsgrunn,Fullførte boliger,2021,"Del av tomannsbolig, vertikaldelt",6
Porsgrunn,Fullførte boliger,2021,"Tomannsbolig, horisontaldelt",0
Porsgrunn,Fullførte boliger,2021,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2021,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2021,Rekkehus,7
Porsgrunn,Fullførte boliger,2021,Kjedehus inkl.atriumhus,4
Porsgrunn,Fullførte boliger,2021,Terrassehus,0
Porsgrunn,Fullførte boliger,2021,Andre småhus med 3 boliger eller flere,0
Porsgrunn,Fullførte boliger,2021,Store frittliggende boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2021,Store frittliggende boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2021,Store frittliggende boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2021,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2021,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2021,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2021,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2021,Studenthjem/studentboliger,0
Porsgrunn,Fullførte boliger,2021,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2021,Andre bygg enn boligbygg,1
Porsgrunn,Fullførte boliger,2022,Enebolig,20
Porsgrunn,Fullførte boliger,2022,"Enebolig med hybelleilighet, sokkelleilighet o.l.",2
Porsgrunn,Fullførte boliger,2022,Våningshus,0
Porsgrunn,Fullførte boliger,2022,"Del av tomannsbolig, vertikaldelt",18
Porsgrunn,Fullførte boliger,2022,"Tomannsbolig, horisontaldelt",2
Porsgrunn,Fullførte boliger,2022,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2022,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2022,Rekkehus,15
Porsgrunn,Fullførte boliger,2022,Kjedehus inkl.atriumhus,15
Porsgrunn,Fullførte boliger,2022,Terrassehus,0
Porsgrunn,Fullførte boliger,2022,Andre småhus med 3 boliger eller flere,12
Porsgrunn,Fullførte boliger,2022,Store frittliggende boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2022,Store frittliggende boligbygg på 3 og 4 etasjer,36
Porsgrunn,Fullførte boliger,2022,Store frittliggende boligbygg på 5 etasjer eller over,65
Porsgrunn,Fullførte boliger,2022,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2022,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2022,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2022,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2022,Studenthjem/studentboliger,0
Porsgrunn,Fullførte boliger,2022,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2022,Andre bygg enn boligbygg,0
Porsgrunn,Fullførte boliger,2023,Enebolig,22
Porsgrunn,Fullførte boliger,2023,"Enebolig med hybelleilighet, sokkelleilighet o.l.",4
Porsgrunn,Fullførte boliger,2023,Våningshus,0
Porsgrunn,Fullførte boliger,2023,"Del av tomannsbolig, vertikaldelt",16
Porsgrunn,Fullførte boliger,2023,"Tomannsbolig, horisontaldelt",4
Porsgrunn,Fullførte boliger,2023,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2023,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2023,Rekkehus,13
Porsgrunn,Fullførte boliger,2023,Kjedehus inkl.atriumhus,4
Porsgrunn,Fullførte boliger,2023,Terrassehus,0
Porsgrunn,Fullførte boliger,2023,Andre småhus med 3 boliger eller flere,15
Porsgrunn,Fullførte boliger,2023,Store frittliggende boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2023,Store frittliggende boligbygg på 3 og 4 etasjer,9
Porsgrunn,Fullførte boliger,2023,Store frittliggende boligbygg på 5 etasjer eller over,37
Porsgrunn,Fullførte boliger,2023,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2023,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2023,Stort sammenbygd boligbygg på 5 etasjer eller over,15
Porsgrunn,Fullførte boliger,2023,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2023,Studenthjem/studentboliger,0
Porsgrunn,Fullførte boliger,2023,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2023,Andre bygg enn boligbygg,0
Porsgrunn,Fullførte boliger,2024,Enebolig,14
Porsgrunn,Fullførte boliger,2024,"Enebolig med hybelleilighet, sokkelleilighet o.l.",5
Porsgrunn,Fullførte boliger,2024,Våningshus,0
Porsgrunn,Fullførte boliger,2024,"Del av tomannsbolig, vertikaldelt",10
Porsgrunn,Fullførte boliger,2024,"Tomannsbolig, horisontaldelt",2
Porsgrunn,Fullførte boliger,2024,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2024,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2024,Rekkehus,5
Porsgrunn,Fullførte boliger,2024,Kjedehus inkl.atriumhus,4
Porsgrunn,Fullførte boliger,2024,Terrassehus,0
Porsgrunn,Fullførte boliger,2024,Andre småhus med 3 boliger eller flere,16
Porsgrunn,Fullførte boliger,2024,Store frittliggende boligbygg på 2 etasjer,6
Porsgrunn,Fullførte boliger,2024,Store frittliggende boligbygg på 3 og 4 etasjer,22
Porsgrunn,Fullførte boliger,2024,Store frittliggende boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2024,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2024,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2024,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2024,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2024,Studenthjem/studentboliger,0
Porsgrunn,Fullførte boliger,2024,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2024,Andre bygg enn boligbygg,0
Porsgrunn,Fullførte boliger,2025,Enebolig,14
Porsgrunn,Fullførte boliger,2025,"Enebolig med hybelleilighet, sokkelleilighet o.l.",3
Porsgrunn,Fullførte boliger,2025,Våningshus,0
Porsgrunn,Fullførte boliger,2025,"Del av tomannsbolig, vertikaldelt",6
Porsgrunn,Fullførte boliger,2025,"Tomannsbolig, horisontaldelt",0
Porsgrunn,Fullførte boliger,2025,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Fullførte boliger,2025,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Fullførte boliger,2025,Rekkehus,0
Porsgrunn,Fullførte boliger,2025,Kjedehus inkl.atriumhus,5
Porsgrunn,Fullførte boliger,2025,Terrassehus,0
Porsgrunn,Fullførte boliger,2025,Andre småhus med 3 boliger eller flere,3
Porsgrunn,Fullførte boliger,2025,Store frittliggende boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2025,Store frittliggende boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2025,Store frittliggende boligbygg på 5 etasjer eller over,27
Porsgrunn,Fullførte boliger,2025,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Fullførte boliger,2025,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Fullførte boliger,2025,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Fullførte boliger,2025,Bo- og servicesenter,0
Porsgrunn,Fullførte boliger,2025,Studenthjem/studentboliger,232
Porsgrunn,Fullførte boliger,2025,Annen bygning for bofellesskap,0
Porsgrunn,Fullførte boliger,2025,Andre bygg enn boligbygg,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Enebolig,3389
Porsgrunn,Bruksareal fullførte boliger (m²),2000,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1006
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Våningshus,48
Porsgrunn,Bruksareal fullførte boliger (m²),2000,"Del av tomannsbolig, vertikaldelt",403
Porsgrunn,Bruksareal fullførte boliger (m²),2000,"Tomannsbolig, horisontaldelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Rekkehus,489
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Kjedehus inkl.atriumhus,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Terrassehus,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Andre småhus med 3 boliger eller flere,2188
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Store frittliggende boligbygg på 2 etasjer,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Store frittliggende boligbygg på 3 og 4 etasjer,1800
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Store frittliggende boligbygg på 5 etasjer eller over,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Bo- og servicesenter,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Studenthjem/studentboliger,0
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Annen bygning for bofellesskap,154
Porsgrunn,Bruksareal fullførte boliger (m²),2000,Andre bygg enn boligbygg,0
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Enebolig,28397
Porsgrunn,Bruksareal fullførte boliger (m²),2001,"Enebolig med hybelleilighet, sokkelleilighet o.l.",5144
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Våningshus,191
Porsgrunn,Bruksareal fullførte boliger (m²),2001,"Del av tomannsbolig, vertikaldelt",1945
Porsgrunn,Bruksareal fullførte boliger (m²),2001,"Tomannsbolig, horisontaldelt",54
Porsgrunn,Bruksareal fullførte boliger (m²),2001,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2001,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Rekkehus,2302
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Kjedehus inkl.atriumhus,136
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Terrassehus,0
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Andre småhus med 3 boliger eller flere,2790
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Store frittliggende boligbygg på 2 etasjer,630
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Store frittliggende boligbygg på 3 og 4 etasjer,1654
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Store frittliggende boligbygg på 5 etasjer eller over,5400
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Bo- og servicesenter,814
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Studenthjem/studentboliger,626
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Annen bygning for bofellesskap,0
Porsgrunn,Bruksareal fullførte boliger (m²),2001,Andre bygg enn boligbygg,861
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Enebolig,6142
Porsgrunn,Bruksareal fullførte boliger (m²),2002,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1727
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Våningshus,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,"Del av tomannsbolig, vertikaldelt",2430
Porsgrunn,Bruksareal fullførte boliger (m²),2002,"Tomannsbolig, horisontaldelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Rekkehus,1908
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Kjedehus inkl.atriumhus,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Terrassehus,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Andre småhus med 3 boliger eller flere,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Store frittliggende boligbygg på 2 etasjer,645
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Store frittliggende boligbygg på 3 og 4 etasjer,4500
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Store frittliggende boligbygg på 5 etasjer eller over,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Stort sammenbygd boligbygg på 2 etasjer,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Bo- og servicesenter,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Studenthjem/studentboliger,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Annen bygning for bofellesskap,0
Porsgrunn,Bruksareal fullførte boliger (m²),2002,Andre bygg enn boligbygg,341
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Enebolig,5441
Porsgrunn,Bruksareal fullførte boliger (m²),2003,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1648
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Våningshus,187
Porsgrunn,Bruksareal fullførte boliger (m²),2003,"Del av tomannsbolig, vertikaldelt",47
Porsgrunn,Bruksareal fullførte boliger (m²),2003,"Tomannsbolig, horisontaldelt",107
Porsgrunn,Bruksareal fullførte boliger (m²),2003,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2003,"Våningshus tomannsbolig, horisontaltdelt",0
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Rekkehus,351
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Kjedehus inkl.atriumhus,364
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Terrassehus,0
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Andre småhus med 3 boliger eller flere,238
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Store frittliggende boligbygg på 2 etasjer,0
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Store frittliggende boligbygg på 3 og 4 etasjer,805
Porsgrunn,Bruksareal fullførte boliger (m²),2003,Store frittliggende boligbygg på 5 etasjer eller over,0
