region,statistikkvariabel,år,bygningstype,value
Fyresdal,Boliger (bebodde og ubebodde),2019,Boligblokk,23
Fyresdal,Boliger (bebodde og ubebodde),2019,Bygning for bofellesskap,0
Fyresdal,Boliger (bebodde og ubebodde),2019,Andre bygningstyper,24
Fyresdal,Boliger (bebodde og ubebodde),2020,Enebolig,662
Fyresdal,Boliger (bebodde og ubebodde),2020,Tomannsbolig,25
Fyresdal,Boliger (bebodde og ubebodde),2020,"Rekkehus, kjedehus og andre småhus",3
Fyresdal,Boliger (bebodde og ubebodde),2020,Boligblokk,23
Fyresdal,Boliger (bebodde og ubebodde),2020,Bygning for bofellesskap,0
Fyresdal,Boliger (bebodde og ubebodde),2020,Andre bygningstyper,25
Fyresdal,Boliger (bebodde og ubebodde),2021,Enebolig,659
Fyresdal,Boliger (bebodde og ubebodde),2021,Tomannsbolig,25
Fyresdal,Boliger (bebodde og ubebodde),2021,"Rekkehus, kjedehus og andre småhus",3
Fyresdal,Boliger (bebodde og ubebodde),2021,Boligblokk,23
Fyresdal,Boliger (bebodde og ubebodde),2021,Bygning for bofellesskap,0
Fyresdal,Boliger (bebodde og ubebodde),2021,Andre bygningstyper,25
Fyresdal,Boliger (bebodde og ubebodde),2022,Enebolig,661
Fyresdal,Boliger (bebodde og ubebodde),2022,Tomannsbolig,25
Fyresdal,Boliger (bebodde og ubebodde),2022,"Rekkehus, kjedehus og andre småhus",3
Fyresdal,Boliger (bebodde og ubebodde),2022,Boligblokk,23
Fyresdal,Boliger (bebodde og ubebodde),2022,Bygning for bofellesskap,0
Fyresdal,Boliger (bebodde og ubebodde),2022,Andre bygningstyper,26
Fyresdal,Boliger (bebodde og ubebodde),2023,Enebolig,660
Fyresdal,Boliger (bebodde og ubebodde),2023,Tomannsbolig,25
Fyresdal,Boliger (bebodde og ubebodde),2023,"Rekkehus, kjedehus og andre småhus",3
Fyresdal,Boliger (bebodde og ubebodde),2023,Boligblokk,23
Fyresdal,Boliger (bebodde og ubebodde),2023,Bygning for bofellesskap,0
Fyresdal,Boliger (bebodde og ubebodde),2023,Andre bygningstyper,26
Fyresdal,Boliger (bebodde og ubebodde),2024,Enebolig,661
Fyresdal,Boliger (bebodde og ubebodde),2024,Tomannsbolig,27
Fyresdal,Boliger (bebodde og ubebodde),2024,"Rekkehus, kjedehus og andre småhus",3
Fyresdal,Boliger (bebodde og ubebodde),2024,Boligblokk,23
Fyresdal,Boliger (bebodde og ubebodde),2024,Bygning for bofellesskap,0
Fyresdal,Boliger (bebodde og ubebodde),2024,Andre bygningstyper,25
Fyresdal,Boliger (bebodde og ubebodde),2025,Enebolig,661
Fyresdal,Boliger (bebodde og ubebodde),2025,Tomannsbolig,27
Fyresdal,Boliger (bebodde og ubebodde),2025,"Rekkehus, kjedehus og andre småhus",3
Fyresdal,Boliger (bebodde og ubebodde),2025,Boligblokk,24
Fyresdal,Boliger (bebodde og ubebodde),2025,Bygning for bofellesskap,0
Fyresdal,Boliger (bebodde og ubebodde),2025,Andre bygningstyper,25
Fyresdal,Boliger (bebodde og ubebodde),2026,Enebolig,661
Fyresdal,Boliger (bebodde og ubebodde),2026,Tomannsbolig,27
Fyresdal,Boliger (bebodde og ubebodde),2026,"Rekkehus, kjedehus og andre småhus",3
Fyresdal,Boliger (bebodde og ubebodde),2026,Boligblokk,24
Fyresdal,Boliger (bebodde og ubebodde),2026,Bygning for bofellesskap,0
Fyresdal,Boliger (bebodde og ubebodde),2026,Andre bygningstyper,30
Tokke,Boliger (bebodde og ubebodde),2006,Enebolig,1310
Tokke,Boliger (bebodde og ubebodde),2006,Tomannsbolig,49
Tokke,Boliger (bebodde og ubebodde),2006,"Rekkehus, kjedehus og andre småhus",37
Tokke,Boliger (bebodde og ubebodde),2006,Boligblokk,0
Tokke,Boliger (bebodde og ubebodde),2006,Bygning for bofellesskap,21
Tokke,Boliger (bebodde og ubebodde),2006,Andre bygningstyper,67
Tokke,Boliger (bebodde og ubebodde),2007,Enebolig,1310
Tokke,Boliger (bebodde og ubebodde),2007,Tomannsbolig,49
Tokke,Boliger (bebodde og ubebodde),2007,"Rekkehus, kjedehus og andre småhus",37
Tokke,Boliger (bebodde og ubebodde),2007,Boligblokk,0
Tokke,Boliger (bebodde og ubebodde),2007,Bygning for bofellesskap,21
Tokke,Boliger (bebodde og ubebodde),2007,Andre bygningstyper,66
Tokke,Boliger (bebodde og ubebodde),2008,Enebolig,1306
Tokke,Boliger (bebodde og ubebodde),2008,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2008,"Rekkehus, kjedehus og andre småhus",37
Tokke,Boliger (bebodde og ubebodde),2008,Boligblokk,0
Tokke,Boliger (bebodde og ubebodde),2008,Bygning for bofellesskap,21
Tokke,Boliger (bebodde og ubebodde),2008,Andre bygningstyper,67
Tokke,Boliger (bebodde og ubebodde),2009,Enebolig,1256
Tokke,Boliger (bebodde og ubebodde),2009,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2009,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2009,Boligblokk,14
Tokke,Boliger (bebodde og ubebodde),2009,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2009,Andre bygningstyper,67
Tokke,Boliger (bebodde og ubebodde),2010,Enebolig,1259
Tokke,Boliger (bebodde og ubebodde),2010,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2010,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2010,Boligblokk,14
Tokke,Boliger (bebodde og ubebodde),2010,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2010,Andre bygningstyper,67
Tokke,Boliger (bebodde og ubebodde),2011,Enebolig,1249
Tokke,Boliger (bebodde og ubebodde),2011,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2011,"Rekkehus, kjedehus og andre småhus",32
Tokke,Boliger (bebodde og ubebodde),2011,Boligblokk,14
Tokke,Boliger (bebodde og ubebodde),2011,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2011,Andre bygningstyper,81
Tokke,Boliger (bebodde og ubebodde),2012,Enebolig,1229
Tokke,Boliger (bebodde og ubebodde),2012,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2012,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2012,Boligblokk,14
Tokke,Boliger (bebodde og ubebodde),2012,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2012,Andre bygningstyper,85
Tokke,Boliger (bebodde og ubebodde),2013,Enebolig,1225
Tokke,Boliger (bebodde og ubebodde),2013,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2013,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2013,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2013,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2013,Andre bygningstyper,82
Tokke,Boliger (bebodde og ubebodde),2014,Enebolig,1216
Tokke,Boliger (bebodde og ubebodde),2014,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2014,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2014,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2014,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2014,Andre bygningstyper,78
Tokke,Boliger (bebodde og ubebodde),2015,Enebolig,1221
Tokke,Boliger (bebodde og ubebodde),2015,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2015,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2015,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2015,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2015,Andre bygningstyper,78
Tokke,Boliger (bebodde og ubebodde),2016,Enebolig,1224
Tokke,Boliger (bebodde og ubebodde),2016,Tomannsbolig,51
Tokke,Boliger (bebodde og ubebodde),2016,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2016,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2016,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2016,Andre bygningstyper,78
Tokke,Boliger (bebodde og ubebodde),2017,Enebolig,1233
Tokke,Boliger (bebodde og ubebodde),2017,Tomannsbolig,52
Tokke,Boliger (bebodde og ubebodde),2017,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2017,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2017,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2017,Andre bygningstyper,81
Tokke,Boliger (bebodde og ubebodde),2018,Enebolig,1238
Tokke,Boliger (bebodde og ubebodde),2018,Tomannsbolig,52
Tokke,Boliger (bebodde og ubebodde),2018,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2018,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2018,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2018,Andre bygningstyper,83
Tokke,Boliger (bebodde og ubebodde),2019,Enebolig,1239
Tokke,Boliger (bebodde og ubebodde),2019,Tomannsbolig,53
Tokke,Boliger (bebodde og ubebodde),2019,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2019,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2019,Bygning for bofellesskap,19
Tokke,Boliger (bebodde og ubebodde),2019,Andre bygningstyper,85
Tokke,Boliger (bebodde og ubebodde),2020,Enebolig,1248
Tokke,Boliger (bebodde og ubebodde),2020,Tomannsbolig,50
Tokke,Boliger (bebodde og ubebodde),2020,"Rekkehus, kjedehus og andre småhus",33
Tokke,Boliger (bebodde og ubebodde),2020,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2020,Bygning for bofellesskap,15
Tokke,Boliger (bebodde og ubebodde),2020,Andre bygningstyper,84
Tokke,Boliger (bebodde og ubebodde),2021,Enebolig,1248
Tokke,Boliger (bebodde og ubebodde),2021,Tomannsbolig,50
Tokke,Boliger (bebodde og ubebodde),2021,"Rekkehus, kjedehus og andre småhus",29
Tokke,Boliger (bebodde og ubebodde),2021,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2021,Bygning for bofellesskap,15
Tokke,Boliger (bebodde og ubebodde),2021,Andre bygningstyper,83
Tokke,Boliger (bebodde og ubebodde),2022,Enebolig,1251
Tokke,Boliger (bebodde og ubebodde),2022,Tomannsbolig,50
Tokke,Boliger (bebodde og ubebodde),2022,"Rekkehus, kjedehus og andre småhus",29
Tokke,Boliger (bebodde og ubebodde),2022,Boligblokk,13
Tokke,Boliger (bebodde og ubebodde),2022,Bygning for bofellesskap,15
Tokke,Boliger (bebodde og ubebodde),2022,Andre bygningstyper,84
Tokke,Boliger (bebodde og ubebodde),2023,Enebolig,1263
Tokke,Boliger (bebodde og ubebodde),2023,Tomannsbolig,50
Tokke,Boliger (bebodde og ubebodde),2023,"Rekkehus, kjedehus og andre småhus",29
Tokke,Boliger (bebodde og ubebodde),2023,Boligblokk,14
Tokke,Boliger (bebodde og ubebodde),2023,Bygning for bofellesskap,15
Tokke,Boliger (bebodde og ubebodde),2023,Andre bygningstyper,85
Tokke,Boliger (bebodde og ubebodde),2024,Enebolig,1265
Tokke,Boliger (bebodde og ubebodde),2024,Tomannsbolig,50
Tokke,Boliger (bebodde og ubebodde),2024,"Rekkehus, kjedehus og andre småhus",27
Tokke,Boliger (bebodde og ubebodde),2024,Boligblokk,14
Tokke,Boliger (bebodde og ubebodde),2024,Bygning for bofellesskap,15
Tokke,Boliger (bebodde og ubebodde),2024,Andre bygningstyper,85
Tokke,Boliger (bebodde og ubebodde),2025,Enebolig,1271
Tokke,Boliger (bebodde og ubebodde),2025,Tomannsbolig,50
Tokke,Boliger (bebodde og ubebodde),2025,"Rekkehus, kjedehus og andre småhus",27
Tokke,Boliger (bebodde og ubebodde),2025,Boligblokk,22
Tokke,Boliger (bebodde og ubebodde),2025,Bygning for bofellesskap,15
Tokke,Boliger (bebodde og ubebodde),2025,Andre bygningstyper,96
Tokke,Boliger (bebodde og ubebodde),2026,Enebolig,1279
Tokke,Boliger (bebodde og ubebodde),2026,Tomannsbolig,50
Tokke,Boliger (bebodde og ubebodde),2026,"Rekkehus, kjedehus og andre småhus",27
Tokke,Boliger (bebodde og ubebodde),2026,Boligblokk,22
Tokke,Boliger (bebodde og ubebodde),2026,Bygning for bofellesskap,15
Tokke,Boliger (bebodde og ubebodde),2026,Andre bygningstyper,96
Vinje,Boliger (bebodde og ubebodde),2006,Enebolig,1821
Vinje,Boliger (bebodde og ubebodde),2006,Tomannsbolig,40
Vinje,Boliger (bebodde og ubebodde),2006,"Rekkehus, kjedehus og andre småhus",34
Vinje,Boliger (bebodde og ubebodde),2006,Boligblokk,12
Vinje,Boliger (bebodde og ubebodde),2006,Bygning for bofellesskap,6
Vinje,Boliger (bebodde og ubebodde),2006,Andre bygningstyper,71
Vinje,Boliger (bebodde og ubebodde),2007,Enebolig,1831
Vinje,Boliger (bebodde og ubebodde),2007,Tomannsbolig,43
Vinje,Boliger (bebodde og ubebodde),2007,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2007,Boligblokk,11
Vinje,Boliger (bebodde og ubebodde),2007,Bygning for bofellesskap,9
Vinje,Boliger (bebodde og ubebodde),2007,Andre bygningstyper,73
Vinje,Boliger (bebodde og ubebodde),2008,Enebolig,1840
Vinje,Boliger (bebodde og ubebodde),2008,Tomannsbolig,45
Vinje,Boliger (bebodde og ubebodde),2008,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2008,Boligblokk,11
Vinje,Boliger (bebodde og ubebodde),2008,Bygning for bofellesskap,9
Vinje,Boliger (bebodde og ubebodde),2008,Andre bygningstyper,76
Vinje,Boliger (bebodde og ubebodde),2009,Enebolig,1849
Vinje,Boliger (bebodde og ubebodde),2009,Tomannsbolig,43
Vinje,Boliger (bebodde og ubebodde),2009,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2009,Boligblokk,13
Vinje,Boliger (bebodde og ubebodde),2009,Bygning for bofellesskap,37
Vinje,Boliger (bebodde og ubebodde),2009,Andre bygningstyper,79
Vinje,Boliger (bebodde og ubebodde),2010,Enebolig,1868
Vinje,Boliger (bebodde og ubebodde),2010,Tomannsbolig,43
Vinje,Boliger (bebodde og ubebodde),2010,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2010,Boligblokk,13
Vinje,Boliger (bebodde og ubebodde),2010,Bygning for bofellesskap,37
Vinje,Boliger (bebodde og ubebodde),2010,Andre bygningstyper,80
Vinje,Boliger (bebodde og ubebodde),2011,Enebolig,1865
Vinje,Boliger (bebodde og ubebodde),2011,Tomannsbolig,43
Vinje,Boliger (bebodde og ubebodde),2011,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2011,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2011,Bygning for bofellesskap,37
Vinje,Boliger (bebodde og ubebodde),2011,Andre bygningstyper,103
Vinje,Boliger (bebodde og ubebodde),2012,Enebolig,1860
Vinje,Boliger (bebodde og ubebodde),2012,Tomannsbolig,45
Vinje,Boliger (bebodde og ubebodde),2012,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2012,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2012,Bygning for bofellesskap,37
Vinje,Boliger (bebodde og ubebodde),2012,Andre bygningstyper,128
Vinje,Boliger (bebodde og ubebodde),2013,Enebolig,1861
Vinje,Boliger (bebodde og ubebodde),2013,Tomannsbolig,43
Vinje,Boliger (bebodde og ubebodde),2013,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2013,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2013,Bygning for bofellesskap,37
Vinje,Boliger (bebodde og ubebodde),2013,Andre bygningstyper,130
Vinje,Boliger (bebodde og ubebodde),2014,Enebolig,1869
Vinje,Boliger (bebodde og ubebodde),2014,Tomannsbolig,45
Vinje,Boliger (bebodde og ubebodde),2014,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2014,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2014,Bygning for bofellesskap,37
Vinje,Boliger (bebodde og ubebodde),2014,Andre bygningstyper,126
Vinje,Boliger (bebodde og ubebodde),2015,Enebolig,1887
Vinje,Boliger (bebodde og ubebodde),2015,Tomannsbolig,45
Vinje,Boliger (bebodde og ubebodde),2015,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2015,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2015,Bygning for bofellesskap,48
Vinje,Boliger (bebodde og ubebodde),2015,Andre bygningstyper,129
Vinje,Boliger (bebodde og ubebodde),2016,Enebolig,1889
Vinje,Boliger (bebodde og ubebodde),2016,Tomannsbolig,45
Vinje,Boliger (bebodde og ubebodde),2016,"Rekkehus, kjedehus og andre småhus",32
Vinje,Boliger (bebodde og ubebodde),2016,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2016,Bygning for bofellesskap,48
Vinje,Boliger (bebodde og ubebodde),2016,Andre bygningstyper,131
Vinje,Boliger (bebodde og ubebodde),2017,Enebolig,1903
Vinje,Boliger (bebodde og ubebodde),2017,Tomannsbolig,45
Vinje,Boliger (bebodde og ubebodde),2017,"Rekkehus, kjedehus og andre småhus",36
Vinje,Boliger (bebodde og ubebodde),2017,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2017,Bygning for bofellesskap,48
Vinje,Boliger (bebodde og ubebodde),2017,Andre bygningstyper,129
Vinje,Boliger (bebodde og ubebodde),2018,Enebolig,1915
Vinje,Boliger (bebodde og ubebodde),2018,Tomannsbolig,59
Vinje,Boliger (bebodde og ubebodde),2018,"Rekkehus, kjedehus og andre småhus",40
Vinje,Boliger (bebodde og ubebodde),2018,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2018,Bygning for bofellesskap,48
Vinje,Boliger (bebodde og ubebodde),2018,Andre bygningstyper,134
Vinje,Boliger (bebodde og ubebodde),2019,Enebolig,1922
Vinje,Boliger (bebodde og ubebodde),2019,Tomannsbolig,63
Vinje,Boliger (bebodde og ubebodde),2019,"Rekkehus, kjedehus og andre småhus",43
Vinje,Boliger (bebodde og ubebodde),2019,Boligblokk,30
Vinje,Boliger (bebodde og ubebodde),2019,Bygning for bofellesskap,48
Vinje,Boliger (bebodde og ubebodde),2019,Andre bygningstyper,136
Vinje,Boliger (bebodde og ubebodde),2020,Enebolig,1933
Vinje,Boliger (bebodde og ubebodde),2020,Tomannsbolig,62
Vinje,Boliger (bebodde og ubebodde),2020,"Rekkehus, kjedehus og andre småhus",47
Vinje,Boliger (bebodde og ubebodde),2020,Boligblokk,45
Vinje,Boliger (bebodde og ubebodde),2020,Bygning for bofellesskap,48
Vinje,Boliger (bebodde og ubebodde),2020,Andre bygningstyper,133
Vinje,Boliger (bebodde og ubebodde),2021,Enebolig,1950
Vinje,Boliger (bebodde og ubebodde),2021,Tomannsbolig,62
Vinje,Boliger (bebodde og ubebodde),2021,"Rekkehus, kjedehus og andre småhus",47
Vinje,Boliger (bebodde og ubebodde),2021,Boligblokk,45
Vinje,Boliger (bebodde og ubebodde),2021,Bygning for bofellesskap,48
Vinje,Boliger (bebodde og ubebodde),2021,Andre bygningstyper,134
Vinje,Boliger (bebodde og ubebodde),2022,Enebolig,1931
Vinje,Boliger (bebodde og ubebodde),2022,Tomannsbolig,74
Vinje,Boliger (bebodde og ubebodde),2022,"Rekkehus, kjedehus og andre småhus",72
Vinje,Boliger (bebodde og ubebodde),2022,Boligblokk,37
Vinje,Boliger (bebodde og ubebodde),2022,Bygning for bofellesskap,48
Vinje,Boliger (bebodde og ubebodde),2022,Andre bygningstyper,133
Vinje,Boliger (bebodde og ubebodde),2023,Enebolig,1951
Vinje,Boliger (bebodde og ubebodde),2023,Tomannsbolig,73
Vinje,Boliger (bebodde og ubebodde),2023,"Rekkehus, kjedehus og andre småhus",75
Vinje,Boliger (bebodde og ubebodde),2023,Boligblokk,37
Vinje,Boliger (bebodde og ubebodde),2023,Bygning for bofellesskap,60
Vinje,Boliger (bebodde og ubebodde),2023,Andre bygningstyper,127
Vinje,Boliger (bebodde og ubebodde),2024,Enebolig,1964
Vinje,Boliger (bebodde og ubebodde),2024,Tomannsbolig,75
Vinje,Boliger (bebodde og ubebodde),2024,"Rekkehus, kjedehus og andre småhus",75
Vinje,Boliger (bebodde og ubebodde),2024,Boligblokk,39
Vinje,Boliger (bebodde og ubebodde),2024,Bygning for bofellesskap,60
Vinje,Boliger (bebodde og ubebodde),2024,Andre bygningstyper,165
Vinje,Boliger (bebodde og ubebodde),2025,Enebolig,1961
Vinje,Boliger (bebodde og ubebodde),2025,Tomannsbolig,79
Vinje,Boliger (bebodde og ubebodde),2025,"Rekkehus, kjedehus og andre småhus",75
Vinje,Boliger (bebodde og ubebodde),2025,Boligblokk,45
Vinje,Boliger (bebodde og ubebodde),2025,Bygning for bofellesskap,60
Vinje,Boliger (bebodde og ubebodde),2025,Andre bygningstyper,172
Vinje,Boliger (bebodde og ubebodde),2026,Enebolig,1962
Vinje,Boliger (bebodde og ubebodde),2026,Tomannsbolig,80
Vinje,Boliger (bebodde og ubebodde),2026,"Rekkehus, kjedehus og andre småhus",75
Vinje,Boliger (bebodde og ubebodde),2026,Boligblokk,47
Vinje,Boliger (bebodde og ubebodde),2026,Bygning for bofellesskap,60
Vinje,Boliger (bebodde og ubebodde),2026,Andre bygningstyper,170
