region,statistikkvariabel,år,alder,value
Kviteseid,Ingen flytting (MM00),2037,67-79 år,458
Kviteseid,Ingen flytting (MM00),2037,80-89 år,207
Kviteseid,Ingen flytting (MM00),2037,90 år eller eldre,44
Kviteseid,Ingen flytting (MM00),2038,0 år,21
Kviteseid,Ingen flytting (MM00),2038,1-5 år,103
Kviteseid,Ingen flytting (MM00),2038,6-12 år,128
Kviteseid,Ingen flytting (MM00),2038,13-15 år,63
Kviteseid,Ingen flytting (MM00),2038,16-19 år,80
Kviteseid,Ingen flytting (MM00),2038,20-44 år,581
Kviteseid,Ingen flytting (MM00),2038,45-66 år,631
Kviteseid,Ingen flytting (MM00),2038,67-79 år,457
Kviteseid,Ingen flytting (MM00),2038,80-89 år,214
Kviteseid,Ingen flytting (MM00),2038,90 år eller eldre,46
Kviteseid,Ingen flytting (MM00),2039,0 år,21
Kviteseid,Ingen flytting (MM00),2039,1-5 år,104
Kviteseid,Ingen flytting (MM00),2039,6-12 år,131
Kviteseid,Ingen flytting (MM00),2039,13-15 år,63
Kviteseid,Ingen flytting (MM00),2039,16-19 år,70
Kviteseid,Ingen flytting (MM00),2039,20-44 år,589
Kviteseid,Ingen flytting (MM00),2039,45-66 år,601
Kviteseid,Ingen flytting (MM00),2039,67-79 år,470
Kviteseid,Ingen flytting (MM00),2039,80-89 år,217
Kviteseid,Ingen flytting (MM00),2039,90 år eller eldre,48
Kviteseid,Ingen flytting (MM00),2040,0 år,21
Kviteseid,Ingen flytting (MM00),2040,1-5 år,105
Kviteseid,Ingen flytting (MM00),2040,6-12 år,134
Kviteseid,Ingen flytting (MM00),2040,13-15 år,51
Kviteseid,Ingen flytting (MM00),2040,16-19 år,88
Kviteseid,Ingen flytting (MM00),2040,20-44 år,580
Kviteseid,Ingen flytting (MM00),2040,45-66 år,583
Kviteseid,Ingen flytting (MM00),2040,67-79 år,471
Kviteseid,Ingen flytting (MM00),2040,80-89 år,220
Kviteseid,Ingen flytting (MM00),2040,90 år eller eldre,50
Kviteseid,Ingen flytting (MM00),2041,0 år,21
Kviteseid,Ingen flytting (MM00),2041,1-5 år,105
Kviteseid,Ingen flytting (MM00),2041,6-12 år,137
Kviteseid,Ingen flytting (MM00),2041,13-15 år,52
Kviteseid,Ingen flytting (MM00),2041,16-19 år,81
Kviteseid,Ingen flytting (MM00),2041,20-44 år,585
Kviteseid,Ingen flytting (MM00),2041,45-66 år,576
Kviteseid,Ingen flytting (MM00),2041,67-79 år,456
Kviteseid,Ingen flytting (MM00),2041,80-89 år,225
Kviteseid,Ingen flytting (MM00),2041,90 år eller eldre,54
Kviteseid,Ingen flytting (MM00),2042,0 år,20
Kviteseid,Ingen flytting (MM00),2042,1-5 år,105
Kviteseid,Ingen flytting (MM00),2042,6-12 år,140
Kviteseid,Ingen flytting (MM00),2042,13-15 år,53
Kviteseid,Ingen flytting (MM00),2042,16-19 år,80
Kviteseid,Ingen flytting (MM00),2042,20-44 år,580
Kviteseid,Ingen flytting (MM00),2042,45-66 år,560
Kviteseid,Ingen flytting (MM00),2042,67-79 år,459
Kviteseid,Ingen flytting (MM00),2042,80-89 år,227
Kviteseid,Ingen flytting (MM00),2042,90 år eller eldre,57
Kviteseid,Ingen flytting (MM00),2043,0 år,20
Kviteseid,Ingen flytting (MM00),2043,1-5 år,104
Kviteseid,Ingen flytting (MM00),2043,6-12 år,142
Kviteseid,Ingen flytting (MM00),2043,13-15 år,55
Kviteseid,Ingen flytting (MM00),2043,16-19 år,80
Kviteseid,Ingen flytting (MM00),2043,20-44 år,573
Kviteseid,Ingen flytting (MM00),2043,45-66 år,558
Kviteseid,Ingen flytting (MM00),2043,67-79 år,435
Kviteseid,Ingen flytting (MM00),2043,80-89 år,239
Kviteseid,Ingen flytting (MM00),2043,90 år eller eldre,63
Kviteseid,Ingen flytting (MM00),2044,0 år,20
Kviteseid,Ingen flytting (MM00),2044,1-5 år,103
Kviteseid,Ingen flytting (MM00),2044,6-12 år,144
Kviteseid,Ingen flytting (MM00),2044,13-15 år,56
Kviteseid,Ingen flytting (MM00),2044,16-19 år,69
Kviteseid,Ingen flytting (MM00),2044,20-44 år,587
Kviteseid,Ingen flytting (MM00),2044,45-66 år,541
Kviteseid,Ingen flytting (MM00),2044,67-79 år,422
Kviteseid,Ingen flytting (MM00),2044,80-89 år,246
Kviteseid,Ingen flytting (MM00),2044,90 år eller eldre,68
Kviteseid,Ingen flytting (MM00),2045,0 år,20
Kviteseid,Ingen flytting (MM00),2045,1-5 år,102
Kviteseid,Ingen flytting (MM00),2045,6-12 år,145
Kviteseid,Ingen flytting (MM00),2045,13-15 år,58
Kviteseid,Ingen flytting (MM00),2045,16-19 år,71
Kviteseid,Ingen flytting (MM00),2045,20-44 år,580
Kviteseid,Ingen flytting (MM00),2045,45-66 år,546
Kviteseid,Ingen flytting (MM00),2045,67-79 år,398
Kviteseid,Ingen flytting (MM00),2045,80-89 år,260
Kviteseid,Ingen flytting (MM00),2045,90 år eller eldre,63
Kviteseid,Ingen flytting (MM00),2046,0 år,19
Kviteseid,Ingen flytting (MM00),2046,1-5 år,101
Kviteseid,Ingen flytting (MM00),2046,6-12 år,146
Kviteseid,Ingen flytting (MM00),2046,13-15 år,59
Kviteseid,Ingen flytting (MM00),2046,16-19 år,73
Kviteseid,Ingen flytting (MM00),2046,20-44 år,575
Kviteseid,Ingen flytting (MM00),2046,45-66 år,535
Kviteseid,Ingen flytting (MM00),2046,67-79 år,386
Kviteseid,Ingen flytting (MM00),2046,80-89 år,265
Kviteseid,Ingen flytting (MM00),2046,90 år eller eldre,70
Kviteseid,Ingen flytting (MM00),2047,0 år,18
Kviteseid,Ingen flytting (MM00),2047,1-5 år,98
Kviteseid,Ingen flytting (MM00),2047,6-12 år,147
Kviteseid,Ingen flytting (MM00),2047,13-15 år,60
Kviteseid,Ingen flytting (MM00),2047,16-19 år,74
Kviteseid,Ingen flytting (MM00),2047,20-44 år,570
Kviteseid,Ingen flytting (MM00),2047,45-66 år,533
Kviteseid,Ingen flytting (MM00),2047,67-79 år,374
Kviteseid,Ingen flytting (MM00),2047,80-89 år,271
Kviteseid,Ingen flytting (MM00),2047,90 år eller eldre,70
Kviteseid,Ingen flytting (MM00),2048,0 år,18
Kviteseid,Ingen flytting (MM00),2048,1-5 år,96
Kviteseid,Ingen flytting (MM00),2048,6-12 år,146
Kviteseid,Ingen flytting (MM00),2048,13-15 år,61
Kviteseid,Ingen flytting (MM00),2048,16-19 år,76
Kviteseid,Ingen flytting (MM00),2048,20-44 år,560
Kviteseid,Ingen flytting (MM00),2048,45-66 år,533
Kviteseid,Ingen flytting (MM00),2048,67-79 år,366
Kviteseid,Ingen flytting (MM00),2048,80-89 år,272
Kviteseid,Ingen flytting (MM00),2048,90 år eller eldre,72
Kviteseid,Ingen flytting (MM00),2049,0 år,17
Kviteseid,Ingen flytting (MM00),2049,1-5 år,95
Kviteseid,Ingen flytting (MM00),2049,6-12 år,145
Kviteseid,Ingen flytting (MM00),2049,13-15 år,62
Kviteseid,Ingen flytting (MM00),2049,16-19 år,78
Kviteseid,Ingen flytting (MM00),2049,20-44 år,547
Kviteseid,Ingen flytting (MM00),2049,45-66 år,544
Kviteseid,Ingen flytting (MM00),2049,67-79 år,354
Kviteseid,Ingen flytting (MM00),2049,80-89 år,267
Kviteseid,Ingen flytting (MM00),2049,90 år eller eldre,75
Kviteseid,Ingen flytting (MM00),2050,0 år,17
Kviteseid,Ingen flytting (MM00),2050,1-5 år,92
Kviteseid,Ingen flytting (MM00),2050,6-12 år,144
Kviteseid,Ingen flytting (MM00),2050,13-15 år,63
Kviteseid,Ingen flytting (MM00),2050,16-19 år,79
Kviteseid,Ingen flytting (MM00),2050,20-44 år,534
Kviteseid,Ingen flytting (MM00),2050,45-66 år,539
Kviteseid,Ingen flytting (MM00),2050,67-79 år,356
Kviteseid,Ingen flytting (MM00),2050,80-89 år,265
Kviteseid,Ingen flytting (MM00),2050,90 år eller eldre,78
Nissedal,Hovedalternativet (MMMM),2024,0 år,11
Nissedal,Hovedalternativet (MMMM),2024,1-5 år,61
Nissedal,Hovedalternativet (MMMM),2024,6-12 år,119
Nissedal,Hovedalternativet (MMMM),2024,13-15 år,64
Nissedal,Hovedalternativet (MMMM),2024,16-19 år,63
Nissedal,Hovedalternativet (MMMM),2024,20-44 år,347
Nissedal,Hovedalternativet (MMMM),2024,45-66 år,460
Nissedal,Hovedalternativet (MMMM),2024,67-79 år,262
Nissedal,Hovedalternativet (MMMM),2024,80-89 år,67
Nissedal,Hovedalternativet (MMMM),2024,90 år eller eldre,17
Nissedal,Hovedalternativet (MMMM),2025,0 år,10
Nissedal,Hovedalternativet (MMMM),2025,1-5 år,56
Nissedal,Hovedalternativet (MMMM),2025,6-12 år,117
Nissedal,Hovedalternativet (MMMM),2025,13-15 år,57
Nissedal,Hovedalternativet (MMMM),2025,16-19 år,76
Nissedal,Hovedalternativet (MMMM),2025,20-44 år,356
Nissedal,Hovedalternativet (MMMM),2025,45-66 år,456
Nissedal,Hovedalternativet (MMMM),2025,67-79 år,272
Nissedal,Hovedalternativet (MMMM),2025,80-89 år,80
Nissedal,Hovedalternativet (MMMM),2025,90 år eller eldre,18
Nissedal,Hovedalternativet (MMMM),2026,0 år,10
Nissedal,Hovedalternativet (MMMM),2026,1-5 år,65
Nissedal,Hovedalternativet (MMMM),2026,6-12 år,118
Nissedal,Hovedalternativet (MMMM),2026,13-15 år,51
Nissedal,Hovedalternativet (MMMM),2026,16-19 år,78
Nissedal,Hovedalternativet (MMMM),2026,20-44 år,364
Nissedal,Hovedalternativet (MMMM),2026,45-66 år,460
Nissedal,Hovedalternativet (MMMM),2026,67-79 år,278
Nissedal,Hovedalternativet (MMMM),2026,80-89 år,79
Nissedal,Hovedalternativet (MMMM),2026,90 år eller eldre,15
Nissedal,Hovedalternativet (MMMM),2027,0 år,11
Nissedal,Hovedalternativet (MMMM),2027,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2027,6-12 år,114
Nissedal,Hovedalternativet (MMMM),2027,13-15 år,55
Nissedal,Hovedalternativet (MMMM),2027,16-19 år,86
Nissedal,Hovedalternativet (MMMM),2027,20-44 år,377
Nissedal,Hovedalternativet (MMMM),2027,45-66 år,448
Nissedal,Hovedalternativet (MMMM),2027,67-79 år,278
Nissedal,Hovedalternativet (MMMM),2027,80-89 år,84
Nissedal,Hovedalternativet (MMMM),2027,90 år eller eldre,15
Nissedal,Hovedalternativet (MMMM),2028,0 år,11
Nissedal,Hovedalternativet (MMMM),2028,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2028,6-12 år,109
Nissedal,Hovedalternativet (MMMM),2028,13-15 år,57
Nissedal,Hovedalternativet (MMMM),2028,16-19 år,83
Nissedal,Hovedalternativet (MMMM),2028,20-44 år,390
Nissedal,Hovedalternativet (MMMM),2028,45-66 år,441
Nissedal,Hovedalternativet (MMMM),2028,67-79 år,283
Nissedal,Hovedalternativet (MMMM),2028,80-89 år,84
Nissedal,Hovedalternativet (MMMM),2028,90 år eller eldre,18
Nissedal,Hovedalternativet (MMMM),2029,0 år,12
Nissedal,Hovedalternativet (MMMM),2029,1-5 år,61
Nissedal,Hovedalternativet (MMMM),2029,6-12 år,108
Nissedal,Hovedalternativet (MMMM),2029,13-15 år,58
Nissedal,Hovedalternativet (MMMM),2029,16-19 år,74
Nissedal,Hovedalternativet (MMMM),2029,20-44 år,397
Nissedal,Hovedalternativet (MMMM),2029,45-66 år,438
Nissedal,Hovedalternativet (MMMM),2029,67-79 år,282
Nissedal,Hovedalternativet (MMMM),2029,80-89 år,96
Nissedal,Hovedalternativet (MMMM),2029,90 år eller eldre,16
Nissedal,Hovedalternativet (MMMM),2030,0 år,12
Nissedal,Hovedalternativet (MMMM),2030,1-5 år,60
Nissedal,Hovedalternativet (MMMM),2030,6-12 år,97
Nissedal,Hovedalternativet (MMMM),2030,13-15 år,59
Nissedal,Hovedalternativet (MMMM),2030,16-19 år,76
Nissedal,Hovedalternativet (MMMM),2030,20-44 år,395
Nissedal,Hovedalternativet (MMMM),2030,45-66 år,441
Nissedal,Hovedalternativet (MMMM),2030,67-79 år,278
Nissedal,Hovedalternativet (MMMM),2030,80-89 år,108
Nissedal,Hovedalternativet (MMMM),2030,90 år eller eldre,17
Nissedal,Hovedalternativet (MMMM),2031,0 år,12
Nissedal,Hovedalternativet (MMMM),2031,1-5 år,60
Nissedal,Hovedalternativet (MMMM),2031,6-12 år,99
Nissedal,Hovedalternativet (MMMM),2031,13-15 år,53
Nissedal,Hovedalternativet (MMMM),2031,16-19 år,75
Nissedal,Hovedalternativet (MMMM),2031,20-44 år,394
Nissedal,Hovedalternativet (MMMM),2031,45-66 år,441
Nissedal,Hovedalternativet (MMMM),2031,67-79 år,280
Nissedal,Hovedalternativet (MMMM),2031,80-89 år,113
Nissedal,Hovedalternativet (MMMM),2031,90 år eller eldre,16
Nissedal,Hovedalternativet (MMMM),2032,0 år,12
Nissedal,Hovedalternativet (MMMM),2032,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2032,6-12 år,95
Nissedal,Hovedalternativet (MMMM),2032,13-15 år,56
Nissedal,Hovedalternativet (MMMM),2032,16-19 år,70
Nissedal,Hovedalternativet (MMMM),2032,20-44 år,392
Nissedal,Hovedalternativet (MMMM),2032,45-66 år,447
Nissedal,Hovedalternativet (MMMM),2032,67-79 år,268
Nissedal,Hovedalternativet (MMMM),2032,80-89 år,124
Nissedal,Hovedalternativet (MMMM),2032,90 år eller eldre,17
Nissedal,Hovedalternativet (MMMM),2033,0 år,12
Nissedal,Hovedalternativet (MMMM),2033,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2033,6-12 år,100
Nissedal,Hovedalternativet (MMMM),2033,13-15 år,44
Nissedal,Hovedalternativet (MMMM),2033,16-19 år,78
Nissedal,Hovedalternativet (MMMM),2033,20-44 år,383
Nissedal,Hovedalternativet (MMMM),2033,45-66 år,451
Nissedal,Hovedalternativet (MMMM),2033,67-79 år,265
Nissedal,Hovedalternativet (MMMM),2033,80-89 år,132
Nissedal,Hovedalternativet (MMMM),2033,90 år eller eldre,17
Nissedal,Hovedalternativet (MMMM),2034,0 år,12
Nissedal,Hovedalternativet (MMMM),2034,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2034,6-12 år,99
Nissedal,Hovedalternativet (MMMM),2034,13-15 år,47
Nissedal,Hovedalternativet (MMMM),2034,16-19 år,69
Nissedal,Hovedalternativet (MMMM),2034,20-44 år,380
Nissedal,Hovedalternativet (MMMM),2034,45-66 år,451
Nissedal,Hovedalternativet (MMMM),2034,67-79 år,266
Nissedal,Hovedalternativet (MMMM),2034,80-89 år,141
Nissedal,Hovedalternativet (MMMM),2034,90 år eller eldre,17
Nissedal,Hovedalternativet (MMMM),2035,0 år,12
Nissedal,Hovedalternativet (MMMM),2035,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2035,6-12 år,100
Nissedal,Hovedalternativet (MMMM),2035,13-15 år,44
Nissedal,Hovedalternativet (MMMM),2035,16-19 år,68
Nissedal,Hovedalternativet (MMMM),2035,20-44 år,374
Nissedal,Hovedalternativet (MMMM),2035,45-66 år,451
Nissedal,Hovedalternativet (MMMM),2035,67-79 år,274
Nissedal,Hovedalternativet (MMMM),2035,80-89 år,137
Nissedal,Hovedalternativet (MMMM),2035,90 år eller eldre,22
Nissedal,Hovedalternativet (MMMM),2036,0 år,12
Nissedal,Hovedalternativet (MMMM),2036,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2036,6-12 år,99
Nissedal,Hovedalternativet (MMMM),2036,13-15 år,47
Nissedal,Hovedalternativet (MMMM),2036,16-19 år,63
Nissedal,Hovedalternativet (MMMM),2036,20-44 år,367
Nissedal,Hovedalternativet (MMMM),2036,45-66 år,456
Nissedal,Hovedalternativet (MMMM),2036,67-79 år,272
Nissedal,Hovedalternativet (MMMM),2036,80-89 år,144
Nissedal,Hovedalternativet (MMMM),2036,90 år eller eldre,22
Nissedal,Hovedalternativet (MMMM),2037,0 år,12
Nissedal,Hovedalternativet (MMMM),2037,1-5 år,63
Nissedal,Hovedalternativet (MMMM),2037,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2037,13-15 år,45
Nissedal,Hovedalternativet (MMMM),2037,16-19 år,60
Nissedal,Hovedalternativet (MMMM),2037,20-44 år,365
Nissedal,Hovedalternativet (MMMM),2037,45-66 år,453
Nissedal,Hovedalternativet (MMMM),2037,67-79 år,277
Nissedal,Hovedalternativet (MMMM),2037,80-89 år,146
Nissedal,Hovedalternativet (MMMM),2037,90 år eller eldre,25
Nissedal,Hovedalternativet (MMMM),2038,0 år,12
Nissedal,Hovedalternativet (MMMM),2038,1-5 år,63
Nissedal,Hovedalternativet (MMMM),2038,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2038,13-15 år,44
Nissedal,Hovedalternativet (MMMM),2038,16-19 år,60
Nissedal,Hovedalternativet (MMMM),2038,20-44 år,359
Nissedal,Hovedalternativet (MMMM),2038,45-66 år,446
Nissedal,Hovedalternativet (MMMM),2038,67-79 år,286
Nissedal,Hovedalternativet (MMMM),2038,80-89 år,150
Nissedal,Hovedalternativet (MMMM),2038,90 år eller eldre,26
Nissedal,Hovedalternativet (MMMM),2039,0 år,12
Nissedal,Hovedalternativet (MMMM),2039,1-5 år,63
Nissedal,Hovedalternativet (MMMM),2039,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2039,13-15 år,43
Nissedal,Hovedalternativet (MMMM),2039,16-19 år,56
Nissedal,Hovedalternativet (MMMM),2039,20-44 år,357
Nissedal,Hovedalternativet (MMMM),2039,45-66 år,442
Nissedal,Hovedalternativet (MMMM),2039,67-79 år,292
Nissedal,Hovedalternativet (MMMM),2039,80-89 år,151
Nissedal,Hovedalternativet (MMMM),2039,90 år eller eldre,30
Nissedal,Hovedalternativet (MMMM),2040,0 år,12
Nissedal,Hovedalternativet (MMMM),2040,1-5 år,64
Nissedal,Hovedalternativet (MMMM),2040,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2040,13-15 år,42
Nissedal,Hovedalternativet (MMMM),2040,16-19 år,59
Nissedal,Hovedalternativet (MMMM),2040,20-44 år,350
Nissedal,Hovedalternativet (MMMM),2040,45-66 år,440
Nissedal,Hovedalternativet (MMMM),2040,67-79 år,290
Nissedal,Hovedalternativet (MMMM),2040,80-89 år,152
Nissedal,Hovedalternativet (MMMM),2040,90 år eller eldre,36
Nissedal,Hovedalternativet (MMMM),2041,0 år,12
Nissedal,Hovedalternativet (MMMM),2041,1-5 år,64
Nissedal,Hovedalternativet (MMMM),2041,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2041,13-15 år,42
Nissedal,Hovedalternativet (MMMM),2041,16-19 år,57
Nissedal,Hovedalternativet (MMMM),2041,20-44 år,350
Nissedal,Hovedalternativet (MMMM),2041,45-66 år,443
Nissedal,Hovedalternativet (MMMM),2041,67-79 år,286
Nissedal,Hovedalternativet (MMMM),2041,80-89 år,154
Nissedal,Hovedalternativet (MMMM),2041,90 år eller eldre,37
Nissedal,Hovedalternativet (MMMM),2042,0 år,11
Nissedal,Hovedalternativet (MMMM),2042,1-5 år,64
Nissedal,Hovedalternativet (MMMM),2042,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2042,13-15 år,42
Nissedal,Hovedalternativet (MMMM),2042,16-19 år,56
Nissedal,Hovedalternativet (MMMM),2042,20-44 år,345
Nissedal,Hovedalternativet (MMMM),2042,45-66 år,446
Nissedal,Hovedalternativet (MMMM),2042,67-79 år,286
Nissedal,Hovedalternativet (MMMM),2042,80-89 år,153
Nissedal,Hovedalternativet (MMMM),2042,90 år eller eldre,42
Nissedal,Hovedalternativet (MMMM),2043,0 år,11
Nissedal,Hovedalternativet (MMMM),2043,1-5 år,63
Nissedal,Hovedalternativet (MMMM),2043,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2043,13-15 år,42
Nissedal,Hovedalternativet (MMMM),2043,16-19 år,57
Nissedal,Hovedalternativet (MMMM),2043,20-44 år,344
Nissedal,Hovedalternativet (MMMM),2043,45-66 år,441
Nissedal,Hovedalternativet (MMMM),2043,67-79 år,291
Nissedal,Hovedalternativet (MMMM),2043,80-89 år,150
Nissedal,Hovedalternativet (MMMM),2043,90 år eller eldre,45
Nissedal,Hovedalternativet (MMMM),2044,0 år,11
Nissedal,Hovedalternativet (MMMM),2044,1-5 år,63
Nissedal,Hovedalternativet (MMMM),2044,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2044,13-15 år,43
Nissedal,Hovedalternativet (MMMM),2044,16-19 år,56
Nissedal,Hovedalternativet (MMMM),2044,20-44 år,343
Nissedal,Hovedalternativet (MMMM),2044,45-66 år,440
Nissedal,Hovedalternativet (MMMM),2044,67-79 år,291
Nissedal,Hovedalternativet (MMMM),2044,80-89 år,149
Nissedal,Hovedalternativet (MMMM),2044,90 år eller eldre,48
Nissedal,Hovedalternativet (MMMM),2045,0 år,11
Nissedal,Hovedalternativet (MMMM),2045,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2045,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2045,13-15 år,43
Nissedal,Hovedalternativet (MMMM),2045,16-19 år,56
Nissedal,Hovedalternativet (MMMM),2045,20-44 år,338
Nissedal,Hovedalternativet (MMMM),2045,45-66 år,445
Nissedal,Hovedalternativet (MMMM),2045,67-79 år,292
Nissedal,Hovedalternativet (MMMM),2045,80-89 år,150
Nissedal,Hovedalternativet (MMMM),2045,90 år eller eldre,46
Nissedal,Hovedalternativet (MMMM),2046,0 år,11
Nissedal,Hovedalternativet (MMMM),2046,1-5 år,62
Nissedal,Hovedalternativet (MMMM),2046,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2046,13-15 år,43
Nissedal,Hovedalternativet (MMMM),2046,16-19 år,57
Nissedal,Hovedalternativet (MMMM),2046,20-44 år,334
Nissedal,Hovedalternativet (MMMM),2046,45-66 år,449
Nissedal,Hovedalternativet (MMMM),2046,67-79 år,291
Nissedal,Hovedalternativet (MMMM),2046,80-89 år,146
Nissedal,Hovedalternativet (MMMM),2046,90 år eller eldre,49
Nissedal,Hovedalternativet (MMMM),2047,0 år,10
Nissedal,Hovedalternativet (MMMM),2047,1-5 år,60
Nissedal,Hovedalternativet (MMMM),2047,6-12 år,98
Nissedal,Hovedalternativet (MMMM),2047,13-15 år,42
Nissedal,Hovedalternativet (MMMM),2047,16-19 år,57
Nissedal,Hovedalternativet (MMMM),2047,20-44 år,333
Nissedal,Hovedalternativet (MMMM),2047,45-66 år,447
Nissedal,Hovedalternativet (MMMM),2047,67-79 år,293
Nissedal,Hovedalternativet (MMMM),2047,80-89 år,152
Nissedal,Hovedalternativet (MMMM),2047,90 år eller eldre,47
Nissedal,Hovedalternativet (MMMM),2048,0 år,10
Nissedal,Hovedalternativet (MMMM),2048,1-5 år,60
Nissedal,Hovedalternativet (MMMM),2048,6-12 år,97
Nissedal,Hovedalternativet (MMMM),2048,13-15 år,43
Nissedal,Hovedalternativet (MMMM),2048,16-19 år,57
Nissedal,Hovedalternativet (MMMM),2048,20-44 år,331
Nissedal,Hovedalternativet (MMMM),2048,45-66 år,448
Nissedal,Hovedalternativet (MMMM),2048,67-79 år,290
Nissedal,Hovedalternativet (MMMM),2048,80-89 år,151
Nissedal,Hovedalternativet (MMMM),2048,90 år eller eldre,51
Nissedal,Hovedalternativet (MMMM),2049,0 år,10
Nissedal,Hovedalternativet (MMMM),2049,1-5 år,59
Nissedal,Hovedalternativet (MMMM),2049,6-12 år,97
Nissedal,Hovedalternativet (MMMM),2049,13-15 år,45
Nissedal,Hovedalternativet (MMMM),2049,16-19 år,57
Nissedal,Hovedalternativet (MMMM),2049,20-44 år,330
Nissedal,Hovedalternativet (MMMM),2049,45-66 år,449
Nissedal,Hovedalternativet (MMMM),2049,67-79 år,283
Nissedal,Hovedalternativet (MMMM),2049,80-89 år,156
Nissedal,Hovedalternativet (MMMM),2049,90 år eller eldre,50
Nissedal,Hovedalternativet (MMMM),2050,0 år,10
Nissedal,Hovedalternativet (MMMM),2050,1-5 år,59
Nissedal,Hovedalternativet (MMMM),2050,6-12 år,97
Nissedal,Hovedalternativet (MMMM),2050,13-15 år,44
Nissedal,Hovedalternativet (MMMM),2050,16-19 år,60
Nissedal,Hovedalternativet (MMMM),2050,20-44 år,325
Nissedal,Hovedalternativet (MMMM),2050,45-66 år,452
Nissedal,Hovedalternativet (MMMM),2050,67-79 år,276
Nissedal,Hovedalternativet (MMMM),2050,80-89 år,160
Nissedal,Hovedalternativet (MMMM),2050,90 år eller eldre,52
Nissedal,Lav nasjonal vekst (LLML),2024,0 år,11
Nissedal,Lav nasjonal vekst (LLML),2024,1-5 år,61
Nissedal,Lav nasjonal vekst (LLML),2024,6-12 år,119
Nissedal,Lav nasjonal vekst (LLML),2024,13-15 år,64
Nissedal,Lav nasjonal vekst (LLML),2024,16-19 år,63
Nissedal,Lav nasjonal vekst (LLML),2024,20-44 år,347
Nissedal,Lav nasjonal vekst (LLML),2024,45-66 år,460
Nissedal,Lav nasjonal vekst (LLML),2024,67-79 år,262
Nissedal,Lav nasjonal vekst (LLML),2024,80-89 år,67
Nissedal,Lav nasjonal vekst (LLML),2024,90 år eller eldre,17
Nissedal,Lav nasjonal vekst (LLML),2025,0 år,10
Nissedal,Lav nasjonal vekst (LLML),2025,1-5 år,56
Nissedal,Lav nasjonal vekst (LLML),2025,6-12 år,117
Nissedal,Lav nasjonal vekst (LLML),2025,13-15 år,57
Nissedal,Lav nasjonal vekst (LLML),2025,16-19 år,75
Nissedal,Lav nasjonal vekst (LLML),2025,20-44 år,350
Nissedal,Lav nasjonal vekst (LLML),2025,45-66 år,456
Nissedal,Lav nasjonal vekst (LLML),2025,67-79 år,272
Nissedal,Lav nasjonal vekst (LLML),2025,80-89 år,80
Nissedal,Lav nasjonal vekst (LLML),2025,90 år eller eldre,18
Nissedal,Lav nasjonal vekst (LLML),2026,0 år,10
