region,alder,statistikkvariabel,år,value
Porsgrunn,0 år,Personer,2000,413
Porsgrunn,0 år,Personer,2001,413
Porsgrunn,0 år,Personer,2002,365
Porsgrunn,0 år,Personer,2003,335
Porsgrunn,0 år,Personer,2004,364
Porsgrunn,0 år,Personer,2005,367
Porsgrunn,0 år,Personer,2006,376
Porsgrunn,0 år,Personer,2007,345
Porsgrunn,0 år,Personer,2008,356
Porsgrunn,0 år,Personer,2009,362
Porsgrunn,0 år,Personer,2010,364
Porsgrunn,0 år,Personer,2011,390
Porsgrunn,0 år,Personer,2012,328
Porsgrunn,0 år,Personer,2013,351
Porsgrunn,0 år,Personer,2014,329
Porsgrunn,0 år,Personer,2015,360
Porsgrunn,0 år,Personer,2016,352
Porsgrunn,0 år,Personer,2017,359
Porsgrunn,0 år,Personer,2018,307
Porsgrunn,0 år,Personer,2019,323
Porsgrunn,0 år,Personer,2020,308
Porsgrunn,0 år,Personer,2021,295
Porsgrunn,0 år,Personer,2022,319
Porsgrunn,0 år,Personer,2023,318
Porsgrunn,0 år,Personer,2024,303
Porsgrunn,0 år,Personer,2025,294
Porsgrunn,0 år,Personer,2026,320
Porsgrunn,1-5 år,Personer,2000,2134
Porsgrunn,1-5 år,Personer,2001,2124
Porsgrunn,1-5 år,Personer,2002,2134
Porsgrunn,1-5 år,Personer,2003,2053
Porsgrunn,1-5 år,Personer,2004,1952
Porsgrunn,1-5 år,Personer,2005,1952
Porsgrunn,1-5 år,Personer,2006,1910
Porsgrunn,1-5 år,Personer,2007,1912
Porsgrunn,1-5 år,Personer,2008,1904
Porsgrunn,1-5 år,Personer,2009,1934
Porsgrunn,1-5 år,Personer,2010,1925
Porsgrunn,1-5 år,Personer,2011,1926
Porsgrunn,1-5 år,Personer,2012,1930
Porsgrunn,1-5 år,Personer,2013,1932
Porsgrunn,1-5 år,Personer,2014,1891
Porsgrunn,1-5 år,Personer,2015,1886
Porsgrunn,1-5 år,Personer,2016,1897
Porsgrunn,1-5 år,Personer,2017,1835
Porsgrunn,1-5 år,Personer,2018,1833
Porsgrunn,1-5 år,Personer,2019,1788
Porsgrunn,1-5 år,Personer,2020,1782
Porsgrunn,1-5 år,Personer,2021,1774
Porsgrunn,1-5 år,Personer,2022,1722
Porsgrunn,1-5 år,Personer,2023,1729
Porsgrunn,1-5 år,Personer,2024,1733
Porsgrunn,1-5 år,Personer,2025,1716
Porsgrunn,1-5 år,Personer,2026,1672
Porsgrunn,6-12 år,Personer,2000,2970
Porsgrunn,6-12 år,Personer,2001,3060
Porsgrunn,6-12 år,Personer,2002,3083
Porsgrunn,6-12 år,Personer,2003,3119
Porsgrunn,6-12 år,Personer,2004,3086
Porsgrunn,6-12 år,Personer,2005,3023
Porsgrunn,6-12 år,Personer,2006,2999
Porsgrunn,6-12 år,Personer,2007,3078
Porsgrunn,6-12 år,Personer,2008,3010
Porsgrunn,6-12 år,Personer,2009,2979
Porsgrunn,6-12 år,Personer,2010,2922
Porsgrunn,6-12 år,Personer,2011,2908
Porsgrunn,6-12 år,Personer,2012,2912
Porsgrunn,6-12 år,Personer,2013,2871
Porsgrunn,6-12 år,Personer,2014,2837
Porsgrunn,6-12 år,Personer,2015,2861
Porsgrunn,6-12 år,Personer,2016,2886
Porsgrunn,6-12 år,Personer,2017,2919
Porsgrunn,6-12 år,Personer,2018,2878
Porsgrunn,6-12 år,Personer,2019,2875
Porsgrunn,6-12 år,Personer,2020,2842
Porsgrunn,6-12 år,Personer,2021,2847
Porsgrunn,6-12 år,Personer,2022,2850
Porsgrunn,6-12 år,Personer,2023,2895
Porsgrunn,6-12 år,Personer,2024,2781
Porsgrunn,6-12 år,Personer,2025,2743
Porsgrunn,6-12 år,Personer,2026,2718
Porsgrunn,13-15 år,Personer,2000,1123
Porsgrunn,13-15 år,Personer,2001,1155
Porsgrunn,13-15 år,Personer,2002,1161
Porsgrunn,13-15 år,Personer,2003,1224
Porsgrunn,13-15 år,Personer,2004,1334
Porsgrunn,13-15 år,Personer,2005,1383
Porsgrunn,13-15 år,Personer,2006,1390
Porsgrunn,13-15 år,Personer,2007,1336
Porsgrunn,13-15 år,Personer,2008,1320
Porsgrunn,13-15 år,Personer,2009,1288
Porsgrunn,13-15 år,Personer,2010,1359
Porsgrunn,13-15 år,Personer,2011,1346
Porsgrunn,13-15 år,Personer,2012,1344
Porsgrunn,13-15 år,Personer,2013,1310
Porsgrunn,13-15 år,Personer,2014,1318
Porsgrunn,13-15 år,Personer,2015,1318
Porsgrunn,13-15 år,Personer,2016,1276
Porsgrunn,13-15 år,Personer,2017,1244
Porsgrunn,13-15 år,Personer,2018,1264
Porsgrunn,13-15 år,Personer,2019,1309
Porsgrunn,13-15 år,Personer,2020,1302
Porsgrunn,13-15 år,Personer,2021,1291
Porsgrunn,13-15 år,Personer,2022,1273
Porsgrunn,13-15 år,Personer,2023,1304
Porsgrunn,13-15 år,Personer,2024,1351
Porsgrunn,13-15 år,Personer,2025,1339
Porsgrunn,13-15 år,Personer,2026,1327
Porsgrunn,16-19 år,Personer,2000,1474
Porsgrunn,16-19 år,Personer,2001,1493
Porsgrunn,16-19 år,Personer,2002,1471
Porsgrunn,16-19 år,Personer,2003,1495
Porsgrunn,16-19 år,Personer,2004,1535
Porsgrunn,16-19 år,Personer,2005,1552
Porsgrunn,16-19 år,Personer,2006,1634
Porsgrunn,16-19 år,Personer,2007,1733
Porsgrunn,16-19 år,Personer,2008,1815
Porsgrunn,16-19 år,Personer,2009,1890
Porsgrunn,16-19 år,Personer,2010,1853
Porsgrunn,16-19 år,Personer,2011,1837
Porsgrunn,16-19 år,Personer,2012,1786
Porsgrunn,16-19 år,Personer,2013,1798
Porsgrunn,16-19 år,Personer,2014,1874
Porsgrunn,16-19 år,Personer,2015,1862
Porsgrunn,16-19 år,Personer,2016,1863
Porsgrunn,16-19 år,Personer,2017,1883
Porsgrunn,16-19 år,Personer,2018,1829
Porsgrunn,16-19 år,Personer,2019,1809
Porsgrunn,16-19 år,Personer,2020,1774
Porsgrunn,16-19 år,Personer,2021,1762
Porsgrunn,16-19 år,Personer,2022,1717
Porsgrunn,16-19 år,Personer,2023,1749
Porsgrunn,16-19 år,Personer,2024,1760
Porsgrunn,16-19 år,Personer,2025,1804
Porsgrunn,16-19 år,Personer,2026,1804
Porsgrunn,20-44 år,Personer,2000,11332
Porsgrunn,20-44 år,Personer,2001,11331
Porsgrunn,20-44 år,Personer,2002,11203
Porsgrunn,20-44 år,Personer,2003,11149
Porsgrunn,20-44 år,Personer,2004,11107
Porsgrunn,20-44 år,Personer,2005,11026
Porsgrunn,20-44 år,Personer,2006,10979
Porsgrunn,20-44 år,Personer,2007,11122
Porsgrunn,20-44 år,Personer,2008,11213
Porsgrunn,20-44 år,Personer,2009,11248
Porsgrunn,20-44 år,Personer,2010,11323
Porsgrunn,20-44 år,Personer,2011,11469
Porsgrunn,20-44 år,Personer,2012,11508
Porsgrunn,20-44 år,Personer,2013,11546
Porsgrunn,20-44 år,Personer,2014,11455
Porsgrunn,20-44 år,Personer,2015,11390
Porsgrunn,20-44 år,Personer,2016,11332
Porsgrunn,20-44 år,Personer,2017,11332
Porsgrunn,20-44 år,Personer,2018,11162
Porsgrunn,20-44 år,Personer,2019,11124
Porsgrunn,20-44 år,Personer,2020,11112
Porsgrunn,20-44 år,Personer,2021,11122
Porsgrunn,20-44 år,Personer,2022,11152
Porsgrunn,20-44 år,Personer,2023,11264
Porsgrunn,20-44 år,Personer,2024,11298
Porsgrunn,20-44 år,Personer,2025,11265
Porsgrunn,20-44 år,Personer,2026,11336
Porsgrunn,45-66 år,Personer,2000,8195
Porsgrunn,45-66 år,Personer,2001,8412
Porsgrunn,45-66 år,Personer,2002,8612
Porsgrunn,45-66 år,Personer,2003,8775
Porsgrunn,45-66 år,Personer,2004,8971
Porsgrunn,45-66 år,Personer,2005,9133
Porsgrunn,45-66 år,Personer,2006,9291
Porsgrunn,45-66 år,Personer,2007,9489
Porsgrunn,45-66 år,Personer,2008,9597
Porsgrunn,45-66 år,Personer,2009,9780
Porsgrunn,45-66 år,Personer,2010,9916
Porsgrunn,45-66 år,Personer,2011,10113
Porsgrunn,45-66 år,Personer,2012,10231
Porsgrunn,45-66 år,Personer,2013,10284
Porsgrunn,45-66 år,Personer,2014,10355
Porsgrunn,45-66 år,Personer,2015,10462
Porsgrunn,45-66 år,Personer,2016,10582
Porsgrunn,45-66 år,Personer,2017,10748
Porsgrunn,45-66 år,Personer,2018,10785
Porsgrunn,45-66 år,Personer,2019,10823
Porsgrunn,45-66 år,Personer,2020,10931
Porsgrunn,45-66 år,Personer,2021,10945
Porsgrunn,45-66 år,Personer,2022,10915
Porsgrunn,45-66 år,Personer,2023,11006
Porsgrunn,45-66 år,Personer,2024,11015
Porsgrunn,45-66 år,Personer,2025,11025
Porsgrunn,45-66 år,Personer,2026,11022
Porsgrunn,67-79 år,Personer,2000,3705
Porsgrunn,67-79 år,Personer,2001,3537
Porsgrunn,67-79 år,Personer,2002,3387
Porsgrunn,67-79 år,Personer,2003,3282
Porsgrunn,67-79 år,Personer,2004,3148
Porsgrunn,67-79 år,Personer,2005,3132
Porsgrunn,67-79 år,Personer,2006,3097
Porsgrunn,67-79 år,Personer,2007,3088
Porsgrunn,67-79 år,Personer,2008,3107
Porsgrunn,67-79 år,Personer,2009,3065
Porsgrunn,67-79 år,Personer,2010,3142
Porsgrunn,67-79 år,Personer,2011,3252
Porsgrunn,67-79 år,Personer,2012,3394
Porsgrunn,67-79 år,Personer,2013,3541
Porsgrunn,67-79 år,Personer,2014,3735
Porsgrunn,67-79 år,Personer,2015,3924
Porsgrunn,67-79 år,Personer,2016,4074
Porsgrunn,67-79 år,Personer,2017,4189
Porsgrunn,67-79 år,Personer,2018,4315
Porsgrunn,67-79 år,Personer,2019,4458
Porsgrunn,67-79 år,Personer,2020,4598
Porsgrunn,67-79 år,Personer,2021,4717
Porsgrunn,67-79 år,Personer,2022,4868
Porsgrunn,67-79 år,Personer,2023,4933
Porsgrunn,67-79 år,Personer,2024,5009
Porsgrunn,67-79 år,Personer,2025,5030
Porsgrunn,67-79 år,Personer,2026,5045
Porsgrunn,80-89 år,Personer,2000,1372
Porsgrunn,80-89 år,Personer,2001,1421
Porsgrunn,80-89 år,Personer,2002,1505
Porsgrunn,80-89 år,Personer,2003,1565
Porsgrunn,80-89 år,Personer,2004,1614
Porsgrunn,80-89 år,Personer,2005,1638
Porsgrunn,80-89 år,Personer,2006,1676
Porsgrunn,80-89 år,Personer,2007,1650
Porsgrunn,80-89 år,Personer,2008,1635
Porsgrunn,80-89 år,Personer,2009,1595
Porsgrunn,80-89 år,Personer,2010,1581
Porsgrunn,80-89 år,Personer,2011,1513
Porsgrunn,80-89 år,Personer,2012,1466
Porsgrunn,80-89 år,Personer,2013,1445
Porsgrunn,80-89 år,Personer,2014,1377
Porsgrunn,80-89 år,Personer,2015,1341
Porsgrunn,80-89 år,Personer,2016,1344
Porsgrunn,80-89 år,Personer,2017,1340
Porsgrunn,80-89 år,Personer,2018,1350
Porsgrunn,80-89 år,Personer,2019,1363
Porsgrunn,80-89 år,Personer,2020,1372
Porsgrunn,80-89 år,Personer,2021,1431
Porsgrunn,80-89 år,Personer,2022,1477
Porsgrunn,80-89 år,Personer,2023,1542
Porsgrunn,80-89 år,Personer,2024,1633
Porsgrunn,80-89 år,Personer,2025,1767
Porsgrunn,80-89 år,Personer,2026,1859
Porsgrunn,90 år eller eldre,Personer,2000,174
Porsgrunn,90 år eller eldre,Personer,2001,200
Porsgrunn,90 år eller eldre,Personer,2002,201
Porsgrunn,90 år eller eldre,Personer,2003,207
Porsgrunn,90 år eller eldre,Personer,2004,212
Porsgrunn,90 år eller eldre,Personer,2005,201
Porsgrunn,90 år eller eldre,Personer,2006,198
Porsgrunn,90 år eller eldre,Personer,2007,224
Porsgrunn,90 år eller eldre,Personer,2008,229
Porsgrunn,90 år eller eldre,Personer,2009,236
Porsgrunn,90 år eller eldre,Personer,2010,238
Porsgrunn,90 år eller eldre,Personer,2011,289
Porsgrunn,90 år eller eldre,Personer,2012,320
Porsgrunn,90 år eller eldre,Personer,2013,314
Porsgrunn,90 år eller eldre,Personer,2014,345
Porsgrunn,90 år eller eldre,Personer,2015,351
Porsgrunn,90 år eller eldre,Personer,2016,349
Porsgrunn,90 år eller eldre,Personer,2017,349
Porsgrunn,90 år eller eldre,Personer,2018,368
Porsgrunn,90 år eller eldre,Personer,2019,352
Porsgrunn,90 år eller eldre,Personer,2020,376
Porsgrunn,90 år eller eldre,Personer,2021,342
Porsgrunn,90 år eller eldre,Personer,2022,331
Porsgrunn,90 år eller eldre,Personer,2023,316
Porsgrunn,90 år eller eldre,Personer,2024,310
Porsgrunn,90 år eller eldre,Personer,2025,306
Porsgrunn,90 år eller eldre,Personer,2026,332
Skien,0 år,Personer,2000,565
Skien,0 år,Personer,2001,581
Skien,0 år,Personer,2002,560
Skien,0 år,Personer,2003,543
Skien,0 år,Personer,2004,575
Skien,0 år,Personer,2005,553
Skien,0 år,Personer,2006,533
Skien,0 år,Personer,2007,537
Skien,0 år,Personer,2008,534
Skien,0 år,Personer,2009,575
Skien,0 år,Personer,2010,535
Skien,0 år,Personer,2011,579
Skien,0 år,Personer,2012,592
Skien,0 år,Personer,2013,606
Skien,0 år,Personer,2014,564
Skien,0 år,Personer,2015,571
Skien,0 år,Personer,2016,520
Skien,0 år,Personer,2017,543
Skien,0 år,Personer,2018,522
Skien,0 år,Personer,2019,538
Skien,0 år,Personer,2020,517
Skien,0 år,Personer,2021,508
Skien,0 år,Personer,2022,543
Skien,0 år,Personer,2023,494
Skien,0 år,Personer,2024,493
Skien,0 år,Personer,2025,494
Skien,0 år,Personer,2026,471
Skien,1-5 år,Personer,2000,3149
Skien,1-5 år,Personer,2001,3073
Skien,1-5 år,Personer,2002,3039
Skien,1-5 år,Personer,2003,3013
Skien,1-5 år,Personer,2004,2958
Skien,1-5 år,Personer,2005,2947
Skien,1-5 år,Personer,2006,2903
Skien,1-5 år,Personer,2007,2840
Skien,1-5 år,Personer,2008,2838
Skien,1-5 år,Personer,2009,2848
Skien,1-5 år,Personer,2010,2886
Skien,1-5 år,Personer,2011,2908
Skien,1-5 år,Personer,2012,2944
Skien,1-5 år,Personer,2013,3006
Skien,1-5 år,Personer,2014,3094
Skien,1-5 år,Personer,2015,3068
Skien,1-5 år,Personer,2016,3050
Skien,1-5 år,Personer,2017,2984
Skien,1-5 år,Personer,2018,2946
Skien,1-5 år,Personer,2019,2861
Skien,1-5 år,Personer,2020,2851
Skien,1-5 år,Personer,2021,2835
Skien,1-5 år,Personer,2022,2800
Skien,1-5 år,Personer,2023,2797
Skien,1-5 år,Personer,2024,2828
Skien,1-5 år,Personer,2025,2757
Skien,1-5 år,Personer,2026,2675
Skien,6-12 år,Personer,2000,4584
Skien,6-12 år,Personer,2001,4630
Skien,6-12 år,Personer,2002,4604
Skien,6-12 år,Personer,2003,4654
Skien,6-12 år,Personer,2004,4666
Skien,6-12 år,Personer,2005,4612
Skien,6-12 år,Personer,2006,4616
Skien,6-12 år,Personer,2007,4571
Skien,6-12 år,Personer,2008,4514
Skien,6-12 år,Personer,2009,4445
Skien,6-12 år,Personer,2010,4396
Skien,6-12 år,Personer,2011,4305
Skien,6-12 år,Personer,2012,4304
Skien,6-12 år,Personer,2013,4300
Skien,6-12 år,Personer,2014,4259
Skien,6-12 år,Personer,2015,4306
Skien,6-12 år,Personer,2016,4399
Skien,6-12 år,Personer,2017,4418
Skien,6-12 år,Personer,2018,4479
Skien,6-12 år,Personer,2019,4504
Skien,6-12 år,Personer,2020,4505
Skien,6-12 år,Personer,2021,4485
Skien,6-12 år,Personer,2022,4436
Skien,6-12 år,Personer,2023,4395
Skien,6-12 år,Personer,2024,4428
Skien,6-12 år,Personer,2025,4412
Skien,6-12 år,Personer,2026,4287
Skien,13-15 år,Personer,2000,1763
Skien,13-15 år,Personer,2001,1807
Skien,13-15 år,Personer,2002,1897
Skien,13-15 år,Personer,2003,2004
Skien,13-15 år,Personer,2004,2036
Skien,13-15 år,Personer,2005,2063
Skien,13-15 år,Personer,2006,2070
Skien,13-15 år,Personer,2007,2060
Skien,13-15 år,Personer,2008,2074
Skien,13-15 år,Personer,2009,2097
Skien,13-15 år,Personer,2010,2115
Skien,13-15 år,Personer,2011,2098
Skien,13-15 år,Personer,2012,2055
Skien,13-15 år,Personer,2013,2001
Skien,13-15 år,Personer,2014,1993
Skien,13-15 år,Personer,2015,1952
Skien,13-15 år,Personer,2016,1899
Skien,13-15 år,Personer,2017,1910
Skien,13-15 år,Personer,2018,1921
Skien,13-15 år,Personer,2019,1951
Skien,13-15 år,Personer,2020,1953
Skien,13-15 år,Personer,2021,1950
Skien,13-15 år,Personer,2022,1963
Skien,13-15 år,Personer,2023,2034
Skien,13-15 år,Personer,2024,2058
Skien,13-15 år,Personer,2025,2037
Skien,13-15 år,Personer,2026,2027
Skien,16-19 år,Personer,2000,2337
Skien,16-19 år,Personer,2001,2369
Skien,16-19 år,Personer,2002,2414
Skien,16-19 år,Personer,2003,2396
Skien,16-19 år,Personer,2004,2479
Skien,16-19 år,Personer,2005,2604
Skien,16-19 år,Personer,2006,2663
Skien,16-19 år,Personer,2007,2759
Skien,16-19 år,Personer,2008,2827
Skien,16-19 år,Personer,2009,2849
Skien,16-19 år,Personer,2010,2871
Skien,16-19 år,Personer,2011,2922
Skien,16-19 år,Personer,2012,2925
Skien,16-19 år,Personer,2013,2944
Skien,16-19 år,Personer,2014,2922
Skien,16-19 år,Personer,2015,2814
Skien,16-19 år,Personer,2016,2777
Skien,16-19 år,Personer,2017,2723
Skien,16-19 år,Personer,2018,2680
Skien,16-19 år,Personer,2019,2652
Skien,16-19 år,Personer,2020,2641
Skien,16-19 år,Personer,2021,2609
Skien,16-19 år,Personer,2022,2664
Skien,16-19 år,Personer,2023,2715
Skien,16-19 år,Personer,2024,2726
Skien,16-19 år,Personer,2025,2813
Skien,16-19 år,Personer,2026,2829
Skien,20-44 år,Personer,2000,17213
Skien,20-44 år,Personer,2001,17099
Skien,20-44 år,Personer,2002,17018
Skien,20-44 år,Personer,2003,17021
Skien,20-44 år,Personer,2004,16888
Skien,20-44 år,Personer,2005,16744
Skien,20-44 år,Personer,2006,16654
Skien,20-44 år,Personer,2007,16476
Skien,20-44 år,Personer,2008,16419
Skien,20-44 år,Personer,2009,16660
Skien,20-44 år,Personer,2010,16733
Skien,20-44 år,Personer,2011,16781
Skien,20-44 år,Personer,2012,16819
Skien,20-44 år,Personer,2013,16935
Skien,20-44 år,Personer,2014,17027
Skien,20-44 år,Personer,2015,17043
Skien,20-44 år,Personer,2016,16943
Skien,20-44 år,Personer,2017,16986
Skien,20-44 år,Personer,2018,16778
Skien,20-44 år,Personer,2019,16588
Skien,20-44 år,Personer,2020,16585
Skien,20-44 år,Personer,2021,16640
Skien,20-44 år,Personer,2022,16704
Skien,20-44 år,Personer,2023,16865
Skien,20-44 år,Personer,2024,17135
Skien,20-44 år,Personer,2025,17198
Skien,20-44 år,Personer,2026,17262
Skien,45-66 år,Personer,2000,12545
Skien,45-66 år,Personer,2001,12814
Skien,45-66 år,Personer,2002,13124
Skien,45-66 år,Personer,2003,13411
Skien,45-66 år,Personer,2004,13732
Skien,45-66 år,Personer,2005,13988
Skien,45-66 år,Personer,2006,14130
Skien,45-66 år,Personer,2007,14268
Skien,45-66 år,Personer,2008,14514
Skien,45-66 år,Personer,2009,14781
Skien,45-66 år,Personer,2010,14976
Skien,45-66 år,Personer,2011,15221
Skien,45-66 år,Personer,2012,15374
Skien,45-66 år,Personer,2013,15538
Skien,45-66 år,Personer,2014,15554
Skien,45-66 år,Personer,2015,15663
Skien,45-66 år,Personer,2016,15838
Skien,45-66 år,Personer,2017,15945
Skien,45-66 år,Personer,2018,16118
Skien,45-66 år,Personer,2019,16251
Skien,45-66 år,Personer,2020,16360
Skien,45-66 år,Personer,2021,16366
Skien,45-66 år,Personer,2022,16441
Skien,45-66 år,Personer,2023,16400
Skien,45-66 år,Personer,2024,16454
Skien,45-66 år,Personer,2025,16410
Skien,45-66 år,Personer,2026,16352
Skien,67-79 år,Personer,2000,5204
Skien,67-79 år,Personer,2001,5025
Skien,67-79 år,Personer,2002,4852
Skien,67-79 år,Personer,2003,4734
Skien,67-79 år,Personer,2004,4644
Skien,67-79 år,Personer,2005,4587
Skien,67-79 år,Personer,2006,4555
Skien,67-79 år,Personer,2007,4520
Skien,67-79 år,Personer,2008,4514
Skien,67-79 år,Personer,2009,4521
Skien,67-79 år,Personer,2010,4594
Skien,67-79 år,Personer,2011,4684
Skien,67-79 år,Personer,2012,4919
Skien,67-79 år,Personer,2013,5134
Skien,67-79 år,Personer,2014,5511
Skien,67-79 år,Personer,2015,5829
Skien,67-79 år,Personer,2016,6081
Skien,67-79 år,Personer,2017,6368
Skien,67-79 år,Personer,2018,6577
Skien,67-79 år,Personer,2019,6727
Skien,67-79 år,Personer,2020,6924
Skien,67-79 år,Personer,2021,7104
Skien,67-79 år,Personer,2022,7318
Skien,67-79 år,Personer,2023,7510
Skien,67-79 år,Personer,2024,7650
Skien,67-79 år,Personer,2025,7714
Skien,67-79 år,Personer,2026,7740
Skien,80-89 år,Personer,2000,1920
Skien,80-89 år,Personer,2001,2025
Skien,80-89 år,Personer,2002,2115
Skien,80-89 år,Personer,2003,2168
Skien,80-89 år,Personer,2004,2184
Skien,80-89 år,Personer,2005,2231
Skien,80-89 år,Personer,2006,2291
Skien,80-89 år,Personer,2007,2311
Skien,80-89 år,Personer,2008,2265
Skien,80-89 år,Personer,2009,2213
Skien,80-89 år,Personer,2010,2179
Skien,80-89 år,Personer,2011,2165
Skien,80-89 år,Personer,2012,2113
Skien,80-89 år,Personer,2013,2060
Skien,80-89 år,Personer,2014,2018
Skien,80-89 år,Personer,2015,1989
Skien,80-89 år,Personer,2016,1944
Skien,80-89 år,Personer,2017,1939
Skien,80-89 år,Personer,2018,1987
Skien,80-89 år,Personer,2019,2065
Skien,80-89 år,Personer,2020,2106
Skien,80-89 år,Personer,2021,2139
Skien,80-89 år,Personer,2022,2154
Skien,80-89 år,Personer,2023,2234
Skien,80-89 år,Personer,2024,2368
Skien,80-89 år,Personer,2025,2560
Skien,80-89 år,Personer,2026,2777
Skien,90 år eller eldre,Personer,2000,312
Skien,90 år eller eldre,Personer,2001,317
Skien,90 år eller eldre,Personer,2002,313
Skien,90 år eller eldre,Personer,2003,328
Skien,90 år eller eldre,Personer,2004,345
Skien,90 år eller eldre,Personer,2005,347
Skien,90 år eller eldre,Personer,2006,346
Skien,90 år eller eldre,Personer,2007,354
Skien,90 år eller eldre,Personer,2008,365
Skien,90 år eller eldre,Personer,2009,370
Skien,90 år eller eldre,Personer,2010,383
Skien,90 år eller eldre,Personer,2011,414
Skien,90 år eller eldre,Personer,2012,464
Skien,90 år eller eldre,Personer,2013,491
Skien,90 år eller eldre,Personer,2014,497
Skien,90 år eller eldre,Personer,2015,510
Skien,90 år eller eldre,Personer,2016,501
Skien,90 år eller eldre,Personer,2017,500
Skien,90 år eller eldre,Personer,2018,502
Skien,90 år eller eldre,Personer,2019,508
Skien,90 år eller eldre,Personer,2020,500
Skien,90 år eller eldre,Personer,2021,508
Skien,90 år eller eldre,Personer,2022,490
Skien,90 år eller eldre,Personer,2023,480
Skien,90 år eller eldre,Personer,2024,479
Skien,90 år eller eldre,Personer,2025,471
Skien,90 år eller eldre,Personer,2026,486
Notodden,0 år,Personer,2000,140
Notodden,0 år,Personer,2001,135
Notodden,0 år,Personer,2002,153
Notodden,0 år,Personer,2003,152
Notodden,0 år,Personer,2004,114
Notodden,0 år,Personer,2005,125
Notodden,0 år,Personer,2006,127
Notodden,0 år,Personer,2007,122
Notodden,0 år,Personer,2008,125
Notodden,0 år,Personer,2009,132
Notodden,0 år,Personer,2010,128
Notodden,0 år,Personer,2011,132
Notodden,0 år,Personer,2012,132
Notodden,0 år,Personer,2013,125
Notodden,0 år,Personer,2014,130
Notodden,0 år,Personer,2015,122
Notodden,0 år,Personer,2016,127
Notodden,0 år,Personer,2017,142
Notodden,0 år,Personer,2018,112
Notodden,0 år,Personer,2019,127
Notodden,0 år,Personer,2020,116
Notodden,0 år,Personer,2021,85
Notodden,0 år,Personer,2022,101
Notodden,0 år,Personer,2023,96
Notodden,0 år,Personer,2024,113
Notodden,0 år,Personer,2025,118
Notodden,0 år,Personer,2026,118
Notodden,1-5 år,Personer,2000,695
Notodden,1-5 år,Personer,2001,688
Notodden,1-5 år,Personer,2002,683
Notodden,1-5 år,Personer,2003,695
Notodden,1-5 år,Personer,2004,706
Notodden,1-5 år,Personer,2005,700
Notodden,1-5 år,Personer,2006,690
Notodden,1-5 år,Personer,2007,680
Notodden,1-5 år,Personer,2008,653
Notodden,1-5 år,Personer,2009,637
Notodden,1-5 år,Personer,2010,661
Notodden,1-5 år,Personer,2011,658
Notodden,1-5 år,Personer,2012,665
Notodden,1-5 år,Personer,2013,664
Notodden,1-5 år,Personer,2014,679
Notodden,1-5 år,Personer,2015,670
Notodden,1-5 år,Personer,2016,667
Notodden,1-5 år,Personer,2017,647
Notodden,1-5 år,Personer,2018,661
Notodden,1-5 år,Personer,2019,647
Notodden,1-5 år,Personer,2020,658
Notodden,1-5 år,Personer,2021,648
Notodden,1-5 år,Personer,2022,608
Notodden,1-5 år,Personer,2023,575
Notodden,1-5 år,Personer,2024,584
Notodden,1-5 år,Personer,2025,571
Notodden,1-5 år,Personer,2026,559
Notodden,6-12 år,Personer,2000,1013
Notodden,6-12 år,Personer,2001,1023
Notodden,6-12 år,Personer,2002,1024
Notodden,6-12 år,Personer,2003,1035
Notodden,6-12 år,Personer,2004,1015
Notodden,6-12 år,Personer,2005,988
Notodden,6-12 år,Personer,2006,994
Notodden,6-12 år,Personer,2007,985
Notodden,6-12 år,Personer,2008,994
Notodden,6-12 år,Personer,2009,998
Notodden,6-12 år,Personer,2010,985
Notodden,6-12 år,Personer,2011,981
Notodden,6-12 år,Personer,2012,1006
Notodden,6-12 år,Personer,2013,1011
Notodden,6-12 år,Personer,2014,1017
Notodden,6-12 år,Personer,2015,988
Notodden,6-12 år,Personer,2016,974
Notodden,6-12 år,Personer,2017,1016
Notodden,6-12 år,Personer,2018,1003
Notodden,6-12 år,Personer,2019,987
Notodden,6-12 år,Personer,2020,1007
Notodden,6-12 år,Personer,2021,1008
Notodden,6-12 år,Personer,2022,999
Notodden,6-12 år,Personer,2023,1025
Notodden,6-12 år,Personer,2024,1022
Notodden,6-12 år,Personer,2025,1011
Notodden,6-12 år,Personer,2026,1017
Notodden,13-15 år,Personer,2000,429
Notodden,13-15 år,Personer,2001,438
Notodden,13-15 år,Personer,2002,442
Notodden,13-15 år,Personer,2003,451
Notodden,13-15 år,Personer,2004,459
Notodden,13-15 år,Personer,2005,438
Notodden,13-15 år,Personer,2006,435
Notodden,13-15 år,Personer,2007,426
Notodden,13-15 år,Personer,2008,444
Notodden,13-15 år,Personer,2009,462
Notodden,13-15 år,Personer,2010,452
Notodden,13-15 år,Personer,2011,437
Notodden,13-15 år,Personer,2012,419
Notodden,13-15 år,Personer,2013,416
Notodden,13-15 år,Personer,2014,419
Notodden,13-15 år,Personer,2015,468
Notodden,13-15 år,Personer,2016,485
Notodden,13-15 år,Personer,2017,464
Notodden,13-15 år,Personer,2018,422
Notodden,13-15 år,Personer,2019,423
Notodden,13-15 år,Personer,2020,442
Notodden,13-15 år,Personer,2021,451
Notodden,13-15 år,Personer,2022,447
Notodden,13-15 år,Personer,2023,450
Notodden,13-15 år,Personer,2024,470
Notodden,13-15 år,Personer,2025,469
Notodden,13-15 år,Personer,2026,452
Notodden,16-19 år,Personer,2000,534
