Kommune,Alder,År,Personer,Kilde
Fyresdal,67-79 år,2035,229,Framskriving 2016
Fyresdal,80-89 år,2035,103,Framskriving 2016
Fyresdal,90 år eller eldre,2035,19,Framskriving 2016
Fyresdal,0 år,2036,14,Framskriving 2016
Fyresdal,1-5 år,2036,77,Framskriving 2016
Fyresdal,6-12 år,2036,122,Framskriving 2016
Fyresdal,13-15 år,2036,54,Framskriving 2016
Fyresdal,16-19 år,2036,68,Framskriving 2016
Fyresdal,20-44 år,2036,391,Framskriving 2016
Fyresdal,45-66 år,2036,393,Framskriving 2016
Fyresdal,67-79 år,2036,228,Framskriving 2016
Fyresdal,80-89 år,2036,104,Framskriving 2016
Fyresdal,90 år eller eldre,2036,20,Framskriving 2016
Fyresdal,0 år,2037,14,Framskriving 2016
Fyresdal,1-5 år,2037,77,Framskriving 2016
Fyresdal,6-12 år,2037,122,Framskriving 2016
Fyresdal,13-15 år,2037,54,Framskriving 2016
Fyresdal,16-19 år,2037,70,Framskriving 2016
Fyresdal,20-44 år,2037,388,Framskriving 2016
Fyresdal,45-66 år,2037,390,Framskriving 2016
Fyresdal,67-79 år,2037,233,Framskriving 2016
Fyresdal,80-89 år,2037,101,Framskriving 2016
Fyresdal,90 år eller eldre,2037,27,Framskriving 2016
Fyresdal,0 år,2038,14,Framskriving 2016
Fyresdal,1-5 år,2038,77,Framskriving 2016
Fyresdal,6-12 år,2038,123,Framskriving 2016
Fyresdal,13-15 år,2038,54,Framskriving 2016
Fyresdal,16-19 år,2038,70,Framskriving 2016
Fyresdal,20-44 år,2038,387,Framskriving 2016
Fyresdal,45-66 år,2038,384,Framskriving 2016
Fyresdal,67-79 år,2038,241,Framskriving 2016
Fyresdal,80-89 år,2038,111,Framskriving 2016
Fyresdal,90 år eller eldre,2038,27,Framskriving 2016
Fyresdal,0 år,2039,14,Framskriving 2016
Fyresdal,1-5 år,2039,77,Framskriving 2016
Fyresdal,6-12 år,2039,123,Framskriving 2016
Fyresdal,13-15 år,2039,54,Framskriving 2016
Fyresdal,16-19 år,2039,71,Framskriving 2016
Fyresdal,20-44 år,2039,389,Framskriving 2016
Fyresdal,45-66 år,2039,382,Framskriving 2016
Fyresdal,67-79 år,2039,248,Framskriving 2016
Fyresdal,80-89 år,2039,106,Framskriving 2016
Fyresdal,90 år eller eldre,2039,28,Framskriving 2016
Fyresdal,0 år,2040,14,Framskriving 2016
Fyresdal,1-5 år,2040,77,Framskriving 2016
Fyresdal,6-12 år,2040,124,Framskriving 2016
Fyresdal,13-15 år,2040,54,Framskriving 2016
Fyresdal,16-19 år,2040,71,Framskriving 2016
Fyresdal,20-44 år,2040,387,Framskriving 2016
Fyresdal,45-66 år,2040,382,Framskriving 2016
Fyresdal,67-79 år,2040,245,Framskriving 2016
Fyresdal,80-89 år,2040,111,Framskriving 2016
Fyresdal,90 år eller eldre,2040,29,Framskriving 2016
Tokke,0 år,2016,18,Framskriving 2016
Tokke,1-5 år,2016,115,Framskriving 2016
Tokke,6-12 år,2016,176,Framskriving 2016
Tokke,13-15 år,2016,80,Framskriving 2016
Tokke,16-19 år,2016,140,Framskriving 2016
Tokke,20-44 år,2016,549,Framskriving 2016
Tokke,45-66 år,2016,751,Framskriving 2016
Tokke,67-79 år,2016,275,Framskriving 2016
Tokke,80-89 år,2016,108,Framskriving 2016
Tokke,90 år eller eldre,2016,34,Framskriving 2016
Tokke,0 år,2017,16,Framskriving 2016
Tokke,1-5 år,2017,110,Framskriving 2016
Tokke,6-12 år,2017,180,Framskriving 2016
Tokke,13-15 år,2017,74,Framskriving 2016
Tokke,16-19 år,2017,128,Framskriving 2016
Tokke,20-44 år,2017,557,Framskriving 2016
Tokke,45-66 år,2017,749,Framskriving 2016
Tokke,67-79 år,2017,288,Framskriving 2016
Tokke,80-89 år,2017,110,Framskriving 2016
Tokke,90 år eller eldre,2017,32,Framskriving 2016
Tokke,0 år,2018,16,Framskriving 2016
Tokke,1-5 år,2018,104,Framskriving 2016
Tokke,6-12 år,2018,187,Framskriving 2016
Tokke,13-15 år,2018,67,Framskriving 2016
Tokke,16-19 år,2018,129,Framskriving 2016
Tokke,20-44 år,2018,559,Framskriving 2016
Tokke,45-66 år,2018,748,Framskriving 2016
Tokke,67-79 år,2018,293,Framskriving 2016
Tokke,80-89 år,2018,113,Framskriving 2016
Tokke,90 år eller eldre,2018,31,Framskriving 2016
Tokke,0 år,2019,17,Framskriving 2016
Tokke,1-5 år,2019,106,Framskriving 2016
Tokke,6-12 år,2019,185,Framskriving 2016
Tokke,13-15 år,2019,75,Framskriving 2016
Tokke,16-19 år,2019,113,Framskriving 2016
Tokke,20-44 år,2019,560,Framskriving 2016
Tokke,45-66 år,2019,744,Framskriving 2016
Tokke,67-79 år,2019,296,Framskriving 2016
Tokke,80-89 år,2019,119,Framskriving 2016
Tokke,90 år eller eldre,2019,30,Framskriving 2016
Tokke,0 år,2020,17,Framskriving 2016
Tokke,1-5 år,2020,96,Framskriving 2016
Tokke,6-12 år,2020,187,Framskriving 2016
Tokke,13-15 år,2020,75,Framskriving 2016
Tokke,16-19 år,2020,105,Framskriving 2016
Tokke,20-44 år,2020,562,Framskriving 2016
Tokke,45-66 år,2020,738,Framskriving 2016
Tokke,67-79 år,2020,307,Framskriving 2016
Tokke,80-89 år,2020,123,Framskriving 2016
Tokke,90 år eller eldre,2020,26,Framskriving 2016
Tokke,0 år,2021,17,Framskriving 2016
Tokke,1-5 år,2021,98,Framskriving 2016
Tokke,6-12 år,2021,180,Framskriving 2016
Tokke,13-15 år,2021,80,Framskriving 2016
Tokke,16-19 år,2021,96,Framskriving 2016
Tokke,20-44 år,2021,562,Framskriving 2016
Tokke,45-66 år,2021,733,Framskriving 2016
Tokke,67-79 år,2021,317,Framskriving 2016
Tokke,80-89 år,2021,121,Framskriving 2016
Tokke,90 år eller eldre,2021,27,Framskriving 2016
Tokke,0 år,2022,18,Framskriving 2016
Tokke,1-5 år,2022,97,Framskriving 2016
Tokke,6-12 år,2022,181,Framskriving 2016
Tokke,13-15 år,2022,80,Framskriving 2016
Tokke,16-19 år,2022,93,Framskriving 2016
Tokke,20-44 år,2022,567,Framskriving 2016
Tokke,45-66 år,2022,713,Framskriving 2016
Tokke,67-79 år,2022,340,Framskriving 2016
Tokke,80-89 år,2022,118,Framskriving 2016
Tokke,90 år eller eldre,2022,31,Framskriving 2016
Tokke,0 år,2023,18,Framskriving 2016
Tokke,1-5 år,2023,96,Framskriving 2016
Tokke,6-12 år,2023,175,Framskriving 2016
Tokke,13-15 år,2023,81,Framskriving 2016
Tokke,16-19 år,2023,103,Framskriving 2016
Tokke,20-44 år,2023,556,Framskriving 2016
Tokke,45-66 år,2023,716,Framskriving 2016
Tokke,67-79 år,2023,338,Framskriving 2016
Tokke,80-89 år,2023,118,Framskriving 2016
Tokke,90 år eller eldre,2023,28,Framskriving 2016
Tokke,0 år,2024,18,Framskriving 2016
Tokke,1-5 år,2024,97,Framskriving 2016
Tokke,6-12 år,2024,166,Framskriving 2016
Tokke,13-15 år,2024,86,Framskriving 2016
Tokke,16-19 år,2024,100,Framskriving 2016
Tokke,20-44 år,2024,554,Framskriving 2016
Tokke,45-66 år,2024,707,Framskriving 2016
Tokke,67-79 år,2024,357,Framskriving 2016
Tokke,80-89 år,2024,118,Framskriving 2016
Tokke,90 år eller eldre,2024,28,Framskriving 2016
Tokke,0 år,2025,17,Framskriving 2016
Tokke,1-5 år,2025,97,Framskriving 2016
Tokke,6-12 år,2025,161,Framskriving 2016
Tokke,13-15 år,2025,87,Framskriving 2016
Tokke,16-19 år,2025,103,Framskriving 2016
Tokke,20-44 år,2025,549,Framskriving 2016
Tokke,45-66 år,2025,700,Framskriving 2016
Tokke,67-79 år,2025,359,Framskriving 2016
Tokke,80-89 år,2025,121,Framskriving 2016
Tokke,90 år eller eldre,2025,32,Framskriving 2016
Tokke,0 år,2026,17,Framskriving 2016
Tokke,1-5 år,2026,97,Framskriving 2016
Tokke,6-12 år,2026,159,Framskriving 2016
Tokke,13-15 år,2026,80,Framskriving 2016
Tokke,16-19 år,2026,108,Framskriving 2016
Tokke,20-44 år,2026,555,Framskriving 2016
Tokke,45-66 år,2026,674,Framskriving 2016
Tokke,67-79 år,2026,378,Framskriving 2016
Tokke,80-89 år,2026,123,Framskriving 2016
Tokke,90 år eller eldre,2026,31,Framskriving 2016
Tokke,0 år,2027,17,Framskriving 2016
Tokke,1-5 år,2027,99,Framskriving 2016
Tokke,6-12 år,2027,152,Framskriving 2016
Tokke,13-15 år,2027,80,Framskriving 2016
Tokke,16-19 år,2027,110,Framskriving 2016
Tokke,20-44 år,2027,565,Framskriving 2016
Tokke,45-66 år,2027,650,Framskriving 2016
Tokke,67-79 år,2027,389,Framskriving 2016
Tokke,80-89 år,2027,132,Framskriving 2016
Tokke,90 år eller eldre,2027,31,Framskriving 2016
Tokke,0 år,2028,18,Framskriving 2016
Tokke,1-5 år,2028,99,Framskriving 2016
Tokke,6-12 år,2028,156,Framskriving 2016
Tokke,13-15 år,2028,73,Framskriving 2016
Tokke,16-19 år,2028,110,Framskriving 2016
Tokke,20-44 år,2028,565,Framskriving 2016
Tokke,45-66 år,2028,646,Framskriving 2016
Tokke,67-79 år,2028,390,Framskriving 2016
Tokke,80-89 år,2028,140,Framskriving 2016
Tokke,90 år eller eldre,2028,32,Framskriving 2016
Tokke,0 år,2029,18,Framskriving 2016
Tokke,1-5 år,2029,99,Framskriving 2016
Tokke,6-12 år,2029,157,Framskriving 2016
Tokke,13-15 år,2029,74,Framskriving 2016
Tokke,16-19 år,2029,106,Framskriving 2016
Tokke,20-44 år,2029,568,Framskriving 2016
Tokke,45-66 år,2029,634,Framskriving 2016
Tokke,67-79 år,2029,399,Framskriving 2016
Tokke,80-89 år,2029,136,Framskriving 2016
Tokke,90 år eller eldre,2029,33,Framskriving 2016
Tokke,0 år,2030,18,Framskriving 2016
Tokke,1-5 år,2030,99,Framskriving 2016
Tokke,6-12 år,2030,157,Framskriving 2016
Tokke,13-15 år,2030,68,Framskriving 2016
Tokke,16-19 år,2030,107,Framskriving 2016
Tokke,20-44 år,2030,569,Framskriving 2016
Tokke,45-66 år,2030,620,Framskriving 2016
Tokke,67-79 år,2030,415,Framskriving 2016
Tokke,80-89 år,2030,143,Framskriving 2016
Tokke,90 år eller eldre,2030,33,Framskriving 2016
Tokke,0 år,2031,18,Framskriving 2016
Tokke,1-5 år,2031,100,Framskriving 2016
Tokke,6-12 år,2031,156,Framskriving 2016
Tokke,13-15 år,2031,70,Framskriving 2016
Tokke,16-19 år,2031,99,Framskriving 2016
Tokke,20-44 år,2031,578,Framskriving 2016
Tokke,45-66 år,2031,619,Framskriving 2016
Tokke,67-79 år,2031,413,Framskriving 2016
Tokke,80-89 år,2031,147,Framskriving 2016
Tokke,90 år eller eldre,2031,36,Framskriving 2016
Tokke,0 år,2032,18,Framskriving 2016
Tokke,1-5 år,2032,100,Framskriving 2016
Tokke,6-12 år,2032,156,Framskriving 2016
Tokke,13-15 år,2032,69,Framskriving 2016
Tokke,16-19 år,2032,97,Framskriving 2016
Tokke,20-44 år,2032,573,Framskriving 2016
Tokke,45-66 år,2032,611,Framskriving 2016
Tokke,67-79 år,2032,415,Framskriving 2016
Tokke,80-89 år,2032,164,Framskriving 2016
Tokke,90 år eller eldre,2032,32,Framskriving 2016
Tokke,0 år,2033,18,Framskriving 2016
Tokke,1-5 år,2033,101,Framskriving 2016
Tokke,6-12 år,2033,156,Framskriving 2016
Tokke,13-15 år,2033,69,Framskriving 2016
Tokke,16-19 år,2033,96,Framskriving 2016
Tokke,20-44 år,2033,576,Framskriving 2016
Tokke,45-66 år,2033,607,Framskriving 2016
Tokke,67-79 år,2033,414,Framskriving 2016
Tokke,80-89 år,2033,171,Framskriving 2016
Tokke,90 år eller eldre,2033,32,Framskriving 2016
Tokke,0 år,2034,18,Framskriving 2016
Tokke,1-5 år,2034,101,Framskriving 2016
Tokke,6-12 år,2034,156,Framskriving 2016
Tokke,13-15 år,2034,69,Framskriving 2016
Tokke,16-19 år,2034,91,Framskriving 2016
Tokke,20-44 år,2034,576,Framskriving 2016
Tokke,45-66 år,2034,605,Framskriving 2016
Tokke,67-79 år,2034,410,Framskriving 2016
Tokke,80-89 år,2034,178,Framskriving 2016
Tokke,90 år eller eldre,2034,32,Framskriving 2016
Tokke,0 år,2035,18,Framskriving 2016
Tokke,1-5 år,2035,102,Framskriving 2016
Tokke,6-12 år,2035,157,Framskriving 2016
Tokke,13-15 år,2035,69,Framskriving 2016
Tokke,16-19 år,2035,93,Framskriving 2016
Tokke,20-44 år,2035,574,Framskriving 2016
Tokke,45-66 år,2035,594,Framskriving 2016
Tokke,67-79 år,2035,417,Framskriving 2016
Tokke,80-89 år,2035,188,Framskriving 2016
Tokke,90 år eller eldre,2035,34,Framskriving 2016
Tokke,0 år,2036,18,Framskriving 2016
Tokke,1-5 år,2036,102,Framskriving 2016
Tokke,6-12 år,2036,158,Framskriving 2016
Tokke,13-15 år,2036,69,Framskriving 2016
Tokke,16-19 år,2036,93,Framskriving 2016
Tokke,20-44 år,2036,575,Framskriving 2016
Tokke,45-66 år,2036,585,Framskriving 2016
Tokke,67-79 år,2036,431,Framskriving 2016
Tokke,80-89 år,2036,186,Framskriving 2016
Tokke,90 år eller eldre,2036,36,Framskriving 2016
Tokke,0 år,2037,18,Framskriving 2016
Tokke,1-5 år,2037,101,Framskriving 2016
Tokke,6-12 år,2037,158,Framskriving 2016
Tokke,13-15 år,2037,69,Framskriving 2016
Tokke,16-19 år,2037,93,Framskriving 2016
Tokke,20-44 år,2037,570,Framskriving 2016
Tokke,45-66 år,2037,581,Framskriving 2016
Tokke,67-79 år,2037,423,Framskriving 2016
Tokke,80-89 år,2037,195,Framskriving 2016
Tokke,90 år eller eldre,2037,39,Framskriving 2016
Tokke,0 år,2038,18,Framskriving 2016
Tokke,1-5 år,2038,101,Framskriving 2016
Tokke,6-12 år,2038,159,Framskriving 2016
Tokke,13-15 år,2038,70,Framskriving 2016
Tokke,16-19 år,2038,93,Framskriving 2016
Tokke,20-44 år,2038,565,Framskriving 2016
Tokke,45-66 år,2038,572,Framskriving 2016
Tokke,67-79 år,2038,432,Framskriving 2016
Tokke,80-89 år,2038,189,Framskriving 2016
Tokke,90 år eller eldre,2038,44,Framskriving 2016
Tokke,0 år,2039,18,Framskriving 2016
Tokke,1-5 år,2039,102,Framskriving 2016
Tokke,6-12 år,2039,159,Framskriving 2016
Tokke,13-15 år,2039,70,Framskriving 2016
Tokke,16-19 år,2039,93,Framskriving 2016
Tokke,20-44 år,2039,566,Framskriving 2016
Tokke,45-66 år,2039,575,Framskriving 2016
Tokke,67-79 år,2039,417,Framskriving 2016
Tokke,80-89 år,2039,206,Framskriving 2016
Tokke,90 år eller eldre,2039,41,Framskriving 2016
Tokke,0 år,2040,18,Framskriving 2016
Tokke,1-5 år,2040,102,Framskriving 2016
Tokke,6-12 år,2040,159,Framskriving 2016
Tokke,13-15 år,2040,70,Framskriving 2016
Tokke,16-19 år,2040,94,Framskriving 2016
Tokke,20-44 år,2040,568,Framskriving 2016
Tokke,45-66 år,2040,582,Framskriving 2016
Tokke,67-79 år,2040,406,Framskriving 2016
Tokke,80-89 år,2040,219,Framskriving 2016
Tokke,90 år eller eldre,2040,47,Framskriving 2016
Vinje,0 år,2016,41,Framskriving 2016
Vinje,1-5 år,2016,193,Framskriving 2016
Vinje,6-12 år,2016,293,Framskriving 2016
Vinje,13-15 år,2016,130,Framskriving 2016
Vinje,16-19 år,2016,191,Framskriving 2016
Vinje,20-44 år,2016,1105,Framskriving 2016
Vinje,45-66 år,2016,1112,Framskriving 2016
Vinje,67-79 år,2016,464,Framskriving 2016
Vinje,80-89 år,2016,159,Framskriving 2016
Vinje,90 år eller eldre,2016,39,Framskriving 2016
Vinje,0 år,2017,36,Framskriving 2016
Vinje,1-5 år,2017,206,Framskriving 2016
Vinje,6-12 år,2017,301,Framskriving 2016
Vinje,13-15 år,2017,131,Framskriving 2016
Vinje,16-19 år,2017,184,Framskriving 2016
Vinje,20-44 år,2017,1104,Framskriving 2016
Vinje,45-66 år,2017,1124,Framskriving 2016
Vinje,67-79 år,2017,480,Framskriving 2016
Vinje,80-89 år,2017,156,Framskriving 2016
Vinje,90 år eller eldre,2017,35,Framskriving 2016
Vinje,0 år,2018,37,Framskriving 2016
Vinje,1-5 år,2018,203,Framskriving 2016
Vinje,6-12 år,2018,298,Framskriving 2016
Vinje,13-15 år,2018,127,Framskriving 2016
Vinje,16-19 år,2018,186,Framskriving 2016
Vinje,20-44 år,2018,1094,Framskriving 2016
Vinje,45-66 år,2018,1136,Framskriving 2016
Vinje,67-79 år,2018,499,Framskriving 2016
Vinje,80-89 år,2018,155,Framskriving 2016
Vinje,90 år eller eldre,2018,35,Framskriving 2016
Vinje,0 år,2019,38,Framskriving 2016
Vinje,1-5 år,2019,205,Framskriving 2016
Vinje,6-12 år,2019,296,Framskriving 2016
Vinje,13-15 år,2019,133,Framskriving 2016
Vinje,16-19 år,2019,169,Framskriving 2016
Vinje,20-44 år,2019,1097,Framskriving 2016
Vinje,45-66 år,2019,1158,Framskriving 2016
Vinje,67-79 år,2019,503,Framskriving 2016
Vinje,80-89 år,2019,157,Framskriving 2016
Vinje,90 år eller eldre,2019,38,Framskriving 2016
Vinje,0 år,2020,39,Framskriving 2016
Vinje,1-5 år,2020,209,Framskriving 2016
Vinje,6-12 år,2020,300,Framskriving 2016
Vinje,13-15 år,2020,126,Framskriving 2016
Vinje,16-19 år,2020,172,Framskriving 2016
Vinje,20-44 år,2020,1093,Framskriving 2016
Vinje,45-66 år,2020,1154,Framskriving 2016
Vinje,67-79 år,2020,517,Framskriving 2016
Vinje,80-89 år,2020,161,Framskriving 2016
Vinje,90 år eller eldre,2020,37,Framskriving 2016
Vinje,0 år,2021,39,Framskriving 2016
Vinje,1-5 år,2021,208,Framskriving 2016
Vinje,6-12 år,2021,306,Framskriving 2016
Vinje,13-15 år,2021,118,Framskriving 2016
Vinje,16-19 år,2021,175,Framskriving 2016
Vinje,20-44 år,2021,1090,Framskriving 2016
Vinje,45-66 år,2021,1152,Framskriving 2016
Vinje,67-79 år,2021,532,Framskriving 2016
Vinje,80-89 år,2021,161,Framskriving 2016
Vinje,90 år eller eldre,2021,39,Framskriving 2016
Vinje,0 år,2022,38,Framskriving 2016
Vinje,1-5 år,2022,207,Framskriving 2016
Vinje,6-12 år,2022,305,Framskriving 2016
Vinje,13-15 år,2022,125,Framskriving 2016
Vinje,16-19 år,2022,165,Framskriving 2016
Vinje,20-44 år,2022,1103,Framskriving 2016
Vinje,45-66 år,2022,1146,Framskriving 2016
Vinje,67-79 år,2022,542,Framskriving 2016
Vinje,80-89 år,2022,171,Framskriving 2016
Vinje,90 år eller eldre,2022,39,Framskriving 2016
Vinje,0 år,2023,38,Framskriving 2016
Vinje,1-5 år,2023,209,Framskriving 2016
Vinje,6-12 år,2023,305,Framskriving 2016
Vinje,13-15 år,2023,135,Framskriving 2016
Vinje,16-19 år,2023,169,Framskriving 2016
Vinje,20-44 år,2023,1093,Framskriving 2016
Vinje,45-66 år,2023,1141,Framskriving 2016
Vinje,67-79 år,2023,555,Framskriving 2016
Vinje,80-89 år,2023,185,Framskriving 2016
Vinje,90 år eller eldre,2023,33,Framskriving 2016
Vinje,0 år,2024,38,Framskriving 2016
Vinje,1-5 år,2024,211,Framskriving 2016
Vinje,6-12 år,2024,309,Framskriving 2016
Vinje,13-15 år,2024,136,Framskriving 2016
Vinje,16-19 år,2024,165,Framskriving 2016
Vinje,20-44 år,2024,1102,Framskriving 2016
Vinje,45-66 år,2024,1131,Framskriving 2016
Vinje,67-79 år,2024,559,Framskriving 2016
Vinje,80-89 år,2024,184,Framskriving 2016
Vinje,90 år eller eldre,2024,36,Framskriving 2016
Vinje,0 år,2025,38,Framskriving 2016
Vinje,1-5 år,2025,211,Framskriving 2016
Vinje,6-12 år,2025,309,Framskriving 2016
Vinje,13-15 år,2025,135,Framskriving 2016
Vinje,16-19 år,2025,168,Framskriving 2016
Vinje,20-44 år,2025,1107,Framskriving 2016
Vinje,45-66 år,2025,1128,Framskriving 2016
Vinje,67-79 år,2025,565,Framskriving 2016
Vinje,80-89 år,2025,200,Framskriving 2016
Vinje,90 år eller eldre,2025,34,Framskriving 2016
Vinje,0 år,2026,37,Framskriving 2016
Vinje,1-5 år,2026,212,Framskriving 2016
Vinje,6-12 år,2026,313,Framskriving 2016
Vinje,13-15 år,2026,131,Framskriving 2016
Vinje,16-19 år,2026,173,Framskriving 2016
Vinje,20-44 år,2026,1114,Framskriving 2016
Vinje,45-66 år,2026,1128,Framskriving 2016
Vinje,67-79 år,2026,561,Framskriving 2016
Vinje,80-89 år,2026,214,Framskriving 2016
Vinje,90 år eller eldre,2026,43,Framskriving 2016
Vinje,0 år,2027,37,Framskriving 2016
Vinje,1-5 år,2027,211,Framskriving 2016
Vinje,6-12 år,2027,321,Framskriving 2016
Vinje,13-15 år,2027,133,Framskriving 2016
Vinje,16-19 år,2027,178,Framskriving 2016
Vinje,20-44 år,2027,1103,Framskriving 2016
Vinje,45-66 år,2027,1138,Framskriving 2016
Vinje,67-79 år,2027,547,Framskriving 2016
Vinje,80-89 år,2027,235,Framskriving 2016
Vinje,90 år eller eldre,2027,40,Framskriving 2016
Vinje,0 år,2028,36,Framskriving 2016
Vinje,1-5 år,2028,210,Framskriving 2016
Vinje,6-12 år,2028,320,Framskriving 2016
Vinje,13-15 år,2028,133,Framskriving 2016
Vinje,16-19 år,2028,185,Framskriving 2016
Vinje,20-44 år,2028,1096,Framskriving 2016
Vinje,45-66 år,2028,1148,Framskriving 2016
Vinje,67-79 år,2028,556,Framskriving 2016
Vinje,80-89 år,2028,238,Framskriving 2016
Vinje,90 år eller eldre,2028,42,Framskriving 2016
Vinje,0 år,2029,35,Framskriving 2016
Vinje,1-5 år,2029,208,Framskriving 2016
Vinje,6-12 år,2029,319,Framskriving 2016
Vinje,13-15 år,2029,138,Framskriving 2016
Vinje,16-19 år,2029,180,Framskriving 2016
Vinje,20-44 år,2029,1110,Framskriving 2016
Vinje,45-66 år,2029,1145,Framskriving 2016
Vinje,67-79 år,2029,566,Framskriving 2016
Vinje,80-89 år,2029,246,Framskriving 2016
Vinje,90 år eller eldre,2029,43,Framskriving 2016
Vinje,0 år,2030,35,Framskriving 2016
Vinje,1-5 år,2030,205,Framskriving 2016
Vinje,6-12 år,2030,321,Framskriving 2016
Vinje,13-15 år,2030,140,Framskriving 2016
Vinje,16-19 år,2030,176,Framskriving 2016
Vinje,20-44 år,2030,1110,Framskriving 2016
Vinje,45-66 år,2030,1153,Framskriving 2016
Vinje,67-79 år,2030,562,Framskriving 2016
Vinje,80-89 år,2030,261,Framskriving 2016
Vinje,90 år eller eldre,2030,43,Framskriving 2016
Vinje,0 år,2031,35,Framskriving 2016
Vinje,1-5 år,2031,204,Framskriving 2016
Vinje,6-12 år,2031,323,Framskriving 2016
Vinje,13-15 år,2031,139,Framskriving 2016
Vinje,16-19 år,2031,178,Framskriving 2016
Vinje,20-44 år,2031,1105,Framskriving 2016
Vinje,45-66 år,2031,1158,Framskriving 2016
Vinje,67-79 år,2031,564,Framskriving 2016
Vinje,80-89 år,2031,269,Framskriving 2016
Vinje,90 år eller eldre,2031,43,Framskriving 2016
Vinje,0 år,2032,35,Framskriving 2016
Vinje,1-5 år,2032,201,Framskriving 2016
Vinje,6-12 år,2032,324,Framskriving 2016
Vinje,13-15 år,2032,139,Framskriving 2016
Vinje,16-19 år,2032,181,Framskriving 2016
Vinje,20-44 år,2032,1112,Framskriving 2016
Vinje,45-66 år,2032,1150,Framskriving 2016
Vinje,67-79 år,2032,589,Framskriving 2016
Vinje,80-89 år,2032,263,Framskriving 2016
Vinje,90 år eller eldre,2032,46,Framskriving 2016
Vinje,0 år,2033,35,Framskriving 2016
Vinje,1-5 år,2033,200,Framskriving 2016
Vinje,6-12 år,2033,324,Framskriving 2016
Vinje,13-15 år,2033,140,Framskriving 2016
Vinje,16-19 år,2033,183,Framskriving 2016
Vinje,20-44 år,2033,1112,Framskriving 2016
Vinje,45-66 år,2033,1148,Framskriving 2016
Vinje,67-79 år,2033,602,Framskriving 2016
Vinje,80-89 år,2033,268,Framskriving 2016
Vinje,90 år eller eldre,2033,54,Framskriving 2016
Vinje,0 år,2034,35,Framskriving 2016
Vinje,1-5 år,2034,198,Framskriving 2016
