Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortKommune
Nissedal,2019-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",,3,2,10
Nissedal,2019-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",,3,2,10
Nissedal,2019-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,5,10
Nissedal,2019-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",,3,5,10
Nissedal,2019-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",,3,5,10
Nissedal,2019-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",156.2,3,6,10
Nissedal,2019-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",136.2,3,6,10
Nissedal,2019-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",,3,6,10
Nissedal,2019-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",137.4,3,7,10
Nissedal,2019-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",113.3,3,7,10
Nissedal,2019-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",51.9,3,7,10
Nissedal,2019-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,8,10
Nissedal,2019-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",,3,8,10
Nissedal,2019-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",,3,8,10
Nissedal,2020-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",97.2,1,1,10
Nissedal,2020-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",73.1,1,1,10
Nissedal,2020-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",44.2,1,1,10
Nissedal,2020-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",88.6,1,4,10
Nissedal,2020-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",63.3,1,4,10
Nissedal,2020-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",46.6,1,4,10
Nissedal,2020-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",74.6,1,3,10
Nissedal,2020-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",65.8,1,3,10
Nissedal,2020-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",,1,3,10
Nissedal,2020-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",44.1,1,2,10
Nissedal,2020-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",35.9,1,2,10
Nissedal,2020-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",,1,2,10
Nissedal,2020-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",116.4,1,5,10
Nissedal,2020-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",109.6,1,5,10
Nissedal,2020-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",,1,5,10
Nissedal,2020-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",101.1,1,6,10
Nissedal,2020-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",57.0,1,6,10
Nissedal,2020-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",,1,6,10
Nissedal,2020-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",107.7,1,7,10
Nissedal,2020-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",86.0,1,7,10
Nissedal,2020-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",40.2,1,7,10
Nissedal,2020-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",92.5,1,8,10
Nissedal,2020-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",,1,8,10
Nissedal,2020-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",,1,8,10
Nissedal,2020-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",89.4,2,1,10
Nissedal,2020-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",68.6,2,1,10
Nissedal,2020-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",41.6,2,1,10
Nissedal,2020-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",93.7,2,4,10
Nissedal,2020-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",66.7,2,4,10
Nissedal,2020-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",54.8,2,4,10
Nissedal,2020-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",90.6,2,3,10
Nissedal,2020-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",74.6,2,3,10
Nissedal,2020-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",48.6,2,3,10
Nissedal,2020-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,2,10
Nissedal,2020-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",,2,2,10
Nissedal,2020-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",,2,2,10
Nissedal,2020-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,5,10
Nissedal,2020-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",,2,5,10
Nissedal,2020-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",,2,5,10
Nissedal,2020-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",92.9,2,6,10
Nissedal,2020-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",53.0,2,6,10
Nissedal,2020-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",,2,6,10
Nissedal,2020-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",85.7,2,7,10
Nissedal,2020-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",72.8,2,7,10
Nissedal,2020-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",25.7,2,7,10
Nissedal,2020-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,8,10
Nissedal,2020-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",,2,8,10
Nissedal,2020-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",,2,8,10
Nissedal,2020-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",104.9,3,1,10
Nissedal,2020-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",77.5,3,1,10
Nissedal,2020-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",46.7,3,1,10
Nissedal,2020-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",82.6,3,4,10
Nissedal,2020-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",59.1,3,4,10
Nissedal,2020-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",37.2,3,4,10
Nissedal,2020-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",55.5,3,3,10
Nissedal,2020-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",55.1,3,3,10
Nissedal,2020-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",,3,3,10
Nissedal,2020-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,2,10
Nissedal,2020-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",,3,2,10
Nissedal,2020-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",,3,2,10
Nissedal,2020-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,5,10
Nissedal,2020-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",,3,5,10
Nissedal,2020-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",,3,5,10
Nissedal,2020-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",109.7,3,6,10
Nissedal,2020-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",61.4,3,6,10
Nissedal,2020-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",,3,6,10
Nissedal,2020-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",130.2,3,7,10
Nissedal,2020-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",99.3,3,7,10
Nissedal,2020-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",55.3,3,7,10
Nissedal,2020-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,8,10
Nissedal,2020-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",,3,8,10
Nissedal,2020-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",,3,8,10
Nissedal,2021-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",110.8,1,1,10
Nissedal,2021-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",83.1,1,1,10
Nissedal,2021-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",51.7,1,1,10
Nissedal,2021-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",119.4,1,4,10
Nissedal,2021-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",85.1,1,4,10
Nissedal,2021-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",58.1,1,4,10
Nissedal,2021-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",104.3,1,3,10
Nissedal,2021-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",81.1,1,3,10
Nissedal,2021-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",,1,3,10
Nissedal,2021-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",47.2,1,2,10
Nissedal,2021-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",39.5,1,2,10
Nissedal,2021-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",,1,2,10
Nissedal,2021-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",192.9,1,5,10
Nissedal,2021-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",145.9,1,5,10
Nissedal,2021-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",,1,5,10
Nissedal,2021-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",130.7,1,6,10
Nissedal,2021-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",84.4,1,6,10
Nissedal,2021-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",,1,6,10
Nissedal,2021-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",104.1,1,7,10
Nissedal,2021-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",84.2,1,7,10
Nissedal,2021-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",43.4,1,7,10
Nissedal,2021-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",202.1,1,8,10
Nissedal,2021-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",,1,8,10
Nissedal,2021-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",,1,8,10
Nissedal,2021-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",87.7,2,1,10
Nissedal,2021-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",68.1,2,1,10
Nissedal,2021-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",40.7,2,1,10
Nissedal,2021-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",103.9,2,4,10
Nissedal,2021-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",79.0,2,4,10
Nissedal,2021-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",50.7,2,4,10
Nissedal,2021-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",90.9,2,3,10
Nissedal,2021-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",69.6,2,3,10
Nissedal,2021-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",,2,3,10
Nissedal,2021-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,2,10
Nissedal,2021-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",,2,2,10
Nissedal,2021-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",,2,2,10
Nissedal,2021-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,5,10
Nissedal,2021-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",,2,5,10
Nissedal,2021-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",,2,5,10
Nissedal,2021-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",114.1,2,6,10
Nissedal,2021-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",85.4,2,6,10
Nissedal,2021-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",,2,6,10
Nissedal,2021-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",72.2,2,7,10
Nissedal,2021-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",59.5,2,7,10
Nissedal,2021-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",28.6,2,7,10
Nissedal,2021-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,8,10
Nissedal,2021-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",,2,8,10
Nissedal,2021-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",,2,8,10
Nissedal,2021-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",135.1,3,1,10
Nissedal,2021-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",98.7,3,1,10
Nissedal,2021-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",63.2,3,1,10
Nissedal,2021-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",135.7,3,4,10
Nissedal,2021-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",91.2,3,4,10
Nissedal,2021-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",65.8,3,4,10
Nissedal,2021-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",119.3,3,3,10
Nissedal,2021-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",93.7,3,3,10
Nissedal,2021-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",,3,3,10
Nissedal,2021-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,2,10
Nissedal,2021-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",,3,2,10
Nissedal,2021-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",,3,2,10
Nissedal,2021-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,5,10
Nissedal,2021-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",,3,5,10
Nissedal,2021-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",,3,5,10
Nissedal,2021-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",148.6,3,6,10
Nissedal,2021-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",84.5,3,6,10
Nissedal,2021-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",,3,6,10
Nissedal,2021-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",137.5,3,7,10
Nissedal,2021-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",109.9,3,7,10
Nissedal,2021-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",59.0,3,7,10
Nissedal,2021-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,8,10
Nissedal,2021-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",,3,8,10
Nissedal,2021-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",,3,8,10
Nissedal,2022-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",108.5,1,1,10
Nissedal,2022-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",81.5,1,1,10
Nissedal,2022-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",45.9,1,1,10
Nissedal,2022-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",121.4,1,4,10
Nissedal,2022-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",84.8,1,4,10
Nissedal,2022-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",54.0,1,4,10
Nissedal,2022-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",105.4,1,3,10
Nissedal,2022-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",73.9,1,3,10
Nissedal,2022-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",49.4,1,3,10
Nissedal,2022-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",61.5,1,2,10
Nissedal,2022-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",45.1,1,2,10
Nissedal,2022-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",,1,2,10
Nissedal,2022-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",165.5,1,5,10
Nissedal,2022-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",113.4,1,5,10
Nissedal,2022-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",,1,5,10
Nissedal,2022-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",132.4,1,6,10
Nissedal,2022-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",91.4,1,6,10
Nissedal,2022-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",55.8,1,6,10
Nissedal,2022-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",97.8,1,7,10
Nissedal,2022-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",81.4,1,7,10
Nissedal,2022-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",36.3,1,7,10
Nissedal,2022-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",181.8,1,8,10
Nissedal,2022-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",,1,8,10
Nissedal,2022-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",,1,8,10
Nissedal,2022-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",90.7,2,1,10
Nissedal,2022-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",70.9,2,1,10
Nissedal,2022-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",37.5,2,1,10
Nissedal,2022-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",117.3,2,4,10
Nissedal,2022-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",85.9,2,4,10
Nissedal,2022-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",47.8,2,4,10
Nissedal,2022-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",99.8,2,3,10
Nissedal,2022-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",,2,3,10
Nissedal,2022-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",47.6,2,3,10
Nissedal,2022-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",90.8,2,2,10
Nissedal,2022-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",,2,2,10
Nissedal,2022-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",,2,2,10
Nissedal,2022-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",110.7,2,5,10
Nissedal,2022-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",,2,5,10
Nissedal,2022-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",,2,5,10
Nissedal,2022-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",132.0,2,6,10
Nissedal,2022-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",,2,6,10
Nissedal,2022-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",,2,6,10
Nissedal,2022-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",65.4,2,7,10
Nissedal,2022-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",58.9,2,7,10
Nissedal,2022-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",25.3,2,7,10
Nissedal,2022-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,8,10
Nissedal,2022-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",,2,8,10
Nissedal,2022-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",,2,8,10
Nissedal,2022-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",126.9,3,1,10
Nissedal,2022-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",92.1,3,1,10
Nissedal,2022-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",54.7,3,1,10
Nissedal,2022-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",125.1,3,4,10
Nissedal,2022-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",83.1,3,4,10
Nissedal,2022-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",60.4,3,4,10
Nissedal,2022-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",111.2,3,3,10
Nissedal,2022-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",,3,3,10
Nissedal,2022-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",,3,3,10
Nissedal,2022-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,2,10
