indikator,breakdown,år,verdi_type,telemark_verdi,landet_verdi,andre_fylker_snitt,andre_fylker_median,andre_fylker_min,andre_fylker_max,andre_fylker_antall,z_score,rangering,rangering_av,significant,fylke_verdier
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 0-74 år; Sykdomsgruppe = Psykiske symptomer og lidelser,2024-01-01,Antall,185.8,190.1,193.25,192.39999999999998,177.8,208.8,14,-0.7586213725672996,12,15,False,"{""Agder"": 204.4, ""Akershus"": 188.1, ""Buskerud"": 195.9, ""Finnmark Finnmárku Finmarkku"": 200.6, ""Hele landet"": 190.1, ""Innlandet"": 194.2, ""Møre og Romsdal"": 185.1, ""Nordland Nordlánnda"": 190.6, ""Oslo (fylke)"": 185.8, ""Rogaland"": 180.1, ""Telemark"": 185.8, ""Troms Romsa Tromssa"": 196.1, ""Trøndelag Trööndelage"": 189.4, ""Vestfold"": 208.8, ""Vestland"": 177.8, ""Østfold"": 208.6}"
bor_trangt,Alder = 0-17 år; Innvandringsbakgrunn = innvandrere,2024-01-01,Andel,0.3829999999999999,0.437,0.4337857142857143,0.4245,0.346,0.626,14,-0.7472817472004367,12,15,False,"{""Agder"": 0.371, ""Akershus"": 0.451, ""Buskerud"": 0.417, ""Finnmark Finnmárku Finmarkku"": 0.4579999999999999, ""Hele landet"": 0.437, ""Innlandet"": 0.401, ""Møre og Romsdal"": 0.371, ""Nordland Nordlánnda"": 0.425, ""Oslo (fylke)"": 0.626, ""Rogaland"": 0.346, ""Telemark"": 0.3829999999999999, ""Troms Romsa Tromssa"": 0.496, ""Trøndelag Trööndelage"": 0.437, ""Vestfold"": 0.402, ""Vestland"": 0.424, ""Østfold"": 0.4479999999999999}"
kreft_nye_tilfeller_tiaarige_tall,Krefttyper = Totalt alle krefttyper,2025-01-01,Antall,676.0,657.9,653.15,644.75,607.5,701.2,14,0.7461225445964949,5,15,False,"{""Agder"": 672.2, ""Akershus"": 653.7, ""Buskerud"": 632.1, ""Finnmark Finnmárku Finmarkku"": 607.5, ""Hele landet"": 657.9, ""Innlandet"": 624.7, ""Møre og Romsdal"": 615.2, ""Nordland Nordlánnda"": 649.7, ""Oslo (fylke)"": 637.9, ""Rogaland"": 701.2, ""Telemark"": 676.0, ""Troms Romsa Tromssa"": 639.7, ""Trøndelag Trööndelage"": 639.8, ""Vestfold"": 687.8, ""Vestland"": 687.5, ""Østfold"": 695.1}"
sykehusinnlagte_sykdommer_og_skader,Alder = 75 år+; Sykdomsgruppe = Forgiftninger,2025-01-01,Antall,0.5,0.7,0.6307692307692307,0.6,0.3,0.9,13,-0.7275328372685519,11,14,False,"{""Agder"": 0.9, ""Akershus"": 0.8, ""Buskerud"": 0.4, ""Finnmark Finnmárku Finmarkku"": null, ""Hele landet"": 0.7, ""Innlandet"": 0.6, ""Møre og Romsdal"": 0.6, ""Nordland Nordlánnda"": 0.6, ""Oslo (fylke)"": 0.8, ""Rogaland"": 0.7, ""Telemark"": 0.5, ""Troms Romsa Tromssa"": 0.3, ""Trøndelag Trööndelage"": 0.6, ""Vestfold"": 0.4, ""Vestland"": 0.8, ""Østfold"": 0.7}"
doedsaarsaker_tiaarig,Dødsårsak = Voldsomme dødsfall,2024-01-01,Antall,55.9,49.9,51.48571428571429,52.55,42.6,67.4,14,0.6827558786804415,4,15,False,"{""Agder"": 54.0, ""Akershus"": 45.8, ""Buskerud"": 53.6, ""Finnmark Finnmárku Finmarkku"": 67.4, ""Hele landet"": 49.9, ""Innlandet"": 56.1, ""Møre og Romsdal"": 42.6, ""Nordland Nordlánnda"": 56.9, ""Oslo (fylke)"": 46.2, ""Rogaland"": 46.4, ""Telemark"": 55.9, ""Troms Romsa Tromssa"": 52.3, ""Trøndelag Trööndelage"": 47.4, ""Vestfold"": 54.0, ""Vestland"": 45.3, ""Østfold"": 52.8}"
grunnskolepoeng_etter_foreldrenes_utdanningsnivaa,Foreldrenes utdanningsnivå = universitet/ høgskole,2025-01-01,Gjennomsnittlige grunnskolepoeng,43.8,44.6,44.357142857142854,44.25,42.9,46.7,14,-0.6683305791892393,14,15,True,"{""Agder"": 44.1, ""Akershus"": 44.8, ""Buskerud"": 44.8, ""Finnmark - Finnmárku - Finmarkku"": 42.9, ""Hele landet"": 44.6, ""Innlandet"": 44.4, ""Møre og Romsdal"": 44.1, ""Nordland - Nordlánnda"": 44.4, ""Oslo - Oslove (fylke)"": 46.7, ""Rogaland"": 44.5, ""Telemark"": 43.8, ""Troms - Romsa - Tromssa"": 43.8, ""Trøndelag - Trööndelage"": 44.1, ""Vestfold"": 43.8, ""Vestland"": 44.6, ""Østfold"": 44.0}"
drikkevann,Parameter = hygienisk kvalitet og leveringsstabilitet,2024-01-01,Andel,0.935,0.8909999999999999,0.8674285714285714,0.8725,0.648,1.0,14,0.6675747457919463,5,15,False,"{""Agder"": 0.943, ""Akershus"": 0.918, ""Buskerud"": 0.962, ""Finnmark Finnmárku Finmarkku"": 0.7609999999999999, ""Hele landet"": 0.8909999999999999, ""Innlandet"": 0.648, ""Møre og Romsdal"": 0.861, ""Nordland Nordlánnda"": 0.848, ""Oslo (fylke)"": 1.0, ""Rogaland"": 0.913, ""Telemark"": 0.935, ""Troms Romsa Tromssa"": 0.8059999999999999, ""Trøndelag Trööndelage"": 0.879, ""Vestfold"": 0.997, ""Vestland"": 0.866, ""Østfold"": 0.742}"
bor_trangt,Alder = Alle aldre; Innvandringsbakgrunn = totalt,2024-01-01,Andel,0.071,0.0969999999999999,0.09071428571428572,0.0885,0.067,0.188,14,-0.6577374185310143,13,15,False,"{""Agder"": 0.073, ""Akershus"": 0.095, ""Buskerud"": 0.088, ""Finnmark Finnmárku Finmarkku"": 0.099, ""Hele landet"": 0.0969999999999999, ""Innlandet"": 0.067, ""Møre og Romsdal"": 0.069, ""Nordland Nordlánnda"": 0.081, ""Oslo (fylke)"": 0.188, ""Rogaland"": 0.074, ""Telemark"": 0.071, ""Troms Romsa Tromssa"": 0.092, ""Trøndelag Trööndelage"": 0.091, ""Vestfold"": 0.071, ""Vestland"": 0.093, ""Østfold"": 0.089}"
kreft_nye_tilfeller_tiaarige_tall,Krefttyper = Tykk- og endetarmskreft,2025-01-01,Antall,81.1,86.0,85.84285714285714,86.94999999999999,76.0,96.1,14,-0.6533073293963549,10,15,False,"{""Agder"": 79.5, ""Akershus"": 81.2, ""Buskerud"": 81.0, ""Finnmark Finnmárku Finmarkku"": 76.6, ""Hele landet"": 86.0, ""Innlandet"": 85.8, ""Møre og Romsdal"": 96.1, ""Nordland Nordlánnda"": 93.2, ""Oslo (fylke)"": 76.6, ""Rogaland"": 90.1, ""Telemark"": 81.1, ""Troms Romsa Tromssa"": 88.1, ""Trøndelag Trööndelage"": 89.6, ""Vestfold"": 92.9, ""Vestland"": 95.1, ""Østfold"": 76.0}"
grunnskolepoeng_etter_foreldrenes_utdanningsnivaa,Foreldrenes utdanningsnivå = videregående,2025-01-01,Gjennomsnittlige grunnskolepoeng,39.0,39.4,39.34285714285714,39.35,38.5,40.5,14,-0.652046517097342,11,15,False,"{""Agder"": 38.9, ""Akershus"": 39.6, ""Buskerud"": 39.6, ""Finnmark - Finnmárku - Finmarkku"": 39.1, ""Hele landet"": 39.4, ""Innlandet"": 39.2, ""Møre og Romsdal"": 39.9, ""Nordland - Nordlánnda"": 39.7, ""Oslo - Oslove (fylke)"": 40.5, ""Rogaland"": 39.5, ""Telemark"": 39.0, ""Troms - Romsa - Tromssa"": 38.9, ""Trøndelag - Trööndelage"": 38.5, ""Vestfold"": 38.8, ""Vestland"": 39.6, ""Østfold"": 39.0}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-14 år; Sykdomsgruppe = Personskader,2025-01-01,Antall,11.8,10.0,10.67142857142857,10.9,7.4,13.7,14,0.6493490004590294,4,15,False,"{""Agder"": 11.4, ""Akershus"": 8.9, ""Buskerud"": 10.5, ""Finnmark Finnmárku Finmarkku"": 11.4, ""Hele landet"": 10.0, ""Innlandet"": 10.9, ""Møre og Romsdal"": 12.8, ""Nordland Nordlánnda"": 11.6, ""Oslo (fylke)"": 8.5, ""Rogaland"": 7.4, ""Telemark"": 11.8, ""Troms Romsa Tromssa"": 13.7, ""Trøndelag Trööndelage"": 10.9, ""Vestfold"": 12.2, ""Vestland"": 9.2, ""Østfold"": 10.0}"
drikkevann,Parameter = leveringsstabilitet,2024-01-01,Andel,0.935,0.894,0.8721428571428571,0.879,0.654,1.0,14,0.6359378612741478,5,15,False,"{""Agder"": 0.944, ""Akershus"": 0.918, ""Buskerud"": 0.963, ""Finnmark Finnmárku Finmarkku"": 0.772, ""Hele landet"": 0.894, ""Innlandet"": 0.654, ""Møre og Romsdal"": 0.8690000000000001, ""Nordland Nordlánnda"": 0.8540000000000001, ""Oslo (fylke)"": 1.0, ""Rogaland"": 0.913, ""Telemark"": 0.935, ""Troms Romsa Tromssa"": 0.8240000000000001, ""Trøndelag Trööndelage"": 0.885, ""Vestfold"": 0.999, ""Vestland"": 0.873, ""Østfold"": 0.742}"
influensavaksinerte_over_65_aar,Totalt,2025-01-01,Andel,0.6729999999999999,0.6579999999999999,0.6413571428571428,0.6515,0.509,0.6940000000000001,14,0.6278426970068858,4,15,False,"{""Agder"": 0.665, ""Akershus"": 0.6940000000000001, ""Buskerud"": 0.653, ""Finnmark Finnmárku Finmarkku"": 0.509, ""Hele landet"": 0.6579999999999999, ""Innlandet"": 0.622, ""Møre og Romsdal"": 0.649, ""Nordland Nordlánnda"": 0.591, ""Oslo (fylke)"": 0.672, ""Rogaland"": 0.6920000000000001, ""Telemark"": 0.6729999999999999, ""Troms Romsa Tromssa"": 0.59, ""Trøndelag Trööndelage"": 0.65, ""Vestfold"": 0.6609999999999999, ""Vestland"": 0.691, ""Østfold"": 0.64}"
bor_trangt,Alder = Alle aldre; Innvandringsbakgrunn = innvandrere,2024-01-01,Andel,0.183,0.213,0.20235714285714285,0.19949999999999996,0.171,0.292,14,-0.6254206272130887,11,15,False,"{""Agder"": 0.178, ""Akershus"": 0.2019999999999999, ""Buskerud"": 0.195, ""Finnmark Finnmárku Finmarkku"": 0.2, ""Hele landet"": 0.213, ""Innlandet"": 0.186, ""Møre og Romsdal"": 0.177, ""Nordland Nordlánnda"": 0.209, ""Oslo (fylke)"": 0.292, ""Rogaland"": 0.172, ""Telemark"": 0.183, ""Troms Romsa Tromssa"": 0.228, ""Trøndelag Trööndelage"": 0.217, ""Vestfold"": 0.171, ""Vestland"": 0.207, ""Østfold"": 0.1989999999999999}"
forventet_levealder_etter_utdanningsnivaa,Utdanningsnivå = universitet/ høgskole,2024-01-01,Antall,86.6,86.9,86.78571428571429,86.85,86.3,87.3,14,-0.6020146534945393,11,15,False,"{""Agder"": 86.8, ""Akershus"": 87.3, ""Buskerud"": 86.6, ""Finnmark Finnmárku Finmarkku"": 86.4, ""Hele landet"": 86.9, ""Innlandet"": 86.5, ""Møre og Romsdal"": 87.2, ""Nordland Nordlánnda"": 86.5, ""Oslo (fylke)"": 86.9, ""Rogaland"": 86.9, ""Telemark"": 86.6, ""Troms Romsa Tromssa"": 86.3, ""Trøndelag Trööndelage"": 86.9, ""Vestfold"": 87.1, ""Vestland"": 87.0, ""Østfold"": 86.6}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 25-44 år; Sykdomsgruppe = Psykiske lidelser,2024-01-01,Antall,116.9,118.9,124.71428571428571,122.5,108.3,149.8,14,-0.5794983266842493,9,15,False,"{""Agder"": 130.2, ""Akershus"": 112.2, ""Buskerud"": 129.8, ""Finnmark Finnmárku Finmarkku"": 149.8, ""Hele landet"": 118.9, ""Innlandet"": 133.3, ""Møre og Romsdal"": 118.9, ""Nordland Nordlánnda"": 126.1, ""Oslo (fylke)"": 108.3, ""Rogaland"": 111.9, ""Telemark"": 116.9, ""Troms Romsa Tromssa"": 114.5, ""Trøndelag Trööndelage"": 113.8, ""Vestfold"": 143.2, ""Vestland"": 112.8, ""Østfold"": 141.2}"
kreft_doedsaarsak_ettaarig,Totalt,2024-01-01,Antall,197.0,202.8,204.97142857142856,209.0,178.4,222.1,14,-0.5677425522395388,11,15,False,"{""Agder"": 210.8, ""Akershus"": 178.4, ""Buskerud"": 217.2, ""Finnmark Finnmárku Finmarkku"": 207.2, ""Hele landet"": 202.8, ""Innlandet"": 213.1, ""Møre og Romsdal"": 184.1, ""Nordland Nordlánnda"": 215.5, ""Oslo (fylke)"": 188.6, ""Rogaland"": 216.6, ""Telemark"": 197.0, ""Troms Romsa Tromssa"": 199.1, ""Trøndelag Trööndelage"": 195.5, ""Vestfold"": 222.1, ""Vestland"": 201.5, ""Østfold"": 219.9}"
sykehusinnlagte_sykdommer_og_skader,Alder = 15-24 år; Sykdomsgruppe = Hodeskader,2025-01-01,Antall,2.6,2.0,2.242857142857143,2.3499999999999996,1.3,3.7,14,0.5165567444910057,4,15,False,"{""Agder"": 2.4, ""Akershus"": 1.4, ""Buskerud"": 1.7, ""Finnmark Finnmárku Finmarkku"": 3.7, ""Hele landet"": 2.0, ""Innlandet"": 2.3, ""Møre og Romsdal"": 2.5, ""Nordland Nordlánnda"": 2.4, ""Oslo (fylke)"": 1.3, ""Rogaland"": 2.7, ""Telemark"": 2.6, ""Troms Romsa Tromssa"": 3.3, ""Trøndelag Trööndelage"": 1.6, ""Vestfold"": 2.4, ""Vestland"": 1.9, ""Østfold"": 1.8}"
kreft_nye_tilfeller_tiaarige_tall,Krefttyper = Brystkreft,2025-01-01,Antall,70.3,71.8,71.89166666666667,72.05,67.5,77.3,12,-0.508889897909525,9,13,False,"{""Agder"": 70.5, ""Akershus"": 77.3, ""Buskerud"": 73.3, ""Finnmark Finnmárku Finmarkku"": null, ""Hele landet"": 71.8, ""Innlandet"": 67.5, ""Møre og Romsdal"": 73.4, ""Nordland Nordlánnda"": 68.0, ""Oslo (fylke)"": 76.3, ""Rogaland"": 73.6, ""Telemark"": 70.3, ""Troms Romsa Tromssa"": null, ""Trøndelag Trööndelage"": 69.9, ""Vestfold"": 71.1, ""Vestland"": 68.8, ""Østfold"": 73.0}"
leseferdigheter_treaarig_5_og_8_trinn,Klassetrinn = 5. trinn,2025-01-01,Andel,0.297,0.2689999999999999,0.2810714285714285,0.2789999999999999,0.1969999999999999,0.3229999999999999,14,0.4638963300835461,6,15,False,"{""Agder"": 0.2789999999999999, ""Akershus"": 0.237, ""Buskerud"": 0.278, ""Finnmark Finnmárku Finmarkku"": 0.314, ""Hele landet"": 0.2689999999999999, ""Innlandet"": 0.271, ""Møre og Romsdal"": 0.317, ""Nordland Nordlánnda"": 0.305, ""Oslo (fylke)"": 0.1969999999999999, ""Rogaland"": 0.2789999999999999, ""Telemark"": 0.297, ""Troms Romsa Tromssa"": 0.3229999999999999, ""Trøndelag Trööndelage"": 0.278, ""Vestfold"": 0.263, ""Vestland"": 0.2789999999999999, ""Østfold"": 0.315}"
barnevaksinasjonsprogrammet,Vaksine mot = Meslinger,2024-01-01,Andel,0.968,0.971,0.9704285714285714,0.971,0.957,0.978,14,-0.4568105184988146,11,15,False,"{""Agder"": 0.97, ""Akershus"": 0.971, ""Buskerud"": 0.973, ""Finnmark Finnmárku Finmarkku"": 0.957, ""Hele landet"": 0.971, ""Innlandet"": 0.971, ""Møre og Romsdal"": 0.974, ""Nordland Nordlánnda"": 0.967, ""Oslo (fylke)"": 0.965, ""Rogaland"": 0.975, ""Telemark"": 0.968, ""Troms Romsa Tromssa"": 0.967, ""Trøndelag Trööndelage"": 0.975, ""Vestfold"": 0.969, ""Vestland"": 0.978, ""Østfold"": 0.974}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 45-74 år; Sykdomsgruppe = Psykiske symptomer og lidelser,2024-01-01,Antall,195.4,199.6,201.12857142857143,203.65,179.9,221.5,14,-0.45228916516808276,10,15,False,"{""Agder"": 214.0, ""Akershus"": 201.0, ""Buskerud"": 206.3, ""Finnmark Finnmárku Finmarkku"": 206.7, ""Hele landet"": 199.6, ""Innlandet"": 208.2, ""Møre og Romsdal"": 184.4, ""Nordland Nordlánnda"": 190.7, ""Oslo (fylke)"": 209.3, ""Rogaland"": 188.9, ""Telemark"": 195.4, ""Troms Romsa Tromssa"": 197.3, ""Trøndelag Trööndelage"": 191.3, ""Vestfold"": 221.5, ""Vestland"": 179.9, ""Østfold"": 216.3}"
bor_trangt,Alder = 0-17 år; Innvandringsbakgrunn = totalt,2024-01-01,Andel,0.156,0.183,0.179,0.16999999999999996,0.136,0.34,14,-0.4441180755453438,10,15,False,"{""Agder"": 0.139, ""Akershus"": 0.1689999999999999, ""Buskerud"": 0.178, ""Finnmark Finnmárku Finmarkku"": 0.215, ""Hele landet"": 0.183, ""Innlandet"": 0.145, ""Møre og Romsdal"": 0.136, ""Nordland Nordlánnda"": 0.171, ""Oslo (fylke)"": 0.34, ""Rogaland"": 0.138, ""Telemark"": 0.156, ""Troms Romsa Tromssa"": 0.191, ""Trøndelag Trööndelage"": 0.163, ""Vestfold"": 0.153, ""Vestland"": 0.178, ""Østfold"": 0.19}"
sykehusinnlagte_sykdommer_og_skader,Alder = 45-64 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,14.2,14.4,14.785714285714286,14.6,12.3,17.6,14,-0.417899007659607,11,15,False,"{""Agder"": 14.3, ""Akershus"": 13.8, ""Buskerud"": 14.4, ""Finnmark Finnmárku Finmarkku"": 16.7, ""Hele landet"": 14.4, ""Innlandet"": 14.7, ""Møre og Romsdal"": 15.6, ""Nordland Nordlánnda"": 17.6, ""Oslo (fylke)"": 13.6, ""Rogaland"": 13.5, ""Telemark"": 14.2, ""Troms Romsa Tromssa"": 16.4, ""Trøndelag Trööndelage"": 14.5, ""Vestfold"": 12.3, ""Vestland"": 14.8, ""Østfold"": 14.8}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-14 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,2.0,2.0,2.1357142857142857,2.1,1.4,2.8,14,-0.38538559697804464,11,15,False,"{""Agder"": 2.0, ""Akershus"": 2.0, ""Buskerud"": 1.8, ""Finnmark Finnmárku Finmarkku"": 2.3, ""Hele landet"": 2.0, ""Innlandet"": 2.2, ""Møre og Romsdal"": 2.5, ""Nordland Nordlánnda"": 1.9, ""Oslo (fylke)"": 2.1, ""Rogaland"": 1.4, ""Telemark"": 2.0, ""Troms Romsa Tromssa"": 2.5, ""Trøndelag Trööndelage"": 2.4, ""Vestfold"": 2.8, ""Vestland"": 1.9, ""Østfold"": 2.1}"
muskel_og_skjelettplager_lidelser_kontakt_med_primaerhelsetjenesten_ettaarige_tall,Alder = 45-74 år,2024-01-01,Antall,427.9,430.8,434.1642857142857,432.5,397.8,462.8,14,-0.3844087263667566,12,15,False,"{""Agder"": 432.2, ""Akershus"": 431.6, ""Buskerud"": 437.5, ""Finnmark Finnmárku Finmarkku"": 428.4, ""Hele landet"": 430.8, ""Innlandet"": 462.8, ""Møre og Romsdal"": 450.4, ""Nordland Nordlánnda"": 450.1, ""Oslo (fylke)"": 397.8, ""Rogaland"": 430.7, ""Telemark"": 427.9, ""Troms Romsa Tromssa"": 440.4, ""Trøndelag Trööndelage"": 432.8, ""Vestfold"": 426.1, ""Vestland"": 412.0, ""Østfold"": 445.5}"
sykehusinnlagte_sykdommer_og_skader,Alder = 45-74 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,20.9,21.0,21.37857142857143,20.9,19.1,24.7,14,-0.31110003998006724,10,15,False,"{""Agder"": 20.5, ""Akershus"": 20.2, ""Buskerud"": 20.9, ""Finnmark Finnmárku Finmarkku"": 23.5, ""Hele landet"": 21.0, ""Innlandet"": 20.9, ""Møre og Romsdal"": 22.3, ""Nordland Nordlánnda"": 24.7, ""Oslo (fylke)"": 20.6, ""Rogaland"": 19.8, ""Telemark"": 20.9, ""Troms Romsa Tromssa"": 23.0, ""Trøndelag Trööndelage"": 20.9, ""Vestfold"": 19.1, ""Vestland"": 20.9, ""Østfold"": 22.0}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-74 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,15.0,13.6,14.285714285714285,14.75,9.5,17.4,14,0.305048222784165,8,15,False,"{""Agder"": 13.8, ""Akershus"": 12.4, ""Buskerud"": 15.8, ""Finnmark Finnmárku Finmarkku"": 16.9, ""Hele landet"": 13.6, ""Innlandet"": 14.3, ""Møre og Romsdal"": 13.2, ""Nordland Nordlánnda"": 16.3, ""Oslo (fylke)"": 10.6, ""Rogaland"": 9.5, ""Telemark"": 15.0, ""Troms Romsa Tromssa"": 17.4, ""Trøndelag Trööndelage"": 13.1, ""Vestfold"": 15.3, ""Vestland"": 15.2, ""Østfold"": 16.2}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 0-44 år; Sykdomsgruppe = Psykiske symptomer,2024-01-01,Antall,130.8,130.7,133.25714285714287,132.25,121.0,146.7,14,-0.3044551896670642,8,15,False,"{""Agder"": 145.0, ""Akershus"": 130.2, ""Buskerud"": 130.5, ""Finnmark Finnmárku Finmarkku"": 134.3, ""Hele landet"": 130.7, ""Innlandet"": 127.9, ""Møre og Romsdal"": 129.1, ""Nordland Nordlánnda"": 134.0, ""Oslo (fylke)"": 126.0, ""Rogaland"": 121.0, ""Telemark"": 130.8, ""Troms Romsa Tromssa"": 146.7, ""Trøndelag Trööndelage"": 135.7, ""Vestfold"": 141.9, ""Vestland"": 122.3, ""Østfold"": 141.0}"
sykehusinnlagte_sykdommer_og_skader,Alder = 75 år+; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,37.3,39.5,39.25,36.5,30.3,51.3,14,-0.2894998752462691,7,15,False,"{""Agder"": 32.2, ""Akershus"": 44.9, ""Buskerud"": 51.3, ""Finnmark Finnmárku Finmarkku"": 34.3, ""Hele landet"": 39.5, ""Innlandet"": 33.2, ""Møre og Romsdal"": 35.9, ""Nordland Nordlánnda"": 41.5, ""Oslo (fylke)"": 35.0, ""Rogaland"": 30.3, ""Telemark"": 37.3, ""Troms Romsa Tromssa"": 37.1, ""Trøndelag Trööndelage"": 34.3, ""Vestfold"": 47.0, ""Vestland"": 46.6, ""Østfold"": 45.9}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-74 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,9.5,9.5,9.7,9.55,8.8,11.2,14,-0.28913887004972694,9,15,False,"{""Agder"": 9.3, ""Akershus"": 9.0, ""Buskerud"": 9.4, ""Finnmark Finnmárku Finmarkku"": 10.5, ""Hele landet"": 9.5, ""Innlandet"": 9.5, ""Møre og Romsdal"": 10.2, ""Nordland Nordlánnda"": 11.2, ""Oslo (fylke)"": 9.2, ""Rogaland"": 9.0, ""Telemark"": 9.5, ""Troms Romsa Tromssa"": 10.5, ""Trøndelag Trööndelage"": 9.6, ""Vestfold"": 8.8, ""Vestland"": 9.6, ""Østfold"": 10.0}"
vedvarende_lavinntekt_etter_innvandringskategori_kommunegrense,Alder = Alle aldre; Innvandringsbakgrunn = øvrig befolkning,2023-01-01,Andel,0.059,0.062,0.06085714285714286,0.0605,0.051,0.08,14,-0.2752713173046697,11,15,False,"{""Agder"": 0.055, ""Akershus"": 0.065, ""Buskerud"": 0.059, ""Finnmark Finnmárku Finmarkku"": 0.064, ""Hele landet"": 0.062, ""Innlandet"": 0.055, ""Møre og Romsdal"": 0.059, ""Nordland Nordlánnda"": 0.057, ""Oslo (fylke)"": 0.08, ""Rogaland"": 0.061, ""Telemark"": 0.059, ""Troms Romsa Tromssa"": 0.061, ""Trøndelag Trööndelage"": 0.06, ""Vestfold"": 0.061, ""Vestland"": 0.064, ""Østfold"": 0.051}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 25-44 år; Sykdomsgruppe = Psykiske symptomer og lidelser,2024-01-01,Antall,241.0,238.6,245.06428571428572,243.95,219.6,265.8,14,-0.2607029181735664,10,15,False,"{""Agder"": 263.4, ""Akershus"": 233.7, ""Buskerud"": 244.3, ""Finnmark Finnmárku Finmarkku"": 262.2, ""Hele landet"": 238.6, ""Innlandet"": 246.6, ""Møre og Romsdal"": 235.3, ""Nordland Nordlánnda"": 243.0, ""Oslo (fylke)"": 227.5, ""Rogaland"": 219.6, ""Telemark"": 241.0, ""Troms Romsa Tromssa"": 255.5, ""Trøndelag Trööndelage"": 243.6, ""Vestfold"": 265.2, ""Vestland"": 225.2, ""Østfold"": 265.8}"
muskel_og_skjelettplager_lidelser_kontakt_med_primaerhelsetjenesten_ettaarige_tall,Alder = 75-79 år,2024-01-01,Antall,453.4,457.5,456.38571428571424,458.0,425.8,476.9,14,-0.23185581404982905,10,15,False,"{""Agder"": 457.0, ""Akershus"": 459.4, ""Buskerud"": 459.7, ""Finnmark Finnmárku Finmarkku"": 425.8, ""Hele landet"": 457.5, ""Innlandet"": 476.9, ""Møre og Romsdal"": 470.4, ""Nordland Nordlánnda"": 469.4, ""Oslo (fylke)"": 440.9, ""Rogaland"": 459.0, ""Telemark"": 453.4, ""Troms Romsa Tromssa"": 449.9, ""Trøndelag Trööndelage"": 454.4, ""Vestfold"": 464.3, ""Vestland"": 449.9, ""Østfold"": 452.4}"
trivsel_10_klasse_treaarig,Totalt,2025-01-01,Andel,0.815,0.8290000000000001,0.8212857142857143,0.8245,0.759,0.868,14,-0.22930019988038464,11,15,False,"{""Agder"": 0.835, ""Akershus"": 0.847, ""Buskerud"": 0.843, ""Finnmark Finnmárku Finmarkku"": 0.759, ""Hele landet"": 0.8290000000000001, ""Innlandet"": 0.8290000000000001, ""Møre og Romsdal"": 0.82, ""Nordland Nordlánnda"": 0.787, ""Oslo (fylke)"": 0.868, ""Rogaland"": 0.8270000000000001, ""Telemark"": 0.815, ""Troms Romsa Tromssa"": 0.794, ""Trøndelag Trööndelage"": 0.815, ""Vestfold"": 0.8220000000000001, ""Vestland"": 0.8140000000000001, ""Østfold"": 0.838}"
sykehusinnlagte_sykdommer_og_skader,Alder = 75-79 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,43.7,42.5,42.121428571428574,39.55,32.8,59.4,14,0.19790942086095653,7,15,False,"{""Agder"": 35.8, ""Akershus"": 45.7, ""Buskerud"": 59.4, ""Finnmark Finnmárku Finmarkku"": 32.8, ""Hele landet"": 42.5, ""Innlandet"": 37.9, ""Møre og Romsdal"": 37.0, ""Nordland Nordlánnda"": 44.8, ""Oslo (fylke)"": 36.0, ""Rogaland"": 33.2, ""Telemark"": 43.7, ""Troms Romsa Tromssa"": 41.2, ""Trøndelag Trööndelage"": 36.6, ""Vestfold"": 47.6, ""Vestland"": 49.0, ""Østfold"": 52.7}"
leseferdigheter_treaarig_5_og_8_trinn,Klassetrinn = 8. trinn,2025-01-01,Andel,0.123,0.114,0.11985714285714284,0.121,0.087,0.163,14,0.18860791011304032,5,15,False,"{""Agder"": 0.127, ""Akershus"": 0.098, ""Buskerud"": 0.1119999999999999, ""Finnmark Finnmárku Finmarkku"": 0.163, ""Hele landet"": 0.114, ""Innlandet"": 0.118, ""Møre og Romsdal"": 0.124, ""Nordland Nordlánnda"": 0.121, ""Oslo (fylke)"": 0.087, ""Rogaland"": 0.1169999999999999, ""Telemark"": 0.123, ""Troms Romsa Tromssa"": 0.122, ""Trøndelag Trööndelage"": 0.121, ""Vestfold"": 0.12, ""Vestland"": 0.122, ""Østfold"": 0.126}"
