stop_id,stop_nr,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,parent_nr,wheelchair_boarding,vehicle_type,platform_code,kommunenavn,kommunenummer
NSR:StopPlace:20140,20140,Lunde 10-årige skole,59.305153,9.10382,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20145,20145,Lunde kirke,59.306525,9.112875,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20151,20151,Lunde sentrum,59.299633,9.107693,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20155,20155,Lunde stasjon,59.299242,9.101119,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20178,20178,Hjelset brygge,59.244745,9.368286,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20197,20197,Lågmo,59.301914,9.041045,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20203,20203,Hogga,59.299897,9.042354,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20219,20219,Fritheim,59.229698,9.17145,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20255,20255,Holteheia kryss,59.310667,9.168897,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20274,20274,Funnemark Gåserud,59.311127,9.186949,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20469,20469,Jacobskås,59.258809,9.354589,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20516,20516,Ajertangen,59.30428,9.103562,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20553,20553,Arbeideren,59.284876,9.234866,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20569,20569,Namløs,59.265941,9.322316,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20591,20591,Kåsa,59.337185,9.101583,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20595,20595,Aug. Cappelens veg,59.276226,9.257425,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20607,20607,Landsmarka kapell,59.245847,9.160539,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20608,20608,Nesdokka,59.321122,8.974992,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20618,20618,Landsverk brygge,59.320778,9.003454,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20638,20638,Langeland,59.229123,9.391892,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20641,20641,Langeland snuplass,59.229343,9.393082,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20677,20677,Barlaug,59.30683,9.145265,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20683,20683,Nometoppen,59.289545,9.18217,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20698,20698,Leikvoll,59.325224,9.0194,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20701,20701,Leikvollvegen,59.328014,9.114507,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20731,20731,Berget,59.272978,9.263085,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20738,20738,Norheim,59.35211,9.083531,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20861,20861,Odden,59.28808,9.230757,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20875,20875,Jønntvedt,59.262868,9.335774,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20974,20974,Pershaug,59.292021,9.062995,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20984,20984,Kjeldal sluse,59.291955,9.052128,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21011,21011,Tufte,59.270182,9.285853,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21048,21048,Tveit,59.325911,8.990867,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21057,21057,Kleppe kryss,59.3603,9.077835,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21060,21060,Kleppetoppen,59.36132,9.058402,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21096,21096,Klovdal,59.234464,9.380138,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21167,21167,Tyri,59.27153,9.125747,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21192,21192,Børte kryss,59.357639,9.060992,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21199,21199,Ulefoss Senter,59.280287,9.267735,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21202,21202,Dagsrud,59.290479,9.209848,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21204,21204,Ulefoss sluse,59.282127,9.256368,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21207,21207,Holla 10-årige skole,59.278625,9.262146,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21214,21214,Suvdal kryss,59.344624,9.075069,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21235,21235,Svenseid,59.335062,9.092851,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21292,21292,Skårdalskrysset,59.288589,9.175642,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21309,21309,Søvedalen,59.272413,9.280683,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21326,21326,Lunde sluse Slusevegen,59.29882,9.09132,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21328,21328,Slåttekås,59.318491,9.23929,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21369,21369,Solevja,59.30213,9.083464,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21417,21417,Vassås,59.292394,9.108683,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21444,21444,Standeren,59.301009,9.077623,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21471,21471,Stavsholt,59.292744,9.078366,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21481,21481,Tremyrgrenda,59.315927,9.033026,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21510,21510,Verpe,59.297652,9.055497,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21540,21540,Vesthagen,59.276236,9.277895,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21558,21558,Vrangfoss sluse fv. 102,59.300643,9.203759,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21560,21560,Vrangfosskrysset,59.292125,9.201627,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21578,21578,Strengen kryss,59.319327,8.991607,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21591,21591,Vårheim,59.269641,9.294617,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21671,21671,Åskollen,59.289064,9.112138,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21692,21692,Østerå bru,59.307871,9.105018,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21700,21700,Øvre Verket,59.282974,9.264839,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:21709,21709,Øygarden,59.29241,9.144462,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:58962,58962,Ringsevja Bo- og servicesenter,59.279394,9.272029,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19731,19731,Eidsfoss sluse,59.296937,9.221223,,sann,,,,1000,,Nome,"4018"
NSR:StopPlace:20153,20153,Lunde sluse,59.300608,9.088533,,sann,,,,1000,,Nome,"4018"
NSR:StopPlace:20206,20206,Hogga sluse,59.303298,9.042479,,sann,,,,1000,,Nome,"4018"
NSR:StopPlace:20987,20987,Kjeldal sluse,59.292175,9.051458,,sann,,,,1000,,Nome,"4018"
NSR:StopPlace:21212,21212,Ulefoss sluse,59.28178,9.254729,,sann,,,,1000,,Nome,"4018"
NSR:StopPlace:21556,21556,Vrangfoss sluse,59.302153,9.201986,,sann,,,,1000,,Nome,"4018"
NSR:StopPlace:19549,19549,Portør,58.803646,9.430002,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19580,19580,Refsdal,58.902994,9.31675,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19601,19601,Rindehøgda,58.896692,9.312953,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19607,19607,Ringveien,58.86725,9.391378,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19630,19630,Rognlitoppen,58.84151,9.416954,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19631,19631,Gropedalstoppen,58.930235,9.321359,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19722,19722,Rønningen,58.895585,9.334359,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19740,19740,Rørvik,58.868165,9.390135,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19759,19759,Sagaveien,58.936233,9.327276,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19780,19780,Eklund,58.88832,9.356734,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19793,19793,Sandtangen,58.828992,9.298638,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19808,19808,Sandåsen,58.877604,9.411888,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19827,19827,Sannidal,58.899968,9.31622,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19832,19832,Sannidal skole,58.893377,9.296378,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19873,19873,Haslum,58.806435,9.378043,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19893,19893,Farsjø,58.952895,9.330448,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19917,19917,Siritun,58.867553,9.399155,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19925,19925,Sjåen 1,58.86824,9.377282,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19927,19927,Sjåen 2,58.868197,9.375125,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19930,19930,Sjåen 3,58.868903,9.373095,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19936,19936,Skarbodalen,58.908029,9.419206,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19940,19940,Skarbo,58.905625,9.404239,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19943,19943,Fikkjebakke,58.901191,9.25225,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19980,19980,Finnsbudalen,58.799417,9.37221,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20037,20037,Skogstjerneveien,58.87225,9.378412,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20075,20075,Litangen,58.845841,9.286612,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20083,20083,Helle,58.901041,9.378605,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20085,20085,Lofthaug,58.888753,9.276827,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20089,20089,Helle jernindustri,58.883625,9.366271,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20092,20092,Helle skole,58.90206,9.372037,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20100,20100,Hellemyrveien,58.79092,9.356678,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20121,20121,Lovisenbergveien,58.878307,9.398846,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20162,20162,Hesthagen,58.869072,9.392297,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20164,20164,Fossen,58.93457,9.325865,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20165,20165,Hestøya,58.879537,9.395324,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20175,20175,Fossing,58.937354,9.458528,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20212,20212,Lønne kryss,58.891626,9.275901,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20216,20216,Frikirken,58.866714,9.406284,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20231,20231,Holtane,58.920497,9.318585,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20243,20243,Maistanga,58.872577,9.407864,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20250,20250,Frydensborg,58.8729,9.399957,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20256,20256,Frydensborgveien kryss,58.870252,9.389609,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20266,20266,Holtsvingen,58.895858,9.291259,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20308,20308,Hundsvikkilen,58.940971,9.33344,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20332,20332,Gamle Sollia kryss,58.899591,9.373606,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20355,20355,Mo Øverbø,58.893629,9.270385,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20430,20430,Gjerdemyra,58.928669,9.317999,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20431,20431,Høyåsen,58.866386,9.401911,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20447,20447,Indrestrand,58.880563,9.367656,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20456,20456,Myra,58.836285,9.421361,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20477,20477,Kragerø pleiehjem,58.873093,9.411501,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20480,20480,Kragerø ridesenter,58.847826,9.280391,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20481,20481,Gofjell,58.924641,9.399539,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20485,20485,Kragerø rutebilstasjon,58.869542,9.414792,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20488,20488,Kragerø skole,58.86769,9.407908,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20491,20491,Kragerø stadion,58.871307,9.40615,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20496,20496,Kragerø vgs.,58.870803,9.392488,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20498,20498,Kragerøfjorden Camping,58.84307,9.353714,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20500,20500,Måneliheia vest,58.894465,9.362445,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20506,20506,Måneliheia øst,58.898339,9.371106,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20551,20551,Mørkvikveien kryss,58.930103,9.461799,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20651,20651,Langevann,58.849789,9.25471,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20655,20655,Langkjærbakken,58.785064,9.349151,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20675,20675,Banktrappene,58.869377,9.410667,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20682,20682,Barmsøyveien kryss,58.925854,9.466357,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20699,20699,Bekkedalen,58.876129,9.412247,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20700,20700,Bekkedalsveien,58.875223,9.41122,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20726,20726,Levang,58.791992,9.372725,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20732,20732,Levangsheia skole,58.850497,9.402119,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20742,20742,Bergmesterveien,58.87649,9.413282,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20766,20766,Lille Ringvei,58.867104,9.393597,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20810,20810,Lindheim,58.862264,9.25399,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20815,20815,Lindvikskollen kryss,58.869192,9.370463,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20865,20865,Bolten,58.910556,9.388975,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20889,20889,Kalstad,58.871407,9.395328,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20892,20892,Kalstad kirkegård,58.871352,9.382516,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20896,20896,Kalstadkrysset,58.872582,9.375441,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20904,20904,Kalstadsletta,58.874216,9.382713,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20906,20906,Borteidveien kryss,58.910761,9.438315,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20946,20946,Kilen bedehus,58.87694,9.39625,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20954,20954,Kilskrysset,58.893502,9.304227,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:20960,20960,Kirketomta,58.870817,9.412607,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21015,21015,Kjølebrønd,58.831066,9.275122,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21046,21046,Brynemo,58.891066,9.359684,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21067,21067,Brøløs,58.929258,9.404801,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21121,21121,Bånn,58.916337,9.396577,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21170,21170,Kragerø Resort,58.847958,9.397018,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21206,21206,Dal,58.966929,9.321146,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21213,21213,Dalaneveien,58.871196,9.374691,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21250,21250,Sykehuset Kragerø,58.87867,9.404961,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21257,21257,Utsikten,58.867385,9.396914,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21260,21260,Dalsfoss kryss,58.96233,9.3218,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21270,21270,Vadfossbrua,58.892254,9.342448,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21290,21290,Valbergveien kryss,58.886481,9.39098,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21302,21302,Skåtøy Korset brygge,58.84487,9.512181,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21307,21307,Skåtøy kirke,58.859579,9.47623,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21312,21312,Skåtøyroa ferjekai,58.860013,9.441767,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21321,21321,Sluppan,58.874274,9.368147,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21322,21322,Tangheia,58.874351,9.414213,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21353,21353,Thorsdal,58.793415,9.398522,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21382,21382,Sollia,58.896362,9.366861,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21394,21394,Tisjøveien,58.93701,9.330459,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21406,21406,Solåsen,58.872121,9.364945,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21430,21430,Stabbestad ferjekai,58.850784,9.404988,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21491,21491,Vennevikveien,58.859649,9.457641,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21513,21513,Stilnestangen,58.875199,9.41594,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21530,21530,Store Ringvei kryss,58.868205,9.392501,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21545,21545,Vestheia,58.868489,9.400751,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21550,21550,Vestheia kryss,58.869753,9.405836,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21555,21555,Vestheiveien,58.869212,9.4043,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21582,21582,Vidsjåveien kryss,58.86945,9.37799,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21610,21610,Støle,58.81862,9.378225,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21657,21657,Årø,58.890552,9.348885,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21658,21658,Årø skole,58.890358,9.355839,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21685,21685,Ørsvik,58.791679,9.389295,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:21691,21691,Ørvik,58.83935,9.341236,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:61991,61991,Kolstangen,58.797332,9.408725,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:61993,61993,Stangnes,58.789438,9.37983,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:61994,61994,Haslum nord,58.809926,9.378117,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:61996,61996,Tonstøl,58.829001,9.395329,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:61997,61997,Kleivaveien,58.903157,9.390259,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:62563,62563,Kirkebukta,58.872383,9.414892,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:62564,62564,Haugstranda,58.87066,9.372459,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:63810,63810,Bjerketangen,58.896542,9.452531,,sann,,,,700,,Kragerø,"4014"
NSR:StopPlace:19732,19732,Gumøy Tangane brygge,58.884387,9.519423,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:20283,20283,Furuholmen brygge,58.86008,9.404823,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:20471,20471,Kragerø ferjekai,58.870373,9.416053,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:20670,20670,Langøy brygge,58.902477,9.487972,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:20849,20849,Jomfruland Tårnbrygga,58.866066,9.589232,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:20852,20852,Jomfruland Åsvik ferjekai,58.859194,9.573598,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:20959,20959,Kirkeholmen brygge,58.860237,9.391254,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:21130,21130,Bærø Gulodden brygge,58.873796,9.439965,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:21171,21171,Tåtøy ferjekai,58.858117,9.399474,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:21305,21305,Skåtøy brygge,58.862103,9.478853,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:21310,21310,Skåtøyroa ferjekai,58.860079,9.4414,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:21429,21429,Stabbestad ferjekai,58.850876,9.40539,,sann,,,,1000,,Kragerø,"4014"
NSR:StopPlace:21315,21315,Tangen,58.895669,9.284528,,sann,,,sann,700,,Kragerø,"4014"
NSR:StopPlace:19547,19547,Gravdalen,59.765709,7.618364,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19555,19555,Damsvingen,59.607932,8.198624,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19567,19567,Universitetet USN Rauland,59.696173,8.044096,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19569,19569,Rauland Høgfjellshotell,59.739861,8.137456,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19570,19570,Rauland Krossen,59.694826,8.063879,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19572,19572,Rauland industriområde,59.691089,8.062865,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19573,19573,Rauland skisenter,59.722541,8.12797,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19575,19575,Raulandsgrend,59.720424,8.012162,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19590,19590,Djuvet,59.596903,8.189543,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19597,19597,Grindheim,59.618272,7.860061,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19643,19643,Rompom,59.647959,8.192294,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19644,19644,Rorge,59.637322,8.201469,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19662,19662,Grungebru,59.698736,7.814887,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19666,19666,Drotning øvre,59.58097,7.996886,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19667,19667,Grungedal E134,59.708502,7.771293,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19669,19669,Rukkemo,59.711357,8.115053,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19671,19671,Grungedal kyrkje,59.72349,7.697693,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19673,19673,Grungedal sentrum,59.713195,7.755679,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19691,19691,Edland kryss,59.737264,7.603343,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19695,19695,Edland skule,59.73852,7.597337,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19738,19738,Eikeland,59.771736,8.219364,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19746,19746,Røydokk,59.68794,8.119733,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19804,19804,Sandviki Øyfjellvegen,59.682432,8.146212,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19876,19876,Haug,59.814442,8.132852,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19945,19945,Haugsæl,59.611987,7.890988,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19948,19948,Haukeli,59.735009,7.550864,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19952,19952,Haukeli industriområde,59.739178,7.571487,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20000,20000,Skinnarland,59.784323,8.168182,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20017,20017,Heie kryss,59.657523,7.807218,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20087,20087,Lognvik,59.675193,8.179118,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20116,20116,Flothyl,59.728204,7.472808,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20245,20245,Mannås,59.553863,7.97292,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20277,20277,Funnlid,59.677989,8.170953,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20278,20278,Hommo,59.610116,8.020416,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20280,20280,Hommostøylen,59.601665,8.020011,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20299,20299,Hovet kryss,59.800313,8.263411,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20324,20324,Midtbø,59.588798,7.916851,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20325,20325,Hylland,59.587836,8.009052,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20328,20328,Hylland kryss,59.582487,8.00797,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20331,20331,Hyllandsfoss,59.580953,8.000942,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20344,20344,Mjonøy,59.634098,7.801132,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20349,20349,Garatun,59.698653,8.108809,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20363,20363,Garvoll,59.692826,8.112178,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20378,20378,Mogane,59.675365,7.810778,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20411,20411,Morenetaket,59.804579,8.272268,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20533,20533,Aksvik,59.711093,7.924348,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20548,20548,Arabu,59.77425,8.212256,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20550,20550,Arabygdi,59.77621,7.723679,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20582,20582,Kvøven,59.781561,7.663922,,sann,,,,700,,Vinje,"4036"
