gridid;gridx;gridy;antall_eneboliger;antall_smaahus;antall_leiligheter;antall_leilighetsbygg;antall_naringsbygg;antall_andrebygg;antall_hytter;antall_boenheter;antall_husstander;naring_areal;antall_personer;antall_ansatte;ald_u_5;ald_6_12;ald_13_15;ald_16_18;ald_19_23;ald_24_34;ald_35_44;ald_45_54;ald_55_64;ald_65_74;ald_75_84;ald_85_o;ald_snittalder;ald_totalt;ald_person_aar;alk_u_5;alk_6_12;alk_13_15;alk_16_18;alk_19_23;alk_24_34;alk_35_44;alk_45_54;alk_55_64;alk_65_74;alk_75_84;alk_85_o;alk_snittalder;alk_totalt;alk_person_aar;alm_u_5;alm_6_12;alm_13_15;alm_16_18;alm_19_23;alm_24_34;alm_35_44;alm_45_54;alm_55_64;alm_65_74;alm_75_84;alm_85_o;alm_snittalder;alm_totalt;alm_person_aar;ans_sysselsatte;ans_ansatte;ans_utpendlere;ans_innpendlere;ans_befolkningdagtid;bot_enebolig;bot_tomannsbolig;bot_rekkehus;bot_blokk;bot_annen_bolig;bot_totalt;eif_selveier;eif_eier_borettslagsbolig;eif_leier;eif_totalt;fam_enslig_uten_barn;fam_enslig_med_sma_barn;fam_enslig_med_store_barn;fam_enslig_med_barn;fam_enslig;fam_par_uten_barn;fam_par_med_sma_barn;fam_par_med_store_barn;fam_par_med_barn;fam_par;fam_enfamilie_med_voksne_barn;fam_flerfamilie_uten_barn;fam_flerfamilie_med_sma_barn;fam_flerfamilie_med_store_barn;fam_flerfamilie;fam_totalt;for_0;for_0_50;for_50_200;for_200_400;for_400_700;for_700_1000;for_1000_2000;for_2000_3000;for_3000_4000;for_4000_over;for_snittformue;for_person_kroner;for_totalt;int_0;int_0_100;int_100_200;int_200_300;int_300_400;int_400_500;int_500_600;int_600_700;int_700_800;int_800_1000;int_1000_1500;int_1500_over;int_snittintekt;int_person_kroner;int_totalt;siv_ugift_mann;siv_ugift_kvinne;siv_gift;siv_enke_eller_enkemann;siv_separert_eller_skilt;siv_totalt;utf_allmenne_fag;utf_humanetiske_og_estetiske;utf_larerutd_og_pedagogikk;utf_samfunnsfag_og_juridiske;utf_okonomiske_administrative;utf_naturvitenskap_og_handverk;utf_helse_og_sosial;utf_primarnaring;utf_samferdsel_og_service;utf_uoppgitt;utf_totalt;utn_ingen_eller_uoppgitt;utn_grunnskole;utn_videregaaende;utn_hogskole_universitet_lavt;utn_hogskole_universitet_hoyt;utn_totalt;grunnkrets_id;grunnkretsnavn;kommune_id;kommunenavn;fylke_id;fylkesnavn;forbruk_dagligvare;bot_bofelleskap;Hovedsentrum2024_centroid;Hovedsentrum2024_intersect
194050_6567150;194050;6567150;0,;0,;42,;2,;0,;0,;0,;42,;38,957999999999998;0,;63,672;0,;2,766;4,024;1,006;1,006;2,766;14,838000000000001;10,814;5,281;9,556000000000001;6,79;5,029;2,012;43,729999999999997;65,641;2870,467999999999847;1,006;2,766;0,503;0,503;1,509;6,287;5,532;2,766;6,035;4,778;2,515;1,509;46,57;35,460999999999999;1651,422000000000025;1,76;1,257;0,503;0,503;1,257;8,551;5,281;2,515;3,521;2,012;2,515;0,503;40,399999999999999;30,178999999999998;1219,257000000000062;31,941;0,;20,622;0,;43,046999999999997;2,766;0,;0,;62,874000000000002;0,;65,641;1,006;36,215000000000003;4,778;42,;25,904;2,515;2,766;5,281;31,184999999999999;7,293;2,012;0,503;2,515;9,808;1,006;0,;0,;0,;0,;42,;34,203000000000003;2,012;5,029;3,521;4,275;3,772;3,018;0,251;0,;0,754;395464,601000000024214;22477544,910000000149012;56,838000000000001;3,269;5,532;11,065;15,340999999999999;8,047000000000001;6,035;3,772;2,263;0,754;0,754;0,;0,;282909,292000000015832;16080089,820000000298023;56,838000000000001;19,867999999999999;18,106999999999999;10,561999999999999;2,766;13,329000000000001;64,634;19,364999999999998;2,012;3,269;1,006;6,538;11,82;9,053000000000001;0,503;1,006;3,521;58,094999999999999;1,76;15,592000000000001;21,628;13,832000000000001;4,778;57,591999999999999;40010807;Jønholtdalen;4001;Porsgrunn;40;Telemark;2476782,879999999888241;;;
194050_6567250;194050;6567250;3,;0,;24,;1,;0,;0,;0,;27,;25,044;0,;41,692999999999998;0,;1,875;2,889;0,943;0,845;1,974;9,315;7,163;4,099;6,37;4,519;3,415;1,297;43,552;44,593;1942,029999999999973;0,722;1,949;0,508;0,41;1,132;3,986;3,653;2,121;3,842;3,05;1,707;0,911;45,701000000000001;23,878;1091,259999999999991;1,153;0,939;0,435;0,435;0,841;5,328;3,509;1,978;2,528;1,469;1,707;0,385;41,079000000000001;20,712;850,875;21,643999999999998;0,;13,259;0,;28,433;6,916;0,786;0,;36,296999999999997;0,098;44,593;2,837;20,841999999999999;3,492;27,172000000000001;15,958;1,535;1,826;3,362;19,32;5,028;1,297;0,656;1,953;6,981;0,771;0,049;0,049;0,;0,098;27,172000000000001;22,594000000000001;1,272;3,218;2,307;2,91;2,475;2,142;0,242;0,073;0,80;548545,349000000045635;20864700,721000000834465;38,036000000000001;2,409;3,874;6,962;9,307;5,336;4,039;2,721;1,662;0,603;0,873;0,147;0,098;305867,766999999992549;11634114,557000000029802;38,036000000000001;13,;12,215999999999999;8,789999999999999;1,679;8,329000000000001;44,015999999999998;12,836;1,567;2,532;0,697;4,252;7,836;6,058;0,336;0,624;2,282;39,024999999999999;1,178;10,212999999999999;13,76;9,871;3,714;38,738;40010809;St Hansåsen;4001;Porsgrunn;40;Telemark;1621858,145999999949709;;;
194050_6567350;194050;6567350;3,;0,;0,;0,;0,;0,;0,;3,;2,782;0,;6,833;0,;0,295;0,59;0,368;0,27;0,393;0,836;0,983;1,082;0,909;0,639;0,541;0,147;42,609999999999999;7,082;301,762;0,147;0,368;0,221;0,123;0,27;0,393;0,491;0,541;0,393;0,319;0,27;0,049;40,829999999999998;3,614;147,593;0,147;0,221;0,147;0,147;0,123;0,442;0,491;0,541;0,516;0,319;0,27;0,098;44,461;3,467;154,151999999999987;3,393;0,;1,475;0,;5,358;5,336;0,786;0,;0,368;0,098;7,082;2,262;0,147;0,762;3,172;1,155;0,098;0,245;0,344;1,50;0,86;0,147;0,368;0,516;1,377;0,196;0,049;0,049;0,;0,098;3,172;3,049;0,123;0,344;0,295;0,467;0,319;0,418;0,098;0,073;0,368;1443196,902000000001863;8020389,343999999575317;5,557;0,541;0,713;0,639;0,541;0,737;0,59;0,565;0,368;0,172;0,442;0,147;0,098;440044,246999999973923;2445491,802999999839813;5,557;1,647;1,868;2,754;0,098;0,713;7,082;1,77;0,418;0,663;0,123;0,516;1,082;0,885;0,049;0,049;0,27;5,827;0,172;1,303;1,401;1,967;0,983;5,827;40010809;St Hansåsen;4001;Porsgrunn;40;Telemark;265834,804999999993015;;;
194050_6568350;194050;6568350;5,;0,;1,;0,;0,;0,;0,;6,;5,565;0,;10,723000000000001;0,;0,66;1,142;0,714;0,375;0,571;1,571;1,732;1,892;2,035;1,464;0,535;0,125;41,562;12,856999999999999;534,341999999999985;0,267;0,642;0,41;0,214;0,339;0,803;0,91;0,928;1,196;0,839;0,321;0,089;42,312;6,982;295,413999999999987;0,392;0,50;0,303;0,16;0,232;0,767;0,821;0,964;0,839;0,625;0,214;0,035;40,659999999999997;5,875;238,877000000000010;6,553;0,;2,964;0,;7,759;8,178000000000001;1,;0,732;2,803;0,142;12,856999999999999;3,625;1,607;0,714;5,946;2,25;0,375;0,607;0,982;3,232;1,50;0,339;0,66;1,;2,50;0,107;0,035;0,035;0,035;0,107;5,946;5,625;0,392;0,428;0,589;0,839;0,875;0,571;0,375;0,178;0,357;985231,238999999943189;10081026,785000000149012;10,231999999999999;0,589;0,982;1,321;1,553;1,714;1,482;0,767;0,517;0,285;0,803;0,053;0,16;407678,882999999972526;4171428,570999999996275;10,231999999999999;3,017;3,178;4,357;0,464;1,767;12,785;3,75;0,357;0,678;0,25;1,071;2,25;1,464;0,071;0,125;0,303;10,321;0,178;2,696;3,857;2,767;0,839;10,339;40011105;Moldhaugen;4001;Porsgrunn;40;Telemark;417136,445999999996275;;;
194050_6568450;194050;6568450;3,;0,;1,;0,;0,;0,;0,;4,;3,71;0,;7,148;0,;0,44;0,761;0,476;0,25;0,381;1,047;1,154;1,261;1,357;0,976;0,357;0,083;41,562;8,571;356,228000000000009;0,178;0,428;0,273;0,142;0,226;0,535;0,607;0,619;0,797;0,559;0,214;0,059;42,312;4,654;196,943000000000012;0,261;0,333;0,202;0,107;0,154;0,511;0,547;0,642;0,559;0,416;0,142;0,023;40,659999999999997;3,916;159,251000000000005;4,369;0,;1,976;0,;5,172;5,452;0,666;0,488;1,869;0,095;8,571;2,416;1,071;0,476;3,964;1,50;0,25;0,404;0,654;2,154;1,;0,226;0,44;0,666;1,666;0,071;0,023;0,023;0,023;0,071;3,964;3,75;0,261;0,285;0,392;0,559;0,583;0,381;0,25;0,119;0,238;985231,238999999943189;6720684,523000000044703;6,821;0,392;0,654;0,881;1,035;1,142;0,988;0,511;0,345;0,19;0,535;0,035;0,107;407678,882999999972526;2780952,381000000052154;6,821;2,011;2,119;2,904;0,309;1,178;8,523;2,50;0,238;0,452;0,166;0,714;1,50;0,976;0,047;0,083;0,202;6,881;0,119;1,797;2,571;1,845;0,559;6,892;40011105;Moldhaugen;4001;Porsgrunn;40;Telemark;278090,963999999978114;;;
194050_6568550;194050;6568550;0,;0,;48,;1,;0,;0,;0,;48,;44,523000000000003;0,;91,885000000000005;0,;5,285;9,141999999999999;5,714;3,;4,571;12,571;13,856999999999999;15,141999999999999;16,285;11,714;4,285;1,;41,562;102,856999999999999;4274,742000000000189;2,142;5,142;3,285;1,714;2,714;6,428;7,285;7,428;9,571;6,714;2,571;0,714;42,312;55,856999999999999;2363,315000000000055;3,142;4,;2,428;1,285;1,857;6,142;6,571;7,714;6,714;5,;1,714;0,285;40,659999999999997;47,;1911,019999999999982;52,427999999999997;0,;23,713999999999999;0,;68,171000000000006;65,427999999999997;8,;5,857;22,428000000000001;1,142;102,856999999999999;29,;12,856999999999999;5,714;47,570999999999998;18,;3,;4,857;7,857;25,856999999999999;12,;2,714;5,285;8,;20,;0,857;0,285;0,285;0,285;0,857;47,570999999999998;45,;3,142;3,428;4,714;6,714;7,;4,571;3,;1,428;2,857;985231,238999999943189;80648214,284999996423721;81,856999999999999;4,714;7,857;10,571;12,428000000000001;13,714;11,856999999999999;6,142;4,142;2,285;6,428;0,428;1,285;407678,882999999972526;33371428,570999998599291;81,856999999999999;24,141999999999999;25,428000000000001;34,856999999999999;3,714;14,141999999999999;102,284999999999997;30,;2,857;5,428;2,;8,571;18,;11,714;0,571;1,;2,428;82,570999999999998;1,428;21,571000000000002;30,856999999999999;22,141999999999999;6,714;82,713999999999999;40011105;Moldhaugen;4001;Porsgrunn;40;Telemark;3574352,523000000044703;;;
194050_6568650;194050;6568650;5,;0,;0,;0,;0,;0,;0,;5,;4,637;0,;9,571;0,;0,834;1,032;0,329;0,269;0,45;1,405;1,569;1,316;1,498;1,513;0,829;0,181;42,625;11,255000000000001;479,766999999999996;0,366;0,528;0,197;0,152;0,28;0,768;0,745;0,647;0,785;0,812;0,459;0,117;43,030999999999999;5,86;252,204000000000008;0,468;0,503;0,132;0,117;0,17;0,637;0,823;0,668;0,713;0,70;0,369;0,063;42,191000000000003;5,394;227,609000000000009;5,356;0,;2,412;0,;7,159;6,834;1,397;1,016;1,565;0,091;11,262;2,983;0,95;0,976;4,91;1,607;0,171;0,346;0,518;2,125;1,507;0,576;0,506;1,082;2,59;0,175;0,023;0,023;0,013;0,06;4,952;5,128;0,346;0,498;0,352;0,471;0,847;0,588;0,26;0,165;0,237;784914,842999999993481;6983096,122000000439584;8,896000000000001;0,433;0,716;1,225;1,555;1,504;1,245;0,656;0,421;0,309;0,672;0,095;0,06;389136,381999999983236;3462002,003000000026077;8,896000000000001;2,716;2,80;3,887;0,637;1,196;11,237;2,659;0,281;0,511;0,189;1,136;2,043;1,412;0,085;0,412;0,272;9,005000000000001;0,162;2,125;3,78;2,334;0,602;9,005000000000001;40011102;Fredbo;4001;Porsgrunn;40;Telemark;372328,386999999987893;;;
194050_6569150;194050;6569150;4,;7,;15,;1,;0,;0,;0,;26,;24,116;0,;48,643999999999998;0,;2,488;2,745;1,029;1,029;1,372;6,349;4,462;5,663;7,722;9,609999999999999;6,607;1,115;49,742;50,369;2505,385000000000218;1,201;1,458;0,858;0,429;0,858;3,174;2,574;3,003;4,633;5,148;3,346;0,60;49,633;27,286999999999999;1354,259999999999991;1,287;1,287;0,171;0,60;0,514;3,174;1,887;2,66;3,089;4,462;3,26;0,514;49,883;23,082000000000001;1151,355000000000018;21,193999999999999;0,;12,785;0,;35,859000000000002;9,609999999999999;7,637;13,214;18,963000000000001;1,029;50,454999999999998;6,435;12,356;5,577;24,369;8,666;0,686;0,943;1,63;10,297000000000001;10,468;1,458;1,63;3,089;13,557;0,429;0,;0,;0,171;0,171;24,454999999999998;26,428999999999998;0,943;2,145;2,574;2,574;4,204;2,231;1,372;0,60;1,544;904014,422999999951571;40337541,254000000655651;44,619999999999997;2,231;4,204;6,95;6,607;7,637;6,435;3,432;2,231;1,544;2,402;0,772;0,171;386322,114999999990687;17237871,287000000476837;44,619999999999997;9,782;10,554;20,507999999999999;3,947;5,491;50,283000000000001;11,67;1,802;2,316;0,60;7,036;9,696;7,379;0,343;1,802;1,372;44,018999999999998;1,029;7,98;19,736000000000001;11,927;3,346;44,018999999999998;40011103;Lahelle;4001;Porsgrunn;40;Telemark;1892271,216999999945983;;;
194050_6569250;194050;6569250;6,;0,;0,;0,;0,;0,;0,;6,;5,565;0,;15,101000000000001;0,;0,692;0,801;0,281;0,261;0,379;1,526;1,266;1,382;1,786;2,106;1,377;0,246;47,542000000000002;12,146000000000001;577,485999999999990;0,322;0,419;0,208;0,122;0,236;0,785;0,677;0,716;1,033;1,129;0,711;0,139;47,646999999999998;6,501;309,778000000000020;0,37;0,382;0,072;0,139;0,142;0,741;0,589;0,666;0,752;0,977;0,666;0,106;47,430999999999997;5,645;267,762;5,318;0,;2,934;0,;12,166;3,879;1,738;2,541;3,682;0,202;12,163;2,067;2,376;1,255;5,698;1,98;0,171;0,272;0,444;2,424;2,247;0,435;0,44;0,875;3,123;0,13;0,007;0,007;0,033;0,048;5,726;6,114;0,272;0,523;0,546;0,586;0,983;0,567;0,315;0,155;0,336;870060,837999999988824;9050622,248999999836087;10,401999999999999;0,516;0,939;1,566;1,619;1,774;1,487;0,791;0,512;0,36;0,624;0,16;0,048;387124,422000000020489;4026979,214999999850988;10,401999999999999;2,536;2,692;4,713;0,87;1,314;12,125999999999999;2,831;0,394;0,556;0,163;1,551;2,297;1,70;0,085;0,437;0,319;10,337999999999999;0,225;2,038;4,549;2,766;0,758;10,337999999999999;40011103;Lahelle;4001;Porsgrunn;40;Telemark;587435,844999999972060;;;
194050_6569350;194050;6569350;12,;0,;0,;0,;0,;0,;0,;12,;11,131;0,;34,076999999999998;0,;1,148;1,267;0,475;0,475;0,633;2,93;2,059;2,613;3,564;4,435;3,049;0,514;49,742;23,247;1156,330999999999904;0,554;0,673;0,396;0,198;0,396;1,465;1,188;1,386;2,138;2,376;1,544;0,277;49,633;12,593999999999999;625,043000000000006;0,594;0,594;0,079;0,277;0,237;1,465;0,871;1,227;1,425;2,059;1,505;0,237;49,883;10,653;531,394000000000005;9,782;0,;5,901;0,;28,175999999999998;4,435;3,524;6,099;8,752000000000001;0,475;23,286999999999999;2,97;5,703;2,574;11,247;4,;0,316;0,435;0,752;4,752;4,831;0,673;0,752;1,425;6,257;0,198;0,;0,;0,079;0,079;11,287000000000001;12,198;0,435;0,99;1,188;1,188;1,94;1,029;0,633;0,277;0,712;904014,422999999951571;18617326,732000000774860;20,594000000000001;1,029;1,94;3,207;3,049;3,524;2,97;1,584;1,029;0,712;1,108;0,356;0,079;386322,114999999990687;7955940,593999999575317;20,594000000000001;4,514;4,871;9,465;1,821;2,534;23,207000000000001;5,386;0,831;1,069;0,277;3,247;4,475;3,405;0,158;0,831;0,633;20,315999999999999;0,475;3,683;9,108000000000001;5,505;1,544;20,315999999999999;40011103;Lahelle;4001;Porsgrunn;40;Telemark;1325629,561999999918044;;;
194050_6569450;194050;6569450;8,;0,;0,;0,;0,;0,;0,;8,;7,42;0,;22,718;0,;0,765;0,844;0,316;0,316;0,422;1,953;1,372;1,742;2,376;2,957;2,033;0,343;49,742;15,497999999999999;770,886999999999944;0,369;0,448;0,264;0,132;0,264;0,976;0,792;0,924;1,425;1,584;1,029;0,184;49,633;8,396000000000001;416,694999999999993;0,396;0,396;0,052;0,184;0,158;0,976;0,58;0,818;0,95;1,372;1,003;0,158;49,883;7,102;354,262999999999977;6,521;0,;3,934;0,;18,783999999999999;2,957;2,349;4,066;5,835;0,316;15,524000000000001;1,98;3,802;1,716;7,498;2,666;0,211;0,29;0,501;3,168;3,221;0,448;0,501;0,95;4,171;0,132;0,;0,;0,052;0,052;7,524;8,132;0,29;0,66;0,792;0,792;1,293;0,686;0,422;0,184;0,475;904014,422999999951571;12411551,154999999329448;13,728999999999999;0,686;1,293;2,138;2,033;2,349;1,98;1,056;0,686;0,475;0,739;0,237;0,052;386322,114999999990687;5303960,395999999716878;13,728999999999999;3,009;3,247;6,31;1,214;1,689;15,471;3,59;0,554;0,712;0,184;2,165;2,983;2,27;0,105;0,554;0,422;13,544;0,316;2,455;6,072;3,67;1,029;13,544;40011103;Lahelle;4001;Porsgrunn;40;Telemark;883753,040999999968335;;;
194050_6570450;194050;6570450;4,;0,;1,;0,;0,;0,;0,;5,;4,637;0,;14,507999999999999;0,;0,456;0,56;0,332;0,249;0,518;1,576;1,037;1,659;1,659;1,556;0,497;0,124;44,531;10,269;457,312;0,249;0,373;0,124;0,145;0,249;0,705;0,456;0,809;0,829;0,767;0,269;0,041;44,133;5,041;222,480999999999995;0,207;0,186;0,207;0,103;0,269;0,871;0,58;0,85;0,829;0,788;0,228;0,083;44,909999999999997;5,228;234,799000000000007;6,078;0,;1,659;0,;12,848000000000001;5,29;1,12;0,;3,049;0,269;10,269;2,199;1,805;1,099;5,103;1,68;0,228;0,477;0,705;2,385;1,784;0,332;0,186;0,518;2,302;0,249;0,041;0,041;0,083;0,166;5,103;5,166;0,352;0,539;0,518;0,497;0,663;0,539;0,228;0,228;0,456;1180135,439999999944121;10846473,028999999165535;9,19;0,601;0,85;1,348;1,473;1,556;0,85;0,56;0,497;0,373;0,767;0,249;0,062;392974,039999999979045;3611773,858000000007451;9,19;2,468;2,199;3,692;0,311;1,576;10,249000000000001;2,904;0,228;0,414;0,186;1,058;2,157;1,182;0,083;0,269;0,414;8,90;0,269;2,261;3,817;1,95;0,622;8,920999999999999;40031901;Borgestadholmen;4003;Skien;40;Telemark;564380,557000000029802;;;
194050_6570550;194050;6570550;11,;0,;1,;0,;0,;0,;0,;12,;11,131;0,;28,106000000000002;0,;1,095;1,344;0,796;0,597;1,244;3,784;2,489;3,983;3,983;3,734;1,195;0,298;44,531;24,646999999999998;1097,544000000000096;0,597;0,896;0,298;0,348;0,597;1,692;1,095;1,941;1,991;1,842;0,647;0,099;44,133;12,099;533,953999999999951;0,497;0,448;0,497;0,249;0,647;2,091;1,394;2,041;1,991;1,892;0,547;0,199;44,909999999999997;12,547000000000001;563,518000000000029;14,589;0,;3,983;0,;24,123000000000001;12,696999999999999;2,688;0,;7,319;0,647;24,646999999999998;5,278;4,332;2,639;12,249000000000001;4,033;0,547;1,145;1,692;5,726;4,282;0,796;0,448;1,244;5,527;0,597;0,099;0,099;0,199;0,398;12,249000000000001;12,398;0,846;1,294;1,244;1,195;1,593;1,294;0,547;0,547;1,095;1180135,439999999944121;26031535,269000001251698;22,058;1,444;2,041;3,236;3,535;3,734;2,041;1,344;1,195;0,896;1,842;0,597;0,149;392974,039999999979045;8668257,260999999940395;22,058;5,925;5,278;8,863;0,746;3,784;24,597000000000001;6,971;0,547;0,995;0,448;2,539;5,178;2,838;0,199;0,647;0,995;21,361000000000001;0,647;5,427;9,161;4,68;1,493;21,41;40031901;Borgestadholmen;4003;Skien;40;Telemark;1093346,077000000048429;;;
194050_6570650;194050;6570650;8,;1,;3,;0,;0,;0,;0,;12,;11,131;0,;28,106000000000002;0,;1,095;1,344;0,796;0,597;1,244;3,784;2,489;3,983;3,983;3,734;1,195;0,298;44,531;24,646999999999998;1097,544000000000096;0,597;0,896;0,298;0,348;0,597;1,692;1,095;1,941;1,991;1,842;0,647;0,099;44,133;12,099;533,953999999999951;0,497;0,448;0,497;0,249;0,647;2,091;1,394;2,041;1,991;1,892;0,547;0,199;44,909999999999997;12,547000000000001;563,518000000000029;14,589;0,;3,983;0,;24,123000000000001;12,696999999999999;2,688;0,;7,319;0,647;24,646999999999998;5,278;4,332;2,639;12,249000000000001;4,033;0,547;1,145;1,692;5,726;4,282;0,796;0,448;1,244;5,527;0,597;0,099;0,099;0,199;0,398;12,249000000000001;12,398;0,846;1,294;1,244;1,195;1,593;1,294;0,547;0,547;1,095;1180135,439999999944121;26031535,269000001251698;22,058;1,444;2,041;3,236;3,535;3,734;2,041;1,344;1,195;0,896;1,842;0,597;0,149;392974,039999999979045;8668257,260999999940395;22,058;5,925;5,278;8,863;0,746;3,784;24,597000000000001;6,971;0,547;0,995;0,448;2,539;5,178;2,838;0,199;0,647;0,995;21,361000000000001;0,647;5,427;9,161;4,68;1,493;21,41;40031901;Borgestadholmen;4003;Skien;40;Telemark;1093346,077000000048429;;;
194050_6570750;194050;6570750;11,;0,;0,;0,;0,;0,;0,;11,;10,202999999999999;0,;27,427;0,;1,004;1,232;0,73;0,547;1,141;3,468;2,282;3,651;3,651;3,423;1,095;0,273;44,531;22,593;1006,081999999999994;0,547;0,821;0,273;0,319;0,547;1,551;1,004;1,78;1,825;1,688;0,593;0,091;44,133;11,090999999999999;489,458000000000027;0,456;0,41;0,456;0,228;0,593;1,917;1,278;1,871;1,825;1,734;0,502;0,182;44,909999999999997;11,502000000000001;516,557999999999993;13,372999999999999;0,;3,651;0,;23,774999999999999;11,638999999999999;2,464;0,;6,709;0,593;22,593;4,838;3,971;2,419;11,228;3,697;0,502;1,049;1,551;5,249;3,925;0,73;0,41;1,141;5,066;0,547;0,091;0,091;0,182;0,365;11,228;11,365;0,775;1,186;1,141;1,095;1,46;1,186;0,502;0,502;1,004;1180135,439999999944121;23862240,662999998778105;20,219000000000001;1,323;1,871;2,966;3,24;3,423;1,871;1,232;1,095;0,821;1,688;0,547;0,136;392974,039999999979045;7945902,489000000059605;20,219000000000001;5,431;4,838;8,124000000000001;0,684;3,468;22,547000000000001;6,39;0,502;0,912;0,41;2,327;4,746;2,601;0,182;0,593;0,912;19,579999999999998;0,593;4,975;8,398;4,29;1,369;19,626000000000001;40031901;Borgestadholmen;4003;Skien;40;Telemark;1066923,897000000113621;;;
194050_6571750;194050;6571750;9,;0,;0,;0,;0,;0,;0,;9,;8,348000000000001;0,;20,161999999999999;0,;0,832;1,729;0,992;1,185;1,409;2,354;2,802;3,347;2,498;2,194;1,073;0,40;41,18;20,77;855,326999999999998;0,32;0,896;0,48;0,576;0,64;1,089;1,473;1,553;1,329;1,056;0,48;0,288;42,062;10,185;428,382999999999981;0,512;0,832;0,512;0,608;0,768;1,265;1,329;1,793;1,169;1,137;0,592;0,112;40,329999999999998;10,585000000000001;426,908999999999992;10,489000000000001;0,;3,01;0,;17,152000000000001;17,183;1,008;2,129;0,384;0,064;20,77;6,549;0,976;1,249;8,775;2,786;0,432;0,832;1,265;4,051;2,258;0,656;1,505;2,161;4,419;0,192;0,08;0,032;0,032;0,144;8,807;9,816000000000001;0,528;0,896;0,88;1,105;1,425;0,832;0,448;0,144;0,56;878224,253999999957159;14612588,968000000342727;16,638000000000002;1,281;1,761;1,825;2,37;2,882;2,546;1,249;0,88;0,576;1,008;0,112;0,144;380714,629000000015367;6334630,781999999657273;16,638000000000002;5,508;4,676;7,847;0,72;1,969;20,722000000000001;5,54;0,736;1,361;0,352;1,585;3,971;2,69;0,08;0,432;0,496;17,247;0,304;4,083;6,886;4,468;1,441;17,183;40031809;Søndre Bølehøgda;4003;Skien;40;Telemark;784334,859999999986030;;;
194050_6571850;194050;6571850;9,;1,;3,;0,;0,;0,;0,;13,;12,058;0,;28,106999999999999;0,;1,202;2,498;1,434;1,711;2,035;3,40;4,048;4,834;3,608;3,169;1,549;0,578;41,18;30,001000000000001;1235,472999999999956;0,462;1,295;0,694;0,832;0,925;1,573;2,128;2,243;1,919;1,526;0,694;0,416;42,062;14,711;618,774999999999977;0,74;1,202;0,74;0,879;1,11;1,827;1,919;2,59;1,688;1,642;0,855;0,161;40,329999999999998;15,289999999999999;616,647000000000048;15,151;0,;4,348;0,;23,757999999999999;24,82;1,457;3,076;0,555;0,092;30,001000000000001;9,461;1,411;1,804;12,676;4,024;0,624;1,202;1,827;5,852;3,261;0,948;2,174;3,122;6,384;0,277;0,115;0,046;0,046;0,208;12,722;14,179;0,763;1,295;1,272;1,596;2,058;1,202;0,647;0,208;0,809;878224,253999999957159;21107072,953000001609325;24,033000000000001;1,85;2,544;2,637;3,423;4,163;3,677;1,804;1,272;0,832;1,457;0,161;0,208;380714,629000000015367;9150022,242000000551343;24,033000000000001;7,957;6,754;11,334;1,04;2,845;29,931999999999999;8,003;1,064;1,966;0,508;2,29;5,736;3,886;0,115;0,624;0,717;24,911999999999999;0,439;5,898;9,946;6,453;2,081;24,82;40031809;Søndre Bølehøgda;4003;Skien;40;Telemark;1093365,895000000018626;;;
194050_6571950;194050;6571950;10,;0,;5,;1,;0,;0,;0,;15,;13,913;0,;32,430999999999997;0,;1,387;2,882;1,654;1,975;2,348;3,923;4,67;5,578;4,163;3,656;1,788;0,667;41,18;34,616999999999997;1425,546000000000049;0,533;1,494;0,80;0,96;1,067;1,814;2,455;2,589;2,215;1,761;0,80;0,48;42,062;16,975000000000001;713,971999999999980;0,854;1,387;0,854;1,014;1,281;2,108;2,215;2,989;1,948;1,895;0,987;0,186;40,329999999999998;17,641999999999999;711,514999999999986;17,481999999999999;0,;5,017;0,;27,413;28,638000000000002;1,681;3,549;0,64;0,106;34,616999999999997;10,916;1,628;2,081;14,625999999999999;4,644;0,72;1,387;2,108;6,752;3,763;1,094;2,508;3,603;7,366;0,32;0,133;0,053;0,053;0,24;14,679;16,361000000000001;0,88;1,494;1,468;1,841;2,375;1,387;0,747;0,24;0,934;878224,253999999957159;24354314,945999998599291;27,731000000000002;2,135;2,935;3,042;3,95;4,804;4,243;2,081;1,468;0,96;1,681;0,186;0,24;380714,629000000015367;10557717,971000000834465;27,731000000000002;9,180999999999999;7,793;13,077999999999999;1,201;3,282;34,536999999999999;9,234;1,227;2,268;0,587;2,642;6,619;4,484;0,133;0,72;0,827;28,745000000000001;0,507;6,806;11,476000000000001;7,446;2,402;28,638000000000002;40031809;Søndre Bølehøgda;4003;Skien;40;Telemark;1261576,031999999890104;;;
