stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:StopPlace:20191,Lyngflot,59.918008,8.869574,,1,,,700,
NSR:StopPlace:20192,Hjuksebø skole,59.507590,9.333057,,1,,,700,
NSR:StopPlace:20193,Frankrike,58.961989,9.558533,,1,,,700,
NSR:StopPlace:20194,Lynnevik,59.753073,9.018343,,1,,,700,
NSR:StopPlace:20195,Hjuksevelta,59.511825,9.320041,,1,,,700,
NSR:StopPlace:20197,Lågmo,59.301914,9.041045,,1,,,700,
NSR:StopPlace:20198,Fredheim,59.166510,9.671771,,1,,,700,
NSR:StopPlace:20199,Lårdal,59.424353,8.187971,,1,,,700,
NSR:StopPlace:20200,Hofsrudvegen,59.427752,9.299109,,1,,,700,
NSR:StopPlace:20201,Lårdal skule,59.425767,8.180772,,1,,,700,
NSR:StopPlace:20202,Frednes,59.133715,9.644438,,1,,,700,
NSR:StopPlace:20203,Hogga,59.299897,9.042354,,1,,,700,
NSR:StopPlace:20205,Høgset,59.200232,9.662272,,1,,,700,
NSR:StopPlace:20206,Hogga sluse,59.303298,9.042479,,1,,,1000,
NSR:StopPlace:20208,Hogstad,59.227100,9.497025,,1,,,700,
NSR:StopPlace:20209,Løke bru,59.165132,9.810936,,1,,,700,
NSR:StopPlace:20210,Frednesøya,59.135641,9.636136,,1,,,700,
NSR:StopPlace:20211,Hogstad,59.163947,9.752787,,1,,,700,
NSR:StopPlace:20212,Lønne kryss,58.891626,9.275901,,1,,,700,
NSR:StopPlace:20213,Hogstad,59.320657,9.666441,,1,,,700,
NSR:StopPlace:20216,Frikirken,58.866714,9.406284,,1,,,700,
NSR:StopPlace:20217,Hokkedalen,59.557551,8.583012,,1,,,700,
NSR:StopPlace:20218,Lønnebakkveien,59.094086,9.806291,,1,,,700,
NSR:StopPlace:20219,Fritheim,59.229698,9.171450,,1,,,700,
NSR:StopPlace:20220,Lønnegraf,59.313528,8.510055,,1,,,700,
NSR:StopPlace:20221,Holm,59.604405,8.637592,,1,,,700,
NSR:StopPlace:20222,Frivoll,59.415160,9.055955,,1,,,700,
NSR:StopPlace:20223,Løveid sluse,59.211573,9.522338,,1,,,1000,
NSR:StopPlace:20224,Holtan,59.417324,8.475351,,1,,,700,
NSR:StopPlace:20225,Løvland,58.939075,9.138206,,1,,,700,
NSR:StopPlace:20226,Frognerhagen kryss,59.211046,9.623052,,1,,,700,
NSR:StopPlace:20227,Holtan,59.392630,9.227346,,1,,,700,
NSR:StopPlace:20229,Frognerkrysset,59.212216,9.616050,,1,,,700,
NSR:StopPlace:20230,Løvsjø,59.087170,9.686450,,1,,,700,
NSR:StopPlace:20231,Holtane,58.920497,9.318585,,1,,,700,
NSR:StopPlace:20235,Løyne,59.276069,8.523843,,1,,,700,
NSR:StopPlace:20236,Froste,58.945735,9.499124,,1,,,700,
NSR:StopPlace:20237,Solum kirke,59.170252,9.566100,,1,,,700,
NSR:StopPlace:20239,Holtanvegen kryss,59.169544,9.521697,,1,,,700,
NSR:StopPlace:20240,Maigullvegen,59.178831,9.610653,,1,,,700,
NSR:StopPlace:20241,Frosteveien kryss,58.955496,9.540442,,1,,,700,
NSR:StopPlace:20242,Holtas plass,59.560313,9.260085,,1,,,700,
NSR:StopPlace:20243,Maistanga,58.872577,9.407864,,1,,,700,
NSR:StopPlace:20245,Mannås,59.553863,7.972920,,1,,,700,
NSR:StopPlace:20246,Holte,59.090599,9.015349,,1,,,700,
NSR:StopPlace:20248,Marumveien kryss,59.200527,9.403930,,1,,,700,
NSR:StopPlace:20249,Holte,59.337779,9.212420,,1,,,700,
NSR:StopPlace:20250,Frydensborg,58.872900,9.399957,,1,,,700,
NSR:StopPlace:20251,Meaksmoen,59.570784,9.256962,,1,,,700,
NSR:StopPlace:20252,Holtebru,59.429345,8.003037,,1,,,700,
NSR:StopPlace:20254,Meen,59.172995,9.658068,,1,,,700,
NSR:StopPlace:20255,Holteheia kryss,59.310667,9.168897,,1,,,700,
NSR:StopPlace:20256,Frydensborgveien kryss,58.870252,9.389609,,1,,,700,
NSR:StopPlace:20257,Meieritorvet,59.138775,9.648544,,1,,,700,
NSR:StopPlace:20259,Holtesletta,59.274157,9.702115,,1,,,700,
NSR:StopPlace:20261,Frønesvegen,59.122345,9.385585,,1,,,700,
NSR:StopPlace:20262,Holtesletta syd,59.270481,9.701894,,1,,,700,
NSR:StopPlace:20263,Frøystaul øvre,59.827072,8.343255,,1,,,700,
NSR:StopPlace:20265,Meieritorget,59.414370,9.061540,,1,,,700,
NSR:StopPlace:20266,Holtsvingen,58.895858,9.291259,,1,,,700,
NSR:StopPlace:20267,Fugleli,59.024250,8.622804,,1,,,700,
NSR:StopPlace:20268,Melby,58.963718,9.628100,,1,,,700,
NSR:StopPlace:20269,Holtsås,59.460757,9.327804,,1,,,700,
NSR:StopPlace:20271,Funnemark,59.245725,8.516078,,1,,,700,
NSR:StopPlace:20272,Holtsås kryss,59.461610,9.326277,,1,,,700,
NSR:StopPlace:20273,Melum kirke,59.208105,9.427970,,1,,,700,
NSR:StopPlace:20274,Funnemark Gåserud,59.311127,9.186949,,1,,,700,
NSR:StopPlace:20276,Melum skole,59.206025,9.410412,,1,,,700,
NSR:StopPlace:20277,Funnlid,59.677989,8.170953,,1,,,700,
NSR:StopPlace:20278,Hommo,59.610116,8.020416,,1,,,700,
NSR:StopPlace:20279,Melås,59.593640,9.091684,,1,,,700,
NSR:StopPlace:20280,Hommostøylen,59.601665,8.020011,,1,,,700,
NSR:StopPlace:20281,Furuheim,59.170768,9.649397,,1,,,700,
NSR:StopPlace:20282,Menstad,59.168185,9.647470,,1,,,700,
NSR:StopPlace:20283,Furuholmen brygge,58.860080,9.404823,,1,,,1000,
NSR:StopPlace:20284,Hoppestad,59.254364,9.565082,,1,,,700,
NSR:StopPlace:20286,Furulund,59.056424,9.690976,,1,,,700,
NSR:StopPlace:20287,Hoppestad nord,59.258440,9.563828,,1,,,700,
NSR:StopPlace:20290,Hosum,59.265875,8.079082,,1,,,700,
NSR:StopPlace:20291,Menstadbrua,59.175426,9.640294,,1,,,700,
NSR:StopPlace:20292,Furumoen,59.594468,9.035964,,1,,,700,
NSR:StopPlace:20293,Merde,59.561930,9.230289,,1,,,700,
NSR:StopPlace:20295,Furuvald,59.281882,9.544319,,1,,,700,
NSR:StopPlace:20297,Merkebekk,58.980842,9.245755,,1,,,700,
NSR:StopPlace:20298,Futehagen,59.146932,9.614528,,1,,,700,
NSR:StopPlace:20299,Hovet kryss,59.800313,8.263411,,1,,,700,
NSR:StopPlace:20300,Bondal,59.236424,7.971405,,1,,,700,
NSR:StopPlace:20302,Hovin sentrum,59.851709,9.029844,,1,,,700,
NSR:StopPlace:20303,Meås,59.460939,8.575005,,1,,,700,
NSR:StopPlace:20305,Løberg,59.202761,9.657550,,1,,,700,
NSR:StopPlace:20306,Meås nord,59.456321,8.563633,,1,,,700,
NSR:StopPlace:20307,Fylkeshuset,59.214438,9.610183,,1,,,700,
NSR:StopPlace:20308,Hundsvikkilen,58.940971,9.333440,,1,,,700,
NSR:StopPlace:20312,Midjås kryss,59.445045,7.928254,,1,,,700,
NSR:StopPlace:20313,Hustvedt,59.191452,9.464148,,1,,,700,
NSR:StopPlace:20314,Fyrileiv,59.595775,9.139294,,1,,,700,
NSR:StopPlace:20315,Midtbygda,59.413486,9.069192,,1,,,700,
NSR:StopPlace:20316,Hustveit,59.565094,9.178636,,1,,,700,
NSR:StopPlace:20317,Gamle Bamblevei,59.003576,9.738948,,1,,,700,
NSR:StopPlace:20318,Midtbygda kryss,59.412523,9.071119,,1,,,700,
NSR:StopPlace:20319,Hydal,59.018078,9.737948,,1,,,700,
NSR:StopPlace:20320,Gamle Heistad skole,59.075706,9.683530,,1,,,700,
NSR:StopPlace:20321,Midtbygda skole,59.271595,9.709176,,1,,,700,
NSR:StopPlace:20323,Gamle Kikutveg,59.250589,9.663426,,1,,,700,
NSR:StopPlace:20324,Midtbø,59.588798,7.916851,,1,,,700,
NSR:StopPlace:20325,Hylland,59.587836,8.009052,,1,,,700,
NSR:StopPlace:20326,Gamle Meinstad,59.147610,8.512642,,1,,,700,
NSR:StopPlace:20327,Midtstrand,59.088591,8.537310,,1,,,700,
NSR:StopPlace:20328,Hylland kryss,59.582487,8.007970,,1,,,700,
NSR:StopPlace:20330,Midtsund,59.398300,8.499769,,1,,,700,
NSR:StopPlace:20331,Hyllandsfoss,59.580953,8.000942,,1,,,700,
NSR:StopPlace:20332,Gamle Sollia kryss,58.899591,9.373606,,1,,,700,
NSR:StopPlace:20333,Miland indre,59.925100,8.753823,,1,,,700,
NSR:StopPlace:20335,Gamle postveg,59.089556,9.688622,,1,,,700,
NSR:StopPlace:20336,Håkanes,59.937998,8.839636,,1,,,700,
NSR:StopPlace:20337,Miland,59.924162,8.754934,,1,,,700,
NSR:StopPlace:20339,Håstul,59.207108,8.945245,,1,,,700,
NSR:StopPlace:20340,Gamlegrensa,59.218519,9.589537,,1,,,700,
NSR:StopPlace:20342,Håtveit,59.479794,7.855038,,1,,,700,
NSR:StopPlace:20343,Gampedalen,59.202661,9.615922,,1,,,700,
NSR:StopPlace:20344,Mjonøy,59.634098,7.801132,,1,,,700,
NSR:StopPlace:20345,Snippen,59.615883,9.282439,,1,,,700,
NSR:StopPlace:20346,Garasjene,59.186673,9.632515,,1,,,700,
NSR:StopPlace:20347,Mo,59.300301,9.557515,,1,,,700,
NSR:StopPlace:20348,Høen,59.015502,9.608444,,1,,,700,
NSR:StopPlace:20349,Garatun,59.698653,8.108809,,1,,,700,
NSR:StopPlace:20350,Mo,59.482130,7.842450,,1,,,700,
NSR:StopPlace:20351,Høensbakken,59.015214,9.605392,,1,,,700,
NSR:StopPlace:20352,Gareveien,58.962876,9.150546,,1,,,700,
NSR:StopPlace:20353,Mo,58.990340,9.401266,,1,,,700,
NSR:StopPlace:20354,Høenskrysset,59.015700,9.609815,,1,,,700,
NSR:StopPlace:20355,Mo Øverbø,58.893629,9.270385,,1,,,700,
NSR:StopPlace:20356,Garvikstrondi camping,59.431811,8.738861,,1,,,700,
NSR:StopPlace:20357,Høgefoss,58.952935,8.511668,,1,,,700,
NSR:StopPlace:20359,Høgetveit,59.597718,8.625974,,1,,,700,
NSR:StopPlace:20360,Garvikstubben,59.438069,8.731475,,1,,,700,
NSR:StopPlace:20361,Moen,59.403969,9.308396,,1,,,700,
NSR:StopPlace:20362,Høgland,59.354914,8.207453,,1,,,700,
NSR:StopPlace:20363,Garvoll,59.692826,8.112178,,1,,,700,
NSR:StopPlace:20364,Moen Dalanvegen,59.451260,8.324568,,1,,,700,
NSR:StopPlace:20365,Gaukås,58.925673,8.533255,,1,,,700,
NSR:StopPlace:20366,Høgset,59.178024,9.388617,,1,,,700,
NSR:StopPlace:20368,Universitetet USN Bø,59.409058,9.059909,,1,,,700,
NSR:StopPlace:20370,Moflata,59.192296,9.588325,,1,,,700,
NSR:StopPlace:20375,Moflata skole,59.187279,9.596177,,1,,,700,
NSR:StopPlace:20377,Gaustadjordet,59.909434,8.718744,,1,,,700,
NSR:StopPlace:20378,Mogane,59.675365,7.810778,,1,,,700,
NSR:StopPlace:20380,Gautefall alpinsenter,59.061679,8.724377,,1,,,700,
NSR:StopPlace:20381,Høgsrud,59.507725,9.287830,,1,,,700,
NSR:StopPlace:20383,Gautefall hotell,59.059430,8.720737,,1,,,700,
NSR:StopPlace:20384,Høgstad,59.416353,9.269438,,1,,,700,
NSR:StopPlace:20385,Moheim,59.123274,9.706770,,1,,,700,
NSR:StopPlace:20386,Gautefallbrua,59.070630,8.772005,,1,,,700,
NSR:StopPlace:20387,Høgås,59.262319,9.606059,,1,,,700,
NSR:StopPlace:20388,Moholt,59.233757,9.824146,,1,,,700,
NSR:StopPlace:20389,Gautefallgardane,59.070790,8.745511,,1,,,700,
NSR:StopPlace:20390,Høgås skole,59.563036,9.305085,,1,,,700,
NSR:StopPlace:20391,Moland,59.049439,9.176416,,1,,,700,
NSR:StopPlace:20392,Gautefallheia,59.054585,8.714930,,1,,,700,
NSR:StopPlace:20395,Høgåstunet,59.563674,9.302394,,1,,,700,
NSR:StopPlace:20396,Gavlesjåvegen,59.591222,9.064805,,1,,,700,
NSR:StopPlace:20397,Høisetbakkane,59.275068,9.708905,,1,,,700,
NSR:StopPlace:20398,Moldbrekke,59.942387,8.911768,,1,,,700,
NSR:StopPlace:20399,Geiteryggvegen,59.191975,9.563086,,1,,,700,
NSR:StopPlace:20400,Høisethbrua,59.287913,9.705847,,1,,,700,
NSR:StopPlace:20401,Momrak,59.136798,8.120355,,1,,,700,
NSR:StopPlace:20402,Geitestadgrend,59.239113,8.097294,,1,,,700,
NSR:StopPlace:20403,Hørta,59.191285,9.714978,,1,,,700,
NSR:StopPlace:20404,Fyresdal Gimle skule,59.185883,8.088810,,1,,,700,
NSR:StopPlace:20405,Monrads gate,59.213007,9.611460,,1,,,700,
NSR:StopPlace:20406,Gimsøy,59.192670,9.609684,,1,,,700,
NSR:StopPlace:20407,Hørte kryss,59.422159,9.131082,Krysset på Fylkesveien,1,,,700,
NSR:StopPlace:20411,Morenetaket,59.804579,8.272268,,1,,,700,
NSR:StopPlace:20412,Ingrids gate Gimsøy,59.196972,9.609179,,1,,,700,
NSR:StopPlace:20413,Høydalsmo,59.496229,8.202485,,1,,,700,
NSR:StopPlace:20414,Morgedal sentrum,59.477076,8.418554,,1,,,700,
NSR:StopPlace:20415,Gimsøy plass,59.196446,9.611045,,1,,,700,
NSR:StopPlace:20416,Høydalsmo kirke,59.490718,8.231324,,1,,,700,
NSR:StopPlace:20418,Høydalsmo skule,59.498696,8.192609,,1,,,700,
NSR:StopPlace:20419,Morgedal,59.474314,8.420700,,1,,,700,
NSR:StopPlace:20420,Gimsøy skole,59.193798,9.608075,,1,,,700,
NSR:StopPlace:20421,Høydalsvegen,59.118265,9.401101,,1,,,700,
NSR:StopPlace:20422,Morgedal aust,59.469401,8.430290,,1,,,700,
NSR:StopPlace:20423,Gisholt,59.081224,9.393455,,1,,,700,
NSR:StopPlace:20424,Høynesmyr,58.903275,9.180654,,1,,,700,
NSR:StopPlace:20425,Morgedal vest,59.479973,8.386078,,1,,,700,
NSR:StopPlace:20426,Høyseth,59.865114,9.029303,,1,,,700,
NSR:StopPlace:20427,Gislesjøvegen,59.096047,9.422890,,1,,,700,
NSR:StopPlace:20428,Mosebø,59.620826,8.917532,,1,,,700,
NSR:StopPlace:20430,Gjerdemyra,58.928669,9.317999,,1,,,700,
NSR:StopPlace:20431,Høyåsen,58.866386,9.401911,,1,,,700,
NSR:StopPlace:20432,Mostøyl,59.490569,8.301289,,1,,,700,
NSR:StopPlace:20435,Gjermund Haugens veg,59.560150,9.308762,,1,,,700,
NSR:StopPlace:20438,Gjernes,59.353565,9.194627,,1,,,700,
NSR:StopPlace:20439,Ibsenhuset,59.208600,9.604702,,1,,,700,
NSR:StopPlace:20441,Gjerpen Misjonskirke,59.259557,9.573491,,1,,,700,
NSR:StopPlace:20442,Ilemoen,59.198184,9.437050,,1,,,700,
NSR:StopPlace:20443,Gjerpen kirke,59.224869,9.606814,,1,,,700,
NSR:StopPlace:20444,Ilenvegen,59.175337,9.645925,,1,,,700,
NSR:StopPlace:20445,Mule,59.101484,9.696846,,1,,,700,
NSR:StopPlace:20447,Indrestrand,58.880563,9.367656,,1,,,700,
NSR:StopPlace:20448,Munkelia,59.190835,9.624000,,1,,,700,
NSR:StopPlace:20449,Gjerpen ungdomsskole,59.224034,9.603712,,1,,,700,
NSR:StopPlace:20451,Gjerseter,59.072130,9.373125,,1,,,700,
NSR:StopPlace:20453,Ingebjørg Mælandsmo veg,59.575935,9.201523,,1,,,700,
NSR:StopPlace:20454,Gjersund,59.462511,8.433219,,1,,,700,
NSR:StopPlace:20455,Ingolfsland,59.879054,8.614439,,1,,,700,
NSR:StopPlace:20456,Myra,58.836285,9.421361,,1,,,700,
NSR:StopPlace:20457,Gjesterudtoppen,59.544796,9.293669,,1,,,700,
NSR:StopPlace:20458,Innleggen,59.482251,9.327983,,1,,,700,
NSR:StopPlace:20461,Istekleiv,59.621534,8.423671,,1,,,700,
NSR:StopPlace:20462,Myrane,59.008595,8.539934,,1,,,700,
NSR:StopPlace:20463,Gjømleåsen,59.013107,9.728571,,1,,,700,
NSR:StopPlace:20465,Myren,59.202714,9.587544,,1,,,700,
NSR:StopPlace:20466,Glenna,59.259021,9.590485,,1,,,700,
NSR:StopPlace:20468,Folkvang,59.415909,9.038716,,1,,,700,
NSR:StopPlace:20469,Jacobskås,59.258809,9.354589,,1,,,700,
NSR:StopPlace:20471,Kragerø ferjekai,58.870373,9.416053,,1,,,1000,
NSR:StopPlace:20472,Glittenberg,59.573683,9.158877,,1,,,700,
NSR:StopPlace:20473,Universitetet USN Porsgrunn,59.135382,9.669816,,1,,,700,
NSR:StopPlace:20477,Kragerø pleiehjem,58.873093,9.411501,,1,,,700,
NSR:StopPlace:20479,Myrkås,59.435294,9.303969,,1,,,700,
NSR:StopPlace:20480,Kragerø ridesenter,58.847826,9.280391,,1,,,700,
NSR:StopPlace:20481,Gofjell,58.924641,9.399539,,1,,,700,
NSR:StopPlace:20483,Gonsholt,59.258204,9.761196,,1,,,700,
NSR:StopPlace:20485,Kragerø rutebilstasjon,58.869542,9.414792,,1,,,700,
NSR:StopPlace:20486,Granlund,60.065573,8.780706,,1,,,700,
NSR:StopPlace:20487,Myrvang,59.384539,8.158055,,1,,,700,
NSR:StopPlace:20488,Kragerø skole,58.867690,9.407908,,1,,,700,
NSR:StopPlace:20489,Gransherad Gryta,59.688282,9.025843,,1,,,700,
NSR:StopPlace:20490,Måbuholt,58.908970,9.175054,,1,,,700,
NSR:StopPlace:20491,Kragerø stadion,58.871307,9.406150,,1,,,700,
NSR:StopPlace:20492,Gransherad Kyrkjetjønna,59.689218,9.030480,,1,,,700,
NSR:StopPlace:20495,Gransherad,59.690614,9.038371,,1,,,700,
NSR:StopPlace:20496,Kragerø vgs.,58.870803,9.392488,,1,,,700,
NSR:StopPlace:20498,Kragerøfjorden Camping,58.843070,9.353714,,1,,,700,
NSR:StopPlace:20499,Gransherad skole,59.692258,9.027412,,1,,,700,
NSR:StopPlace:20500,Måneliheia vest,58.894465,9.362445,,1,,,700,
NSR:StopPlace:20502,Grasmyr,59.027993,9.706265,,1,,,700,
NSR:StopPlace:20504,Kreppa,59.236581,9.619103,,1,,,700,
NSR:StopPlace:20506,Måneliheia øst,58.898339,9.371106,,1,,,700,
NSR:StopPlace:20507,Grassdalkjenna,58.975855,9.448400,,1,,,700,
NSR:StopPlace:20508,Kristian Lofthus gate,59.576073,9.260915,,1,,,700,
NSR:StopPlace:20509,Krokan,59.866698,8.473972,,1,,,700,
NSR:StopPlace:20510,Aarbakk leet,59.653114,8.369907,,1,,,700,
NSR:StopPlace:20511,Mår,59.884696,8.681850,,1,,,700,
NSR:StopPlace:20512,Kroken kapell,58.944880,9.133046,,1,,,700,
NSR:StopPlace:20513,Adjunkt Arentz gate,59.213020,9.600849,,1,,,700,
NSR:StopPlace:20514,Mårem,59.995669,8.748074,,1,,,700,
NSR:StopPlace:20515,Kroken skole,58.969612,9.161983,,1,,,700,
NSR:StopPlace:20516,Ajertangen,59.304280,9.103562,,1,,,700,
NSR:StopPlace:20517,Mårvik,59.991642,8.760575,,1,,,700,
NSR:StopPlace:20518,Krossen,59.177419,8.952355,,1,,,700,
NSR:StopPlace:20519,Akkerhaugen,59.395117,9.251194,,1,,,700,
NSR:StopPlace:20520,Krossli,59.364022,8.154350,,1,,,700,
NSR:StopPlace:20521,Mæl rasteplass,59.926435,8.799815,,1,,,700,
NSR:StopPlace:20522,Akkerhaugen Reset fv. 360,59.398421,9.243675,,1,,,700,
NSR:StopPlace:20523,Krosso,59.878841,8.556531,,1,,,700,
NSR:StopPlace:20524,Mæl sentrum,59.924484,8.800923,,1,,,700,
NSR:StopPlace:20525,Akkerhaugen Reset fv. 553,59.397413,9.244075,,1,,,700,
NSR:StopPlace:20526,Krosso øvre,59.878458,8.553092,,1,,,700,
NSR:StopPlace:20527,Akkerhaugen bru,59.393533,9.261838,,1,,,700,
NSR:StopPlace:20531,Krøssen,59.191580,9.410493,,1,,,700,
NSR:StopPlace:20532,Mæla,59.225107,9.589039,,1,,,700,
NSR:StopPlace:20533,Aksvik,59.711093,7.924348,,1,,,700,
NSR:StopPlace:20534,Kubru,59.210904,9.417797,,1,,,700,
NSR:StopPlace:20535,Amberslåtta,59.081293,8.828907,,1,,,700,
NSR:StopPlace:20536,Mæla skole,59.218061,9.586970,,1,,,700,
NSR:StopPlace:20537,Kultan,59.440052,9.075056,,1,,,700,
NSR:StopPlace:20538,Ambjørndalen,59.589970,8.601213,,1,,,700,
NSR:StopPlace:20539,Møane,59.095967,9.043384,,1,,,700,
NSR:StopPlace:20540,Kulten,59.271188,9.560890,,1,,,700,
NSR:StopPlace:20543,Mørke,59.543165,8.192681,,1,,,700,
NSR:StopPlace:20544,Kulturskolen Aallsgate,59.138281,9.653263,,1,,,700,
NSR:StopPlace:20545,Anundskåsveien,59.572170,9.255557,,1,,,700,
NSR:StopPlace:20547,Mørkegang,59.259791,9.607531,,1,,,700,
NSR:StopPlace:20548,Arabu,59.774250,8.212256,,1,,,700,
NSR:StopPlace:20549,Kvantum,59.566360,9.216773,,1,,,700,
NSR:StopPlace:20550,Arabygdi,59.776210,7.723679,,1,,,700,
NSR:StopPlace:20551,Mørkvikveien kryss,58.930103,9.461799,,1,,,700,
NSR:StopPlace:20553,Arbeideren,59.284876,9.234866,,1,,,700,
NSR:StopPlace:20555,Kviteseid bygdetun,59.355469,8.520238,,1,,,700,
NSR:StopPlace:20556,Årnes søndre,59.362371,9.184220,,1,,,700,
NSR:StopPlace:20557,Kviteseid sentrum,59.401573,8.489559,,1,,,700,
NSR:StopPlace:20559,Kviteseid skule,59.409506,8.474633,,1,,,700,
NSR:StopPlace:20560,Asdal,59.075574,9.608445,,1,,,700,
NSR:StopPlace:20563,Møsvassdammen,59.822750,8.319315,,1,,,700,
NSR:StopPlace:20564,Kvitsund,59.382762,8.520708,,1,,,700,
NSR:StopPlace:20568,Asdalstrand kryss,59.075329,9.614325,,1,,,700,
NSR:StopPlace:20569,Namløs,59.265941,9.322316,,1,,,700,
NSR:StopPlace:20571,Askedokka,59.192951,9.638119,,1,,,700,
NSR:StopPlace:20573,Naurak,59.051727,8.463926,,1,,,700,
NSR:StopPlace:20574,Askeklova,58.940248,9.429038,,1,,,700,
NSR:StopPlace:20575,Kvålsgrend,59.489300,8.248396,,1,,,700,
NSR:StopPlace:20576,Nautesund,59.460536,9.307547,,1,,,700,
NSR:StopPlace:20577,Asklund,59.570959,8.562593,,1,,,700,
NSR:StopPlace:20578,Kvestad,59.137010,9.729870,,1,,,700,
NSR:StopPlace:20580,Ligata,59.147201,9.659616,,1,,,700,
NSR:StopPlace:20581,Kvestadåsen,59.134580,9.727892,,1,,,700,
NSR:StopPlace:20582,Kvøven,59.781561,7.663922,,1,,,700,
NSR:StopPlace:20583,Asvall,59.027383,9.730931,,1,,,700,
NSR:StopPlace:20584,Nedre Frydenlund,59.149123,9.626003,,1,,,700,
NSR:StopPlace:20585,Kåsa,59.174480,9.763984,,1,,,700,
NSR:StopPlace:20586,Atrå,59.991765,8.744087,,1,,,700,
NSR:StopPlace:20587,Nedre Maihaugen,59.223154,9.566122,,1,,,700,
NSR:StopPlace:20588,Kåsa,59.092211,8.837248,,1,,,700,
NSR:StopPlace:20589,Atrå samfunnshus,59.988658,8.736498,,1,,,700,
NSR:StopPlace:20590,Nenset,59.164525,9.634192,,1,,,700,
NSR:StopPlace:20591,Kåsa,59.337185,9.101583,,1,,,700,
NSR:StopPlace:20592,Atrå skole,59.987126,8.736462,,1,,,700,
NSR:StopPlace:20593,Kåsagrenda,59.098284,8.993708,,1,,,700,
NSR:StopPlace:20595,Aug. Cappelens veg,59.276226,9.257425,,1,,,700,
NSR:StopPlace:20596,Kåsmyra,59.090550,9.063655,,1,,,700,
NSR:StopPlace:20597,Augonsplassen,59.204786,9.585174,,1,,,700,
NSR:StopPlace:20599,Kåssletta,59.026848,8.518826,,1,,,700,
NSR:StopPlace:20601,Nes,59.123866,8.509823,,1,,,700,
NSR:StopPlace:20602,Lakshøl,59.500519,8.637660,,1,,,700,
NSR:StopPlace:20603,Austad,59.244668,9.783571,,1,,,700,
NSR:StopPlace:20604,Lammers gate,59.207707,9.623348,,1,,,700,
NSR:StopPlace:20605,Nes kryss,59.384030,9.204789,,1,,,700,
NSR:StopPlace:20606,Austad,59.217331,8.759782,,1,,,700,
NSR:StopPlace:20607,Landsmarka kapell,59.245847,9.160539,,1,,,700,
NSR:StopPlace:20608,Nesdokka,59.321122,8.974992,,1,,,700,
NSR:StopPlace:20609,Austbygde,59.995522,8.826756,,1,,,700,
NSR:StopPlace:20610,Landsverk,59.683267,8.055594,,1,,,700,
NSR:StopPlace:20611,Austbø,59.693164,8.105552,,1,,,700,
NSR:StopPlace:20612,Neset,59.105435,8.913412,,1,,,700,
NSR:StopPlace:20613,Landsverk,59.540588,9.294077,,1,,,700,
NSR:StopPlace:20614,Avstikkeren,59.032249,9.719055,,1,,,700,
NSR:StopPlace:20615,Landsverk,59.449722,8.362634,,1,,,700,
NSR:StopPlace:20616,Neset,59.794534,8.138174,,1,,,700,
NSR:StopPlace:20617,Badeparken,59.012521,9.742482,,1,,,700,
NSR:StopPlace:20618,Landsverk brygge,59.320778,9.003454,,1,,,700,
NSR:StopPlace:20619,Neset,59.949226,8.825208,,1,,,700,
NSR:StopPlace:20621,Solliavegen,59.085593,9.808477,,1,,,700,
NSR:StopPlace:20622,Bakkane,59.193654,9.586468,,1,,,700,
NSR:StopPlace:20623,Nesland,59.158836,8.082681,,1,,,700,
NSR:StopPlace:20624,Langangen gård,59.100915,9.807893,,1,,,700,
NSR:StopPlace:20626,Langangen kirke,59.091210,9.792970,,1,,,700,
NSR:StopPlace:20627,Nesland kryss,59.670945,8.054969,,1,,,700,
NSR:StopPlace:20628,Bakkedammen,59.108947,9.656536,,1,,,700,
NSR:StopPlace:20629,Langangen skole,59.082336,9.810445,,1,,,700,
NSR:StopPlace:20630,Nesland kyrkje,59.522053,7.984628,,1,,,700,
NSR:StopPlace:20631,Langangen torv,59.089134,9.802740,,1,,,700,
NSR:StopPlace:20633,Neslandsvatn stasjon,58.971050,9.156538,,1,,,700,
NSR:StopPlace:20635,Langbrygga,59.051995,9.699150,,1,,,700,
NSR:StopPlace:20636,Bakkå kryss,59.995455,8.838884,,1,,,700,
NSR:StopPlace:20638,Langeland,59.229123,9.391892,,1,,,700,
NSR:StopPlace:20640,Nevahaugsleet,59.563097,7.812391,,1,,,700,
NSR:StopPlace:20641,Langeland snuplass,59.229343,9.393082,,1,,,700,
NSR:StopPlace:20642,Ballestad,59.179567,9.650969,,1,,,700,
NSR:StopPlace:20643,Langerød,59.174750,9.703806,,1,,,700,
NSR:StopPlace:20644,Ballestadvegen,59.178768,9.642205,,1,,,700,
NSR:StopPlace:20645,Nils Bjørnebu,59.570125,9.290594,,1,,,700,
NSR:StopPlace:20647,Bamble Hagesenter,59.029438,9.679559,,1,,,700,
NSR:StopPlace:20649,Langesund torv,59.000897,9.748883,,1,,,700,
NSR:StopPlace:20650,Bamble aldershjem,58.976296,9.589436,,1,,,700,
NSR:StopPlace:20651,Langevann,58.849789,9.254710,,1,,,700,
NSR:StopPlace:20652,Nissedal kyrkje,59.161911,8.503538,,1,,,700,
NSR:StopPlace:20654,Bamble kirke,59.010238,9.663462,,1,,,700,
NSR:StopPlace:20655,Langkjærbakken,58.785064,9.349151,,1,,,700,
