Fylke,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortFylke
Troms Romsa Tromssa,2025-01-01,Menn,0-74 år,KOLS (J44),"per 1000, standardisert",0.4,2,2,12
Troms Romsa Tromssa,2025-01-01,Menn,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",15.5,2,2,12
Troms Romsa Tromssa,2025-01-01,Menn,0-74 år,Personskader (S00-T78),"per 1000, standardisert",13.6,2,2,12
Troms Romsa Tromssa,2025-01-01,Menn,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.3,2,2,12
Troms Romsa Tromssa,2025-01-01,Menn,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,2,2,12
Troms Romsa Tromssa,2025-01-01,Menn,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,2,2,12
Troms Romsa Tromssa,2025-01-01,Menn,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.5,2,3,12
Troms Romsa Tromssa,2025-01-01,Menn,0-44 år,KOLS (J44),"per 1000, standardisert",,2,3,12
Troms Romsa Tromssa,2025-01-01,Menn,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.5,2,3,12
Troms Romsa Tromssa,2025-01-01,Menn,0-44 år,Personskader (S00-T78),"per 1000, standardisert",13.6,2,3,12
Troms Romsa Tromssa,2025-01-01,Menn,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",3.6,2,3,12
Troms Romsa Tromssa,2025-01-01,Menn,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,3,12
Troms Romsa Tromssa,2025-01-01,Menn,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,2,3,12
Troms Romsa Tromssa,2025-01-01,Menn,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.4,2,4,12
Troms Romsa Tromssa,2025-01-01,Menn,0-24 år,KOLS (J44),"per 1000, standardisert",,2,4,12
Troms Romsa Tromssa,2025-01-01,Menn,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",4.3,2,4,12
Troms Romsa Tromssa,2025-01-01,Menn,0-24 år,Personskader (S00-T78),"per 1000, standardisert",17.0,2,4,12
Troms Romsa Tromssa,2025-01-01,Menn,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",5.9,2,4,12
Troms Romsa Tromssa,2025-01-01,Menn,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,4,12
Troms Romsa Tromssa,2025-01-01,Menn,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,4,12
Troms Romsa Tromssa,2025-01-01,Menn,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.1,2,5,12
Troms Romsa Tromssa,2025-01-01,Menn,0-14 år,KOLS (J44),"per 1000, standardisert",,2,5,12
Troms Romsa Tromssa,2025-01-01,Menn,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.7,2,5,12
Troms Romsa Tromssa,2025-01-01,Menn,0-14 år,Personskader (S00-T78),"per 1000, standardisert",17.1,2,5,12
Troms Romsa Tromssa,2025-01-01,Menn,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",7.1,2,5,12
Troms Romsa Tromssa,2025-01-01,Menn,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,5,12
Troms Romsa Tromssa,2025-01-01,Menn,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,5,12
Troms Romsa Tromssa,2025-01-01,Menn,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.9,2,6,12
Troms Romsa Tromssa,2025-01-01,Menn,15-24 år,KOLS (J44),"per 1000, standardisert",,2,6,12
Troms Romsa Tromssa,2025-01-01,Menn,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",6.3,2,6,12
Troms Romsa Tromssa,2025-01-01,Menn,15-24 år,Personskader (S00-T78),"per 1000, standardisert",17.1,2,6,12
Troms Romsa Tromssa,2025-01-01,Menn,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",4.3,2,6,12
Troms Romsa Tromssa,2025-01-01,Menn,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,6,12
Troms Romsa Tromssa,2025-01-01,Menn,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,2,6,12
Troms Romsa Tromssa,2025-01-01,Menn,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.6,2,7,12
Troms Romsa Tromssa,2025-01-01,Menn,25-44 år,KOLS (J44),"per 1000, standardisert",,2,7,12
Troms Romsa Tromssa,2025-01-01,Menn,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",10.8,2,7,12
Troms Romsa Tromssa,2025-01-01,Menn,25-44 år,Personskader (S00-T78),"per 1000, standardisert",10.3,2,7,12
Troms Romsa Tromssa,2025-01-01,Menn,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,2,7,12
Troms Romsa Tromssa,2025-01-01,Menn,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,7,12
Troms Romsa Tromssa,2025-01-01,Menn,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,7,12
Troms Romsa Tromssa,2025-01-01,Menn,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",30.6,2,8,12
Troms Romsa Tromssa,2025-01-01,Menn,45-74 år,KOLS (J44),"per 1000, standardisert",,2,8,12
Troms Romsa Tromssa,2025-01-01,Menn,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",27.8,2,8,12
Troms Romsa Tromssa,2025-01-01,Menn,45-74 år,Personskader (S00-T78),"per 1000, standardisert",13.6,2,8,12
Troms Romsa Tromssa,2025-01-01,Menn,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.8,2,8,12
Troms Romsa Tromssa,2025-01-01,Menn,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,8,12
Troms Romsa Tromssa,2025-01-01,Menn,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,2,8,12
Troms Romsa Tromssa,2025-01-01,Menn,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",21.7,2,9,12
Troms Romsa Tromssa,2025-01-01,Menn,45-64 år,KOLS (J44),"per 1000, standardisert",0.6,2,9,12
Troms Romsa Tromssa,2025-01-01,Menn,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",25.4,2,9,12
Troms Romsa Tromssa,2025-01-01,Menn,45-64 år,Personskader (S00-T78),"per 1000, standardisert",12.7,2,9,12
Troms Romsa Tromssa,2025-01-01,Menn,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",2.5,2,9,12
Troms Romsa Tromssa,2025-01-01,Menn,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,9,12
Troms Romsa Tromssa,2025-01-01,Menn,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,9,12
Troms Romsa Tromssa,2025-01-01,Menn,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",53.9,2,10,12
Troms Romsa Tromssa,2025-01-01,Menn,65-74 år,KOLS (J44),"per 1000, standardisert",,2,10,12
Troms Romsa Tromssa,2025-01-01,Menn,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",34.6,2,10,12
Troms Romsa Tromssa,2025-01-01,Menn,65-74 år,Personskader (S00-T78),"per 1000, standardisert",15.9,2,10,12
Troms Romsa Tromssa,2025-01-01,Menn,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.6,2,10,12
Troms Romsa Tromssa,2025-01-01,Menn,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,10,12
Troms Romsa Tromssa,2025-01-01,Menn,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,10,12
Troms Romsa Tromssa,2025-01-01,Menn,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",89.7,2,11,12
Troms Romsa Tromssa,2025-01-01,Menn,75 år+,KOLS (J44),"per 1000, standardisert",7.9,2,11,12
Troms Romsa Tromssa,2025-01-01,Menn,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",33.3,2,11,12
Troms Romsa Tromssa,2025-01-01,Menn,75 år+,Personskader (S00-T78),"per 1000, standardisert",34.1,2,11,12
Troms Romsa Tromssa,2025-01-01,Menn,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",9.8,2,11,12
Troms Romsa Tromssa,2025-01-01,Menn,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",9.3,2,11,12
Troms Romsa Tromssa,2025-01-01,Menn,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,11,12
Troms Romsa Tromssa,2025-01-01,Menn,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",76.5,2,12,12
Troms Romsa Tromssa,2025-01-01,Menn,75-79 år,KOLS (J44),"per 1000, standardisert",8.0,2,12,12
Troms Romsa Tromssa,2025-01-01,Menn,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",36.5,2,12,12
Troms Romsa Tromssa,2025-01-01,Menn,75-79 år,Personskader (S00-T78),"per 1000, standardisert",24.0,2,12,12
Troms Romsa Tromssa,2025-01-01,Menn,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",6.5,2,12,12
Troms Romsa Tromssa,2025-01-01,Menn,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",4.6,2,12,12
Troms Romsa Tromssa,2025-01-01,Menn,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,12,12
Troms Romsa Tromssa,2025-01-01,Menn,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",101.6,2,13,12
Troms Romsa Tromssa,2025-01-01,Menn,80 år+,KOLS (J44),"per 1000, standardisert",7.9,2,13,12
Troms Romsa Tromssa,2025-01-01,Menn,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",30.5,2,13,12
Troms Romsa Tromssa,2025-01-01,Menn,80 år+,Personskader (S00-T78),"per 1000, standardisert",43.3,2,13,12
Troms Romsa Tromssa,2025-01-01,Menn,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",12.9,2,13,12
Troms Romsa Tromssa,2025-01-01,Menn,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",13.6,2,13,12
Troms Romsa Tromssa,2025-01-01,Menn,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,13,12
Troms Romsa Tromssa,2025-01-01,Kvinner,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",13.1,3,1,12
Troms Romsa Tromssa,2025-01-01,Kvinner,Alle aldre,KOLS (J44),"per 1000, standardisert",1.2,3,1,12
Troms Romsa Tromssa,2025-01-01,Kvinner,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",21.5,3,1,12
Troms Romsa Tromssa,2025-01-01,Kvinner,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",15.0,3,1,12
Troms Romsa Tromssa,2025-01-01,Kvinner,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",2.7,3,1,12
Troms Romsa Tromssa,2025-01-01,Kvinner,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.1,3,1,12
Troms Romsa Tromssa,2025-01-01,Kvinner,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,3,1,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",7.4,3,2,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-74 år,KOLS (J44),"per 1000, standardisert",0.5,3,2,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",19.4,3,2,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-74 år,Personskader (S00-T78),"per 1000, standardisert",11.2,3,2,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.9,3,2,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.5,3,2,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.1,3,2,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.1,3,3,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-44 år,KOLS (J44),"per 1000, standardisert",,3,3,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",9.7,3,3,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-44 år,Personskader (S00-T78),"per 1000, standardisert",9.3,3,3,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.2,3,3,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,3,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.4,3,3,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.7,3,4,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-24 år,KOLS (J44),"per 1000, standardisert",,3,4,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.7,3,4,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-24 år,Personskader (S00-T78),"per 1000, standardisert",11.4,3,4,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.3,3,4,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,4,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,4,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.8,3,5,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-14 år,KOLS (J44),"per 1000, standardisert",,3,5,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.2,3,5,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-14 år,Personskader (S00-T78),"per 1000, standardisert",10.2,3,5,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",4.2,3,5,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,5,12
Troms Romsa Tromssa,2025-01-01,Kvinner,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,5,12
Troms Romsa Tromssa,2025-01-01,Kvinner,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.7,3,6,12
Troms Romsa Tromssa,2025-01-01,Kvinner,15-24 år,KOLS (J44),"per 1000, standardisert",,3,6,12
Troms Romsa Tromssa,2025-01-01,Kvinner,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",10.0,3,6,12
Troms Romsa Tromssa,2025-01-01,Kvinner,15-24 år,Personskader (S00-T78),"per 1000, standardisert",12.9,3,6,12
Troms Romsa Tromssa,2025-01-01,Kvinner,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.1,3,6,12
Troms Romsa Tromssa,2025-01-01,Kvinner,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,6,12
Troms Romsa Tromssa,2025-01-01,Kvinner,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",4.6,3,6,12
Troms Romsa Tromssa,2025-01-01,Kvinner,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.5,3,7,12
Troms Romsa Tromssa,2025-01-01,Kvinner,25-44 år,KOLS (J44),"per 1000, standardisert",,3,7,12
Troms Romsa Tromssa,2025-01-01,Kvinner,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",13.8,3,7,12
Troms Romsa Tromssa,2025-01-01,Kvinner,25-44 år,Personskader (S00-T78),"per 1000, standardisert",7.2,3,7,12
Troms Romsa Tromssa,2025-01-01,Kvinner,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.1,3,7,12
Troms Romsa Tromssa,2025-01-01,Kvinner,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,7,12
Troms Romsa Tromssa,2025-01-01,Kvinner,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,7,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",15.3,3,8,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-74 år,KOLS (J44),"per 1000, standardisert",,3,8,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",33.9,3,8,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-74 år,Personskader (S00-T78),"per 1000, standardisert",14.1,3,8,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.5,3,8,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,8,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,3,8,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",11.0,3,9,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-64 år,KOLS (J44),"per 1000, standardisert",0.5,3,9,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",31.8,3,9,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-64 år,Personskader (S00-T78),"per 1000, standardisert",11.6,3,9,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.1,3,9,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,9,12
Troms Romsa Tromssa,2025-01-01,Kvinner,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,9,12
Troms Romsa Tromssa,2025-01-01,Kvinner,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",26.1,3,10,12
Troms Romsa Tromssa,2025-01-01,Kvinner,65-74 år,KOLS (J44),"per 1000, standardisert",,3,10,12
Troms Romsa Tromssa,2025-01-01,Kvinner,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",39.3,3,10,12
Troms Romsa Tromssa,2025-01-01,Kvinner,65-74 år,Personskader (S00-T78),"per 1000, standardisert",20.5,3,10,12
Troms Romsa Tromssa,2025-01-01,Kvinner,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.5,3,10,12
Troms Romsa Tromssa,2025-01-01,Kvinner,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,10,12
Troms Romsa Tromssa,2025-01-01,Kvinner,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,10,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",61.8,3,11,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75 år+,KOLS (J44),"per 1000, standardisert",7.3,3,11,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",40.1,3,11,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75 år+,Personskader (S00-T78),"per 1000, standardisert",47.0,3,11,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",9.2,3,11,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",15.1,3,11,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,11,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",50.0,3,12,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75-79 år,KOLS (J44),"per 1000, standardisert",6.7,3,12,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",45.5,3,12,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75-79 år,Personskader (S00-T78),"per 1000, standardisert",32.8,3,12,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",,3,12,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",7.2,3,12,12
Troms Romsa Tromssa,2025-01-01,Kvinner,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,12,12
Troms Romsa Tromssa,2025-01-01,Kvinner,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",70.1,3,13,12
Troms Romsa Tromssa,2025-01-01,Kvinner,80 år+,KOLS (J44),"per 1000, standardisert",7.7,3,13,12
Troms Romsa Tromssa,2025-01-01,Kvinner,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",36.2,3,13,12
Troms Romsa Tromssa,2025-01-01,Kvinner,80 år+,Personskader (S00-T78),"per 1000, standardisert",57.1,3,13,12
Troms Romsa Tromssa,2025-01-01,Kvinner,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",12.2,3,13,12
Troms Romsa Tromssa,2025-01-01,Kvinner,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",20.8,3,13,12
Troms Romsa Tromssa,2025-01-01,Kvinner,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,13,12
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",16.8,1,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,Alle aldre,KOLS (J44),"per 1000, standardisert",1.4,1,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",18.6,1,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",15.1,1,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.0,1,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.9,1,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,1,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",10.5,1,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-74 år,KOLS (J44),"per 1000, standardisert",0.8,1,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",16.9,1,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-74 år,Personskader (S00-T78),"per 1000, standardisert",11.8,1,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.3,1,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,1,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,1,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.9,1,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-44 år,KOLS (J44),"per 1000, standardisert",,1,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",9.0,1,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-44 år,Personskader (S00-T78),"per 1000, standardisert",10.4,1,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.2,1,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.0,1,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.9,1,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-24 år,KOLS (J44),"per 1000, standardisert",,1,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.2,1,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-24 år,Personskader (S00-T78),"per 1000, standardisert",12.9,1,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.3,1,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.4,1,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,1,5,6
