ssbid_250,year,populasjon
21955006567500,2020,9.0
21955006567750,2020,12.0
21955006568250,2020,1.0
21955006568500,2020,85.0
21955006568750,2020,100.0
21955006569000,2020,173.0
21955006569250,2020,17.0
21955006570250,2020,5.0
21955006570500,2020,12.0
21955006570750,2020,5.0
21955006571000,2020,11.0
21955006571250,2020,11.0
21955006572750,2020,5.0
21955006573250,2020,5.0
21955006574000,2020,2.0
21955006579000,2020,12.0
21955006579250,2020,22.0
21955006579500,2020,1.0
21955006580000,2020,10.0
21955006580250,2020,3.0
21955006587000,2020,7.0
21955006587250,2020,5.0
21955006587500,2020,2.0
21957506557750,2020,87.0
21957506558000,2020,190.0
21957506558250,2020,54.0
21957506558500,2020,87.0
21957506558750,2020,41.0
21957506559500,2020,9.0
21957506559750,2020,6.0
21957506560250,2020,41.0
21957506560500,2020,44.0
21957506560750,2020,113.0
21957506561000,2020,48.0
21957506561250,2020,102.0
21957506561500,2020,156.0
21957506561750,2020,120.0
21957506562000,2020,94.0
21957506562250,2020,109.0
21957506562500,2020,72.0
21957506562750,2020,57.0
21957506563000,2020,128.0
21957506563250,2020,32.0
21957506563500,2020,35.0
21957506563750,2020,95.0
21957506564000,2020,107.0
21957506564250,2020,88.0
21957506564750,2020,1.0
21957506565000,2020,19.0
21957506565250,2020,42.0
21957506565500,2020,55.0
21957506566500,2020,4.0
21957506566750,2020,6.0
21957506567250,2020,1.0
21957506567500,2020,3.0
21957506568250,2020,5.0
21957506568500,2020,2.0
21957506568750,2020,15.0
21957506569000,2020,7.0
21957506569250,2020,159.0
21957506570000,2020,8.0
21957506570750,2020,5.0
21957506571000,2020,3.0
21957506572750,2020,3.0
21957506573000,2020,4.0
21957506573250,2020,5.0
21957506574000,2020,7.0
21957506574250,2020,8.0
21957506579000,2020,4.0
21957506579250,2020,2.0
21957506579500,2020,3.0
21957506587000,2020,3.0
21957506587250,2020,24.0
21957506587500,2020,14.0
21957506587750,2020,10.0
21957506588000,2020,12.0
21960006557750,2020,87.0
21960006558000,2020,186.0
21960006558250,2020,204.0
21960006558500,2020,155.0
21960006558750,2020,24.0
21960006560500,2020,130.0
21960006560750,2020,80.0
21960006561000,2020,3.0
21960006561250,2020,98.0
21960006561500,2020,141.0
21960006561750,2020,98.0
21960006562000,2020,125.0
21960006562250,2020,50.0
21960006562500,2020,57.0
21960006562750,2020,35.0
21960006563000,2020,105.0
21960006563250,2020,29.0
21960006563750,2020,40.0
21960006564000,2020,146.0
21960006564250,2020,59.0
21960006564500,2020,30.0
21960006564750,2020,15.0
21960006565000,2020,86.0
21960006565250,2020,116.0
21960006565500,2020,97.0
21960006565750,2020,36.0
21960006566250,2020,13.0
21960006567750,2020,6.0
21960006568000,2020,9.0
21960006568250,2020,29.0
21960006568500,2020,4.0
21960006568750,2020,13.0
21960006569000,2020,4.0
21960006569250,2020,91.0
21960006569500,2020,11.0
21960006569750,2020,14.0
21960006570500,2020,4.0
21960006571500,2020,5.0
21960006571750,2020,5.0
21960006572000,2020,5.0
21960006572250,2020,4.0
21960006572500,2020,10.0
21960006572750,2020,10.0
21960006573250,2020,1.0
21960006573750,2020,3.0
21960006574000,2020,3.0
21960006574250,2020,2.0
21960006586000,2020,3.0
21960006586250,2020,1.0
21960006586500,2020,1.0
21960006587000,2020,10.0
21960006587250,2020,7.0
21960006587500,2020,3.0
21960006588000,2020,6.0
21962506557750,2020,114.0
21962506558000,2020,83.0
21962506558250,2020,119.0
21962506558500,2020,18.0
21962506561750,2020,35.0
21962506562000,2020,29.0
21962506562250,2020,5.0
21962506563000,2020,25.0
21962506563250,2020,72.0
21962506563500,2020,54.0
21962506563750,2020,40.0
21962506564000,2020,67.0
21962506564250,2020,40.0
21962506564500,2020,132.0
21962506564750,2020,56.0
21962506565000,2020,63.0
21962506565250,2020,100.0
21962506565500,2020,152.0
21962506565750,2020,97.0
21962506566000,2020,77.0
21962506566250,2020,67.0
21962506566750,2020,3.0
21962506567250,2020,8.0
21962506567500,2020,3.0
21962506568500,2020,1.0
21962506568750,2020,3.0
21962506569000,2020,23.0
21962506569250,2020,21.0
21962506569500,2020,53.0
21962506569750,2020,33.0
21962506570000,2020,21.0
21962506570250,2020,10.0
21962506570500,2020,6.0
21962506570750,2020,5.0
21962506571250,2020,4.0
21962506571750,2020,3.0
21962506572500,2020,9.0
21962506572750,2020,4.0
21962506573250,2020,4.0
21962506586000,2020,2.0
21962506586500,2020,11.0
21962506586750,2020,1.0
21962506587500,2020,10.0
21962506587750,2020,9.0
21965006557750,2020,98.0
21965006558000,2020,26.0
21965006563250,2020,7.0
21965006563500,2020,35.0
21965006563750,2020,66.0
21965006564000,2020,49.0
21965006564250,2020,44.0
21965006564500,2020,91.0
21965006564750,2020,74.0
21965006565000,2020,5.0
21965006565250,2020,61.0
21965006565500,2020,36.0
21965006565750,2020,18.0
21965006566000,2020,203.0
21965006566250,2020,35.0
21965006568750,2020,2.0
21965006569000,2020,12.0
21965006569250,2020,13.0
21965006569750,2020,10.0
21965006570000,2020,2.0
21965006571000,2020,7.0
21965006571250,2020,12.0
21965006572250,2020,4.0
21965006572500,2020,1.0
21965006573250,2020,1.0
21965006573500,2020,9.0
21965006573750,2020,2.0
21965006585500,2020,2.0
21965006586000,2020,5.0
21965006586750,2020,4.0
21965006587000,2020,2.0
21965006587750,2020,8.0
21965006588000,2020,11.0
21967506564000,2020,12.0
21967506564250,2020,50.0
21967506564500,2020,9.0
21967506564750,2020,34.0
21967506565750,2020,10.0
21967506566000,2020,23.0
21967506569250,2020,6.0
21967506570750,2020,8.0
21967506571250,2020,6.0
21967506571500,2020,3.0
21967506572000,2020,4.0
21967506574500,2020,10.0
21967506574750,2020,5.0
21967506580750,2020,3.0
21967506591500,2020,1.0
21967506591750,2020,1.0
21967506592250,2020,4.0
21970006564250,2020,34.0
21970006564500,2020,3.0
21970006564750,2020,8.0
21970006568500,2020,6.0
21970006569000,2020,9.0
21970006569250,2020,20.0
21970006569500,2020,5.0
21970006570250,2020,13.0
21970006570500,2020,6.0
21970006571000,2020,3.0
21970006571250,2020,7.0
21970006575000,2020,6.0
21970006575250,2020,4.0
21970006575500,2020,1.0
21970006575750,2020,5.0
21970006580500,2020,4.0
21970006580750,2020,5.0
21970006581000,2020,7.0
21970006585000,2020,5.0
21970006585250,2020,4.0
21972506557750,2020,1.0
21972506560750,2020,4.0
21972506561000,2020,1.0
21972506561500,2020,3.0
21972506561750,2020,3.0
21972506562000,2020,9.0
21972506562250,2020,25.0
21972506562500,2020,14.0
21972506564250,2020,7.0
21972506564500,2020,14.0
21972506565750,2020,5.0
21972506569250,2020,7.0
21972506569500,2020,2.0
21972506569750,2020,2.0
21972506570000,2020,14.0
21972506570250,2020,5.0
21972506571250,2020,3.0
21972506571500,2020,4.0
21972506572250,2020,1.0
21972506574500,2020,6.0
21972506581000,2020,6.0
21972506581250,2020,8.0
21972506584750,2020,2.0
21972506585000,2020,9.0
21975006557500,2020,16.0
21975006557750,2020,16.0
21975006560500,2020,4.0
21975006561000,2020,3.0
21975006561250,2020,27.0
21975006561500,2020,37.0
21975006561750,2020,24.0
21975006562000,2020,14.0
21975006562250,2020,7.0
21975006562500,2020,16.0
21975006562750,2020,21.0
21975006563000,2020,11.0
21975006563250,2020,36.0
21975006563500,2020,5.0
21975006563750,2020,5.0
21975006564000,2020,15.0
21975006564250,2020,11.0
21975006564500,2020,3.0
21975006564750,2020,4.0
21975006565250,2020,4.0
21975006565750,2020,17.0
21975006566000,2020,1.0
21975006569500,2020,4.0
21975006570000,2020,2.0
21975006571000,2020,1.0
21975006571500,2020,2.0
21975006571750,2020,5.0
21975006572000,2020,2.0
21975006581250,2020,3.0
21975006584000,2020,1.0
21975006584250,2020,7.0
21975006584500,2020,6.0
21975006584750,2020,8.0
21977506557000,2020,26.0
21977506557250,2020,54.0
21977506557500,2020,45.0
21977506557750,2020,14.0
21977506559500,2020,4.0
21977506560000,2020,8.0
21977506560250,2020,2.0
21977506560500,2020,10.0
21977506561250,2020,4.0
21977506561500,2020,87.0
21977506561750,2020,12.0
21977506562750,2020,2.0
21977506563250,2020,17.0
21977506563500,2020,36.0
21977506563750,2020,36.0
21977506564000,2020,16.0
21977506564250,2020,31.0
21977506564500,2020,17.0
21977506565000,2020,7.0
21977506565250,2020,2.0
21977506566000,2020,4.0
21977506566250,2020,12.0
21977506570000,2020,5.0
21977506571500,2020,2.0
21977506572250,2020,1.0
21977506572500,2020,2.0
21977506581250,2020,49.0
21977506581500,2020,23.0
21977506584000,2020,2.0
21977506584500,2020,4.0
21977506584750,2020,11.0
21977506585000,2020,2.0
21980006556750,2020,2.0
21980006557000,2020,13.0
21980006557250,2020,28.0
21980006557500,2020,15.0
21980006559250,2020,1.0
21980006560000,2020,1.0
21980006560500,2020,2.0
21980006561000,2020,4.0
21980006564750,2020,2.0
21980006565250,2020,13.0
21980006566250,2020,4.0
21980006566500,2020,16.0
21980006566750,2020,3.0
21980006569750,2020,8.0
21980006572250,2020,7.0
21980006581250,2020,31.0
21980006581500,2020,27.0
21980006582000,2020,33.0
21980006582250,2020,93.0
21980006582500,2020,75.0
21980006582750,2020,10.0
21980006583250,2020,5.0
21980006584000,2020,1.0
21980006584250,2020,2.0
21980006584500,2020,15.0
21980006584750,2020,1.0
21982506556750,2020,2.0
21982506557000,2020,6.0
21982506557250,2020,11.0
21982506557500,2020,3.0
21982506560000,2020,6.0
21982506560750,2020,3.0
21982506561000,2020,7.0
21982506565250,2020,5.0
21982506565500,2020,1.0
21982506566250,2020,2.0
21982506566500,2020,29.0
21982506566750,2020,46.0
21982506567000,2020,3.0
21982506567250,2020,3.0
21982506570750,2020,4.0
21982506573250,2020,2.0
21982506574000,2020,3.0
21982506581250,2020,39.0
21982506581500,2020,2.0
21982506582000,2020,62.0
21982506582250,2020,67.0
21982506582500,2020,63.0
21982506582750,2020,44.0
21982506583000,2020,6.0
21982506584000,2020,3.0
21982506584250,2020,12.0
21982506584500,2020,4.0
21985006557250,2020,11.0
21985006557500,2020,6.0
21985006566500,2020,8.0
21985006566750,2020,16.0
21985006567250,2020,2.0
21985006567500,2020,3.0
21985006567750,2020,3.0
21985006570750,2020,6.0
21985006573750,2020,8.0
21985006575250,2020,3.0
21985006575500,2020,1.0
21985006582250,2020,7.0
21985006582500,2020,20.0
21985006583000,2020,5.0
21985006583250,2020,6.0
21985006583500,2020,11.0
21985006583750,2020,4.0
21985006584000,2020,7.0
21985006584250,2020,15.0
21985006584500,2020,23.0
21987506557250,2020,10.0
21987506561250,2020,9.0
21987506562000,2020,1.0
21987506562250,2020,3.0
21987506566500,2020,1.0
21987506567000,2020,8.0
21987506567250,2020,2.0
21987506567500,2020,7.0
21987506568000,2020,20.0
21987506568250,2020,13.0
21987506571250,2020,1.0
21987506582000,2020,76.0
21987506582250,2020,41.0
21987506582500,2020,21.0
21987506582750,2020,19.0
21987506583000,2020,2.0
21987506583500,2020,3.0
21987506584000,2020,7.0
21987506584250,2020,88.0
21987506584500,2020,31.0
21990006561250,2020,4.0
21990006562250,2020,3.0
21990006563250,2020,4.0
21990006567500,2020,9.0
21990006568000,2020,8.0
21990006568250,2020,3.0
21990006568500,2020,6.0
21990006570750,2020,4.0
21990006571250,2020,2.0
21990006573750,2020,1.0
21990006582250,2020,21.0
21990006584000,2020,9.0
21990006584250,2020,81.0
21990006584500,2020,19.0
21992506559750,2020,6.0
21992506560000,2020,5.0
21992506561250,2020,3.0
21992506563250,2020,3.0
21992506568000,2020,2.0
21992506568500,2020,2.0
21992506568750,2020,2.0
21992506569000,2020,12.0
21992506574500,2020,1.0
21992506582000,2020,1.0
21992506582250,2020,70.0
21992506582500,2020,28.0
21992506583750,2020,4.0
21992506584000,2020,3.0
21992506584250,2020,6.0
21995006558250,2020,3.0
21995006558500,2020,3.0
21995006563750,2020,2.0
21995006569250,2020,2.0
21995006569500,2020,2.0
21995006569750,2020,2.0
21995006582000,2020,9.0
21995006582250,2020,23.0
21995006582500,2020,10.0
21995006582750,2020,3.0
21995006583000,2020,2.0
21995006583500,2020,4.0
21995006583750,2020,8.0
21995006584250,2020,1.0
21995006596500,2020,1.0
21997506569250,2020,2.0
21997506570000,2020,10.0
21997506582250,2020,10.0
21997506582750,2020,86.0
21997506583000,2020,39.0
21997506583500,2020,9.0
22000006569750,2020,1.0
22000006570250,2020,6.0
22000006573750,2020,4.0
22000006581250,2020,6.0
22000006581500,2020,19.0
22000006581750,2020,1.0
22000006582750,2020,56.0
22000006583000,2020,47.0
22000006583250,2020,17.0
22000006583500,2020,17.0
22002506557000,2020,6.0
22002506570750,2020,6.0
22002506581000,2020,2.0
22002506581250,2020,9.0
22002506582000,2020,5.0
22002506582250,2020,7.0
22002506583000,2020,9.0
22002506583500,2020,1.0
22005006570750,2020,3.0
22005006581000,2020,2.0
22005006581500,2020,1.0
22005006581750,2020,1.0
22005006582000,2020,5.0
22005006583500,2020,6.0
22005006583750,2020,11.0
22007506562750,2020,7.0
22007506571250,2020,4.0
22007506581000,2020,3.0
22007506581500,2020,2.0
22007506581750,2020,6.0
22007506582000,2020,3.0
22007506583500,2020,9.0
22007506583750,2020,6.0
22010006557750,2020,1.0
22010006559750,2020,2.0
22010006580500,2020,1.0
22010006580750,2020,1.0
22010006581000,2020,2.0
22010006581250,2020,4.0
22010006581500,2020,6.0
22010006583500,2020,2.0
22012506562000,2020,1.0
22012506562250,2020,2.0
22012506562500,2020,1.0
22012506571500,2020,2.0
22012506571750,2020,4.0
22012506579250,2020,1.0
22012506579750,2020,1.0
22012506580000,2020,8.0
22012506580250,2020,2.0
22012506580750,2020,1.0
22015006560500,2020,2.0
22015006561000,2020,11.0
22015006561250,2020,3.0
22015006579250,2020,4.0
22015006579500,2020,19.0
22015006579750,2020,9.0
22015006580000,2020,3.0
22015006580250,2020,4.0
22015006580500,2020,2.0
22017506561250,2020,6.0
22017506561500,2020,21.0
22017506561750,2020,7.0
22017506566500,2020,3.0
22017506571500,2020,3.0
22017506572000,2020,2.0
22017506579500,2020,2.0
22017506579750,2020,5.0
22017506580000,2020,6.0
22017506580250,2020,1.0
22017506583250,2020,1.0
22020006560500,2020,1.0
22020006560750,2020,3.0
22020006561500,2020,2.0
22020006561750,2020,23.0
22020006563000,2020,5.0
22020006563250,2020,2.0
22020006566000,2020,4.0
22020006566500,2020,2.0
22020006566750,2020,1.0
22020006578750,2020,3.0
22020006580000,2020,5.0
22022506555750,2020,4.0
22022506558750,2020,3.0
22022506561000,2020,15.0
22022506561250,2020,50.0
22022506561500,2020,39.0
22022506561750,2020,14.0
22022506563500,2020,8.0
22022506564250,2020,2.0
22022506564750,2020,8.0
22022506565000,2020,12.0
22022506567000,2020,5.0
22022506572500,2020,2.0
22022506578500,2020,4.0
22022506578750,2020,6.0
22022506583000,2020,1.0
22025006555750,2020,4.0
22025006560750,2020,7.0
22025006561000,2020,44.0
22025006561250,2020,26.0
22025006561500,2020,2.0
22025006561750,2020,14.0
22025006562000,2020,22.0
22025006562250,2020,4.0
22025006562750,2020,9.0
22025006563000,2020,1.0
22025006563250,2020,6.0
22025006563500,2020,2.0
22025006567750,2020,5.0
22025006568500,2020,2.0
22025006572500,2020,1.0
22025006578500,2020,4.0
22025006578750,2020,3.0
22025006579000,2020,8.0
22025006583000,2020,2.0
22027506560500,2020,58.0
22027506560750,2020,75.0
22027506561000,2020,7.0
22027506562000,2020,3.0
22027506563000,2020,4.0
22027506568750,2020,4.0
22027506569500,2020,4.0
22027506578500,2020,1.0
22027506578750,2020,11.0
22027506583250,2020,1.0
22030006560500,2020,58.0
22030006560750,2020,4.0
22030006563250,2020,3.0
22030006568000,2020,1.0
22030006578750,2020,1.0
22030006579000,2020,4.0
22032506559250,2020,6.0
22032506560500,2020,2.0
22032506560750,2020,6.0
22032506571000,2020,8.0
22032506571250,2020,7.0
22032506571500,2020,5.0
22032506572000,2020,13.0
22035006558750,2020,7.0
22035006560500,2020,5.0
22035006569750,2020,5.0
22035006570500,2020,7.0
22035006570750,2020,16.0
22035006571000,2020,11.0
22035006571250,2020,11.0
22035006571500,2020,10.0
22035006571750,2020,3.0
22035006578000,2020,2.0
22035006578750,2020,8.0
22035006579000,2020,3.0
22037506560250,2020,5.0
22037506560500,2020,3.0
22037506564750,2020,6.0
22037506570250,2020,5.0
22037506570500,2020,3.0
22037506570750,2020,2.0
22037506571000,2020,2.0
22037506571250,2020,6.0
22037506578250,2020,1.0
22037506578500,2020,2.0
22037506579250,2020,4.0
22040006557000,2020,2.0
22040006557250,2020,1.0
22040006560250,2020,18.0
22040006560500,2020,5.0
22040006569500,2020,4.0
22040006570000,2020,1.0
22040006570750,2020,3.0
22040006578250,2020,4.0
22040006578500,2020,14.0
22042506560250,2020,2.0
22042506569750,2020,1.0
22042506570000,2020,6.0
22042506570500,2020,1.0
22042506578500,2020,9.0
22045006570000,2020,2.0
22045006570250,2020,3.0
22045006578250,2020,3.0
22045006578500,2020,5.0
22045006578750,2020,6.0
22047506561750,2020,2.0
22047506570000,2020,4.0
22047506575000,2020,1.0
22047506575500,2020,5.0
22047506576500,2020,3.0
22047506577000,2020,3.0
22047506579000,2020,5.0
22047506579250,2020,4.0
22050006570000,2020,2.0
22050006570250,2020,4.0
22050006576250,2020,1.0
22052506570000,2020,5.0
22052506577250,2020,2.0
22052506577500,2020,1.0
22055006570000,2020,1.0
22055006574750,2020,1.0
22057506570000,2020,3.0
22057506577250,2020,8.0
22060006569750,2020,4.0
22060006577250,2020,6.0
22060006577500,2020,5.0
22062506575750,2020,2.0
22062506576000,2020,1.0
22062506576750,2020,1.0
22065006570000,2020,2.0
22067506570750,2020,2.0
22067506571000,2020,2.0
22072506576750,2020,4.0
22075006576500,2020,4.0
22075006576750,2020,2.0
21720006570000,2021,3.0
21722506570000,2021,3.0
21725006570000,2021,1.0
21760006568000,2021,7.0
21760006568500,2021,8.0
21762506567750,2021,4.0
21762506568000,2021,14.0
21765006573500,2021,4.0
21765006587750,2021,3.0
21767506588250,2021,2.0
21767506588750,2021,3.0
21767506589000,2021,4.0
21770006567250,2021,3.0
21770006573000,2021,2.0
21770006589250,2021,11.0
21772506567000,2021,5.0
21772506567500,2021,2.0
21772506567750,2021,4.0
21772506573500,2021,3.0
21772506588000,2021,4.0
21772506588250,2021,9.0
21772506588750,2021,15.0
21772506589000,2021,1.0
21772506589250,2021,1.0
21772506589500,2021,2.0
21772506589750,2021,2.0
21775006563500,2021,2.0
21775006567000,2021,6.0
21775006567500,2021,4.0
21775006588000,2021,4.0
21775006588500,2021,3.0
21775006588750,2021,4.0
21775006589000,2021,5.0
21775006589500,2021,4.0
21777506572750,2021,1.0
21777506588250,2021,14.0
21777506588750,2021,2.0
21777506589000,2021,7.0
21777506589250,2021,3.0
21780006562500,2021,2.0
21780006565750,2021,4.0
21780006572500,2021,3.0
21780006572750,2021,6.0
21782506571500,2021,2.0
21782506572000,2021,4.0
21782506572250,2021,2.0
21782506572500,2021,2.0
21785006562500,2021,3.0
21785006567000,2021,1.0
21785006572250,2021,5.0
21785006575250,2021,2.0
21785006588250,2021,3.0
21785006591500,2021,4.0
21787506562250,2021,3.0
21787506562500,2021,6.0
21787506567000,2021,4.0
21787506567250,2021,8.0
21787506572250,2021,2.0
21787506572500,2021,4.0
21787506577750,2021,1.0
21787506587250,2021,2.0
21790006562500,2021,1.0
21790006567750,2021,7.0
21790006572750,2021,2.0
21792506566750,2021,3.0
21792506567250,2021,1.0
21792506567500,2021,8.0
21792506567750,2021,2.0
21792506570750,2021,3.0
21792506572000,2021,11.0
21792506572250,2021,6.0
21792506572500,2021,1.0
21792506573000,2021,4.0
21792506573750,2021,1.0
21792506575250,2021,4.0
21792506578000,2021,2.0
21792506578250,2021,9.0
21795006564750,2021,6.0
21795006571000,2021,4.0
21795006571250,2021,4.0
21795006571750,2021,6.0
21795006572000,2021,5.0
21795006573000,2021,2.0
21795006573250,2021,1.0
21795006573750,2021,2.0
21795006574500,2021,2.0
21797506564500,2021,4.0
21797506567250,2021,2.0
21797506571250,2021,3.0
21797506571500,2021,2.0
21797506571750,2021,4.0
21797506573750,2021,1.0
21797506574000,2021,6.0
21797506574750,2021,4.0
21797506575000,2021,4.0
21797506578000,2021,6.0
21800006564250,2021,6.0
21800006573000,2021,2.0
21800006575250,2021,4.0
21800006577500,2021,4.0
21800006578000,2021,12.0
21800006585750,2021,1.0
21802506564000,2021,12.0
21802506566250,2021,2.0
21802506575000,2021,2.0
21802506575250,2021,12.0
21802506575500,2021,1.0
21802506576000,2021,2.0
21802506577000,2021,1.0
21802506577250,2021,2.0
21802506585750,2021,3.0
21802506586250,2021,4.0
21805006564000,2021,4.0
21805006566250,2021,5.0
21805006571250,2021,1.0
21805006574250,2021,1.0
21805006574750,2021,3.0
21805006575750,2021,2.0
21805006576000,2021,2.0
21805006576250,2021,2.0
21805006576500,2021,4.0
21805006577000,2021,2.0
21805006578250,2021,4.0
21805006585750,2021,4.0
21805006586250,2021,6.0
21807506561750,2021,9.0
21807506563250,2021,4.0
21807506563500,2021,4.0
21807506563750,2021,3.0
21807506574750,2021,6.0
21807506576000,2021,1.0
21807506576250,2021,11.0
21807506576500,2021,9.0
21807506576750,2021,12.0
21807506577750,2021,4.0
21807506578250,2021,3.0
21807506585500,2021,2.0
21810006563000,2021,2.0
21810006564750,2021,2.0
21810006565000,2021,37.0
21810006565250,2021,5.0
21810006574500,2021,8.0
21810006576000,2021,5.0
21810006576250,2021,13.0
21810006576500,2021,14.0
21810006577500,2021,5.0
21810006578000,2021,2.0
21812506560500,2021,1.0
21812506565000,2021,29.0
21812506565250,2021,5.0
21812506565750,2021,8.0
21812506566000,2021,2.0
21812506566250,2021,2.0
21812506567000,2021,6.0
21812506567250,2021,6.0
21812506576250,2021,2.0
21812506576500,2021,12.0
21812506576750,2021,19.0
21812506577250,2021,7.0
21812506577500,2021,4.0
21812506577750,2021,6.0
21812506578000,2021,4.0
21812506578250,2021,4.0
21815006564000,2021,5.0
21815006564500,2021,2.0
21815006565750,2021,2.0
21815006566000,2021,4.0
21815006567000,2021,4.0
21815006576500,2021,16.0
21815006576750,2021,19.0
21815006577000,2021,26.0
21815006577250,2021,2.0
21815006577500,2021,23.0
21815006577750,2021,4.0
21815006578000,2021,4.0
21815006578250,2021,6.0
21817506577000,2021,3.0
21817506577500,2021,9.0
21817506577750,2021,4.0
21820006572750,2021,1.0
21820006574750,2021,1.0
21820006577250,2021,4.0
21822506563750,2021,2.0
21822506566750,2021,3.0
21822506574500,2021,2.0
21822506575500,2021,2.0
21822506575750,2021,2.0
21825006574500,2021,1.0
21825006574750,2021,3.0
21825006575000,2021,3.0
21825006575250,2021,3.0
21825006575750,2021,1.0
21825006577250,2021,1.0
21825006577500,2021,4.0
21825006577750,2021,2.0
21827506566750,2021,6.0
21827506580750,2021,1.0
21830006574500,2021,2.0
21830006574750,2021,13.0
21832506566750,2021,1.0
21832506574500,2021,15.0
21832506574750,2021,7.0
21832506575000,2021,13.0
21832506575250,2021,74.0
21832506580250,2021,1.0
21835006575250,2021,1.0
21837506574500,2021,10.0
21837506574750,2021,6.0
21837506575000,2021,8.0
21840006573750,2021,5.0
21840006574000,2021,9.0
21840006574250,2021,4.0
21840006575000,2021,1.0
21842506566750,2021,3.0
21842506573500,2021,2.0
21842506573750,2021,6.0
21842506574000,2021,2.0
21842506574500,2021,1.0
21842506575250,2021,2.0
21842506579750,2021,2.0
21845006567750,2021,2.0
21845006573750,2021,1.0
21845006574000,2021,6.0
21845006574250,2021,11.0
21845006574750,2021,3.0
21845006575000,2021,6.0
21845006579000,2021,10.0
21845006579250,2021,7.0
21845006579500,2021,9.0
21845006579750,2021,4.0
21847506567000,2021,2.0
21847506567500,2021,1.0
21847506573750,2021,5.0
21847506574250,2021,8.0
21847506579000,2021,6.0
21847506579250,2021,6.0
21850006568000,2021,2.0
21850006573750,2021,1.0
21850006574250,2021,7.0
21850006575500,2021,4.0
21850006577750,2021,4.0
21850006578500,2021,5.0
21850006578750,2021,1.0
21850006579000,2021,4.0
21852506567500,2021,2.0
21852506567750,2021,7.0
21852506568000,2021,1.0
21852506574500,2021,3.0
21852506575500,2021,4.0
21852506577500,2021,5.0
21852506578250,2021,1.0
21852506578500,2021,2.0
21855006567000,2021,4.0
21855006567750,2021,8.0
21855006573500,2021,1.0
21855006574750,2021,7.0
21855006575500,2021,3.0
21855006576750,2021,1.0
21855006578250,2021,12.0
21855006578750,2021,1.0
21855006579000,2021,4.0
21857506566750,2021,14.0
21857506567000,2021,16.0
21857506567250,2021,4.0
21857506569750,2021,7.0
21857506570000,2021,5.0
21857506573500,2021,1.0
21857506576750,2021,1.0
21857506578750,2021,25.0
21860006566750,2021,8.0
21860006570000,2021,3.0
21860006573000,2021,4.0
21860006573250,2021,5.0
21860006573500,2021,5.0
21860006573750,2021,8.0
21860006576000,2021,5.0
21860006576500,2021,6.0
21860006576750,2021,26.0
21860006577000,2021,34.0
21860006577250,2021,22.0
21860006577500,2021,1.0
21860006578250,2021,7.0
21860006578500,2021,6.0
21860006586500,2021,4.0
21862506567250,2021,6.0
21862506567500,2021,66.0
21862506567750,2021,14.0
21862506570000,2021,2.0
21862506573000,2021,2.0
21862506573250,2021,9.0
21862506573750,2021,1.0
21862506574000,2021,2.0
21862506574250,2021,1.0
21862506574500,2021,2.0
21862506575750,2021,2.0
21862506576000,2021,7.0
21862506576250,2021,2.0
21862506576750,2021,6.0
21862506577000,2021,51.0
21862506577250,2021,11.0
21862506577750,2021,6.0
21862506578000,2021,3.0
21865006567250,2021,7.0
21865006567500,2021,33.0
21865006570250,2021,4.0
21865006570500,2021,1.0
21865006570750,2021,2.0
21865006572000,2021,2.0
21865006572250,2021,2.0
21865006572500,2021,3.0
21865006572750,2021,2.0
21865006573250,2021,4.0
21865006573500,2021,3.0
21865006573750,2021,4.0
21865006574000,2021,5.0
21865006574250,2021,2.0
21865006576250,2021,3.0
21865006576500,2021,10.0
21865006577000,2021,2.0
21865006577500,2021,5.0
21865006577750,2021,4.0
21865006578000,2021,1.0
21867506567500,2021,5.0
21867506568250,2021,3.0
21867506570000,2021,3.0
21867506571250,2021,6.0
21867506571500,2021,9.0
21867506571750,2021,3.0
21867506572000,2021,4.0
21867506572250,2021,2.0
21867506572750,2021,7.0
21867506573000,2021,1.0
21867506573250,2021,2.0
21867506576250,2021,31.0
21867506576500,2021,4.0
21867506577000,2021,39.0
21867506577250,2021,70.0
21867506577500,2021,23.0
21867506586500,2021,1.0
21870006567500,2021,2.0
21870006568250,2021,3.0
21870006568500,2021,4.0
21870006569000,2021,9.0
21870006569750,2021,2.0
21870006570000,2021,2.0
21870006571750,2021,9.0
21870006572250,2021,3.0
21870006573000,2021,13.0
21870006573750,2021,12.0
21870006574000,2021,4.0
21870006576000,2021,4.0
21870006576250,2021,1.0
21870006576500,2021,2.0
21870006576750,2021,45.0
21870006577000,2021,86.0
21870006577250,2021,17.0
21872506567500,2021,4.0
21872506568000,2021,7.0
21872506568750,2021,1.0
21872506571250,2021,8.0
21872506571500,2021,7.0
21872506573250,2021,8.0
21872506573500,2021,3.0
21872506574000,2021,4.0
21872506574750,2021,6.0
21872506575500,2021,6.0
21872506576500,2021,68.0
21872506576750,2021,159.0
21872506577000,2021,72.0
21875006567250,2021,1.0
21875006568750,2021,4.0
21875006569000,2021,7.0
21875006573000,2021,9.0
21875006573250,2021,10.0
21875006573500,2021,6.0
21875006574250,2021,1.0
21875006574500,2021,2.0
21875006574750,2021,6.0
21875006575250,2021,9.0
21875006575500,2021,8.0
21875006576000,2021,16.0
21875006576250,2021,35.0
21875006576750,2021,134.0
21875006577000,2021,16.0
21877506567500,2021,6.0
21877506569000,2021,6.0
21877506570000,2021,2.0
21877506572750,2021,1.0
