ogc_fid;pop_tot;ssbid250m
8799;2;22147506568250
8800;14;22150006569000
8801;2;22150006569250
8802;2;22145006569750
8803;7;22132506569750
8804;6;22130006569750
8805;1;22137506569500
8806;3;22140006569500
8807;7;22137506569750
8808;7;22137506570250
8809;2;22140006570500
8810;21;22137506570500
8811;5;22150006570250
8812;2;22150006570500
8813;3;22195006569250
8814;4;22185006570250
8815;3;22185006570500
8816;2;22187506570000
8817;2;22187506570250
8818;6;22190006570250
8819;2;22192506570250
8820;3;22187506570500
8821;4;22187506570750
8822;3;22190006570750
8823;11;22187506571000
8824;7;22192506571000
8825;2;22192506571250
8826;2;22187506571250
8827;3;22092506561750
8828;5;22095006562500
8829;4;22092506562750
8830;5;22090006562750
8831;4;22087506562750
8832;8;22090006563000
8833;7;22087506563000
8834;10;22092506563000
8835;14;22087506563250
8836;7;22087506563500
8837;2;22087506563750
8838;5;22087506564000
8839;1;22095006563250
8840;8;22077506565500
8841;3;22072506565500
8842;3;22067506565500
8843;4;22065006565500
8844;4;22080006565500
8845;3;22065006565750
8846;4;22060006566000
8847;4;22065006566000
8848;4;22060006566250
8849;4;22070006565750
8850;8;22072506565750
8851;3;22067506565750
8852;4;22067506566000
8853;2;22070006566250
8854;4;22080006565750
8855;2;22080006566500
8856;1;22075006565500
8857;3;22077506565750
8858;2;22075006566000
8859;5;22075006566250
8860;1;22127506566000
8861;13;22120006566750
8862;7;22117506567000
8863;3;22127506566750
8864;12;22125006566750
8865;5;22122506566750
8866;1;22080006566750
8867;2;22080006567250
8868;4;22070006566500
8869;2;22080006567500
8870;3;22080006567750
8871;6;22117506568250
8872;4;22110006568750
8873;1;22112506568750
8874;2;22122506569000
8875;3;22122506569250
8876;9;22125006569250
8877;5;22112506569000
8878;8;22125006569500
8879;4;22105006567500
8880;2;22105006567750
8881;1;22087506568250
8882;2;22087506569000
8883;1;22087506570000
8884;3;22085006569250
8885;1;22085006569750
8886;2;22060006569750
8887;1;22065006570000
8888;1;22085006570250
8889;5;22085006571250
8890;2;22067506570750
8891;3;22067506571000
8892;5;22087506571000
8893;6;22090006571500
8894;2;22087506572500
8895;1;22092506572750
8896;3;22127506571250
8897;8;22127506571500
8898;50;22125006571750
8899;14;22127506571750
8900;34;22125006572000
8901;45;22127506572000
8902;11;22122506572250
8903;47;22127506572250
8904;50;22125006572250
8905;6;22127506572500
8906;40;22122506572500
8907;23;22125006572500
8908;9;22125006572750
8909;14;22122506572750
8910;3;22110006572500
8911;7;22112506572500
8912;2;22110006572750
8913;7;22115006572750
8914;10;22117506572750
8915;9;22117506573000
8916;2;22257506567500
8917;2;22260006567750
8918;4;22262506567750
8919;22;22257506567750
8920;75;22257506568000
8921;11;22260006568000
8922;4;22247506567500
8923;4;22242506567500
8924;2;22247506567750
8925;2;22242506568000
8926;4;22245006568000
8927;9;22247506568000
8928;2;22252506568250
8929;1;22250006568250
8930;2;22252506568500
8931;2;22250006568500
8932;2;22255006568750
8933;10;22250006568750
8934;10;22242506568250
8935;4;22247506568250
8936;5;22245006568500
8937;15;22247506568500
8938;2;22245006568750
8939;2;22247506568750
8940;12;22257506568250
8941;39;22260006568250
8942;26;22260006568500
8943;18;22262506568500
8944;86;22262506568750
8945;14;22260006568750
8946;122;22262506569000
8947;100;22262506569250
8948;1;22257506569750
8949;1;22262506569750
8950;5;22250006569000
8951;2;22242506569500
8952;5;22245006569750
8953;4;22242506569750
8954;3;22260006570000
8955;2;22210006569000
8956;5;22212506569000
8957;4;22210006569250
8958;2;22212506569500
8959;8;22217506569500
8960;4;22215006569500
8961;3;22212506569750
8962;6;22202506570250
8963;8;22235006570750
8964;2;22232506570750
8965;2;22237506571000
8966;7;22240006571250
8967;2;22237506571500
8968;4;22237506571750
8969;2;22235006572000
8970;7;22230006572000
8971;6;22232506572250
8972;3;22222506571750
8973;2;22225006571750
8974;1;22222506572000
8975;4;22225006572000
8976;6;22227506572250
8977;8;22240006572000
8978;4;22237506572000
8979;3;22240006572500
8980;11;22237506572500
8981;2;22227506572500
8982;2;22225006572500
8983;5;22227506572750
8984;8;22225006572750
8985;33;22225006573000
8986;13;22222506573000
8987;1;22230006572500
8988;4;22232506572500
8989;1;22235006572750
8990;1;22247506569750
8991;2;22245006570000
8992;2;22245006570500
8993;5;22245006570750
8994;4;22250006571500
8995;1;22257506572500
8996;11;22255006572500
8997;5;22252506572500
8998;6;22250006572750
8999;5;22200006572250
9000;5;22202506572500
9001;2;22210006572500
9002;4;22212506572500
9003;2;22210006573000
9004;5;22212506573000
9005;22;22217506573000
9006;10;22215006573000
9007;10;22200006572750
9008;6;22205006573000
9009;5;22207506573000
9010;9;22207506573250
9011;3;22210006573500
9012;4;22207506573750
9013;6;22200006573500
9014;3;22200006573750
9015;6;22220006573250
9016;14;22220006573750
9017;63;22220006574000
9018;2;22220006574250
9019;3;22210006574000
9020;93;22225006573250
9021;31;22222506573250
9022;36;22225006573500
9023;54;22222506573500
9024;18;22227506573500
9025;41;22225006573750
9026;49;22222506573750
9027;133;22227506573750
9028;20;22225006574000
9029;24;22230006573750
9030;48;22230006574000
9031;10;22230006574250
9032;91;22227506574000
9033;128;22222506574000
9034;95;22227506574250
9035;31;22222506574250
9036;13;22225006574250
9037;28;22227506574500
9038;5;22225006574500
9039;9;22222506574500
9040;3;22225006574750
9041;9;22225006575000
9042;13;22222506575250
9043;15;22225006575250
9044;78;22225006575500
9045;22;22222506575500
9046;14;22235006575750
9047;8;22235006576000
9048;5;22232506576250
9049;6;22230006576250
9050;6;22235006576250
9051;9;22225006575750
9052;7;22227506575750
9053;2;22225006576250
9054;3;22222506576250
9055;6;22252506573500
9056;4;22250006573500
9057;5;22257506574500
9058;5;22260006574750
9059;2;22255006574250
9060;3;22255006574500
9061;2;22252506574500
9062;13;22252506575500
9063;1;22255006575500
9064;2;22242506575250
9065;4;22260006575250
9066;6;22260006575500
9067;16;22257506575500
9068;3;22242506576500
9069;1;22210006574750
9070;2;22210006575000
9071;3;22207506575250
9072;21;22207506575500
9073;4;22210006575500
9074;3;22215006575500
9075;3;22220006575500
9076;3;22205006575250
9077;3;22205006575500
9078;8;22212506575500
9079;4;22210006575750
9080;4;22212506575750
9081;2;22207506576000
9082;4;22212506576000
9083;2;22212506576250
9084;6;22220006575750
9085;10;22220006576000
9086;1;22210006577000
9087;2;22207506577000
9088;1;22205006576750
9089;1;22255006575750
9090;7;22252506575750
9091;6;22250006575750
9092;7;22257506575750
9093;4;22260006575750
9094;7;22262506575750
9095;2;22260006576000
9096;2;22257506576000
9097;5;22247506576500
9098;2;22242506577250
9099;2;22250006577000
9100;4;22252506577250
9101;24;22250006577250
9102;3;22250006577500
9103;13;22250006577750
9104;2;22255006577750
9105;3;22250006578000
9106;3;22252506578000
9107;7;22255006578000
9108;15;22242506577750
9109;6;22257506578000
9110;4;22250006578250
9111;2;22252506578500
9112;5;22245006579000
9113;3;22237506576250
9114;1;22240006576250
9115;3;22240006578250
9116;5;22240006578500
9117;2;22237506579000
9118;3;22235006579500
9119;2;22232506579750
9120;1;22330006568500
9121;1;22307506569250
9122;6;22315006569250
9123;4;22315006569500
9124;4;22317506569500
9125;10;22320006569500
9126;14;22320006569750
9127;3;22327506569000
9128;1;22327506569250
9129;20;22330006569250
9130;2;22332506569500
9131;18;22330006569500
9132;2;22327506569750
9133;3;22322506569500
9134;9;22325006569750
9135;17;22325006570000
9136;9;22322506570000
9137;8;22325006570250
9138;3;22322506570250
9139;2;22322506570500
9140;6;22312506570000
9141;2;22307506570000
9142;4;22307506570250
9143;8;22307506570500
9144;4;22310006570500
9145;4;22312506570500
9146;5;22327506570250
9147;2;22320006570000
9148;4;22317506570000
9149;5;22320006570250
9150;4;22317506570250
9151;12;22320006570500
9152;4;22315006570500
9153;2;22317506570500
9154;2;22310006570750
9155;3;22307506570750
9156;2;22332506571000
9157;6;22330006571000
9158;12;22332506571250
9159;24;22330006571250
9160;85;22332506571500
9161;2;22275006569000
9162;7;22275006569250
9163;3;22277506569500
9164;7;22275006569500
9165;8;22275006569750
9166;96;22265006569000
9167;22;22265006569250
9168;111;22265006569500
9169;46;22267506569750
9170;84;22265006569750
9171;4;22275006570250
9172;6;22277506570500
9173;2;22275006570500
9174;2;22267506570000
9175;57;22265006570000
9176;10;22265006570250
9177;23;22267506570250
9178;7;22270006570250
9179;51;22270006570500
9180;7;22267506570500
9181;10;22280006570250
9182;2;22275006570750
9183;4;22272506570750
9184;44;22272506571000
9185;51;22275006571000
9186;1;22277506571250
9187;63;22275006571250
9188;2;22272506571250
9189;23;22275006571500
9190;13;22270006570750
9191;1;22265006570750
9192;4;22270006571000
9193;5;22267506571250
9194;4;22267506571500
9195;10;22280006572250
9196;12;22272506571500
9197;34;22277506571500
9198;40;22277506571750
9199;2;22272506571750
9200;18;22277506572000
9201;16;22275006572000
9202;3;22267506572250
9203;1;22315006570750
9204;34;22320006570750
9205;6;22320006571000
9206;4;22320006571250
9207;8;22315006571500
9208;7;22325006570500
9209;1;22322506571000
9210;1;22322506571250
9211;132;22330006571500
9212;36;22330006571750
9213;61;22332506571750
9214;5;22327506571750
9215;8;22332506572000
9216;11;22330006572000
9217;1;22317506571500
9218;8;22317506571750
9219;15;22315006571750
9220;2;22317506572000
9221;3;22320006572000
9222;7;22315006572250
9223;8;22322506571750
9224;2;22322506572000
9225;3;22325006572250
9226;11;22325006572500
9227;11;22320006572250
9228;48;22320006572500
9229;1;22317506572500
9230;2;22317506572750
9231;51;22320006572750
9232;1;22315006572750
9233;44;22320006573000
9234;4;22317506573000
9235;1;22332506572750
9236;2;22327506572750
9237;3;22332506573000
9238;4;22310006572750
9239;7;22312506573000
9240;4;22310006573000
9241;81;22322506573000
9242;103;22322506573250
9243;41;22322506573500
9244;82;22322506573750
9245;51;22322506574000
9246;118;22322506574250
9247;9;22300006572000
9248;14;22300006572250
9249;2;22297506572000
9250;4;22297506572250
9251;3;22290006572000
9252;4;22287506572000
9253;6;22290006572250
9254;4;22285006572250
9255;4;22287506572250
9256;6;22287506572500
9257;3;22302506572250
9258;1;22305006572500
9259;8;22302506572500
9260;10;22305006572750
9261;7;22302506572750
9262;1;22297506572500
9263;6;22297506572750
9264;11;22285006572750
9265;20;22285006573000
9266;11;22290006573500
9267;14;22300006573250
9268;10;22300006573500
9269;22;22302506573500
9270;21;22305006573750
9271;5;22295006573250
9272;7;22292506573500
9273;15;22295006573500
9274;7;22272506572500
9275;30;22277506572500
9276;9;22275006572500
9277;2;22272506572750
9278;3;22272506573000
9279;3;22275006573000
9280;3;22270006572750
9281;51;22280006572500
9282;3;22282506572500
9283;1;22280006573250
9284;7;22282506573500
9285;7;22280006573500
9286;2;22277506573500
9287;1;22275006573750
9288;1;22270006573500
9289;3;22270006573750
9290;9;22280006573750
9291;2;22267506574250
9292;4;22267506574500
9293;1;22265006574500
9294;1;22267506574750
9295;4;22272506575500
9296;7;22265006574750
9297;4;22265006575000
9298;10;22270006575500
9299;2;22267506575500
9300;14;22320006573250
9301;3;22317506573500
9302;4;22320006573500
9303;30;22317506573750
9304;4;22320006573750
9305;31;22315006573750
9306;143;22317506574000
9307;2;22330006573250
9308;7;22327506573250
9309;2;22312506573250
9310;2;22310006573250
9311;2;22310006573500
9312;236;22312506573750
9313;104;22310006573750
9314;149;22312506574000
9315;33;22320006574000
9316;264;22315006574000
9317;248;22317506574250
9318;125;22320006574250
9319;183;22315006574250
9320;52;22315006574500
9321;127;22317506574500
9322;173;22320006574500
9323;3;22330006574250
9324;18;22327506574250
9325;1;22332506574500
9326;2;22327506574500
9327;55;22330006574750
9328;130;22332506574750
9329;152;22310006574000
9330;139;22307506574000
9331;6;22310006574250
9332;7;22312506574250
9333;197;22307506574250
9334;1;22312506574500
9335;135;22307506574500
9336;65;22310006574500
9337;16;22310006574750
9338;2;22325006574250
9339;7;22322506574500
9340;5;22325006574500
9341;2;22322506574750
9342;2;22325006574750
9343;2;22322506575000
9344;2;22325006575000
9345;22;22322506575250
9346;80;22325006575250
9347;46;22322506575500
9348;1;22312506575000
9349;10;22310006575250
9350;25;22307506575500
9351;1;22310006575500
9352;2;22330006575000
9353;10;22332506575000
9354;4;22327506575250
9355;5;22320006574750
9356;2;22287506573500
9357;14;22287506573750
9358;1;22285006574000
9359;7;22287506574000
9360;3;22285006574250
9361;7;22287506574250
9362;13;22290006574250
9363;15;22305006574000
9364;119;22305006574250
9365;7;22302506574250
9366;4;22300006574500
9367;12;22302506574500
9368;121;22305006574500
9369;23;22300006574750
9370;28;22302506574750
9371;11;22297506574500
9372;44;22295006574500
9373;3;22292506574500
9374;15;22297506574750
9375;19;22300006575000
9376;19;22302506575000
9377;16;22305006575000
9378;13;22302506575250
9379;9;22300006575250
9380;12;22305006575250
9381;39;22305006575500
9382;2;22297506575000
9383;10;22295006575750
9384;11;22297506575750
9385;4;22292506575750
9386;1;22295006576000
9387;2;22302506575750
9388;4;22300006575750
9389;27;22305006575750
9390;2;22302506576250
9391;13;22302506576500
9392;13;22315006576250
9393;22;22315006576500
9394;11;22307506575750
9395;4;22312506575750
9396;6;22310006575750
9397;1;22307506576000
9398;9;22310006576000
9399;65;22312506576000
9400;14;22312506576250
9401;170;22325006575500
9402;72;22325006575750
9403;34;22322506575750
9404;2;22325006576000
9405;10;22322506576500
9406;2;22327506576000
9407;3;22327506576250
9408;38;22317506576500
9409;18;22320006576750
9410;44;22317506576750
9411;9;22320006577000
9412;4;22317506577000
9413;11;22320006577250
9414;2;22315006577250
9415;10;22310006576500
9416;2;22310006576750
9417;7;22330006577000
9418;5;22327506577000
9419;2;22325006576750
9420;15;22322506577750
9421;7;22325006578000
9422;11;22320006577500
9423;6;22320006578000
9424;5;22315006578000
9425;8;22317506578000
9426;5;22307506577500
9427;5;22280006576000
9428;4;22265006575750
9429;16;22270006575750
9430;9;22272506575750
9431;9;22275006576250
9432;2;22270006576750
9433;3;22267506576750
9434;8;22270006577000
9435;3;22270006577250
9436;9;22272506576500
9437;3;22275006576750
9438;8;22272506576750
9439;13;22272506577000
9440;5;22270006577500
9441;8;22270006577750
9442;1;22267506577750
9443;4;22265006578000
9444;8;22267506578000
9445;1;22272506577250
9446;6;22277506577500
9447;2;22275006577500
9448;2;22272506577500
9449;2;22275006577750
9450;2;22272506578000
9451;2;22275006578000
9452;2;22277506578000
9453;4;22282506577500
9454;4;22280006578000
9455;4;22265006578250
9456;3;22270006578500
9457;3;22270006578750
9458;11;22302506576750
9459;7;22302506577000
9460;11;22305006577250
9461;10;22300006577250
9462;1;22300006577750
9463;1;22300006578000
9464;5;22297506577750
9465;1;22297506578000
9466;2;22287506577750
9467;8;22287506578500
9468;10;22295006578500
9469;11;22295006578750
9470;3;22305006578250
9471;3;22285006579250
9472;5;22302506579250
9473;1;22152506570000
9474;9;22155006570000
9475;5;22152506572250
9476;2;22132506570000
9477;16;22135006570750
9478;3;22132506571000
9479;7;22135006571000
9480;8;22132506571250
9481;6;22137506570750
9482;4;22142506571250
9483;15;22150006570750
9484;15;22150006571000
9485;2;22147506571000
9486;5;22147506571250
9487;1;22145006571500
9488;19;22147506571500
9489;5;22150006571500
9490;21;22150006571750
9491;11;22145006571750
9492;5;22147506571750
9493;5;22147506572000
9494;10;22145006572000
9495;1;22142506571500
9496;4;22137506571750
9497;6;22142506571750
9498;9;22142506572000
9499;50;22137506572000
9500;72;22137506572250
9501;10;22142506572250
9502;1;22130006571500
9503;63;22132506571750
9504;21;22135006571750
9505;6;22130006571750
9506;111;22132506572000
9507;140;22135006572000
9508;72;22130006572000
9509;73;22135006572250
9510;68;22132506572250
9511;19;22130006572250
9512;2;22135006572500
9513;55;22132506572500
9514;1;22135006572750
9515;6;22142506572500
9516;5;22137506572750
9517;5;22142506573000
9518;3;22145006572750
9519;2;22192506571750
9520;2;22190006572000
9521;4;22192506572000
9522;2;22197506572000
9523;13;22195006572000
