municipality_code,municipality_name,year,age_interval,housing_demand
4005,Notodden,2043,INTERVAL_15_19,18
4005,Notodden,2043,INTERVAL_20_24,201
4005,Notodden,2043,INTERVAL_25_29,335
4005,Notodden,2043,INTERVAL_30_39,819
4005,Notodden,2043,INTERVAL_40_49,960
4005,Notodden,2043,INTERVAL_50_59,1141
4005,Notodden,2043,INTERVAL_60_69,1085
4005,Notodden,2043,INTERVAL_70_79,1129
4005,Notodden,2043,INTERVAL_80_INF,1134
4005,Notodden,2044,INTERVAL_0_14,0
4005,Notodden,2044,INTERVAL_15_19,18
4005,Notodden,2044,INTERVAL_20_24,199
4005,Notodden,2044,INTERVAL_25_29,333
4005,Notodden,2044,INTERVAL_30_39,820
4005,Notodden,2044,INTERVAL_40_49,946
4005,Notodden,2044,INTERVAL_50_59,1144
4005,Notodden,2044,INTERVAL_60_69,1085
4005,Notodden,2044,INTERVAL_70_79,1131
4005,Notodden,2044,INTERVAL_80_INF,1159
4005,Notodden,2045,INTERVAL_0_14,0
4005,Notodden,2045,INTERVAL_15_19,18
4005,Notodden,2045,INTERVAL_20_24,196
4005,Notodden,2045,INTERVAL_25_29,329
4005,Notodden,2045,INTERVAL_30_39,820
4005,Notodden,2045,INTERVAL_40_49,937
4005,Notodden,2045,INTERVAL_50_59,1156
4005,Notodden,2045,INTERVAL_60_69,1075
4005,Notodden,2045,INTERVAL_70_79,1122
4005,Notodden,2045,INTERVAL_80_INF,1191
4005,Notodden,2046,INTERVAL_0_14,0
4005,Notodden,2046,INTERVAL_15_19,18
4005,Notodden,2046,INTERVAL_20_24,198
4005,Notodden,2046,INTERVAL_25_29,320
4005,Notodden,2046,INTERVAL_30_39,819
4005,Notodden,2046,INTERVAL_40_49,926
4005,Notodden,2046,INTERVAL_50_59,1154
4005,Notodden,2046,INTERVAL_60_69,1076
4005,Notodden,2046,INTERVAL_70_79,1117
4005,Notodden,2046,INTERVAL_80_INF,1222
4005,Notodden,2047,INTERVAL_0_14,0
4005,Notodden,2047,INTERVAL_15_19,18
4005,Notodden,2047,INTERVAL_20_24,197
4005,Notodden,2047,INTERVAL_25_29,313
4005,Notodden,2047,INTERVAL_30_39,817
4005,Notodden,2047,INTERVAL_40_49,923
4005,Notodden,2047,INTERVAL_50_59,1154
4005,Notodden,2047,INTERVAL_60_69,1078
4005,Notodden,2047,INTERVAL_70_79,1117
4005,Notodden,2047,INTERVAL_80_INF,1237
4005,Notodden,2048,INTERVAL_0_14,0
4005,Notodden,2048,INTERVAL_15_19,18
4005,Notodden,2048,INTERVAL_20_24,197
4005,Notodden,2048,INTERVAL_25_29,309
4005,Notodden,2048,INTERVAL_30_39,813
4005,Notodden,2048,INTERVAL_40_49,921
4005,Notodden,2048,INTERVAL_50_59,1143
4005,Notodden,2048,INTERVAL_60_69,1101
4005,Notodden,2048,INTERVAL_70_79,1094
4005,Notodden,2048,INTERVAL_80_INF,1260
4005,Notodden,2049,INTERVAL_0_14,0
4005,Notodden,2049,INTERVAL_15_19,18
4005,Notodden,2049,INTERVAL_20_24,197
4005,Notodden,2049,INTERVAL_25_29,306
4005,Notodden,2049,INTERVAL_30_39,804
4005,Notodden,2049,INTERVAL_40_49,923
4005,Notodden,2049,INTERVAL_50_59,1129
4005,Notodden,2049,INTERVAL_60_69,1112
4005,Notodden,2049,INTERVAL_70_79,1102
4005,Notodden,2049,INTERVAL_80_INF,1270
4005,Notodden,2050,INTERVAL_0_14,0
4005,Notodden,2050,INTERVAL_15_19,18
4005,Notodden,2050,INTERVAL_20_24,197
4005,Notodden,2050,INTERVAL_25_29,303
4005,Notodden,2050,INTERVAL_30_39,797
4005,Notodden,2050,INTERVAL_40_49,922
4005,Notodden,2050,INTERVAL_50_59,1111
4005,Notodden,2050,INTERVAL_60_69,1132
4005,Notodden,2050,INTERVAL_70_79,1099
4005,Notodden,2050,INTERVAL_80_INF,1283
4018,Nome,2026,INTERVAL_0_14,0
4018,Nome,2026,INTERVAL_15_19,10
4018,Nome,2026,INTERVAL_20_24,85
4018,Nome,2026,INTERVAL_25_29,153
4018,Nome,2026,INTERVAL_30_39,409
4018,Nome,2026,INTERVAL_40_49,427
4018,Nome,2026,INTERVAL_50_59,604
4018,Nome,2026,INTERVAL_60_69,610
4018,Nome,2026,INTERVAL_70_79,508
4018,Nome,2026,INTERVAL_80_INF,336
4018,Nome,2027,INTERVAL_0_14,0
4018,Nome,2027,INTERVAL_15_19,10
4018,Nome,2027,INTERVAL_20_24,83
4018,Nome,2027,INTERVAL_25_29,149
4018,Nome,2027,INTERVAL_30_39,403
4018,Nome,2027,INTERVAL_40_49,431
4018,Nome,2027,INTERVAL_50_59,589
4018,Nome,2027,INTERVAL_60_69,612
4018,Nome,2027,INTERVAL_70_79,521
4018,Nome,2027,INTERVAL_80_INF,358
4018,Nome,2028,INTERVAL_0_14,0
4018,Nome,2028,INTERVAL_15_19,10
4018,Nome,2028,INTERVAL_20_24,84
4018,Nome,2028,INTERVAL_25_29,147
4018,Nome,2028,INTERVAL_30_39,404
4018,Nome,2028,INTERVAL_40_49,431
4018,Nome,2028,INTERVAL_50_59,565
4018,Nome,2028,INTERVAL_60_69,619
4018,Nome,2028,INTERVAL_70_79,525
4018,Nome,2028,INTERVAL_80_INF,385
4018,Nome,2029,INTERVAL_0_14,0
4018,Nome,2029,INTERVAL_15_19,10
4018,Nome,2029,INTERVAL_20_24,82
4018,Nome,2029,INTERVAL_25_29,144
4018,Nome,2029,INTERVAL_30_39,401
4018,Nome,2029,INTERVAL_40_49,437
4018,Nome,2029,INTERVAL_50_59,557
4018,Nome,2029,INTERVAL_60_69,617
4018,Nome,2029,INTERVAL_70_79,527
4018,Nome,2029,INTERVAL_80_INF,407
4018,Nome,2030,INTERVAL_0_14,0
4018,Nome,2030,INTERVAL_15_19,10
4018,Nome,2030,INTERVAL_20_24,81
4018,Nome,2030,INTERVAL_25_29,141
4018,Nome,2030,INTERVAL_30_39,400
4018,Nome,2030,INTERVAL_40_49,437
4018,Nome,2030,INTERVAL_50_59,547
4018,Nome,2030,INTERVAL_60_69,619
4018,Nome,2030,INTERVAL_70_79,537
4018,Nome,2030,INTERVAL_80_INF,424
4018,Nome,2031,INTERVAL_0_14,0
4018,Nome,2031,INTERVAL_15_19,10
4018,Nome,2031,INTERVAL_20_24,84
4018,Nome,2031,INTERVAL_25_29,141
4018,Nome,2031,INTERVAL_30_39,390
4018,Nome,2031,INTERVAL_40_49,448
4018,Nome,2031,INTERVAL_50_59,536
4018,Nome,2031,INTERVAL_60_69,623
4018,Nome,2031,INTERVAL_70_79,538
4018,Nome,2031,INTERVAL_80_INF,443
4018,Nome,2032,INTERVAL_0_14,0
4018,Nome,2032,INTERVAL_15_19,10
4018,Nome,2032,INTERVAL_20_24,82
4018,Nome,2032,INTERVAL_25_29,140
4018,Nome,2032,INTERVAL_30_39,382
4018,Nome,2032,INTERVAL_40_49,461
4018,Nome,2032,INTERVAL_50_59,521
4018,Nome,2032,INTERVAL_60_69,637
4018,Nome,2032,INTERVAL_70_79,539
4018,Nome,2032,INTERVAL_80_INF,452
4018,Nome,2033,INTERVAL_0_14,0
4018,Nome,2033,INTERVAL_15_19,10
4018,Nome,2033,INTERVAL_20_24,82
4018,Nome,2033,INTERVAL_25_29,141
4018,Nome,2033,INTERVAL_30_39,372
4018,Nome,2033,INTERVAL_40_49,461
4018,Nome,2033,INTERVAL_50_59,515
4018,Nome,2033,INTERVAL_60_69,639
4018,Nome,2033,INTERVAL_70_79,554
4018,Nome,2033,INTERVAL_80_INF,465
4018,Nome,2034,INTERVAL_0_14,0
4018,Nome,2034,INTERVAL_15_19,10
4018,Nome,2034,INTERVAL_20_24,84
4018,Nome,2034,INTERVAL_25_29,140
4018,Nome,2034,INTERVAL_30_39,370
4018,Nome,2034,INTERVAL_40_49,468
4018,Nome,2034,INTERVAL_50_59,507
4018,Nome,2034,INTERVAL_60_69,631
4018,Nome,2034,INTERVAL_70_79,562
4018,Nome,2034,INTERVAL_80_INF,477
4018,Nome,2035,INTERVAL_0_14,0
4018,Nome,2035,INTERVAL_15_19,9
4018,Nome,2035,INTERVAL_20_24,84
4018,Nome,2035,INTERVAL_25_29,141
4018,Nome,2035,INTERVAL_30_39,367
4018,Nome,2035,INTERVAL_40_49,472
4018,Nome,2035,INTERVAL_50_59,500
4018,Nome,2035,INTERVAL_60_69,634
4018,Nome,2035,INTERVAL_70_79,564
4018,Nome,2035,INTERVAL_80_INF,486
4018,Nome,2036,INTERVAL_0_14,0
4018,Nome,2036,INTERVAL_15_19,9
4018,Nome,2036,INTERVAL_20_24,81
4018,Nome,2036,INTERVAL_25_29,142
4018,Nome,2036,INTERVAL_30_39,364
4018,Nome,2036,INTERVAL_40_49,481
4018,Nome,2036,INTERVAL_50_59,492
4018,Nome,2036,INTERVAL_60_69,622
4018,Nome,2036,INTERVAL_70_79,575
4018,Nome,2036,INTERVAL_80_INF,500
4018,Nome,2037,INTERVAL_0_14,0
4018,Nome,2037,INTERVAL_15_19,9
4018,Nome,2037,INTERVAL_20_24,82
4018,Nome,2037,INTERVAL_25_29,141
4018,Nome,2037,INTERVAL_30_39,359
4018,Nome,2037,INTERVAL_40_49,477
4018,Nome,2037,INTERVAL_50_59,496
4018,Nome,2037,INTERVAL_60_69,609
4018,Nome,2037,INTERVAL_70_79,580
4018,Nome,2037,INTERVAL_80_INF,526
4018,Nome,2038,INTERVAL_0_14,0
4018,Nome,2038,INTERVAL_15_19,9
4018,Nome,2038,INTERVAL_20_24,81
4018,Nome,2038,INTERVAL_25_29,142
4018,Nome,2038,INTERVAL_30_39,358
4018,Nome,2038,INTERVAL_40_49,479
4018,Nome,2038,INTERVAL_50_59,499
4018,Nome,2038,INTERVAL_60_69,588
4018,Nome,2038,INTERVAL_70_79,588
4018,Nome,2038,INTERVAL_80_INF,545
4018,Nome,2039,INTERVAL_0_14,0
4018,Nome,2039,INTERVAL_15_19,9
4018,Nome,2039,INTERVAL_20_24,78
4018,Nome,2039,INTERVAL_25_29,142
4018,Nome,2039,INTERVAL_30_39,357
4018,Nome,2039,INTERVAL_40_49,476
4018,Nome,2039,INTERVAL_50_59,505
4018,Nome,2039,INTERVAL_60_69,582
4018,Nome,2039,INTERVAL_70_79,589
4018,Nome,2039,INTERVAL_80_INF,554
4018,Nome,2040,INTERVAL_0_14,0
4018,Nome,2040,INTERVAL_15_19,9
4018,Nome,2040,INTERVAL_20_24,76
4018,Nome,2040,INTERVAL_25_29,141
4018,Nome,2040,INTERVAL_30_39,355
4018,Nome,2040,INTERVAL_40_49,473
4018,Nome,2040,INTERVAL_50_59,506
4018,Nome,2040,INTERVAL_60_69,572
4018,Nome,2040,INTERVAL_70_79,594
4018,Nome,2040,INTERVAL_80_INF,571
4018,Nome,2041,INTERVAL_0_14,0
4018,Nome,2041,INTERVAL_15_19,9
4018,Nome,2041,INTERVAL_20_24,77
4018,Nome,2041,INTERVAL_25_29,138
4018,Nome,2041,INTERVAL_30_39,356
4018,Nome,2041,INTERVAL_40_49,467
4018,Nome,2041,INTERVAL_50_59,515
4018,Nome,2041,INTERVAL_60_69,561
4018,Nome,2041,INTERVAL_70_79,598
4018,Nome,2041,INTERVAL_80_INF,585
4018,Nome,2042,INTERVAL_0_14,0
4018,Nome,2042,INTERVAL_15_19,9
4018,Nome,2042,INTERVAL_20_24,75
4018,Nome,2042,INTERVAL_25_29,138
4018,Nome,2042,INTERVAL_30_39,354
4018,Nome,2042,INTERVAL_40_49,457
4018,Nome,2042,INTERVAL_50_59,529
4018,Nome,2042,INTERVAL_60_69,549
4018,Nome,2042,INTERVAL_70_79,613
4018,Nome,2042,INTERVAL_80_INF,588
4018,Nome,2043,INTERVAL_0_14,0
4018,Nome,2043,INTERVAL_15_19,9
4018,Nome,2043,INTERVAL_20_24,74
4018,Nome,2043,INTERVAL_25_29,137
4018,Nome,2043,INTERVAL_30_39,354
4018,Nome,2043,INTERVAL_40_49,449
4018,Nome,2043,INTERVAL_50_59,529
4018,Nome,2043,INTERVAL_60_69,545
4018,Nome,2043,INTERVAL_70_79,618
4018,Nome,2043,INTERVAL_80_INF,599
4018,Nome,2044,INTERVAL_0_14,0
4018,Nome,2044,INTERVAL_15_19,9
4018,Nome,2044,INTERVAL_20_24,74
4018,Nome,2044,INTERVAL_25_29,134
4018,Nome,2044,INTERVAL_30_39,354
4018,Nome,2044,INTERVAL_40_49,446
4018,Nome,2044,INTERVAL_50_59,537
4018,Nome,2044,INTERVAL_60_69,539
4018,Nome,2044,INTERVAL_70_79,609
4018,Nome,2044,INTERVAL_80_INF,614
4018,Nome,2045,INTERVAL_0_14,0
4018,Nome,2045,INTERVAL_15_19,9
4018,Nome,2045,INTERVAL_20_24,74
4018,Nome,2045,INTERVAL_25_29,131
4018,Nome,2045,INTERVAL_30_39,354
4018,Nome,2045,INTERVAL_40_49,443
4018,Nome,2045,INTERVAL_50_59,541
4018,Nome,2045,INTERVAL_60_69,531
4018,Nome,2045,INTERVAL_70_79,615
4018,Nome,2045,INTERVAL_80_INF,614
4018,Nome,2046,INTERVAL_0_14,0
4018,Nome,2046,INTERVAL_15_19,9
4018,Nome,2046,INTERVAL_20_24,73
4018,Nome,2046,INTERVAL_25_29,131
4018,Nome,2046,INTERVAL_30_39,351
4018,Nome,2046,INTERVAL_40_49,438
4018,Nome,2046,INTERVAL_50_59,549
4018,Nome,2046,INTERVAL_60_69,525
4018,Nome,2046,INTERVAL_70_79,604
4018,Nome,2046,INTERVAL_80_INF,639
4018,Nome,2047,INTERVAL_0_14,0
4018,Nome,2047,INTERVAL_15_19,9
4018,Nome,2047,INTERVAL_20_24,73
4018,Nome,2047,INTERVAL_25_29,129
4018,Nome,2047,INTERVAL_30_39,350
4018,Nome,2047,INTERVAL_40_49,435
4018,Nome,2047,INTERVAL_50_59,547
4018,Nome,2047,INTERVAL_60_69,532
4018,Nome,2047,INTERVAL_70_79,592
4018,Nome,2047,INTERVAL_80_INF,656
4018,Nome,2048,INTERVAL_0_14,0
4018,Nome,2048,INTERVAL_15_19,9
4018,Nome,2048,INTERVAL_20_24,73
4018,Nome,2048,INTERVAL_25_29,127
4018,Nome,2048,INTERVAL_30_39,349
4018,Nome,2048,INTERVAL_40_49,434
4018,Nome,2048,INTERVAL_50_59,548
4018,Nome,2048,INTERVAL_60_69,536
4018,Nome,2048,INTERVAL_70_79,576
4018,Nome,2048,INTERVAL_80_INF,674
4018,Nome,2049,INTERVAL_0_14,0
4018,Nome,2049,INTERVAL_15_19,9
4018,Nome,2049,INTERVAL_20_24,74
4018,Nome,2049,INTERVAL_25_29,127
4018,Nome,2049,INTERVAL_30_39,346
4018,Nome,2049,INTERVAL_40_49,431
4018,Nome,2049,INTERVAL_50_59,545
4018,Nome,2049,INTERVAL_60_69,542
4018,Nome,2049,INTERVAL_70_79,570
4018,Nome,2049,INTERVAL_80_INF,680
4018,Nome,2050,INTERVAL_0_14,0
4018,Nome,2050,INTERVAL_15_19,9
4018,Nome,2050,INTERVAL_20_24,74
4018,Nome,2050,INTERVAL_25_29,126
4018,Nome,2050,INTERVAL_30_39,341
4018,Nome,2050,INTERVAL_40_49,430
4018,Nome,2050,INTERVAL_50_59,544
4018,Nome,2050,INTERVAL_60_69,546
4018,Nome,2050,INTERVAL_70_79,562
4018,Nome,2050,INTERVAL_80_INF,695
4020,Midt-Telemark,2026,INTERVAL_0_14,0
4020,Midt-Telemark,2026,INTERVAL_15_19,21
4020,Midt-Telemark,2026,INTERVAL_20_24,338
4020,Midt-Telemark,2026,INTERVAL_25_29,396
4020,Midt-Telemark,2026,INTERVAL_30_39,777
4020,Midt-Telemark,2026,INTERVAL_40_49,808
4020,Midt-Telemark,2026,INTERVAL_50_59,899
4020,Midt-Telemark,2026,INTERVAL_60_69,797
4020,Midt-Telemark,2026,INTERVAL_70_79,740
4020,Midt-Telemark,2026,INTERVAL_80_INF,526
4020,Midt-Telemark,2027,INTERVAL_0_14,0
4020,Midt-Telemark,2027,INTERVAL_15_19,21
4020,Midt-Telemark,2027,INTERVAL_20_24,348
4020,Midt-Telemark,2027,INTERVAL_25_29,405
4020,Midt-Telemark,2027,INTERVAL_30_39,774
4020,Midt-Telemark,2027,INTERVAL_40_49,830
4020,Midt-Telemark,2027,INTERVAL_50_59,885
4020,Midt-Telemark,2027,INTERVAL_60_69,811
4020,Midt-Telemark,2027,INTERVAL_70_79,739
4020,Midt-Telemark,2027,INTERVAL_80_INF,564
4020,Midt-Telemark,2028,INTERVAL_0_14,0
4020,Midt-Telemark,2028,INTERVAL_15_19,22
4020,Midt-Telemark,2028,INTERVAL_20_24,351
4020,Midt-Telemark,2028,INTERVAL_25_29,399
4020,Midt-Telemark,2028,INTERVAL_30_39,789
4020,Midt-Telemark,2028,INTERVAL_40_49,832
4020,Midt-Telemark,2028,INTERVAL_50_59,887
4020,Midt-Telemark,2028,INTERVAL_60_69,824
4020,Midt-Telemark,2028,INTERVAL_70_79,748
4020,Midt-Telemark,2028,INTERVAL_80_INF,589
4020,Midt-Telemark,2029,INTERVAL_0_14,0
4020,Midt-Telemark,2029,INTERVAL_15_19,21
4020,Midt-Telemark,2029,INTERVAL_20_24,359
4020,Midt-Telemark,2029,INTERVAL_25_29,403
4020,Midt-Telemark,2029,INTERVAL_30_39,792
4020,Midt-Telemark,2029,INTERVAL_40_49,847
4020,Midt-Telemark,2029,INTERVAL_50_59,885
4020,Midt-Telemark,2029,INTERVAL_60_69,845
4020,Midt-Telemark,2029,INTERVAL_70_79,745
4020,Midt-Telemark,2029,INTERVAL_80_INF,610
4020,Midt-Telemark,2030,INTERVAL_0_14,0
4020,Midt-Telemark,2030,INTERVAL_15_19,21
4020,Midt-Telemark,2030,INTERVAL_20_24,367
4020,Midt-Telemark,2030,INTERVAL_25_29,403
4020,Midt-Telemark,2030,INTERVAL_30_39,798
4020,Midt-Telemark,2030,INTERVAL_40_49,862
4020,Midt-Telemark,2030,INTERVAL_50_59,887
4020,Midt-Telemark,2030,INTERVAL_60_69,852
4020,Midt-Telemark,2030,INTERVAL_70_79,756
4020,Midt-Telemark,2030,INTERVAL_80_INF,621
4020,Midt-Telemark,2031,INTERVAL_0_14,0
4020,Midt-Telemark,2031,INTERVAL_15_19,20
4020,Midt-Telemark,2031,INTERVAL_20_24,371
4020,Midt-Telemark,2031,INTERVAL_25_29,405
4020,Midt-Telemark,2031,INTERVAL_30_39,804
4020,Midt-Telemark,2031,INTERVAL_40_49,864
4020,Midt-Telemark,2031,INTERVAL_50_59,883
4020,Midt-Telemark,2031,INTERVAL_60_69,871
4020,Midt-Telemark,2031,INTERVAL_70_79,759
4020,Midt-Telemark,2031,INTERVAL_80_INF,652
4020,Midt-Telemark,2032,INTERVAL_0_14,0
4020,Midt-Telemark,2032,INTERVAL_15_19,20
4020,Midt-Telemark,2032,INTERVAL_20_24,370
4020,Midt-Telemark,2032,INTERVAL_25_29,412
4020,Midt-Telemark,2032,INTERVAL_30_39,801
4020,Midt-Telemark,2032,INTERVAL_40_49,874
4020,Midt-Telemark,2032,INTERVAL_50_59,890
4020,Midt-Telemark,2032,INTERVAL_60_69,876
4020,Midt-Telemark,2032,INTERVAL_70_79,776
4020,Midt-Telemark,2032,INTERVAL_80_INF,663
4020,Midt-Telemark,2033,INTERVAL_0_14,0
4020,Midt-Telemark,2033,INTERVAL_15_19,20
4020,Midt-Telemark,2033,INTERVAL_20_24,375
4020,Midt-Telemark,2033,INTERVAL_25_29,416
4020,Midt-Telemark,2033,INTERVAL_30_39,802
4020,Midt-Telemark,2033,INTERVAL_40_49,882
4020,Midt-Telemark,2033,INTERVAL_50_59,875
4020,Midt-Telemark,2033,INTERVAL_60_69,913
4020,Midt-Telemark,2033,INTERVAL_70_79,763
4020,Midt-Telemark,2033,INTERVAL_80_INF,697
4020,Midt-Telemark,2034,INTERVAL_0_14,0
4020,Midt-Telemark,2034,INTERVAL_15_19,20
4020,Midt-Telemark,2034,INTERVAL_20_24,368
4020,Midt-Telemark,2034,INTERVAL_25_29,423
4020,Midt-Telemark,2034,INTERVAL_30_39,798
4020,Midt-Telemark,2034,INTERVAL_40_49,892
4020,Midt-Telemark,2034,INTERVAL_50_59,878
4020,Midt-Telemark,2034,INTERVAL_60_69,923
4020,Midt-Telemark,2034,INTERVAL_70_79,772
4020,Midt-Telemark,2034,INTERVAL_80_INF,714
4020,Midt-Telemark,2035,INTERVAL_0_14,0
4020,Midt-Telemark,2035,INTERVAL_15_19,19
4020,Midt-Telemark,2035,INTERVAL_20_24,361
4020,Midt-Telemark,2035,INTERVAL_25_29,427
4020,Midt-Telemark,2035,INTERVAL_30_39,798
4020,Midt-Telemark,2035,INTERVAL_40_49,902
4020,Midt-Telemark,2035,INTERVAL_50_59,884
4020,Midt-Telemark,2035,INTERVAL_60_69,927
4020,Midt-Telemark,2035,INTERVAL_70_79,786
4020,Midt-Telemark,2035,INTERVAL_80_INF,725
4020,Midt-Telemark,2036,INTERVAL_0_14,0
4020,Midt-Telemark,2036,INTERVAL_15_19,19
4020,Midt-Telemark,2036,INTERVAL_20_24,353
4020,Midt-Telemark,2036,INTERVAL_25_29,431
4020,Midt-Telemark,2036,INTERVAL_30_39,797
4020,Midt-Telemark,2036,INTERVAL_40_49,905
4020,Midt-Telemark,2036,INTERVAL_50_59,896
4020,Midt-Telemark,2036,INTERVAL_60_69,938
4020,Midt-Telemark,2036,INTERVAL_70_79,785
4020,Midt-Telemark,2036,INTERVAL_80_INF,746
4020,Midt-Telemark,2037,INTERVAL_0_14,0
4020,Midt-Telemark,2037,INTERVAL_15_19,19
4020,Midt-Telemark,2037,INTERVAL_20_24,355
4020,Midt-Telemark,2037,INTERVAL_25_29,428
4020,Midt-Telemark,2037,INTERVAL_30_39,804
4020,Midt-Telemark,2037,INTERVAL_40_49,902
4020,Midt-Telemark,2037,INTERVAL_50_59,916
4020,Midt-Telemark,2037,INTERVAL_60_69,922
4020,Midt-Telemark,2037,INTERVAL_70_79,799
4020,Midt-Telemark,2037,INTERVAL_80_INF,771
4020,Midt-Telemark,2038,INTERVAL_0_14,0
4020,Midt-Telemark,2038,INTERVAL_15_19,18
4020,Midt-Telemark,2038,INTERVAL_20_24,351
4020,Midt-Telemark,2038,INTERVAL_25_29,432
4020,Midt-Telemark,2038,INTERVAL_30_39,803
4020,Midt-Telemark,2038,INTERVAL_40_49,911
4020,Midt-Telemark,2038,INTERVAL_50_59,921
4020,Midt-Telemark,2038,INTERVAL_60_69,922
4020,Midt-Telemark,2038,INTERVAL_70_79,812
4020,Midt-Telemark,2038,INTERVAL_80_INF,786
4020,Midt-Telemark,2039,INTERVAL_0_14,0
4020,Midt-Telemark,2039,INTERVAL_15_19,18
4020,Midt-Telemark,2039,INTERVAL_20_24,347
4020,Midt-Telemark,2039,INTERVAL_25_29,425
4020,Midt-Telemark,2039,INTERVAL_30_39,807
4020,Midt-Telemark,2039,INTERVAL_40_49,912
4020,Midt-Telemark,2039,INTERVAL_50_59,936
4020,Midt-Telemark,2039,INTERVAL_60_69,918
4020,Midt-Telemark,2039,INTERVAL_70_79,834
4020,Midt-Telemark,2039,INTERVAL_80_INF,794
4020,Midt-Telemark,2040,INTERVAL_0_14,0
4020,Midt-Telemark,2040,INTERVAL_15_19,18
4020,Midt-Telemark,2040,INTERVAL_20_24,340
4020,Midt-Telemark,2040,INTERVAL_25_29,419
4020,Midt-Telemark,2040,INTERVAL_30_39,809
4020,Midt-Telemark,2040,INTERVAL_40_49,914
4020,Midt-Telemark,2040,INTERVAL_50_59,954
4020,Midt-Telemark,2040,INTERVAL_60_69,920
4020,Midt-Telemark,2040,INTERVAL_70_79,843
4020,Midt-Telemark,2040,INTERVAL_80_INF,802
4020,Midt-Telemark,2041,INTERVAL_0_14,0
4020,Midt-Telemark,2041,INTERVAL_15_19,18
4020,Midt-Telemark,2041,INTERVAL_20_24,338
4020,Midt-Telemark,2041,INTERVAL_25_29,413
4020,Midt-Telemark,2041,INTERVAL_30_39,810
4020,Midt-Telemark,2041,INTERVAL_40_49,916
4020,Midt-Telemark,2041,INTERVAL_50_59,958
4020,Midt-Telemark,2041,INTERVAL_60_69,914
4020,Midt-Telemark,2041,INTERVAL_70_79,864
4020,Midt-Telemark,2041,INTERVAL_80_INF,824
4020,Midt-Telemark,2042,INTERVAL_0_14,0
4020,Midt-Telemark,2042,INTERVAL_15_19,18
4020,Midt-Telemark,2042,INTERVAL_20_24,333
4020,Midt-Telemark,2042,INTERVAL_25_29,412
4020,Midt-Telemark,2042,INTERVAL_30_39,813
4020,Midt-Telemark,2042,INTERVAL_40_49,912
4020,Midt-Telemark,2042,INTERVAL_50_59,969
4020,Midt-Telemark,2042,INTERVAL_60_69,920
4020,Midt-Telemark,2042,INTERVAL_70_79,871
4020,Midt-Telemark,2042,INTERVAL_80_INF,838
4020,Midt-Telemark,2043,INTERVAL_0_14,0
4020,Midt-Telemark,2043,INTERVAL_15_19,19
4020,Midt-Telemark,2043,INTERVAL_20_24,327
4020,Midt-Telemark,2043,INTERVAL_25_29,408
4020,Midt-Telemark,2043,INTERVAL_30_39,816
4020,Midt-Telemark,2043,INTERVAL_40_49,911
4020,Midt-Telemark,2043,INTERVAL_50_59,978
4020,Midt-Telemark,2043,INTERVAL_60_69,907
4020,Midt-Telemark,2043,INTERVAL_70_79,905
4020,Midt-Telemark,2043,INTERVAL_80_INF,847
4020,Midt-Telemark,2044,INTERVAL_0_14,0
4020,Midt-Telemark,2044,INTERVAL_15_19,19
4020,Midt-Telemark,2044,INTERVAL_20_24,325
4020,Midt-Telemark,2044,INTERVAL_25_29,404
4020,Midt-Telemark,2044,INTERVAL_30_39,815
4020,Midt-Telemark,2044,INTERVAL_40_49,904
4020,Midt-Telemark,2044,INTERVAL_50_59,989
4020,Midt-Telemark,2044,INTERVAL_60_69,909
4020,Midt-Telemark,2044,INTERVAL_70_79,917
4020,Midt-Telemark,2044,INTERVAL_80_INF,861
4020,Midt-Telemark,2045,INTERVAL_0_14,0
4020,Midt-Telemark,2045,INTERVAL_15_19,19
4020,Midt-Telemark,2045,INTERVAL_20_24,324
4020,Midt-Telemark,2045,INTERVAL_25_29,398
4020,Midt-Telemark,2045,INTERVAL_30_39,813
4020,Midt-Telemark,2045,INTERVAL_40_49,904
4020,Midt-Telemark,2045,INTERVAL_50_59,998
4020,Midt-Telemark,2045,INTERVAL_60_69,914
4020,Midt-Telemark,2045,INTERVAL_70_79,922
4020,Midt-Telemark,2045,INTERVAL_80_INF,879
4020,Midt-Telemark,2046,INTERVAL_0_14,0
4020,Midt-Telemark,2046,INTERVAL_15_19,19
4020,Midt-Telemark,2046,INTERVAL_20_24,325
4020,Midt-Telemark,2046,INTERVAL_25_29,395
4020,Midt-Telemark,2046,INTERVAL_30_39,809
4020,Midt-Telemark,2046,INTERVAL_40_49,901
4020,Midt-Telemark,2046,INTERVAL_50_59,1002
4020,Midt-Telemark,2046,INTERVAL_60_69,926
4020,Midt-Telemark,2046,INTERVAL_70_79,933
4020,Midt-Telemark,2046,INTERVAL_80_INF,888
4020,Midt-Telemark,2047,INTERVAL_0_14,0
4020,Midt-Telemark,2047,INTERVAL_15_19,19
4020,Midt-Telemark,2047,INTERVAL_20_24,324
4020,Midt-Telemark,2047,INTERVAL_25_29,391
4020,Midt-Telemark,2047,INTERVAL_30_39,808
4020,Midt-Telemark,2047,INTERVAL_40_49,904
4020,Midt-Telemark,2047,INTERVAL_50_59,1000
4020,Midt-Telemark,2047,INTERVAL_60_69,946
4020,Midt-Telemark,2047,INTERVAL_70_79,920
4020,Midt-Telemark,2047,INTERVAL_80_INF,916
4020,Midt-Telemark,2048,INTERVAL_0_14,0
4020,Midt-Telemark,2048,INTERVAL_15_19,20
